Time,P,windspeed,wind direct,air temp,humidity,irrad global horizontal,irrad plant of array,pressure,rain fall,temp 1,temp 2,temp 3,wind direction,wind speed,year,month,day,hour,week,weekday,day_str,year_month
2022-11-05 14:00:00,274.0,7.690833333333333,59.300000000000004,24.84166666666667,72.06666666666666,380.75,366.0,1015.0,0.0,34.15833333333333,36.708333333333336,-40.0,279.4166666666667,1.09,2022,11,5,14,44,6,Sat,2022_11
2022-11-05 18:00:00,259.5833333333333,7.8075,78.30833333333334,22.9,79.88333333333334,0.0,0.0,1016.0,0.0,21.2,20.96666666666667,-40.0,247.58333333333331,0.8958333333333334,2022,11,5,18,44,6,Sat,2022_11
2022-11-05 22:00:00,0.0,0.0,92.5,23.09166666666667,80.2,0.0,0.0,1017.5,0.0,21.35,21.116666666666667,-40.0,173.91666666666666,0.8666666666666667,2022,11,5,22,44,6,Sat,2022_11
2022-11-05 23:00:00,0.0,0.0,92.5,22.96666666666667,81.38333333333334,0.0,0.0,1017.0,0.0,21.075,20.85,-40.0,174.5,0.7666666666666666,2022,11,5,23,44,6,Sat,2022_11
2022-11-06 00:00:00,0.0,0.0,92.5,23.03333333333333,81.88333333333334,0.0,0.0,1016.3333333333334,0.0,21.35833333333333,21.1,-40.0,207.3,0.5958333333333333,2022,11,6,0,44,7,Sun,2022_11
2022-11-06 01:00:00,0.0,0.0,92.5,23.28333333333333,80.7,0.0,0.0,1016.0,0.0,21.85,21.6,-40.0,165.78333333333333,0.5416666666666666,2022,11,6,1,44,7,Sun,2022_11
2022-11-06 02:00:00,0.0,0.0,92.5,23.23333333333333,80.43333333333334,0.0,0.0,1016.0,0.0,21.383333333333336,21.125,-40.0,222.16666666666663,0.5833333333333334,2022,11,6,2,44,7,Sun,2022_11
2022-11-06 03:00:00,0.0,0.0,92.5,23.15833333333333,80.38333333333334,0.0,0.0,1016.0,0.0,21.3,21.0,-40.0,276.8333333333333,0.4624999999999999,2022,11,6,3,44,7,Sun,2022_11
2022-11-06 04:00:00,0.0,0.0,92.5,23.10833333333333,80.46666666666667,0.0,0.0,1015.9166666666666,0.0,21.08333333333333,20.758333333333333,-40.0,287.4166666666667,0.55,2022,11,6,4,44,7,Sun,2022_11
2022-11-06 05:00:00,0.0,0.0,92.5,23.166666666666668,81.21666666666667,0.3666666666666667,0.3499999999999999,1016.0,0.0,21.016666666666666,20.683333333333334,-40.0,274.5833333333333,0.7333333333333334,2022,11,6,5,44,7,Sun,2022_11
2022-11-06 06:00:00,0.0,0.0,92.5,23.3,81.86666666666666,18.416666666666668,16.849999999999998,1016.5,0.0,21.625,21.316666666666663,-40.0,263.25,0.7958333333333334,2022,11,6,6,44,7,Sun,2022_11
2022-11-06 07:00:00,0.0,0.0,92.5,23.5,80.73333333333333,35.1,32.43333333333333,1017.0,0.0,22.70833333333333,22.58333333333333,-40.0,282.1666666666667,0.8166666666666668,2022,11,6,7,44,7,Sun,2022_11
2022-11-06 08:00:00,0.0,0.0,92.5,23.383333333333336,82.60000000000001,68.95,65.93333333333334,1017.5,0.0,23.141666666666666,23.258333333333336,-40.0,284.1666666666667,1.0125,2022,11,6,8,44,7,Sun,2022_11
2022-11-06 16:00:00,18.133333333333333,4.5874999999999995,72.875,23.83333333333333,77.98333333333333,49.43333333333334,51.65833333333333,1013.6666666666666,0.0,24.425,23.73333333333333,-40.0,242.5,0.6124999999999999,2022,11,6,16,44,7,Sun,2022_11
2022-11-06 17:00:00,109.10000000000001,5.819166666666667,81.05,23.058333333333334,80.11666666666666,1.2833333333333334,1.1833333333333331,1014.0,0.0,21.008333333333333,20.725,-40.0,254.08333333333331,0.5666666666666667,2022,11,6,17,44,7,Sun,2022_11
2022-11-06 18:00:00,89.84166666666665,5.445,90.81666666666666,22.791666666666668,81.13333333333334,0.0,0.0,1014.4166666666666,0.0,20.558333333333334,20.241666666666667,-40.0,212.0,0.5541666666666667,2022,11,6,18,44,7,Sun,2022_11
2022-11-06 19:00:00,66.61666666666666,5.353333333333333,97.02499999999999,22.825,81.38333333333334,0.0,0.0,1015.0,0.0,20.725,20.291666666666668,-40.0,140.70000000000002,0.5833333333333334,2022,11,6,19,44,7,Sun,2022_11
2022-11-06 20:00:00,47.98333333333333,4.784166666666667,94.10833333333333,22.758333333333336,80.5,0.0,0.0,1016.0,0.0,20.316666666666663,19.891666666666666,-40.0,247.33333333333331,0.4416666666666666,2022,11,6,20,44,7,Sun,2022_11
2022-11-06 21:00:00,44.949999999999996,4.449166666666667,97.85833333333333,22.70833333333333,81.38333333333334,0.0,0.0,1016.0,0.0,20.291666666666668,19.866666666666667,-40.0,146.08333333333334,0.4833333333333333,2022,11,6,21,44,7,Sun,2022_11
2022-11-06 22:00:00,47.833333333333336,4.540833333333333,113.08333333333333,23.316666666666663,80.01666666666667,0.0,0.0,1015.5833333333334,0.0,21.15,20.40833333333333,-40.0,79.96666666666667,1.4,2022,11,6,22,44,7,Sun,2022_11
2022-11-06 23:00:00,40.6,4.346666666666667,108.175,23.3,80.2,0.0,0.0,1015.0,0.0,21.03333333333333,20.40833333333333,-40.0,61.76666666666667,0.8666666666666667,2022,11,6,23,44,7,Sun,2022_11
2022-11-07 00:00:00,48.11666666666667,4.681666666666667,90.15833333333335,23.275,81.0,0.0,0.0,1015.0,0.0,21.241666666666667,20.78333333333333,-40.0,236.25,0.3666666666666667,2022,11,7,0,45,1,Mon,2022_11
2022-11-07 01:00:00,59.458333333333336,4.955,80.875,23.375,81.28333333333333,0.0,0.0,1014.1666666666666,0.0,21.60833333333333,21.225,-40.0,254.9,0.4375,2022,11,7,1,45,1,Mon,2022_11
2022-11-07 02:00:00,74.0,5.388333333333333,95.80833333333334,23.433333333333334,79.11666666666666,0.0,0.0,1014.0,0.0,21.59166666666667,21.23333333333333,-40.0,183.9,0.4666666666666666,2022,11,7,2,45,1,Mon,2022_11
2022-11-07 03:00:00,90.39999999999999,5.640000000000001,90.75,23.308333333333334,79.08333333333333,0.0,0.0,1014.0,0.0,21.175,20.866666666666667,-40.0,211.66666666666663,0.5083333333333333,2022,11,7,3,45,1,Mon,2022_11
2022-11-07 04:00:00,147.16666666666666,6.626666666666666,74.03333333333333,23.4,78.86666666666666,0.0,0.0,1014.0,0.0,21.183333333333334,20.791666666666668,-40.0,268.25,0.5,2022,11,7,4,45,1,Mon,2022_11
2022-11-07 05:00:00,209.41666666666666,7.101666666666667,75.97500000000001,23.491666666666664,78.73333333333333,0.1916666666666666,0.1374999999999999,1014.1666666666666,0.0,21.616666666666664,21.25,-40.0,240.83333333333331,0.6541666666666667,2022,11,7,5,45,1,Mon,2022_11
2022-11-07 06:00:00,240.16666666666666,7.285,72.89999999999999,23.8,77.58333333333333,21.05,16.55,1015.0,0.0,22.975,22.85833333333333,-40.0,257.6666666666667,0.6833333333333332,2022,11,7,6,45,1,Mon,2022_11
2022-11-07 07:00:00,205.91666666666666,6.9558333333333335,67.35833333333333,24.05,76.7,67.53333333333333,59.3,1015.6666666666666,0.0,24.33333333333333,24.058333333333334,-40.0,277.4166666666667,0.7625000000000001,2022,11,7,7,45,1,Mon,2022_11
2022-11-07 08:00:00,193.58333333333334,6.8374999999999995,64.78333333333333,25.166666666666668,74.60000000000001,369.3833333333334,308.76666666666665,1016.0,0.0,32.05833333333333,32.56666666666667,-40.0,280.25,0.8166666666666668,2022,11,7,8,45,1,Mon,2022_11
2022-11-07 09:00:00,102.83333333333333,5.822500000000001,66.38333333333334,26.741666666666664,69.85,536.6666666666666,453.75,1016.0833333333334,0.0,40.05833333333333,40.00833333333333,-40.0,268.25,0.7958333333333334,2022,11,7,9,45,1,Mon,2022_11
2022-11-07 10:00:00,52.01666666666667,4.720833333333333,87.79166666666667,26.73333333333333,69.425,523.5,264.6333333333333,1015.9166666666666,0.0,37.375,37.833333333333336,-40.0,168.25,0.9125,2022,11,7,10,45,1,Mon,2022_11
2022-11-07 17:00:00,80.11666666666666,5.310833333333333,89.98333333333333,23.758333333333336,77.21666666666667,1.0,0.9333333333333332,1013.0,0.0,21.58333333333333,21.308333333333334,-40.0,239.41666666666663,0.6,2022,11,7,17,45,1,Mon,2022_11
2022-11-07 18:00:00,57.68333333333334,5.059166666666667,85.91666666666667,23.391666666666666,79.18333333333334,0.0,0.0,1013.5,0.0,20.775,20.33333333333333,-40.0,259.6666666666667,0.6333333333333333,2022,11,7,18,45,1,Mon,2022_11
2022-11-07 19:00:00,47.81666666666666,4.738333333333333,93.26666666666667,23.308333333333334,79.26666666666667,0.0,0.0,1014.0,0.0,20.683333333333334,20.23333333333333,-40.0,226.58333333333331,0.4291666666666667,2022,11,7,19,45,1,Mon,2022_11
2022-11-07 20:00:00,47.73333333333333,4.923333333333333,95.27499999999999,23.3,80.76666666666667,0.0,0.0,1014.8333333333334,0.0,20.741666666666667,20.35833333333333,-40.0,203.15,0.3333333333333333,2022,11,7,20,45,1,Mon,2022_11
2022-11-07 21:00:00,45.199999999999996,4.7075000000000005,91.75833333333333,23.20833333333333,80.58333333333333,0.0,0.0,1015.0,0.0,20.391666666666666,19.966666666666665,-40.0,259.3333333333333,0.4458333333333333,2022,11,7,21,45,1,Mon,2022_11
2022-11-07 22:00:00,46.625,5.025833333333334,86.27499999999999,23.266666666666666,78.14999999999999,0.0,0.0,1015.0,0.0,20.141666666666666,19.575,-40.0,267.8333333333333,0.35,2022,11,7,22,45,1,Mon,2022_11
2022-11-07 23:00:00,46.03333333333333,4.774166666666667,89.06666666666666,23.35833333333333,79.06666666666666,0.0,0.0,1015.0,0.0,20.4,19.90833333333333,-40.0,249.58333333333331,0.45,2022,11,7,23,45,1,Mon,2022_11
2022-11-08 00:00:00,53.333333333333336,5.0633333333333335,89.47500000000001,23.375,80.43333333333334,0.0,0.0,1014.5,0.0,20.625,20.225,-40.0,230.66666666666663,0.5875,2022,11,8,0,45,2,Tue,2022_11
2022-11-08 02:00:00,136.01666666666668,6.293333333333333,89.7,23.633333333333336,81.06666666666666,0.0,0.0,1014.0,0.0,21.366666666666664,20.90833333333333,-40.0,198.4333333333333,0.5666666666666668,2022,11,8,2,45,2,Tue,2022_11
2022-11-08 03:00:00,160.83333333333334,6.826666666666667,88.325,23.875,79.64999999999999,0.0,0.0,1013.3333333333334,0.0,21.71666666666667,21.116666666666667,-40.0,228.83333333333331,0.7125,2022,11,8,3,45,2,Tue,2022_11
2022-11-08 05:00:00,206.75,7.210833333333333,95.96666666666665,23.85833333333333,79.36666666666666,0.4666666666666667,0.3666666666666667,1014.0833333333334,0.0,22.016666666666666,21.758333333333336,-40.0,153.93333333333334,0.7208333333333333,2022,11,8,5,45,2,Tue,2022_11
2022-11-08 06:00:00,226.66666666666666,7.469166666666666,98.075,24.33333333333333,78.27499999999999,90.2,51.93333333333334,1015.0,0.0,23.883333333333336,23.85833333333333,-40.0,133.21666666666667,0.7999999999999999,2022,11,8,6,45,2,Tue,2022_11
2022-11-08 07:00:00,135.58333333333334,6.558333333333334,91.27499999999999,26.0,74.06666666666666,303.3333333333333,233.83333333333331,1015.4166666666666,0.0,30.60833333333333,30.625,-40.0,212.5,0.6166666666666667,2022,11,8,7,45,2,Tue,2022_11
2022-11-08 08:00:00,106.56666666666666,5.965,79.45,27.70833333333333,68.06666666666666,532.4166666666666,426.5,1016.0,0.0,38.98333333333333,39.275,-40.0,243.83333333333331,0.6749999999999999,2022,11,8,8,45,2,Tue,2022_11
2022-11-08 09:00:00,105.45,5.835,76.18333333333334,27.925,67.56666666666666,591.5833333333334,501.8333333333333,1016.0833333333334,0.0,41.48333333333333,42.275,-40.0,247.75,0.7999999999999999,2022,11,8,9,45,2,Tue,2022_11
2022-11-08 10:00:00,112.41666666666667,6.304166666666667,79.61666666666666,27.8,68.10833333333333,626.25,373.25,1016.0,0.0,41.86666666666667,42.53333333333333,-40.0,246.25,0.9541666666666666,2022,11,8,10,45,2,Tue,2022_11
2022-11-08 15:00:00,114.13333333333333,5.846666666666667,82.22500000000001,26.675,71.85000000000001,244.9333333333333,243.1,1012.0,0.0,33.63333333333333,32.25,-40.0,250.33333333333331,0.6791666666666667,2022,11,8,15,45,2,Tue,2022_11
2022-11-08 16:00:00,43.43333333333334,4.485,95.09166666666665,25.491666666666664,75.85000000000001,54.425,52.28333333333333,1012.9166666666666,0.0,25.991666666666664,25.641666666666666,-40.0,191.1,0.625,2022,11,8,16,45,2,Tue,2022_11
2022-11-08 17:00:00,92.16666666666667,5.670833333333333,97.95833333333333,24.808333333333334,79.13333333333334,1.05,1.0166666666666666,1013.0,0.0,23.366666666666664,23.183333333333334,-40.0,154.0,0.6208333333333333,2022,11,8,17,45,2,Tue,2022_11
2022-11-08 18:00:00,83.50833333333334,5.589166666666666,98.95,24.48333333333333,80.21666666666667,0.0,0.0,1013.25,0.0,22.60833333333333,22.266666666666666,-40.0,102.75,0.6749999999999999,2022,11,8,18,45,2,Tue,2022_11
2022-11-08 19:00:00,68.03333333333333,5.319166666666667,98.35833333333333,24.35833333333333,80.89999999999999,0.0,0.0,1014.0,0.0,22.40833333333333,22.03333333333333,-40.0,152.35,0.475,2022,11,8,19,45,2,Tue,2022_11
2022-11-08 20:00:00,89.20833333333333,5.529166666666666,105.08333333333333,24.46666666666667,81.0,0.0,0.0,1014.25,0.0,22.45833333333333,22.008333333333336,-40.0,83.02499999999999,1.2666666666666666,2022,11,8,20,45,2,Tue,2022_11
2022-11-08 21:00:00,98.24166666666667,6.011666666666667,114.75,24.75,79.95833333333333,0.0,0.0,1014.9166666666666,0.0,22.84166666666667,22.325,-40.0,67.96666666666667,1.8,2022,11,8,21,45,2,Tue,2022_11
2022-11-08 22:00:00,119.66666666666667,5.989999999999999,112.0,24.83333333333333,80.58333333333333,0.0,0.0,1014.9166666666666,0.0,23.008333333333336,22.541666666666668,-40.0,53.083333333333336,1.975,2022,11,8,22,45,2,Tue,2022_11
2022-11-08 23:00:00,136.08333333333334,6.295833333333333,118.91666666666667,24.85833333333333,81.77499999999999,0.0,0.0,1014.1666666666666,0.0,23.058333333333334,22.641666666666666,-40.0,70.75,2.2333333333333334,2022,11,8,23,45,2,Tue,2022_11
2022-11-09 01:00:00,161.58333333333334,6.55,111.41666666666667,24.60833333333333,81.51666666666667,0.0,0.0,1014.0,0.0,22.85833333333333,22.475,-40.0,58.68333333333334,1.95,2022,11,9,1,45,3,Wed,2022_11
2022-11-09 03:00:00,170.85,6.716666666666666,96.425,24.23333333333333,80.77499999999999,0.0,0.0,1013.5,0.0,22.933333333333334,22.691666666666663,-40.0,135.45000000000002,0.7708333333333334,2022,11,9,3,45,3,Wed,2022_11
2022-11-09 04:00:00,198.58333333333334,6.9125000000000005,86.675,24.03333333333333,80.96666666666667,0.0,0.0,1013.9166666666666,0.0,22.1,21.866666666666664,-40.0,228.41666666666663,0.7583333333333333,2022,11,9,4,45,3,Wed,2022_11
2022-11-09 05:00:00,226.33333333333334,7.391666666666667,85.77499999999999,24.075000000000003,82.41666666666667,0.3833333333333333,0.3,1014.0,0.0,22.15833333333333,21.883333333333336,-40.0,223.66666666666663,0.7166666666666667,2022,11,9,5,45,3,Wed,2022_11
