step,wall_time,ep_rew_mean,relative_seconds,relative_time
648000,1749628885.7413375,-33.70528030395508,730.2199909687042,0:12:10.219991
660000,1749628899.4519637,-14.644014358520508,743.9306170940399,0:12:23.930617
672000,1749628913.3299108,-18.894454956054688,757.8085641860962,0:12:37.808564
684000,1749628927.0077584,-29.090839385986328,771.4864118099213,0:12:51.486412
696000,1749628940.7163079,-19.686330795288086,785.194961309433,0:13:05.194961
708000,1749628954.4033227,-18.65605354309082,798.8819761276245,0:13:18.881976
720000,1749628968.0813055,-26.33026695251465,812.5599589347839,0:13:32.559959
732000,1749628981.9263115,-12.603560447692871,826.4049649238586,0:13:46.404965
744000,1749628995.550979,-21.2012996673584,840.0296323299408,0:14:00.029632
756000,1749629009.25821,-13.474894523620605,853.7368633747101,0:14:13.736863
768000,1749629022.9112458,-12.181442260742188,867.3898992538452,0:14:27.389899
780000,1749629036.5723252,-16.8035888671875,881.0509786605835,0:14:41.050979
792000,1749629050.3201668,-15.017937660217285,894.7988202571869,0:14:54.798820
804000,1749629064.1484,-9.618959426879883,908.6270534992218,0:15:08.627053
816000,1749629077.7909837,-15.360347747802734,922.2696371078491,0:15:22.269637
828000,1749629091.5570288,-9.47667121887207,936.0356822013855,0:15:36.035682
840000,1749629105.2474775,-11.874109268188477,949.7261309623718,0:15:49.726131
852000,1749629118.9460227,-7.47362756729126,963.4246761798859,0:16:03.424676
864000,1749629132.6551516,-9.72452163696289,977.1338050365448,0:16:17.133805
876000,1749629146.4384997,-5.444117546081543,990.9171531200409,0:16:30.917153
888000,1749629160.1931195,-8.88341999053955,1004.6717729568481,0:16:44.671773
900000,1749629173.7398038,-7.449314117431641,1018.2184572219849,0:16:58.218457
912000,1749629187.363392,-3.646474838256836,1031.842045545578,0:17:11.842046
924000,1749629201.0589762,-1.814314842224121,1045.5376296043396,0:17:25.537630
936000,1749629214.958077,-5.19369649887085,1059.4367303848267,0:17:39.436730
948000,1749629228.6841946,-4.972620487213135,1073.162847995758,0:17:53.162848
960000,1749629242.5234346,-1.641729474067688,1087.0020880699158,0:18:07.002088
972000,1749629256.171273,-1.7865668535232544,1100.6499264240265,0:18:20.649926
984000,1749629269.9637415,-1.6525914669036865,1114.4423949718475,0:18:34.442395
996000,1749629283.618757,-0.7501912713050842,1128.097410440445,0:18:48.097410
1008000,1749629297.0299098,-0.7200695276260376,1141.5085632801056,0:19:01.508563
1020000,1749629310.7831576,-1.1797398328781128,1155.26181101799,0:19:15.261811
1032000,1749629324.5880382,-0.6731985807418823,1169.0666916370392,0:19:29.066692
1044000,1749629338.338077,-0.18222999572753906,1182.8167304992676,0:19:42.816730
1056000,1749629352.0233953,-0.38115841150283813,1196.5020487308502,0:19:56.502049
1068000,1749629369.9046686,-0.33229172229766846,1214.3833220005035,0:20:14.383322
1080000,1749629383.8795831,-0.4702516794204712,1228.3582365512848,0:20:28.358237
1092000,1749629397.6238782,-0.1356879472732544,1242.102531671524,0:20:42.102532
1104000,1749629411.2426174,-0.09387268871068954,1255.7212707996368,0:20:55.721271
1116000,1749629425.032016,-0.10478316992521286,1269.5106694698334,0:21:09.510669
1128000,1749629438.4918106,-0.07358404248952866,1282.9704639911652,0:21:22.970464
1140000,1749629452.3157015,-0.08067379146814346,1296.794354915619,0:21:36.794355
1152000,1749629466.1597338,-0.13521318137645721,1310.6383872032166,0:21:50.638387
1164000,1749629479.8000362,-0.10569506883621216,1324.278689622879,0:22:04.278690
1176000,1749629493.4756565,-0.07922293245792389,1337.9543099403381,0:22:17.954310
1188000,1749629507.0847545,-0.13031472265720367,1351.5634078979492,0:22:31.563408
1200000,1749629520.8932202,-0.05399065092206001,1365.3718736171722,0:22:45.371874
1212000,1749629534.6641858,-0.05571674928069115,1379.1428391933441,0:22:59.142839
1224000,1749629548.462521,-0.060423579066991806,1392.941174507141,0:23:12.941175
1236000,1749629562.0893342,-0.07527349144220352,1406.5679876804352,0:23:26.567988
1248000,1749629575.8829658,-0.055891089141368866,1420.361619234085,0:23:40.361619
1260000,1749629589.5064702,-0.06751149147748947,1433.9851236343384,0:23:53.985124
1272000,1749629603.2244725,-0.06356295198202133,1447.7031259536743,0:24:07.703126
1284000,1749629616.8888419,-0.06451874226331711,1461.3674952983856,0:24:21.367495
1296000,1749629630.6273863,-0.05656500160694122,1475.106039762497,0:24:35.106040
1308000,1749629644.4406278,-0.059754010289907455,1488.919281244278,0:24:48.919281
1320000,1749629658.2756057,-0.0467798188328743,1502.754259109497,0:25:02.754259
1332000,1749629671.9990652,-0.04401972144842148,1516.47771859169,0:25:16.477719
1344000,1749629685.9463408,-0.040754061192274094,1530.4249942302704,0:25:30.424994
1356000,1749629699.6185832,-0.035489048808813095,1544.0972366333008,0:25:44.097237
1368000,1749629713.2473295,-0.03506183996796608,1557.7259829044342,0:25:57.725983
1380000,1749629726.951573,-0.03629453852772713,1571.4302263259888,0:26:11.430226
1392000,1749629740.5521302,-0.03689520061016083,1585.0307836532593,0:26:25.030784
1404000,1749629754.2166436,-0.03270471841096878,1598.6952970027924,0:26:38.695297
1416000,1749629767.9199471,-0.030654380097985268,1612.398600578308,0:26:52.398601
1428000,1749629781.8637412,-0.03204933926463127,1626.3423945903778,0:27:06.342395
1440000,1749629795.8818698,-0.03037147969007492,1640.360523223877,0:27:20.360523
1452000,1749629809.8760574,-0.04114554822444916,1654.354710817337,0:27:34.354711
1464000,1749629823.779337,-0.028486119583249092,1668.25799036026,0:27:48.257990
1476000,1749629837.42679,-0.02828473038971424,1681.905443429947,0:28:01.905443
1488000,1749629851.5267098,-0.028802569955587387,1696.005363225937,0:28:16.005363
1500000,1749629865.1541686,-0.03521298989653587,1709.6328220367432,0:28:29.632822
1512000,1749629878.950701,-0.026896249502897263,1723.429354429245,0:28:43.429354
1524000,1749629892.5325625,-0.04842492938041687,1737.0112159252167,0:28:57.011216
1536000,1749629906.4452283,-0.02578461915254593,1750.9238817691803,0:29:10.923882
1548000,1749629920.1017478,-0.02474532090127468,1764.5804011821747,0:29:24.580401
1560000,1749629933.640087,-0.025199489668011665,1778.1187403202057,0:29:38.118740
1572000,1749629947.4076352,-0.024976979941129684,1791.8862886428833,0:29:51.886289
1584000,1749629961.224515,-0.02347113937139511,1805.7031683921814,0:30:05.703168
1596000,1749629977.0414035,-0.02222317084670067,1821.520056962967,0:30:21.520057
1608000,1749629990.718475,-0.02313072979450226,1835.197128534317,0:30:35.197129
1620000,1749630004.3472116,-0.02202885039150715,1848.8258650302887,0:30:48.825865
1632000,1749630018.06195,-0.021861670538783073,1862.5406033992767,0:31:02.540603
1644000,1749630031.804606,-0.02276672050356865,1876.2832593917847,0:31:16.283259
1656000,1749630045.5996404,-0.022023560479283333,1890.078293800354,0:31:30.078294
1668000,1749630059.3523278,-0.024831080809235573,1903.8309812545776,0:31:43.830981
1680000,1749630073.2874799,-0.020518239587545395,1917.7661333084106,0:31:57.766133
1692000,1749630087.0132053,-0.020214520394802094,1931.4918587207794,0:32:11.491859
1704000,1749630100.742178,-0.020330579951405525,1945.2208313941956,0:32:25.220831
1716000,1749630114.3954923,-0.019391709938645363,1958.874145746231,0:32:38.874146
1728000,1749630128.074951,-0.021415580064058304,1972.5536043643951,0:32:52.553604
1740000,1749630141.6375673,-0.021442199125885963,1986.1162207126617,0:33:06.116221
1752000,1749630155.2737675,-0.020352179184556007,1999.7524209022522,0:33:19.752421
1764000,1749630168.921478,-0.019580360502004623,2013.4001314640045,0:33:33.400131
1776000,1749630182.88297,-0.01927194930613041,2027.3616235256195,0:33:47.361624
1788000,1749630196.4648657,-0.019958309829235077,2040.943519115448,0:34:00.943519
1800000,1749630210.018958,-0.019794540479779243,2054.4976115226746,0:34:14.497612
1812000,1749630223.4760013,-0.020607920363545418,2067.9546546936035,0:34:27.954655
1824000,1749630237.0919063,-0.020539749413728714,2081.5705597400665,0:34:41.570560
1836000,1749630250.7341158,-0.029939299449324608,2095.2127692699432,0:34:55.212769
1848000,1749630264.2888124,-0.02049908973276615,2108.7674658298492,0:35:08.767466
1860000,1749630277.9077501,-0.019095340743660927,2122.3864035606384,0:35:22.386404
1872000,1749630291.7597756,-0.05122920870780945,2136.238429069519,0:35:36.238429
1884000,1749630306.004206,-0.01964876987040043,2150.4828593730927,0:35:50.482859
1896000,1749630319.572131,-0.02098649926483631,2164.0507843494415,0:36:04.050784
1908000,1749630333.2583153,-0.01947741024196148,2177.736968755722,0:36:17.736969
1920000,1749630346.9227571,-0.03606453165411949,2191.4014105796814,0:36:31.401411
1932000,1749630360.6943905,-0.02004105970263481,2205.1730439662933,0:36:45.173044
1944000,1749630374.3562868,-0.02003924921154976,2218.8349401950836,0:36:58.834940
1956000,1749630387.8093655,-0.0196743905544281,2232.2880189418793,0:37:12.288019
1968000,1749630401.4478328,-0.019865119829773903,2245.9264862537384,0:37:25.926486
1980000,1749630414.9760466,-0.022147560492157936,2259.4546999931335,0:37:39.454700
1992000,1749630428.7196639,-0.023768780753016472,2273.1983172893524,0:37:53.198317
2004000,1749630442.173828,-0.019973309710621834,2286.65248131752,0:38:06.652481
2016000,1749630455.911687,-0.019838450476527214,2300.3903403282166,0:38:20.390340
2028000,1749630469.598439,-0.02010173909366131,2314.077092409134,0:38:34.077092
2040000,1749630483.2000644,-0.020705290138721466,2327.678717851639,0:38:47.678718
2052000,1749630496.7798457,-0.01950260065495968,2341.258499145508,0:39:01.258499
2064000,1749630510.6512952,-0.018626490607857704,2355.129948616028,0:39:15.129949
2076000,1749630524.2487414,-0.018480800092220306,2368.7273948192596,0:39:28.727395
2088000,1749630537.8748531,-0.02020006999373436,2382.353506565094,0:39:42.353507
2100000,1749630551.5332978,-0.018432149663567543,2396.0119512081146,0:39:56.011951
2112000,1749630565.4043636,-0.018161799758672714,2409.883017063141,0:40:09.883017
2124000,1749630578.9715023,-0.0757259801030159,2423.450155735016,0:40:23.450156
2136000,1749630592.7638814,-0.018118809908628464,2437.2425348758698,0:40:37.242535
2148000,1749630606.658137,-0.01851459965109825,2451.1367905139923,0:40:51.136791
2160000,1749630620.4140885,-0.01738690957427025,2464.892741918564,0:41:04.892742
2172000,1749630634.0993838,-0.017848659306764603,2478.578037261963,0:41:18.578037
2184000,1749630648.0841722,-0.1164281815290451,2492.562825679779,0:41:32.562826
2196000,1749630661.963661,-0.018724199384450912,2506.442314386368,0:41:46.442314
2208000,1749630675.6160464,-0.018654359504580498,2520.094699859619,0:42:00.094700
2220000,1749630689.433247,-0.03865797817707062,2533.9119005203247,0:42:13.911901
2232000,1749630703.2768166,-0.01744321919977665,2547.7554700374603,0:42:27.755470
2244000,1749630716.892268,-0.024513600394129753,2561.3709213733673,0:42:41.370921
2256000,1749630731.040198,-0.017287949100136757,2575.518851518631,0:42:55.518852
2268000,1749630745.0616944,-0.022456079721450806,2589.54034781456,0:43:09.540348
2280000,1749630758.804991,-0.03659201040863991,2603.28364443779,0:43:23.283644
2292000,1749630772.6497226,-0.017917800694704056,2617.12837600708,0:43:37.128376
2304000,1749630786.589422,-0.017683999612927437,2631.0680754184723,0:43:51.068075
2316000,1749630800.4552631,-0.016985930502414703,2644.933916568756,0:44:04.933917
2328000,1749630814.4297543,-0.03045506961643696,2658.908407688141,0:44:18.908408
2340000,1749630828.4126556,-0.018258949741721153,2672.8913090229034,0:44:32.891309
2352000,1749630842.1842508,-0.017485469579696655,2686.6629042625427,0:44:46.662904
2364000,1749630856.0008345,-0.017138099297881126,2700.4794878959656,0:45:00.479488
2376000,1749630869.8509479,-0.024548979476094246,2714.329601287842,0:45:14.329601
2388000,1749630883.543106,-0.031592220067977905,2728.0217595100403,0:45:28.021760
2400000,1749630897.3189394,-0.0180518701672554,2741.7975928783417,0:45:41.797593
2412000,1749630910.839376,-0.017577290534973145,2755.3180294036865,0:45:55.318029
2424000,1749630924.1761012,-0.017242519184947014,2768.654754638672,0:46:08.654755
2436000,1749630937.8854003,-0.017026450484991074,2782.3640537261963,0:46:22.364054
2448000,1749630951.7656062,-0.01694413088262081,2796.244259595871,0:46:36.244260
2460000,1749630965.5947049,-0.01648152992129326,2810.073358297348,0:46:50.073358
2472000,1749630979.6626222,-0.017348790541291237,2824.1412756443024,0:47:04.141276
2484000,1749630993.432194,-0.01746544986963272,2837.910847425461,0:47:17.910847
2496000,1749631007.153618,-0.016609009355306625,2851.632271528244,0:47:31.632272
2508000,1749631021.1011777,-0.016483020037412643,2865.579831123352,0:47:45.579831
2520000,1749631034.8886297,-0.016270140185952187,2879.36728310585,0:47:59.367283
2532000,1749631048.6946194,-0.015680860728025436,2893.1732728481293,0:48:13.173273
2544000,1749631062.5555735,-0.016190990805625916,2907.0342268943787,0:48:27.034227
2556000,1749631076.5530562,-0.016844069585204124,2921.0317096710205,0:48:41.031710
2568000,1749631090.201901,-0.01656878925859928,2934.6805543899536,0:48:54.680554
2580000,1749631104.003572,-0.023322369903326035,2948.482225418091,0:49:08.482225
2592000,1749631117.9673452,-0.015978200361132622,2962.4459986686707,0:49:22.445999
2604000,1749631131.7744973,-0.016242850571870804,2976.253150701523,0:49:36.253151
2616000,1749631145.5688202,-0.01587356999516487,2990.047473669052,0:49:50.047474
2628000,1749631159.5065472,-0.02322505973279476,3003.9852006435394,0:50:03.985201
2640000,1749631173.0459979,-0.016217319294810295,3017.524651288986,0:50:17.524651
2652000,1749631186.6231306,-0.016267430037260056,3031.10178399086,0:50:31.101784
2664000,1749631200.237451,-0.019045110791921616,3044.7161045074463,0:50:44.716105
2676000,1749631214.0793085,-0.016762280836701393,3058.5579619407654,0:50:58.557962
2688000,1749631227.7712238,-0.016445809975266457,3072.2498772144318,0:51:12.249877
2700000,1749631241.4948282,-0.016254840418696404,3085.973481655121,0:51:25.973482
2712000,1749631255.1141665,-0.016108950600028038,3099.592819929123,0:51:39.592820
2724000,1749631268.916919,-0.01579974964261055,3113.395572423935,0:51:53.395572
2736000,1749631282.6594477,-0.015616769902408123,3127.1381011009216,0:52:07.138101
2748000,1749631296.358551,-0.015527389943599701,3140.8372044563293,0:52:20.837204
2760000,1749631310.1469579,-0.015717169269919395,3154.625611305237,0:52:34.625611
2772000,1749631323.7562065,-0.017728660255670547,3168.23485994339,0:52:48.234860
2784000,1749631337.3418489,-0.01611734926700592,3181.820502281189,0:53:01.820502
2796000,1749631351.0651882,-0.016000619158148766,3195.543841600418,0:53:15.543842
2808000,1749631364.9467056,-0.01584715023636818,3209.4253590106964,0:53:29.425359
2820000,1749631378.9398036,-0.015736110508441925,3223.41845703125,0:53:43.418457
2832000,1749631392.8070302,-0.015525580383837223,3237.285683631897,0:53:57.285684
2844000,1749631406.364382,-0.02792450040578842,3250.8430354595184,0:54:10.843035
2856000,1749631420.1951983,-0.01579217053949833,3264.6738517284393,0:54:24.673852
2868000,1749631433.94151,-0.015928449109196663,3278.4201633930206,0:54:38.420163
2880000,1749631448.0231736,-0.01590709015727043,3292.5018270015717,0:54:52.501827
2892000,1749631461.7746382,-0.016193080693483353,3306.253291606903,0:55:06.253292
2904000,1749631475.8496323,-0.01570791006088257,3320.3282856941223,0:55:20.328286
2916000,1749631489.5698311,-0.023161590099334717,3334.0484845638275,0:55:34.048485
2928000,1749631503.4306304,-0.015828730538487434,3347.909283876419,0:55:47.909284
2940000,1749631517.151491,-0.016021739691495895,3361.6301443576813,0:56:01.630144
2952000,1749631531.016271,-0.01579459011554718,3375.494924545288,0:56:15.494925
2964000,1749631544.9646175,-0.020454129204154015,3389.443270921707,0:56:29.443271
2976000,1749631558.8091748,-0.01607646979391575,3403.287828207016,0:56:43.287828
2988000,1749631572.6301196,-0.01586983911693096,3417.1087729930878,0:56:57.108773
3000000,1749631586.9037027,-0.016516409814357758,3431.3823561668396,0:57:11.382356
3012000,1749631600.9315913,-0.01657693088054657,3445.410244703293,0:57:25.410245
3024000,1749631614.9773715,-0.021655580028891563,3459.4560248851776,0:57:39.456025
3036000,1749631628.5000303,-0.017344430088996887,3472.9786837100983,0:57:52.978684
3048000,1749631642.3685813,-0.023174479603767395,3486.847234725952,0:58:06.847235
3060000,1749631656.2329347,-0.016236230731010437,3500.7115881443024,0:58:20.711588
3072000,1749631670.033819,-0.016922419890761375,3514.5124723911285,0:58:34.512472
3084000,1749631683.7565691,-0.01661504991352558,3528.2352225780487,0:58:48.235223
3096000,1749631697.4862764,-0.016723299399018288,3541.964929819107,0:59:01.964930
3108000,1749631711.466922,-0.016597099602222443,3555.9455754756927,0:59:15.945575
3120000,1749631725.4484818,-0.01693378947675228,3569.9271352291107,0:59:29.927135
3132000,1749631739.3056817,-0.017048679292201996,3583.7843351364136,0:59:43.784335
