step,wall_time,train_value_loss,relative_seconds,relative_time
1584000,1749629961.103313,61.07453155517578,1792.1924707889557,0:29:52.192471
1596000,1749629976.9178233,60.8415412902832,1808.0069811344147,0:30:08.006981
1608000,1749629990.596926,60.80414581298828,1821.6860837936401,0:30:21.686084
1620000,1749630004.2196348,60.644554138183594,1835.308792591095,0:30:35.308793
1632000,1749630017.940301,60.51272201538086,1849.0294587612152,0:30:49.029459
1644000,1749630031.6988199,60.3482780456543,1862.787977695465,0:31:02.787978
1656000,1749630045.4796145,60.22005081176758,1876.568772315979,0:31:16.568772
1668000,1749630059.2398992,60.07640838623047,1890.3290569782257,0:31:30.329057
1680000,1749630073.185293,59.91514587402344,1904.2744507789612,0:31:44.274451
1692000,1749630086.913448,59.79607391357422,1918.0026059150696,0:31:58.002606
1704000,1749630100.6323707,59.62933349609375,1931.7215285301208,0:32:11.721529
1716000,1749630114.294077,59.48981475830078,1945.3832347393036,0:32:25.383235
1728000,1749630127.9745078,59.34376907348633,1959.0636656284332,0:32:39.063666
1740000,1749630141.533881,59.13695526123047,1972.6230387687683,0:32:52.623039
1752000,1749630155.1679351,59.020015716552734,1986.2570929527283,0:33:06.257093
1764000,1749630168.7986636,58.87567138671875,1999.8878214359283,0:33:19.887821
1776000,1749630182.7795064,58.69148254394531,2013.868664264679,0:33:33.868664
1788000,1749630196.3611026,58.56224060058594,2027.450260400772,0:33:47.450260
1800000,1749630209.899499,58.40009307861328,2040.988656759262,0:34:00.988657
1812000,1749630223.371298,58.26769256591797,2054.46045589447,0:34:14.460456
1824000,1749630236.991954,58.10617446899414,2068.081111907959,0:34:28.081112
1836000,1749630250.6108487,57.94350051879883,2081.7000064849854,0:34:41.700006
1848000,1749630264.1619473,57.76792526245117,2095.251105070114,0:34:55.251105
1860000,1749630277.784832,57.646278381347656,2108.8739898204803,0:35:08.873990
1872000,1749630291.6356714,57.514617919921875,2122.72482919693,0:35:22.724829
1884000,1749630305.9028711,57.30193328857422,2136.992028951645,0:35:36.992029
1896000,1749630319.4526868,57.14915466308594,2150.5418446063995,0:35:50.541845
1908000,1749630333.1360302,57.02399826049805,2164.2251880168915,0:36:04.225188
1920000,1749630346.802296,56.8612060546875,2177.891453742981,0:36:17.891454
1932000,1749630360.5928261,56.66058349609375,2191.681983947754,0:36:31.681984
1944000,1749630374.2560744,56.507991790771484,2205.3452322483063,0:36:45.345232
1956000,1749630387.7052333,56.30983352661133,2218.794391155243,0:36:58.794391
1968000,1749630401.3456476,56.2046012878418,2232.434805393219,0:37:12.434805
1980000,1749630414.8753853,56.04834747314453,2245.9645431041718,0:37:25.964543
1992000,1749630428.6180823,55.853416442871094,2259.7072401046753,0:37:39.707240
2004000,1749630442.0693583,55.653202056884766,2273.1585161685944,0:37:53.158516
2016000,1749630455.8092859,55.54346466064453,2286.898443698883,0:38:06.898444
2028000,1749630469.4913557,55.33422088623047,2300.5805134773254,0:38:20.580513
2040000,1749630483.0900228,55.177249908447266,2314.179180622101,0:38:34.179181
2052000,1749630496.6726024,55.04384231567383,2327.7617602348328,0:38:47.761760
2064000,1749630510.5426543,54.87738037109375,2341.631812095642,0:39:01.631812
2076000,1749630524.1453116,54.72361373901367,2355.2344694137573,0:39:15.234469
2088000,1749630537.7726774,54.55683517456055,2368.8618352413177,0:39:28.861835
2100000,1749630551.4325476,54.386234283447266,2382.521705389023,0:39:42.521705
2112000,1749630565.299073,54.21799850463867,2396.3882308006287,0:39:56.388231
2124000,1749630578.8703175,54.057777404785156,2409.9594752788544,0:40:09.959475
2136000,1749630592.6598392,53.79057312011719,2423.7489969730377,0:40:23.748997
2148000,1749630606.5550532,53.72260665893555,2437.6442110538483,0:40:37.644211
2160000,1749630620.3069592,53.54850769042969,2451.3961169719696,0:40:51.396117
2172000,1749630633.9984827,53.32810592651367,2465.0876405239105,0:41:05.087641
2184000,1749630647.9635854,53.10428237915039,2479.0527431964874,0:41:19.052743
2196000,1749630661.8578732,52.88499450683594,2492.947031021118,0:41:32.947031
2208000,1749630675.5102282,52.773902893066406,2506.5993859767914,0:41:46.599386
2220000,1749630689.3303473,52.64847946166992,2520.4195051193237,0:42:00.419505
2232000,1749630703.1744764,52.432552337646484,2534.2636342048645,0:42:14.263634
2244000,1749630716.7887645,52.32321548461914,2547.877922296524,0:42:27.877922
2256000,1749630730.936356,52.15623092651367,2562.0255138874054,0:42:42.025514
2268000,1749630744.938828,51.986297607421875,2576.0279858112335,0:42:56.027986
2280000,1749630758.6910772,51.79770278930664,2589.7802350521088,0:43:09.780235
2292000,1749630772.5406063,51.46725845336914,2603.6297640800476,0:43:23.629764
2304000,1749630786.4883301,51.451656341552734,2617.5774879455566,0:43:37.577488
2316000,1749630800.3517997,51.285064697265625,2631.440957546234,0:43:51.440958
2328000,1749630814.3099566,51.118927001953125,2645.399114370346,0:44:05.399114
2340000,1749630828.3120847,50.89522171020508,2659.401242494583,0:44:19.401242
2352000,1749630842.0774574,50.758636474609375,2673.1666152477264,0:44:33.166615
2364000,1749630855.8966012,50.569305419921875,2686.9857590198517,0:44:46.985759
2376000,1749630869.745311,50.404151916503906,2700.8344688415527,0:45:00.834469
2388000,1749630883.4411082,50.22892379760742,2714.530266046524,0:45:14.530266
2400000,1749630897.214297,49.92705535888672,2728.303454875946,0:45:28.303455
2412000,1749630910.7360668,49.85673904418945,2741.8252246379852,0:45:41.825225
2424000,1749630924.0659733,49.691532135009766,2755.1551311016083,0:45:55.155131
2436000,1749630937.7820997,49.505638122558594,2768.871257543564,0:46:08.871258
2448000,1749630951.6620207,49.33010482788086,2782.7511785030365,0:46:22.751179
2460000,1749630965.4872954,49.15099334716797,2796.5764532089233,0:46:36.576453
2472000,1749630979.5406322,48.895755767822266,2810.6297900676727,0:46:50.629790
2484000,1749630993.3088694,48.770408630371094,2824.3980271816254,0:47:04.398027
2496000,1749631007.0432205,48.585655212402344,2838.1323783397675,0:47:18.132378
2508000,1749631020.9943662,48.41897964477539,2852.0835239887238,0:47:32.083524
2520000,1749631034.78795,48.23273849487305,2865.877107858658,0:47:45.877108
2532000,1749631048.5901425,48.05918884277344,2879.6793003082275,0:47:59.679300
2544000,1749631062.4533799,47.821739196777344,2893.542537689209,0:48:13.542538
2556000,1749631076.4344735,47.59894943237305,2907.523631334305,0:48:27.523631
2568000,1749631090.0826743,47.50794219970703,2921.1718320846558,0:48:41.171832
2580000,1749631103.8794959,47.29369354248047,2934.968653678894,0:48:54.968654
2592000,1749631117.864233,47.143104553222656,2948.9533908367157,0:49:08.953391
2604000,1749631131.6669798,46.94656753540039,2962.756137609482,0:49:22.756138
2616000,1749631145.4672315,46.76496124267578,2976.5563893318176,0:49:36.556389
2628000,1749631159.4036522,46.5987548828125,2990.49281001091,0:49:50.492810
2640000,1749631172.9423184,46.399017333984375,3004.0314762592316,0:50:04.031476
2652000,1749631186.5183847,46.24964141845703,3017.607542514801,0:50:17.607543
2664000,1749631200.131426,46.0609130859375,3031.2205839157104,0:50:31.220584
2676000,1749631213.97668,45.81731414794922,3045.0658378601074,0:50:45.065838
2688000,1749631227.6668746,45.69614028930664,3058.7560324668884,0:50:58.756032
2700000,1749631241.3925946,45.50763702392578,3072.48175239563,0:51:12.481752
2712000,1749631255.0142012,45.320289611816406,3086.1033589839935,0:51:26.103359
2724000,1749631268.8055053,45.120914459228516,3099.8946630954742,0:51:39.894663
2736000,1749631282.5540893,44.809600830078125,3113.643247127533,0:51:53.643247
2748000,1749631296.2540736,44.70055389404297,3127.3432314395905,0:52:07.343231
2760000,1749631310.0437808,44.478118896484375,3141.1329386234283,0:52:21.132939
2772000,1749631323.6522415,44.33286666870117,3154.7413992881775,0:52:34.741399
2784000,1749631337.2387114,44.105140686035156,3168.3278691768646,0:52:48.327869
2796000,1749631350.9637408,43.98271942138672,3182.052898645401,0:53:02.052899
2808000,1749631364.8452706,43.796382904052734,3195.9344284534454,0:53:15.934428
2820000,1749631378.835039,43.60586929321289,3209.9241967201233,0:53:29.924197
2832000,1749631392.6868124,43.395870208740234,3223.775970220566,0:53:43.775970
2844000,1749631406.2629414,43.20967483520508,3237.3520991802216,0:53:57.352099
2856000,1749631420.074248,42.943180084228516,3251.163405895233,0:54:11.163406
2868000,1749631433.823737,42.72948455810547,3264.9128947257996,0:54:24.912895
2880000,1749631447.9207118,42.44871139526367,3279.0098695755005,0:54:39.009870
2892000,1749631461.6688132,42.192466735839844,3292.757971048355,0:54:52.757971
2904000,1749631475.743236,41.84366989135742,3306.832393884659,0:55:06.832394
2916000,1749631489.4671626,41.449363708496094,3320.5563204288483,0:55:20.556320
2928000,1749631503.3120677,40.96636199951172,3334.401225566864,0:55:34.401226
2940000,1749631517.0456502,40.33032989501953,3348.134808063507,0:55:48.134808
2952000,1749631530.9146845,39.534568786621094,3362.003842353821,0:56:02.003842
2964000,1749631544.8634045,38.62349319458008,3375.9525623321533,0:56:15.952562
2976000,1749631558.704035,37.702362060546875,3389.7931928634644,0:56:29.793193
2988000,1749631572.5257676,37.05818557739258,3403.6149253845215,0:56:43.614925
3000000,1749631586.7988904,36.525352478027344,3417.888048171997,0:56:57.888048
3012000,1749631600.8222485,36.06233596801758,3431.9114062786102,0:57:11.911406
3024000,1749631614.8473523,35.671730041503906,3445.9365100860596,0:57:25.936510
3036000,1749631628.3948712,35.268829345703125,3459.4840290546417,0:57:39.484029
3048000,1749631642.2448173,34.740081787109375,3473.3339750766754,0:57:53.333975
3060000,1749631656.1274493,34.329463958740234,3487.216607093811,0:58:07.216607
3072000,1749631669.932172,33.97792434692383,3501.0213298797607,0:58:21.021330
3084000,1749631683.6503947,33.48883056640625,3514.7395524978638,0:58:34.739552
3096000,1749631697.3843205,32.974063873291016,3528.4734783172607,0:58:48.473478
3108000,1749631711.3624635,32.40894317626953,3542.4516212940216,0:59:02.451621
3120000,1749631725.3307502,31.81289291381836,3556.4199080467224,0:59:16.419908
3132000,1749631739.201703,31.18060302734375,3570.290860891342,0:59:30.290861
