step,wall_time,train_explained_variance,relative_seconds,relative_time
1020000,1749629310.6765604,-0.00017750263214111328,1141.7658586502075,0:19:01.765859
1032000,1749629324.4832938,5.960464477539062e-07,1155.5725920200348,0:19:15.572592
1044000,1749629338.214456,-1.3232231140136719e-05,1169.3037543296814,0:19:29.303754
1056000,1749629351.899133,-0.00016188621520996094,1182.9884312152863,0:19:42.988431
1068000,1749629369.8037224,-8.213520050048828e-05,1200.8930206298828,0:20:00.893021
1080000,1749629383.7738526,-0.0005135536193847656,1214.8631508350372,0:20:14.863151
1092000,1749629397.49789,-0.00034606456756591797,1228.587188243866,0:20:28.587188
1104000,1749629411.1419506,-0.00028204917907714844,1242.2312488555908,0:20:42.231249
1116000,1749629424.9296377,-0.0010805130004882812,1256.018935918808,0:20:56.018936
1128000,1749629438.3602695,-0.0031250715255737305,1269.4495677947998,0:21:09.449568
1140000,1749629452.1930583,-0.003529787063598633,1283.2823565006256,0:21:23.282357
1152000,1749629466.056796,-0.001361846923828125,1297.1460943222046,0:21:37.146094
1164000,1749629479.6895905,-0.010847806930541992,1310.7788887023926,0:21:50.778889
1176000,1749629493.3538775,-0.0023730993270874023,1324.443175792694,0:22:04.443176
1188000,1749629506.9631796,-0.005079865455627441,1338.052477836609,0:22:18.052478
1200000,1749629520.7685792,-0.00453341007232666,1351.8578774929047,0:22:31.857877
1212000,1749629534.5573423,-0.021131277084350586,1365.6466405391693,0:22:45.646641
1224000,1749629548.3366337,-0.025686264038085938,1379.425931930542,0:22:59.425932
1236000,1749629561.9689994,-0.004296302795410156,1393.0582976341248,0:23:13.058298
1248000,1749629575.7425642,-0.005060553550720215,1406.831862449646,0:23:26.831862
1260000,1749629589.3855476,-0.02624964714050293,1420.4748458862305,0:23:40.474846
1272000,1749629603.1015756,-0.002271413803100586,1434.1908738613129,0:23:54.190874
1284000,1749629616.766433,-0.0053863525390625,1447.8557312488556,0:24:07.855731
1296000,1749629630.5062535,-0.02678394317626953,1461.5955517292023,0:24:21.595552
1308000,1749629644.316554,-0.023670554161071777,1475.40585231781,0:24:35.405852
1320000,1749629658.151632,-0.023790836334228516,1489.2409303188324,0:24:49.240930
1332000,1749629671.878055,-0.024967074394226074,1502.9673533439636,0:25:02.967353
1344000,1749629685.8226247,-0.025962233543395996,1516.9119229316711,0:25:16.911923
1356000,1749629699.4940507,-0.026755571365356445,1530.5833489894867,0:25:30.583349
1368000,1749629713.142503,-0.026323914527893066,1544.2318012714386,0:25:44.231801
1380000,1749629726.8505766,-0.02641427516937256,1557.9398748874664,0:25:57.939875
1392000,1749629740.449016,-0.026946544647216797,1571.5383143424988,0:26:11.538314
1404000,1749629754.110752,-0.027437686920166016,1585.200050354004,0:26:25.200050
1416000,1749629767.7973623,-0.027492403984069824,1598.8866605758667,0:26:38.886661
1428000,1749629781.7569356,-0.0267561674118042,1612.846233844757,0:26:52.846234
1440000,1749629795.7819297,-0.016630887985229492,1626.87122797966,0:27:06.871228
1452000,1749629809.7447689,-0.011219024658203125,1640.834067106247,0:27:20.834067
1464000,1749629823.652555,-0.018080830574035645,1654.741853237152,0:27:34.741853
1476000,1749629837.3203855,-0.027350425720214844,1668.4096837043762,0:27:48.409684
1488000,1749629851.4218836,-0.028069257736206055,1682.5111818313599,0:28:02.511182
1500000,1749629865.05068,-0.02810800075531006,1696.139978170395,0:28:16.139978
1512000,1749629878.8114102,-0.02280271053314209,1709.900708436966,0:28:29.900708
1524000,1749629892.4097266,-0.009957313537597656,1723.4990248680115,0:28:43.499025
1536000,1749629906.3037963,-0.015918254852294922,1737.3930945396423,0:28:57.393095
1548000,1749629919.9658065,-0.02873384952545166,1751.0551047325134,0:29:11.055105
1560000,1749629933.530426,-0.028450727462768555,1764.6197242736816,0:29:24.619724
1572000,1749629947.263637,-0.023127079010009766,1778.3529353141785,0:29:38.352935
1584000,1749629961.103184,-0.029265761375427246,1792.1924822330475,0:29:52.192482
1596000,1749629976.9177024,-0.0134812593460083,1808.0070006847382,0:30:08.007001
1608000,1749629990.596795,-0.02888023853302002,1821.6860933303833,0:30:21.686093
1620000,1749630004.2194777,-0.027600646018981934,1835.3087759017944,0:30:35.308776
1632000,1749630017.9402142,-0.03035879135131836,1849.0295124053955,0:30:49.029512
1644000,1749630031.6987414,-0.025260090827941895,1862.7880396842957,0:31:02.788040
1656000,1749630045.4794767,-0.02955496311187744,1876.5687749385834,0:31:16.568775
1668000,1749630059.2397714,-0.03037738800048828,1890.3290696144104,0:31:30.329070
1680000,1749630073.1852071,-0.028170347213745117,1904.2745053768158,0:31:44.274505
1692000,1749630086.91336,-0.030454635620117188,1918.002658367157,0:31:58.002658
1704000,1749630100.6322808,-0.031182289123535156,1931.7215790748596,0:32:11.721579
1716000,1749630114.2939847,-0.03091752529144287,1945.3832828998566,0:32:25.383283
1728000,1749630127.974418,-0.03097355365753174,1959.063716173172,0:32:39.063716
1740000,1749630141.5337927,-0.02240908145904541,1972.6230909824371,0:32:52.623091
1752000,1749630155.1678085,-0.031389594078063965,1986.2571067810059,0:33:06.257107
1764000,1749630168.7985723,-0.03215384483337402,1999.8878705501556,0:33:19.887871
1776000,1749630182.7793741,-0.025748014450073242,2013.8686723709106,0:33:33.868672
1788000,1749630196.3609562,-0.0299832820892334,2027.4502544403076,0:33:47.450254
1800000,1749630209.8994176,-0.0314713716506958,2040.9887158870697,0:34:00.988716
1812000,1749630223.3711886,-0.03240203857421875,2054.4604868888855,0:34:14.460487
1824000,1749630236.9918628,-0.033399224281311035,2068.0811610221863,0:34:28.081161
1836000,1749630250.61076,-0.033844590187072754,2081.700058221817,0:34:41.700058
1848000,1749630264.1618412,-0.030430197715759277,2095.2511394023895,0:34:55.251139
1860000,1749630277.7846904,-0.03401589393615723,2108.8739886283875,0:35:08.873989
1872000,1749630291.6355178,-0.033515214920043945,2122.724816083908,0:35:22.724816
1884000,1749630305.902783,-0.01710677146911621,2136.9920811653137,0:35:36.992081
1896000,1749630319.4526012,-0.023185372352600098,2150.5418994426727,0:35:50.541899
1908000,1749630333.1359444,-0.03461861610412598,2164.225242614746,0:36:04.225243
1920000,1749630346.8022144,-0.03475749492645264,2177.89151263237,0:36:17.891513
1932000,1749630360.5927,-0.027373790740966797,2191.6819982528687,0:36:31.681998
1944000,1749630374.2559893,-0.023101210594177246,2205.3452875614166,0:36:45.345288
1956000,1749630387.7051382,-0.012067675590515137,2218.794436454773,0:36:58.794436
1968000,1749630401.34555,-0.03487193584442139,2232.4348483085632,0:37:12.434848
1980000,1749630414.8753061,-0.03613913059234619,2245.9646043777466,0:37:25.964604
1992000,1749630428.6179788,-0.036031126976013184,2259.707277059555,0:37:39.707277
2004000,1749630442.0692737,-0.017717838287353516,2273.158571958542,0:37:53.158572
2016000,1749630455.8091648,-0.0365910530090332,2286.898463010788,0:38:06.898463
2028000,1749630469.4912753,-0.01602017879486084,2300.5805735588074,0:38:20.580574
2040000,1749630483.089937,-0.028324127197265625,2314.1792352199554,0:38:34.179235
2052000,1749630496.672462,-0.038187265396118164,2327.7617602348328,0:38:47.761760
2064000,1749630510.542544,-0.038318634033203125,2341.631842136383,0:39:01.631842
2076000,1749630524.145185,-0.037480711936950684,2355.234483242035,0:39:15.234483
2088000,1749630537.7725885,-0.03797709941864014,2368.861886739731,0:39:28.861887
2100000,1749630551.4324403,-0.03824496269226074,2382.5217385292053,0:39:42.521739
2112000,1749630565.2989488,-0.039414048194885254,2396.388247013092,0:39:56.388247
2124000,1749630578.8702347,-0.038970112800598145,2409.9595329761505,0:40:09.959533
2136000,1749630592.6597552,-0.0047380924224853516,2423.749053478241,0:40:23.749053
2148000,1749630606.5549228,-0.04077351093292236,2437.6442210674286,0:40:37.644221
2160000,1749630620.306742,-0.04127621650695801,2451.396040201187,0:40:51.396040
2172000,1749630633.9983444,-0.02841508388519287,2465.0876426696777,0:41:05.087643
2184000,1749630647.9634688,-0.006940960884094238,2479.0527670383453,0:41:19.052767
2196000,1749630661.85779,-0.0022314786911010742,2492.947088241577,0:41:32.947088
2208000,1749630675.510093,-0.007937312126159668,2506.599391222,0:41:46.599391
2220000,1749630689.3302214,-0.04194343090057373,2520.419519662857,0:42:00.419520
2232000,1749630703.1743517,-0.021345853805541992,2534.2636499404907,0:42:14.263650
2244000,1749630716.7886393,-0.04374825954437256,2547.877937555313,0:42:27.877938
2256000,1749630730.936268,-0.037835121154785156,2562.025566339493,0:42:42.025566
2268000,1749630744.9386954,-0.043387770652770996,2576.0279936790466,0:42:56.027994
2280000,1749630758.6909437,-0.039499521255493164,2589.7802419662476,0:43:09.780242
2292000,1749630772.5404851,-0.0031076669692993164,2603.6297833919525,0:43:23.629783
2304000,1749630786.4882336,-0.04477238655090332,2617.577531814575,0:43:37.577532
2316000,1749630800.351707,-0.046525001525878906,2631.44100522995,0:43:51.441005
2328000,1749630814.3098526,-0.04688668251037598,2645.3991508483887,0:44:05.399151
2340000,1749630828.3119903,-0.03389561176300049,2659.401288509369,0:44:19.401289
2352000,1749630842.077378,-0.047751784324645996,2673.1666762828827,0:44:33.166676
2364000,1749630855.8964856,-0.04715597629547119,2686.985783815384,0:44:46.985784
2376000,1749630869.7452228,-0.047913432121276855,2700.8345210552216,0:45:00.834521
2388000,1749630883.441019,-0.04299616813659668,2714.5303173065186,0:45:14.530317
2400000,1749630897.214161,-0.013953804969787598,2728.3034591674805,0:45:28.303459
2412000,1749630910.7359803,-0.05095994472503662,2741.825278520584,0:45:41.825279
2424000,1749630924.0658376,-0.0506366491317749,2755.15513586998,0:45:55.155136
2436000,1749630937.7820194,-0.050829172134399414,2768.871317625046,0:46:08.871318
2448000,1749630951.6619284,-0.05203711986541748,2782.7512266635895,0:46:22.751227
2460000,1749630965.4872046,-0.05333423614501953,2796.576502799988,0:46:36.576503
2472000,1749630979.5405016,-0.008041858673095703,2810.6297998428345,0:46:50.629800
2484000,1749630993.3087418,-0.05524277687072754,2824.3980400562286,0:47:04.398040
2496000,1749631007.043066,-0.05576431751251221,2838.1323642730713,0:47:18.132364
2508000,1749631020.9942756,-0.05666851997375488,2852.083573818207,0:47:32.083574
2520000,1749631034.7878425,-0.05623018741607666,2865.8771407604218,0:47:45.877141
2532000,1749631048.5900502,-0.058481454849243164,2879.6793484687805,0:47:59.679348
2544000,1749631062.4532554,-0.014129042625427246,2893.542553663254,0:48:13.542554
2556000,1749631076.4343128,-0.005410909652709961,2907.5236110687256,0:48:27.523611
2568000,1749631090.0825171,-0.06095898151397705,2921.171815395355,0:48:41.171815
2580000,1749631103.8793547,-0.032280564308166504,2934.9686529636383,0:48:54.968653
2592000,1749631117.8641515,-0.05689716339111328,2948.9534497261047,0:49:08.953450
2604000,1749631131.6668453,-0.04961121082305908,2962.7561435699463,0:49:22.756144
2616000,1749631145.4670832,-0.05249309539794922,2976.5563814640045,0:49:36.556381
2628000,1749631159.4035518,-0.04650843143463135,2990.4928500652313,0:49:50.492850
2640000,1749631172.9421816,-0.05094718933105469,3004.0314798355103,0:50:04.031480
2652000,1749631186.5183022,-0.07051277160644531,3017.6076004505157,0:50:17.607600
2664000,1749631200.13129,-0.07170331478118896,3031.220588207245,0:50:31.220588
2676000,1749631213.9765387,-0.021023154258728027,3045.065836906433,0:50:45.065837
2688000,1749631227.6667237,-0.0758979320526123,3058.756021976471,0:50:58.756022
2700000,1749631241.3924448,-0.06853222846984863,3072.4817430973053,0:51:12.481743
2712000,1749631255.0140672,-0.07825088500976562,3086.103365421295,0:51:26.103365
2724000,1749631268.8054225,-0.07926285266876221,3099.8947207927704,0:51:39.894721
2736000,1749631282.5539372,-0.013643026351928711,3113.6432354450226,0:51:53.643235
2748000,1749631296.2539427,-0.08558940887451172,3127.3432409763336,0:52:07.343241
2760000,1749631310.0436926,-0.04757094383239746,3141.132990837097,0:52:21.132991
2772000,1749631323.6520078,-0.09941589832305908,3154.741306066513,0:52:34.741306
2784000,1749631337.238625,-0.01599133014678955,3168.327923297882,0:52:48.327923
2796000,1749631350.9636595,-0.11461067199707031,3182.0529577732086,0:53:02.052958
2808000,1749631364.845141,-0.12311816215515137,3195.9344391822815,0:53:15.934439
2820000,1749631378.8349152,-0.1288539171218872,3209.924213409424,0:53:29.924213
2832000,1749631392.6866832,-0.1268836259841919,3223.775981426239,0:53:43.775981
2844000,1749631406.262792,-0.13978755474090576,3237.352090358734,0:53:57.352090
2856000,1749631420.074096,-0.09116506576538086,3251.163394212723,0:54:11.163394
2868000,1749631433.8236024,-0.15718936920166016,3264.912900686264,0:54:24.912901
2880000,1749631447.9206283,-0.09267556667327881,3279.009926557541,0:54:39.009927
2892000,1749631461.6686873,-0.17591369152069092,3292.7579855918884,0:54:52.757986
2904000,1749631475.7430987,-0.17889606952667236,3306.8323969841003,0:55:06.832397
2916000,1749631489.4670312,-0.07223224639892578,3320.5563294887543,0:55:20.556329
2928000,1749631503.3119261,-0.14648044109344482,3334.401224374771,0:55:34.401224
2940000,1749631517.045503,-0.09584403038024902,3348.1348011493683,0:55:48.134801
2952000,1749631530.9145977,-0.1883859634399414,3362.003895998001,0:56:02.003896
2964000,1749631544.863317,-0.29801440238952637,3375.952615261078,0:56:15.952615
2976000,1749631558.7039466,-0.1572638750076294,3389.7932448387146,0:56:29.793245
2988000,1749631572.525687,-0.3386305570602417,3403.614985227585,0:56:43.614985
3000000,1749631586.7988071,-0.2916545867919922,3417.888105392456,0:56:57.888105
3012000,1749631600.822142,-0.32525110244750977,3431.9114401340485,0:57:11.911440
3024000,1749631614.8472493,-0.43358397483825684,3445.9365475177765,0:57:25.936548
3036000,1749631628.3947816,-0.39379656314849854,3459.484079837799,0:57:39.484080
3048000,1749631642.2447228,-0.029660940170288086,3473.334021091461,0:57:53.334021
3060000,1749631656.1273167,-0.00983428955078125,3487.216614961624,0:58:07.216615
3072000,1749631669.9320397,-0.5397078990936279,3501.0213379859924,0:58:21.021338
3084000,1749631683.6502588,-0.7752103805541992,3514.7395570278168,0:58:34.739557
3096000,1749631697.3841667,-0.7720949649810791,3528.4734649658203,0:58:48.473465
3108000,1749631711.3623343,-0.9903494119644165,3542.451632499695,0:59:02.451632
3120000,1749631725.3306644,-1.117342472076416,3556.419962644577,0:59:16.419963
3132000,1749631739.2015684,-1.2662856578826904,3570.290866613388,0:59:30.290867
