step,wall_time,train_std,relative_seconds,relative_time
24000,1749631925.8891323,1.0070438385009766,0.0,0:00:00
36000,1749631940.308356,1.0136319398880005,14.41922378540039,0:00:14.419224
48000,1749631953.8668833,1.0114796161651611,27.97775101661682,0:00:27.977751
60000,1749631968.1544952,0.9975758194923401,42.26536297798157,0:00:42.265363
72000,1749631981.674876,0.9771866798400879,55.785743713378906,0:00:55.785744
84000,1749631996.3533726,0.9683594107627869,70.4642403125763,0:01:10.464240
96000,1749632009.8983898,0.948388397693634,84.00925755500793,0:01:24.009258
108000,1749632023.3830235,0.9114106893539429,97.49389123916626,0:01:37.493891
120000,1749632037.016567,0.8857660889625549,111.12743473052979,0:01:51.127435
132000,1749632050.4786487,0.8613730072975159,124.5895164012909,0:02:04.589516
144000,1749632063.9175029,0.8279396891593933,138.0283706188202,0:02:18.028371
156000,1749632077.4517922,0.7952777147293091,151.56265997886658,0:02:31.562660
168000,1749632091.2435102,0.7616891860961914,165.3543779850006,0:02:45.354378
180000,1749632104.8947964,0.7747737169265747,179.00566411018372,0:02:59.005664
192000,1749632118.3261676,0.7439325451850891,192.43703532218933,0:03:12.437035
204000,1749632131.8012364,0.7727399468421936,205.91210412979126,0:03:25.912104
216000,1749632145.1712053,0.7371131777763367,219.28207302093506,0:03:39.282073
228000,1749632158.6852813,0.7596639394760132,232.79614901542664,0:03:52.796149
240000,1749632172.4176674,0.7289404273033142,246.52853512763977,0:04:06.528535
252000,1749632186.369208,0.757807195186615,260.48007583618164,0:04:20.480076
264000,1749632200.3160665,0.7314687371253967,274.42693424224854,0:04:34.426934
276000,1749632214.2039034,0.7576466202735901,288.3147711753845,0:04:48.314771
288000,1749632228.2231052,0.7290970683097839,302.3339729309082,0:05:02.333973
300000,1749632242.106742,0.7531153559684753,316.21760964393616,0:05:16.217610
312000,1749632255.6990638,0.7216619253158569,329.80993151664734,0:05:29.809932
324000,1749632269.2107348,0.7447364926338196,343.3216025829315,0:05:43.321603
336000,1749632282.938955,0.7145205736160278,357.049822807312,0:05:57.049823
348000,1749632296.3863907,0.7438570857048035,370.4972584247589,0:06:10.497258
360000,1749632310.0614002,0.7108709216117859,384.17226791381836,0:06:24.172268
372000,1749632323.7158175,0.7407654523849487,397.8266851902008,0:06:37.826685
384000,1749632337.4986007,0.7096309661865234,411.609468460083,0:06:51.609468
396000,1749632351.180083,0.7328193783760071,425.2909507751465,0:07:05.290951
408000,1749632364.6720302,0.7086840867996216,438.78289794921875,0:07:18.782898
420000,1749632378.5922928,0.7383795976638794,452.7031605243683,0:07:32.703161
432000,1749632392.0837662,0.716105043888092,466.1946339607239,0:07:46.194634
444000,1749632405.8825147,0.7403801083564758,479.99338245391846,0:07:59.993382
456000,1749632419.445729,0.7203153967857361,493.55659675598145,0:08:13.556597
468000,1749632433.3671873,0.7401527762413025,507.4780550003052,0:08:27.478055
480000,1749632447.0989673,0.7135657668113708,521.2098350524902,0:08:41.209835
492000,1749632460.8555806,0.7345585823059082,534.9664483070374,0:08:54.966448
504000,1749632474.59349,0.7047495245933533,548.704357624054,0:09:08.704358
516000,1749632487.937816,0.7269652485847473,562.0486836433411,0:09:22.048684
528000,1749632501.5142758,0.6970658898353577,575.6251435279846,0:09:35.625144
540000,1749632514.969764,0.7183888554573059,589.0806317329407,0:09:49.080632
552000,1749632528.3879068,0.6914483308792114,602.4987745285034,0:10:02.498775
564000,1749632541.8265915,0.712678849697113,615.937459230423,0:10:15.937459
576000,1749632555.323092,0.6837134957313538,629.4339597225189,0:10:29.433960
588000,1749632568.8031511,0.7029714584350586,642.9140188694,0:10:42.914019
600000,1749632582.5171008,0.6764782667160034,656.6279685497284,0:10:56.627969
