step,wall_time,train_policy_objective,relative_seconds,relative_time
564000,1749632541.8265784,0.053590331226587296,615.937465429306,0:10:15.937465
576000,1749632555.3230755,0.043557923287153244,629.4339625835419,0:10:29.433963
588000,1749632568.803138,0.05693616718053818,642.9140250682831,0:10:42.914025
600000,1749632582.5170825,0.05266100913286209,656.6279695034027,0:10:56.627970
612000,1749632596.2744205,0.054298706352710724,670.3853075504303,0:11:10.385308
624000,1749632609.5515192,0.044509321451187134,683.662406206131,0:11:23.662406
636000,1749632623.066804,0.049191832542419434,697.1776909828186,0:11:37.177691
648000,1749632636.7471008,0.051842473447322845,710.8579878807068,0:11:50.857988
660000,1749632650.3289537,0.05034245178103447,724.4398407936096,0:12:04.439841
672000,1749632663.7365458,0.04950878769159317,737.8474328517914,0:12:17.847433
684000,1749632677.398082,0.05144098773598671,751.5089690685272,0:12:31.508969
696000,1749632691.020155,0.049547139555215836,765.1310420036316,0:12:45.131042
708000,1749632704.823476,0.04914911836385727,778.9343631267548,0:12:58.934363
720000,1749632718.4615452,0.04768024757504463,792.5724322795868,0:13:12.572432
732000,1749632732.545897,0.04100150987505913,806.6567840576172,0:13:26.656784
744000,1749632746.2047296,0.04370754584670067,820.315616607666,0:13:40.315617
756000,1749632759.7673223,0.042621683329343796,833.8782093524933,0:13:53.878209
768000,1749632773.383928,0.03454853966832161,847.4948151111603,0:14:07.494815
780000,1749632787.1253197,0.05373687669634819,861.2362067699432,0:14:21.236207
792000,1749632800.9782655,0.03883641958236694,875.0891525745392,0:14:35.089153
804000,1749632814.5751443,0.058235205709934235,888.6860313415527,0:14:48.686031
816000,1749632828.202793,0.047015611082315445,902.313679933548,0:15:02.313680
828000,1749632841.7332625,0.04266182705760002,915.8441495895386,0:15:15.844150
840000,1749632855.4289148,0.04228624328970909,929.5398018360138,0:15:29.539802
852000,1749632869.0158095,0.04172283411026001,943.1266965866089,0:15:43.126697
864000,1749632882.531884,0.018777063116431236,956.6427710056305,0:15:56.642771
876000,1749632896.2150216,0.03389645367860794,970.3259086608887,0:16:10.325909
888000,1749632910.039951,0.04445880278944969,984.150838136673,0:16:24.150838
900000,1749632924.0946932,0.04006814956665039,998.2055802345276,0:16:38.205580
912000,1749632937.7264,0.035638049244880676,1011.8372869491577,0:16:51.837287
924000,1749632952.033245,0.03500262275338173,1026.1441321372986,0:17:06.144132
936000,1749632966.3452625,0.042684946209192276,1040.4561495780945,0:17:20.456150
948000,1749632980.7292259,0.040278736501932144,1054.8401129245758,0:17:34.840113
960000,1749632994.7055407,0.04080306366086006,1068.8164277076721,0:17:48.816428
972000,1749633009.134103,0.03657488152384758,1083.2449901103973,0:18:03.244990
984000,1749633022.8725033,0.04214140400290489,1096.9833903312683,0:18:16.983390
996000,1749633036.8320744,0.029339957982301712,1110.9429614543915,0:18:30.942961
1008000,1749633050.604392,0.024221720173954964,1124.7152791023254,0:18:44.715279
1020000,1749633064.4006522,0.03542174771428108,1138.51153922081,0:18:58.511539
1032000,1749633078.1096175,0.0364442802965641,1152.2205045223236,0:19:12.220505
1044000,1749633091.6748276,0.03303997963666916,1165.7857146263123,0:19:25.785715
1056000,1749633105.2903936,0.03780236467719078,1179.4012806415558,0:19:39.401281
1068000,1749633119.033192,0.02838674932718277,1193.1440789699554,0:19:53.144079
1080000,1749633132.4632776,0.020117729902267456,1206.5741646289825,0:20:06.574165
1092000,1749633146.0468225,0.022787684574723244,1220.1577095985413,0:20:20.157710
1104000,1749633159.4988408,0.032514575868844986,1233.609727859497,0:20:33.609728
1116000,1749633173.348705,0.01694631762802601,1247.4595921039581,0:20:47.459592
1128000,1749633186.7808454,0.01454764511436224,1260.8917324543,0:21:00.891732
1140000,1749633200.4256082,0.0006597214378416538,1274.5364952087402,0:21:14.536495
1152000,1749633214.1716177,-1.3065337611806171e-07,1288.2825047969818,0:21:28.282505
1164000,1749633227.855741,-1.5735626845980732e-07,1301.966628074646,0:21:41.966628
1176000,1749633241.553507,0.0013145129196345806,1315.6643941402435,0:21:55.664394
1188000,1749633255.0261476,1.0029474850625775e-07,1329.1370346546173,0:22:09.137035
1200000,1749633268.7911782,0.0020656336564570665,1342.9020652770996,0:22:22.902065
1212000,1749633282.2705271,0.013349476270377636,1356.3814141750336,0:22:36.381414
1224000,1749633295.8610947,0.015949934720993042,1369.9719817638397,0:22:49.971982
1236000,1749633309.566712,0.028748607262969017,1383.677598953247,0:23:03.677599
1248000,1749633322.9543931,0.026243966072797775,1397.065280199051,0:23:17.065280
1260000,1749633336.4126983,0.0274214930832386,1410.523585319519,0:23:30.523585
1272000,1749633349.9816413,0.023632701486349106,1424.0925283432007,0:23:44.092528
1284000,1749633363.560804,0.010782244615256786,1437.671690940857,0:23:57.671691
1296000,1749633377.1101015,0.01784469187259674,1451.2209885120392,0:24:11.220989
1308000,1749633390.3294554,0.0216168612241745,1464.4403424263,0:24:24.440342
1320000,1749633403.9831405,0.017920829355716705,1478.094027519226,0:24:38.094028
1332000,1749633417.571428,0.02086138166487217,1491.6823151111603,0:24:51.682315
1344000,1749633431.2578027,0.021414438262581825,1505.368689775467,0:25:05.368690
1356000,1749633444.8100586,0.019656267017126083,1518.9209456443787,0:25:18.920946
1368000,1749633458.4473283,0.015546792186796665,1532.558215379715,0:25:32.558215
1380000,1749633472.0049121,0.02232631854712963,1546.115799188614,0:25:46.115799
1392000,1749633485.8692975,0.02390262857079506,1559.9801845550537,0:25:59.980185
1404000,1749633499.1681523,0.013812283985316753,1573.2790393829346,0:26:13.279039
1416000,1749633512.5593696,0.015289606526494026,1586.670256614685,0:26:26.670257
1428000,1749633526.0027747,0.018662072718143463,1600.1136617660522,0:26:40.113662
1440000,1749633539.5655754,0.016312457621097565,1613.6764624118805,0:26:53.676462
1452000,1749633553.0025432,0.017598452046513557,1627.113430261612,0:27:07.113430
1464000,1749633566.5327566,0.014262345619499683,1640.64364361763,0:27:20.643644
1476000,1749633580.0076067,0.024001337587833405,1654.118493795395,0:27:34.118494
1488000,1749633593.2290971,0.018097052350640297,1667.339984178543,0:27:47.339984
1500000,1749633607.1052275,0.01922580786049366,1681.2161145210266,0:28:01.216115
1512000,1749633620.6761575,0.011508036404848099,1694.7870445251465,0:28:14.787045
1524000,1749633634.2804308,0.013774148188531399,1708.3913178443909,0:28:28.391318
1536000,1749633647.970182,0.02470456250011921,1722.0810689926147,0:28:42.081069
1548000,1749633661.8207295,0.014661649242043495,1735.9316165447235,0:28:55.931617
1560000,1749633675.4249434,0.02393355593085289,1749.5358304977417,0:29:09.535830
1572000,1749633689.4782467,0.01812562346458435,1763.5891337394714,0:29:23.589134
1584000,1749633703.4603415,0.014151210896670818,1777.571228504181,0:29:37.571229
1596000,1749633717.741631,0.019456051290035248,1791.852518081665,0:29:51.852518
1608000,1749633731.395537,0.01868469826877117,1805.5064239501953,0:30:05.506424
1620000,1749633745.0211036,0.014799685217440128,1819.1319906711578,0:30:19.131991
1632000,1749633758.692701,0.01446941215544939,1832.8035881519318,0:30:32.803588
1644000,1749633772.5187285,0.02388918027281761,1846.6296155452728,0:30:46.629616
1656000,1749633786.521601,0.018530093133449554,1860.6324880123138,0:31:00.632488
1668000,1749633800.3750908,0.026385614648461342,1874.4859778881073,0:31:14.485978
1680000,1749633816.093157,0.014140818268060684,1890.2040441036224,0:31:30.204044
1692000,1749633829.609152,0.015958210453391075,1903.7200391292572,0:31:43.720039
1704000,1749633843.455177,0.018059123307466507,1917.566064119339,0:31:57.566064
1716000,1749633857.1585286,0.018637903034687042,1931.2694156169891,0:32:11.269416
1728000,1749633870.9725747,0.022744309157133102,1945.0834617614746,0:32:25.083462
1740000,1749633885.0911324,0.027047384530305862,1959.2020194530487,0:32:39.202019
1752000,1749633899.192605,0.015727104619145393,1973.3034920692444,0:32:53.303492
1764000,1749633913.469233,0.010956722311675549,1987.58012008667,0:33:07.580120
1776000,1749633927.1435559,0.014730405993759632,2001.2544429302216,0:33:21.254443
1788000,1749633940.783332,0.017702145501971245,2014.89421916008,0:33:34.894219
1800000,1749633954.5649743,0.013655358925461769,2028.6758613586426,0:33:48.675861
1812000,1749633968.211384,0.021371571347117424,2042.3222711086273,0:34:02.322271
1824000,1749633981.8881586,0.02077978104352951,2055.999045610428,0:34:15.999046
1836000,1749633995.2474387,0.01664757914841175,2069.3583257198334,0:34:29.358326
1848000,1749634008.950968,0.02427273988723755,2083.0618550777435,0:34:43.061855
1860000,1749634023.6265538,0.017233693972229958,2097.7374408245087,0:34:57.737441
1872000,1749634037.5510838,0.015765700489282608,2111.6619708538055,0:35:11.661971
1884000,1749634051.2411506,0.017675042152404785,2125.352037668228,0:35:25.352038
1896000,1749634064.778138,0.015005160123109818,2138.8890249729156,0:35:38.889025
1908000,1749634078.438748,0.014913367107510567,2152.5496349334717,0:35:52.549635
1920000,1749634092.3049316,0.01978314481675625,2166.4158186912537,0:36:06.415819
1932000,1749634105.7026763,0.02551666833460331,2179.813563346863,0:36:19.813563
1944000,1749634119.2529163,0.012790336273610592,2193.3638033866882,0:36:33.363803
1956000,1749634133.4200466,0.0207842867821455,2207.5309336185455,0:36:47.530934
1968000,1749634147.1675332,0.013338648714125156,2221.2784202098846,0:37:01.278420
1980000,1749634160.7973335,0.01937120594084263,2234.9082205295563,0:37:14.908221
1992000,1749634174.3640597,0.012045122683048248,2248.4749467372894,0:37:28.474947
2004000,1749634188.0538151,0.018478436395525932,2262.1647021770477,0:37:42.164702
2016000,1749634201.761044,0.018427377566695213,2275.87193107605,0:37:55.871931
2028000,1749634215.3507164,0.018790600821375847,2289.4616034030914,0:38:09.461603
2040000,1749634228.8317804,0.01441429927945137,2302.9426674842834,0:38:22.942667
2052000,1749634242.2585943,0.014733383432030678,2316.3694813251495,0:38:36.369481
2064000,1749634255.9326482,0.02003173902630806,2330.043535232544,0:38:50.043535
2076000,1749634269.479327,0.016000784933567047,2343.5902140140533,0:39:03.590214
2088000,1749634282.879141,0.020462030544877052,2356.990028142929,0:39:16.990028
2100000,1749634296.275792,0.010670020245015621,2370.3866789340973,0:39:30.386679
2112000,1749634309.8142684,0.012870071455836296,2383.92515540123,0:39:43.925155
2124000,1749634323.6962273,0.01815648563206196,2397.8071143627167,0:39:57.807114
2136000,1749634337.4694412,0.028529180213809013,2411.5803282260895,0:40:11.580328
2148000,1749634351.0066066,0.014827443286776543,2425.1174936294556,0:40:25.117494
2160000,1749634364.5391006,0.010350281372666359,2438.6499876976013,0:40:38.649988
2172000,1749634377.8751755,0.017034100368618965,2451.986062526703,0:40:51.986063
2184000,1749634391.6738262,0.0136402053758502,2465.78471326828,0:41:05.784713
2196000,1749634405.0768988,0.018382318317890167,2479.1877858638763,0:41:19.187786
2208000,1749634418.5625336,0.013553657568991184,2492.6734206676483,0:41:32.673421
2220000,1749634434.5771835,0.02340187132358551,2508.68807053566,0:41:48.688071
2232000,1749634448.9176636,0.012126389890909195,2523.0285506248474,0:42:03.028551
2244000,1749634462.5934474,0.01953672058880329,2536.704334497452,0:42:16.704334
2256000,1749634476.743984,0.016022514551877975,2550.854871034622,0:42:30.854871
2268000,1749634490.3773215,0.016924206167459488,2564.4882085323334,0:42:44.488209
2280000,1749634504.0162125,0.013886399567127228,2578.1270995140076,0:42:58.127100
2292000,1749634517.4638832,0.016202302649617195,2591.5747702121735,0:43:11.574770
2304000,1749634531.1227906,0.018129676580429077,2605.233677625656,0:43:25.233678
2316000,1749634544.469561,0.015210370533168316,2618.5804481506348,0:43:38.580448
2328000,1749634558.0379572,0.015052861534059048,2632.148844242096,0:43:52.148844
2340000,1749634571.581807,0.018265461549162865,2645.6926939487457,0:44:05.692694
2352000,1749634585.3127844,0.016799984499812126,2659.4236714839935,0:44:19.423671
2364000,1749634598.8557906,0.011603646911680698,2672.9666776657104,0:44:32.966678
2376000,1749634612.67429,0.010929122567176819,2686.7851769924164,0:44:46.785177
2388000,1749634626.710137,0.015623806044459343,2700.82102394104,0:45:00.821024
2400000,1749634640.2178764,0.013668582774698734,2714.328763484955,0:45:14.328763
2412000,1749634653.8680627,0.018383674323558807,2727.9789497852325,0:45:27.978950
2424000,1749634667.571211,0.01686309091746807,2741.6820981502533,0:45:41.682098
2436000,1749634681.1177056,0.02204427309334278,2755.228592634201,0:45:55.228593
2448000,1749634694.726614,0.025786248967051506,2768.8375010490417,0:46:08.837501
2460000,1749634708.223517,0.0175654087215662,2782.334403991699,0:46:22.334404
2472000,1749634722.584824,0.015953751280903816,2796.6957111358643,0:46:36.695711
2484000,1749634736.0998743,0.013476905412971973,2810.21076130867,0:46:50.210761
2496000,1749634750.151531,0.01998663693666458,2824.2624180316925,0:47:04.262418
2508000,1749634763.7742727,0.027588985860347748,2837.8851597309113,0:47:17.885160
2520000,1749634777.5379555,0.014600405469536781,2851.648842573166,0:47:31.648843
2532000,1749634791.1351106,0.01157038751989603,2865.2459976673126,0:47:45.245998
2544000,1749634805.2448997,0.014787144958972931,2879.3557868003845,0:47:59.355787
2556000,1749634818.724863,0.017963619902729988,2892.835750102997,0:48:12.835750
2568000,1749634832.0565257,0.020415697246789932,2906.1674127578735,0:48:26.167413
2580000,1749634845.8175476,0.0146535849198699,2919.928434610367,0:48:39.928435
2592000,1749634859.3582385,0.020768968388438225,2933.469125509262,0:48:53.469126
2604000,1749634873.0885675,0.016932550817728043,2947.1994545459747,0:49:07.199455
2616000,1749634886.4653163,0.01778804324567318,2960.5762033462524,0:49:20.576203
2628000,1749634899.6957045,0.014038165099918842,2973.8065915107727,0:49:33.806592
2640000,1749634913.0869858,0.019462822005152702,2987.197872877121,0:49:47.197873
2652000,1749634926.648468,0.016041085124015808,3000.759355068207,0:50:00.759355
2664000,1749634940.1490552,0.018594030290842056,3014.259942293167,0:50:14.259942
2676000,1749634953.859319,0.010853768326342106,3027.9702060222626,0:50:27.970206
2688000,1749634967.5354037,0.012563883326947689,3041.6462907791138,0:50:41.646291
2700000,1749634981.5266626,0.013761026784777641,3055.637549638748,0:50:55.637550
2712000,1749634995.209906,0.020290041342377663,3069.3207931518555,0:51:09.320793
2724000,1749635008.6169655,0.017408302053809166,3082.7278525829315,0:51:22.727853
2736000,1749635021.9901795,0.016229549422860146,3096.1010665893555,0:51:36.101067
2748000,1749635035.4725387,0.01754418946802616,3109.583425760269,0:51:49.583426
2760000,1749635049.1693673,0.021295810118317604,3123.2802543640137,0:52:03.280254
2772000,1749635062.827459,0.012820265255868435,3136.9383461475372,0:52:16.938346
2784000,1749635076.6685276,0.015146761201322079,3150.779414653778,0:52:30.779415
2796000,1749635090.1737547,0.023620791733264923,3164.2846417427063,0:52:44.284642
2808000,1749635104.2548213,0.011619003489613533,3178.3657083511353,0:52:58.365708
2820000,1749635118.0003746,0.012591336853802204,3192.1112616062164,0:53:12.111262
2832000,1749635131.679795,0.016996927559375763,3205.790682077408,0:53:25.790682
2844000,1749635145.4193733,0.014810911379754543,3219.530260324478,0:53:39.530260
2856000,1749635159.1279793,0.019359808415174484,3233.238866329193,0:53:53.238866
2868000,1749635172.617252,0.014538882300257683,3246.7281391620636,0:54:06.728139
2880000,1749635185.777412,0.014859865419566631,3259.8882989883423,0:54:19.888299
2892000,1749635199.3740866,0.014724988490343094,3273.484973669052,0:54:33.484974
2904000,1749635212.8694131,0.01367674209177494,3286.9803001880646,0:54:46.980300
2916000,1749635226.1900735,0.008136163465678692,3300.3009605407715,0:55:00.300961
2928000,1749635239.6320689,0.014776472933590412,3313.7429559230804,0:55:13.742956
2940000,1749635253.161622,0.01735975220799446,3327.272509098053,0:55:27.272509
2952000,1749635266.8967035,0.013712645508348942,3341.007590532303,0:55:41.007591
2964000,1749635280.4164727,0.013746087439358234,3354.527359724045,0:55:54.527360
2976000,1749635294.429141,0.01170419529080391,3368.5400280952454,0:56:08.540028
2988000,1749635308.3437483,0.01957336626946926,3382.4546353816986,0:56:22.454635
3000000,1749635322.1271894,0.017076963558793068,3396.2380764484406,0:56:36.238076
3012000,1749635336.031629,0.006862339098006487,3410.1425161361694,0:56:50.142516
3024000,1749635350.1227603,0.02075471542775631,3424.2336473464966,0:57:04.233647
3036000,1749635364.0239048,0.022150639444589615,3438.1347918510437,0:57:18.134792
3048000,1749635377.6910138,0.01782296597957611,3451.8019008636475,0:57:31.801901
3060000,1749635391.3214,0.009750275872647762,3465.432286977768,0:57:45.432287
3072000,1749635405.0764716,0.0210642721503973,3479.1873586177826,0:57:59.187359
3084000,1749635418.4883904,0.01772160641849041,3492.599277496338,0:58:12.599277
3096000,1749635431.8916364,0.020258277654647827,3506.002523422241,0:58:26.002523
3108000,1749635445.497953,0.014179588295519352,3519.6088399887085,0:58:39.608840
3120000,1749635459.097079,0.012682531960308552,3533.2079660892487,0:58:53.207966
3132000,1749635472.6806037,0.01647258922457695,3546.791490793228,0:59:06.791491
3144000,1749635486.296886,0.02251976542174816,3560.4077730178833,0:59:20.407773
3156000,1749635499.6018038,0.02216159738600254,3573.7126908302307,0:59:33.712691
