step,wall_time,ep_rew_mean,relative_seconds,relative_time
12000,1749631912.9977014,-6303.6728515625,0.0,0:00:00
24000,1749631926.1043813,-5671.71875,13.106679916381836,0:00:13.106680
36000,1749631940.5082417,-4937.27587890625,27.5105402469635,0:00:27.510540
48000,1749631954.0382762,-4287.71875,41.04057478904724,0:00:41.040575
60000,1749631968.3615541,-3633.0146484375,55.363852739334106,0:00:55.363853
72000,1749631981.8924327,-3007.069580078125,68.89473128318787,0:01:08.894731
84000,1749631996.5701997,-2397.7548828125,83.5724983215332,0:01:23.572498
96000,1749632010.102501,-1764.4237060546875,97.10479950904846,0:01:37.104800
108000,1749632023.581869,-1300.7564697265625,110.58416748046875,0:01:50.584167
120000,1749632037.1905692,-865.8373413085938,124.19286775588989,0:02:04.192868
132000,1749632050.6554542,-524.3956298828125,137.65775275230408,0:02:17.657753
144000,1749632064.099807,-234.9503631591797,151.1021056175232,0:02:31.102106
156000,1749632077.6644385,-60.33306121826172,164.66673707962036,0:02:44.666737
168000,1749632091.4693713,-22.845178604125977,178.47166991233826,0:02:58.471670
180000,1749632105.085265,-28.34858512878418,192.08756351470947,0:03:12.087564
192000,1749632118.5102797,-24.528270721435547,205.51257824897766,0:03:25.512578
204000,1749632131.913125,-24.47011375427246,218.9154236316681,0:03:38.915424
216000,1749632145.2670913,-28.7039737701416,232.2693898677826,0:03:52.269390
228000,1749632158.794555,-18.40353775024414,245.79685354232788,0:04:05.796854
240000,1749632172.531066,-22.692474365234375,259.53336453437805,0:04:19.533365
252000,1749632186.4711168,-22.353660583496094,273.47341537475586,0:04:33.473415
264000,1749632200.4130569,-21.48363494873047,287.41535544395447,0:04:47.415355
276000,1749632214.3013632,-24.615251541137695,301.3036618232727,0:05:01.303662
288000,1749632228.3293617,-25.570594787597656,315.3316602706909,0:05:15.331660
300000,1749632242.203679,-19.780033111572266,329.20597767829895,0:05:29.205978
312000,1749632255.8130949,-28.17962646484375,342.815393447876,0:05:42.815393
324000,1749632269.3080695,-16.886281967163086,356.3103680610657,0:05:56.310368
336000,1749632283.0375817,-28.28474998474121,370.0398802757263,0:06:10.039880
348000,1749632296.482216,-19.047395706176758,383.4845144748688,0:06:23.484514
360000,1749632310.1583412,-24.930479049682617,397.1606397628784,0:06:37.160640
372000,1749632323.8109415,-17.284515380859375,410.81324005126953,0:06:50.813240
384000,1749632337.5991368,-25.758129119873047,424.60143542289734,0:07:04.601435
396000,1749632351.2737122,-19.686922073364258,438.27601075172424,0:07:18.276011
408000,1749632364.7659597,-24.768281936645508,451.7682583332062,0:07:31.768258
420000,1749632378.6903226,-18.487564086914062,465.6926212310791,0:07:45.692621
432000,1749632392.1803513,-24.296985626220703,479.18264985084534,0:07:59.182650
444000,1749632405.9834225,-28.28314971923828,492.9857211112976,0:08:12.985721
456000,1749632419.5468407,-21.6578426361084,506.5491392612457,0:08:26.549139
468000,1749632433.4621973,-16.394895553588867,520.4644958972931,0:08:40.464496
480000,1749632447.1935945,-26.495920181274414,534.1958930492401,0:08:54.195893
492000,1749632460.9519253,-18.534765243530273,547.9542238712311,0:09:07.954224
504000,1749632474.7075572,-27.51742172241211,561.7098557949066,0:09:21.709856
516000,1749632488.033901,-19.297040939331055,575.0361995697021,0:09:35.036200
528000,1749632501.615467,-21.645301818847656,588.6177656650543,0:09:48.617766
540000,1749632515.0653026,-17.314809799194336,602.0676012039185,0:10:02.067601
552000,1749632528.4830773,-15.135167121887207,615.4853758811951,0:10:15.485376
564000,1749632541.9256084,-19.04816436767578,628.9279069900513,0:10:28.927907
576000,1749632555.4209256,-13.235649108886719,642.4232242107391,0:10:42.423224
588000,1749632568.8993406,-15.007769584655762,655.9016392230988,0:10:55.901639
600000,1749632582.6190715,-20.219179153442383,669.6213700771332,0:11:09.621370
612000,1749632596.3717434,-15.396636009216309,683.3740420341492,0:11:23.374042
624000,1749632609.6489017,-11.266593933105469,696.6512002944946,0:11:36.651200
636000,1749632623.16385,-7.629277229309082,710.1661486625671,0:11:50.166149
648000,1749632636.8414152,-12.219265937805176,723.843713760376,0:12:03.843714
660000,1749632650.4396555,-9.849905014038086,737.4419541358948,0:12:17.441954
672000,1749632663.8335862,-14.081907272338867,750.835884809494,0:12:30.835885
684000,1749632677.4935653,-16.10167694091797,764.4958639144897,0:12:44.495864
696000,1749632691.1237583,-13.176995277404785,778.1260569095612,0:12:58.126057
708000,1749632704.9186354,-20.478313446044922,791.9209339618683,0:13:11.920934
720000,1749632718.5632336,-9.624585151672363,805.565532207489,0:13:25.565532
732000,1749632732.6517847,-13.076987266540527,819.6540832519531,0:13:39.654083
744000,1749632746.303411,-8.96638298034668,833.3057096004486,0:13:53.305710
756000,1749632759.8937678,-6.652667999267578,846.8960664272308,0:14:06.896066
