step,wall_time,ep_len_mean,relative_seconds,relative_time
2448000,1749634694.821074,24.0,2781.823466062546,0:46:21.823466
2460000,1749634708.3196716,24.0,2795.3220636844635,0:46:35.322064
2472000,1749634722.7018325,24.0,2809.704224586487,0:46:49.704225
2484000,1749634736.1955922,24.0,2823.1979842185974,0:47:03.197984
2496000,1749634750.2725263,24.0,2837.274918317795,0:47:17.274918
2508000,1749634763.8704088,24.0,2850.8728008270264,0:47:30.872801
2520000,1749634777.6420875,24.0,2864.6444795131683,0:47:44.644480
2532000,1749634791.2301712,24.0,2878.2325632572174,0:47:58.232563
2544000,1749634805.3493686,24.0,2892.3517606258392,0:48:12.351761
2556000,1749634818.821874,24.0,2905.8242659568787,0:48:25.824266
2568000,1749634832.1546383,24.0,2919.1570303440094,0:48:39.157030
2580000,1749634845.9183547,24.0,2932.9207468032837,0:48:52.920747
2592000,1749634859.453612,24.0,2946.4560041427612,0:49:06.456004
2604000,1749634873.2007375,24.0,2960.203129529953,0:49:20.203130
2616000,1749634886.5685334,24.0,2973.570925474167,0:49:33.570925
2628000,1749634899.7912328,24.0,2986.7936248779297,0:49:46.793625
2640000,1749634913.203507,24.0,3000.205899000168,0:50:00.205899
2652000,1749634926.7427504,24.0,3013.7451424598694,0:50:13.745142
2664000,1749634940.2517936,24.0,3027.2541856765747,0:50:27.254186
2676000,1749634953.956646,24.0,3040.9590380191803,0:50:40.959038
2688000,1749634967.633693,24.0,3054.6360850334167,0:50:54.636085
2700000,1749634981.6238127,24.0,3068.62620472908,0:51:08.626205
2712000,1749634995.3034427,24.0,3082.3058347702026,0:51:22.305835
2724000,1749635008.7124853,24.0,3095.7148773670197,0:51:35.714877
2736000,1749635022.0861616,24.0,3109.0885536670685,0:51:49.088554
2748000,1749635035.5773737,24.0,3122.5797657966614,0:52:02.579766
2760000,1749635049.2693717,24.0,3136.2717638015747,0:52:16.271764
2772000,1749635062.923324,24.0,3149.925716161728,0:52:29.925716
2784000,1749635076.765385,24.0,3163.767776966095,0:52:43.767777
2796000,1749635090.2765815,24.0,3177.2789735794067,0:52:57.278974
2808000,1749635104.3498197,24.0,3191.352211713791,0:53:11.352212
2820000,1749635118.095636,24.0,3205.098027944565,0:53:25.098028
2832000,1749635131.7770734,24.0,3218.7794654369354,0:53:38.779465
2844000,1749635145.5159118,24.0,3232.518303871155,0:53:52.518304
2856000,1749635159.2293842,24.0,3246.231776237488,0:54:06.231776
2868000,1749635172.7124503,24.0,3259.7148423194885,0:54:19.714842
2880000,1749635185.8805003,24.0,3272.882892370224,0:54:32.882892
2892000,1749635199.4725564,24.0,3286.4749484062195,0:54:46.474948
2904000,1749635212.9629586,24.0,3299.965350627899,0:54:59.965351
2916000,1749635226.2885346,24.0,3313.29092669487,0:55:13.290927
2928000,1749635239.724638,24.0,3326.7270300388336,0:55:26.727030
2940000,1749635253.2721581,24.0,3340.2745501995087,0:55:40.274550
2952000,1749635266.9905238,24.0,3353.992915868759,0:55:53.992916
2964000,1749635280.5381517,24.0,3367.540543794632,0:56:07.540544
2976000,1749635294.537205,24.0,3381.5395970344543,0:56:21.539597
2988000,1749635308.441427,24.0,3395.4438190460205,0:56:35.443819
3000000,1749635322.2227755,24.0,3409.2251675128937,0:56:49.225168
3012000,1749635336.1286323,24.0,3423.1310243606567,0:57:03.131024
3024000,1749635350.2232256,24.0,3437.225617647171,0:57:17.225618
3036000,1749635364.1197407,24.0,3451.1221327781677,0:57:31.122133
3048000,1749635377.7862759,24.0,3464.7886679172516,0:57:44.788668
3060000,1749635391.4172087,24.0,3478.419600725174,0:57:58.419601
3072000,1749635405.1766636,24.0,3492.1790556907654,0:58:12.179056
3084000,1749635418.5856473,24.0,3505.5880393981934,0:58:25.588039
3096000,1749635432.0094545,24.0,3519.0118465423584,0:58:39.011847
3108000,1749635445.6022353,24.0,3532.6046273708344,0:58:52.604627
3120000,1749635459.1940272,24.0,3546.196419239044,0:59:06.196419
3132000,1749635472.7747555,24.0,3559.7771475315094,0:59:19.777148
3144000,1749635486.3944592,24.0,3573.3968513011932,0:59:33.396851
3156000,1749635499.696752,24.0,3586.6991441249847,0:59:46.699144
