step,wall_time,train_kl_divergence_loss,relative_seconds,relative_time
1380000,1749633472.0048676,0.009458042681217194,1546.115794658661,0:25:46.115795
1392000,1749633485.8692565,0.007397796493023634,1559.9801836013794,0:25:59.980184
1404000,1749633499.1681108,0.007425494026392698,1573.279037952423,0:26:13.279038
1416000,1749633512.5593436,0.00938921794295311,1586.6702706813812,0:26:26.670271
1428000,1749633526.0027492,0.0064254687167704105,1600.1136763095856,0:26:40.113676
1440000,1749633539.5655503,0.006627276539802551,1613.676477432251,0:26:53.676477
1452000,1749633553.0025005,0.006377667188644409,1627.1134276390076,0:27:07.113428
1464000,1749633566.5327158,0.006593635305762291,1640.6436429023743,0:27:20.643643
1476000,1749633580.0075614,0.008290674537420273,1654.1184885501862,0:27:34.118489
1488000,1749633593.229048,0.008736897259950638,1667.339975118637,0:27:47.339975
1500000,1749633607.1051822,0.008810864761471748,1681.2161092758179,0:28:01.216109
1512000,1749633620.6761315,0.006720307748764753,1694.7870585918427,0:28:14.787059
1524000,1749633634.2803912,0.007435067091137171,1708.391318321228,0:28:28.391318
1536000,1749633647.970133,0.00927960965782404,1722.0810601711273,0:28:42.081060
1548000,1749633661.8207002,0.0075834523886442184,1735.9316272735596,0:28:55.931627
1560000,1749633675.4249153,0.009530923329293728,1749.5358424186707,0:29:09.535842
1572000,1749633689.4782023,0.0065155611373484135,1763.589129447937,0:29:23.589129
1584000,1749633703.460316,0.009618985466659069,1777.5712430477142,0:29:37.571243
1596000,1749633717.7416043,0.009512393735349178,1791.8525314331055,0:29:51.852531
1608000,1749633731.3955112,0.009821858257055283,1805.50643825531,0:30:05.506438
1620000,1749633745.021077,0.008854958228766918,1819.1320040225983,0:30:19.132004
1632000,1749633758.692675,0.007282174192368984,1832.803602218628,0:30:32.803602
1644000,1749633772.5186887,0.009550504386425018,1846.6296157836914,0:30:46.629616
1656000,1749633786.52157,0.00875511672347784,1860.6324970722198,0:31:00.632497
1668000,1749633800.3750389,0.00977144856005907,1874.4859659671783,0:31:14.485966
1680000,1749633816.0931287,0.009074648842215538,1890.2040557861328,0:31:30.204056
1692000,1749633829.6091256,0.007420623674988747,1903.7200527191162,0:31:43.720053
1704000,1749633843.4551358,0.009811530821025372,1917.566062927246,0:31:57.566063
1716000,1749633857.1584866,0.009344993159174919,1931.2694137096405,0:32:11.269414
1728000,1749633870.9725492,0.00958202499896288,1945.083476305008,0:32:25.083476
1740000,1749633885.091091,0.008792966604232788,1959.2020180225372,0:32:39.202018
1752000,1749633899.1925795,0.008796812035143375,1973.3035066127777,0:32:53.303507
1764000,1749633913.4692063,0.007547937333583832,1987.5801334381104,0:33:07.580133
1776000,1749633927.1435301,0.008916635066270828,2001.2544572353363,0:33:21.254457
1788000,1749633940.7833056,0.007242071442306042,2014.894232749939,0:33:34.894233
1800000,1749633954.5649471,0.00921340100467205,2028.6758742332458,0:33:48.675874
1812000,1749633968.211358,0.008841967210173607,2042.3222851753235,0:34:02.322285
1824000,1749633981.8881073,0.007257838733494282,2055.9990344047546,0:34:15.999034
1836000,1749633995.247398,0.007867042906582355,2069.3583250045776,0:34:29.358325
1848000,1749634008.9509418,0.009511416777968407,2083.061868906021,0:34:43.061869
1860000,1749634023.6265123,0.006477436516433954,2097.737439393997,0:34:57.737439
1872000,1749634037.5510294,0.00695804413408041,2111.661956548691,0:35:11.661957
1884000,1749634051.241124,0.009359044954180717,2125.3520510196686,0:35:25.352051
1896000,1749634064.7781034,0.00953290332108736,2138.889030456543,0:35:38.889030
1908000,1749634078.4386957,0.00996460486203432,2152.549622774124,0:35:52.549623
1920000,1749634092.3049054,0.0063489279709756374,2166.4158325195312,0:36:06.415833
1932000,1749634105.7026498,0.008941263891756535,2179.813576936722,0:36:19.813577
1944000,1749634119.2528899,0.009876043535768986,2193.3638169765472,0:36:33.363817
1956000,1749634133.4199843,0.009000717662274837,2207.5309114456177,0:36:47.530911
1968000,1749634147.167492,0.006566106807440519,2221.2784190177917,0:37:01.278419
1980000,1749634160.79729,0.009829627349972725,2234.908217191696,0:37:14.908217
1992000,1749634174.3640144,0.008679174818098545,2248.4749414920807,0:37:28.474941
2004000,1749634188.0537896,0.0073130871169269085,2262.164716720581,0:37:42.164717
2016000,1749634201.7609882,0.009542474523186684,2275.8719153404236,0:37:55.871915
2028000,1749634215.3506303,0.009039492346346378,2289.4615573883057,0:38:09.461557
2040000,1749634228.831737,0.008510285057127476,2302.9426641464233,0:38:22.942664
2052000,1749634242.2585516,0.009057431481778622,2316.369478702545,0:38:36.369479
2064000,1749634255.9326038,0.009236583486199379,2330.0435309410095,0:38:50.043531
2076000,1749634269.4792836,0.009759236127138138,2343.5902106761932,0:39:03.590211
2088000,1749634282.8791144,0.008522291667759418,2356.9900414943695,0:39:16.990041
2100000,1749634296.2757514,0.009445016272366047,2370.38667845726,0:39:30.386678
2112000,1749634309.814227,0.008489171974360943,2383.925154209137,0:39:43.925154
2124000,1749634323.696202,0.008424426428973675,2397.8071291446686,0:39:57.807129
2136000,1749634337.4694161,0.009810404852032661,2411.58034324646,0:40:11.580343
2148000,1749634351.0065806,0.006541107781231403,2425.1175076961517,0:40:25.117508
2160000,1749634364.53905,0.008905349299311638,2438.649977207184,0:40:38.649977
2172000,1749634377.8751504,0.008337510749697685,2451.9860775470734,0:40:51.986078
2184000,1749634391.6737952,0.00928214006125927,2465.784722328186,0:41:05.784722
2196000,1749634405.0768738,0.009678998962044716,2479.187800884247,0:41:19.187801
2208000,1749634418.5625076,0.0066723907366395,2492.6734347343445,0:41:32.673435
2220000,1749634434.5771313,0.009777717292308807,2508.6880583763123,0:41:48.688058
2232000,1749634448.9176135,0.008994698524475098,2523.028540611267,0:42:03.028541
2244000,1749634462.5934196,0.009667093865573406,2536.7043466567993,0:42:16.704347
2256000,1749634476.7439516,0.009270839393138885,2550.8548786640167,0:42:30.854879
2268000,1749634490.3772967,0.009480079635977745,2564.4882237911224,0:42:44.488224
2280000,1749634504.0161853,0.007058520335704088,2578.127112388611,0:42:58.127112
2292000,1749634517.4638565,0.008164296858012676,2591.574783563614,0:43:11.574784
2304000,1749634531.1227653,0.009320876561105251,2605.233692407608,0:43:25.233692
2316000,1749634544.4695163,0.009345403872430325,2618.580443382263,0:43:38.580443
2328000,1749634558.0379143,0.009256773628294468,2632.148841381073,0:43:52.148841
2340000,1749634571.581781,0.007261837832629681,2645.692708015442,0:44:05.692708
2352000,1749634585.3127577,0.009645076468586922,2659.423684835434,0:44:19.423685
2364000,1749634598.8557644,0.009323240257799625,2672.966691493988,0:44:32.966691
2376000,1749634612.6742632,0.00822014082223177,2686.785190343857,0:44:46.785190
2388000,1749634626.71011,0.009257505647838116,2700.821037054062,0:45:00.821037
2400000,1749634640.2178183,0.006473912391811609,2714.328745365143,0:45:14.328745
2412000,1749634653.8680186,0.006414487026631832,2727.9789457321167,0:45:27.978946
2424000,1749634667.5711854,0.008690429851412773,2741.682112455368,0:45:41.682112
2436000,1749634681.1176684,0.00855309795588255,2755.228595495224,0:45:55.228595
2448000,1749634694.7265825,0.009858536534011364,2768.8375096321106,0:46:08.837510
2460000,1749634708.223491,0.00933783408254385,2782.3344180583954,0:46:22.334418
2472000,1749634722.584777,0.0069362143985927105,2796.6957042217255,0:46:36.695704
2484000,1749634736.099848,0.009331174194812775,2810.2107751369476,0:46:50.210775
2496000,1749634750.1515055,0.00947527028620243,2824.262432575226,0:47:04.262433
2508000,1749634763.7742467,0.007022646721452475,2837.8851737976074,0:47:17.885174
2520000,1749634777.5376623,0.009785199537873268,2851.648589372635,0:47:31.648589
2532000,1749634791.1350844,0.009077537804841995,2865.24601149559,0:47:45.246011
2544000,1749634805.2448733,0.009925713762640953,2879.3558003902435,0:47:59.355800
2556000,1749634818.7248368,0.009499368257820606,2892.8357639312744,0:48:12.835764
2568000,1749634832.0564802,0.009586895816028118,2906.167407274246,0:48:26.167407
2580000,1749634845.8174758,0.006949324160814285,2919.928402900696,0:48:39.928403
2592000,1749634859.3582132,0.009167427197098732,2933.469140291214,0:48:53.469140
2604000,1749634873.0885425,0.009880968369543552,2947.199469566345,0:49:07.199470
2616000,1749634886.4652715,0.009677918627858162,2960.576198577881,0:49:20.576199
2628000,1749634899.6956553,0.006533249747008085,2973.8065824508667,0:49:33.806582
2640000,1749634913.0869591,0.00976741872727871,2987.1978862285614,0:49:47.197886
2652000,1749634926.648443,0.0068961335346102715,3000.7593700885773,0:50:00.759370
2664000,1749634940.148987,0.009204006753861904,3014.259914159775,0:50:14.259914
2676000,1749634953.8592932,0.006831057369709015,3027.9702203273773,0:50:27.970220
2688000,1749634967.5353544,0.009683550335466862,3041.646281480789,0:50:41.646281
2700000,1749634981.5266228,0.009583331644535065,3055.6375498771667,0:50:55.637550
2712000,1749634995.209866,0.009934736415743828,3069.3207931518555,0:51:09.320793
2724000,1749635008.6169224,0.009836834855377674,3082.72784948349,0:51:22.727849
2736000,1749635021.9901347,0.00800616666674614,3096.101061820984,0:51:36.101062
2748000,1749635035.4725134,0.009296868927776814,3109.583440542221,0:51:49.583441
2760000,1749635049.1693406,0.006469996180385351,3123.280267715454,0:52:03.280268
2772000,1749635062.8274338,0.009742673486471176,3136.938360929489,0:52:16.938361
2784000,1749635076.668502,0.009630219079554081,3150.7794291973114,0:52:30.779429
2796000,1749635090.173728,0.006409767549484968,3164.2846550941467,0:52:44.284655
2808000,1749635104.2547948,0.007355553098022938,3178.3657219409943,0:52:58.365722
2820000,1749635118.000344,0.009483623318374157,3192.1112711429596,0:53:12.111271
2832000,1749635131.679753,0.00740888761356473,3205.790680170059,0:53:25.790680
2844000,1749635145.419348,0.006414252333343029,3219.53027510643,0:53:39.530275
2856000,1749635159.1279423,0.009787223301827908,3233.2388694286346,0:53:53.238869
2868000,1749635172.6172256,0.009534302167594433,3246.7281527519226,0:54:06.728153
2880000,1749635185.7773857,0.009781396016478539,3259.88831281662,0:54:19.888313
2892000,1749635199.3740463,0.006721781566739082,3273.4849734306335,0:54:33.484973
2904000,1749635212.869387,0.006442426238209009,3286.980314016342,0:54:46.980314
2916000,1749635226.190041,0.008195960894227028,3300.300968170166,0:55:00.300968
2928000,1749635239.6320252,0.008903427980840206,3313.7429523468018,0:55:13.742952
2940000,1749635253.1615813,0.009664550423622131,3327.2725083827972,0:55:27.272508
2952000,1749635266.8966713,0.009544890373945236,3341.007598400116,0:55:41.007598
2964000,1749635280.416447,0.00889627542346716,3354.5273740291595,0:55:54.527374
2976000,1749635294.4291139,0.00899170059710741,3368.5400409698486,0:56:08.540041
2988000,1749635308.343704,0.009933354333043098,3382.454631090164,0:56:22.454631
3000000,1749635322.127151,0.0064039104618132114,3396.2380781173706,0:56:36.238078
3012000,1749635336.0315864,0.00913395918905735,3410.142513513565,0:56:50.142514
3024000,1749635350.1227176,0.006463147699832916,3424.233644723892,0:57:04.233645
3036000,1749635364.0238783,0.009881408885121346,3438.1348054409027,0:57:18.134805
3048000,1749635377.69096,0.006412191316485405,3451.80188703537,0:57:31.801887
3060000,1749635391.321355,0.008808065205812454,3465.4322822093964,0:57:45.432282
3072000,1749635405.0764253,0.006901262328028679,3479.1873524188995,0:57:59.187352
3084000,1749635418.4883647,0.009698971174657345,3492.5992918014526,0:58:12.599292
3096000,1749635431.8916106,0.0064646597020328045,3506.002537727356,0:58:26.002538
3108000,1749635445.4979138,0.00953097827732563,3519.608840942383,0:58:39.608841
3120000,1749635459.0970328,0.00995628535747528,3533.2079598903656,0:58:53.207960
3132000,1749635472.6805604,0.006430582143366337,3546.791487455368,0:59:06.791487
3144000,1749635486.296859,0.006575967185199261,3560.407786130905,0:59:20.407786
3156000,1749635499.6017616,0.009304812178015709,3573.7126886844635,0:59:33.712689
