step,wall_time,train_policy_gradient_loss,relative_seconds,relative_time
1128000,1749955220.8208308,-0.002585390815511346,1608.6846537590027,0:26:48.684654
1140000,1749955238.0179968,-0.005408992990851402,1625.8818197250366,0:27:05.881820
1152000,1749955255.2649329,-0.001788688125088811,1643.1287558078766,0:27:23.128756
1164000,1749955272.2245924,-0.0020284736528992653,1660.0884153842926,0:27:40.088415
1176000,1749955289.2406256,-0.0035369498655200005,1677.1044485569,0:27:57.104449
1188000,1749955306.567651,-0.0036533307284116745,1694.4314739704132,0:28:14.431474
1200000,1749955323.6313298,-0.009906976483762264,1711.4951527118683,0:28:31.495153
1212000,1749955340.9705095,-0.0012338380329310894,1728.8343324661255,0:28:48.834332
1224000,1749955359.1025639,-0.00978508684784174,1746.966386795044,0:29:06.966387
1236000,1749955376.1489186,-0.0024025090970098972,1764.0127415657043,0:29:24.012742
1248000,1749955392.620137,-0.001965878065675497,1780.4839599132538,0:29:40.483960
1260000,1749955409.4350128,-0.0014211224624887109,1797.2988357543945,0:29:57.298836
1272000,1749955426.3761978,-0.0030726019758731127,1814.2400207519531,0:30:14.240021
1284000,1749955443.1740508,-0.00252550165168941,1831.0378737449646,0:30:31.037874
1296000,1749955461.3933122,-0.001517584314569831,1849.2571351528168,0:30:49.257135
1308000,1749955479.5414517,-0.002240255707874894,1867.405274629593,0:31:07.405275
1320000,1749955496.9169714,-0.002987709827721119,1884.7807943820953,0:31:24.780794
1332000,1749955514.5946245,-0.0014292128616943955,1902.4584474563599,0:31:42.458447
1344000,1749955531.9886727,-0.0018718884093686938,1919.8524956703186,0:31:59.852496
1356000,1749955550.1125033,-0.002340960316359997,1937.976326227188,0:32:17.976326
1368000,1749955568.3646498,-0.0033486667089164257,1956.2284727096558,0:32:36.228473
1380000,1749955585.992913,-0.004509380552917719,1973.856735944748,0:32:53.856736
1392000,1749955603.402178,-0.003348963800817728,1991.2660009860992,0:33:11.266001
1404000,1749955620.5645883,-0.0018833380891010165,2008.428411245346,0:33:28.428411
1416000,1749955638.8596475,-0.0023719356395304203,2026.7234704494476,0:33:46.723470
1428000,1749955661.9199471,-0.0020999484695494175,2049.783770084381,0:34:09.783770
1440000,1749955679.3077269,-0.0022124408278614283,2067.171549797058,0:34:27.171550
1452000,1749955696.8177826,-0.006512253545224667,2084.681605577469,0:34:44.681606
1464000,1749955714.058733,-0.004776173736900091,2101.922555923462,0:35:01.922556
1476000,1749955731.61278,-0.0013518913183361292,2119.4766030311584,0:35:19.476603
1488000,1749955750.2337472,-0.0013492144644260406,2138.097570180893,0:35:38.097570
1500000,1749955767.4308143,-0.00798561330884695,2155.2946372032166,0:35:55.294637
1512000,1749955784.9912834,-0.007189217489212751,2172.8551063537598,0:36:12.855106
1524000,1749955802.1770942,-0.006276360712945461,2190.040917158127,0:36:30.040917
1536000,1749955819.338823,-0.002302679466083646,2207.2026460170746,0:36:47.202646
1548000,1749955837.150489,-0.0030517454724758863,2225.014312028885,0:37:05.014312
1560000,1749955854.9785166,-0.00331046711653471,2242.842339515686,0:37:22.842340
1572000,1749955872.1856775,-0.007189042866230011,2260.049500465393,0:37:40.049500
1584000,1749955889.321113,-0.0030466432217508554,2277.1849360466003,0:37:57.184936
1596000,1749955906.7066045,-0.0032207120675593615,2294.570427417755,0:38:14.570427
1608000,1749955924.0263436,-0.006116902455687523,2311.8901665210724,0:38:31.890167
1620000,1749955942.3010514,-0.003493093652650714,2330.164874315262,0:38:50.164874
1632000,1749955960.3132496,-0.0014291460392996669,2348.1770725250244,0:39:08.177073
1644000,1749955977.7266424,-0.0028574331663548946,2365.5904653072357,0:39:25.590465
1656000,1749955995.0112145,-0.0017901599640026689,2382.875037431717,0:39:42.875037
1668000,1749956012.29637,-0.0012161331251263618,2400.160192966461,0:40:00.160193
1680000,1749956030.1914737,-0.00345981284044683,2418.0552966594696,0:40:18.055297
1692000,1749956048.993662,-0.0028699361719191074,2436.8574850559235,0:40:36.857485
1704000,1749956066.5038028,-0.001660369336605072,2454.3676257133484,0:40:54.367626
1716000,1749956083.8248866,-0.0021398377139121294,2471.688709497452,0:41:11.688709
1728000,1749956101.0663178,-0.0033666917588561773,2488.930140733719,0:41:28.930141
1740000,1749956118.6581743,-0.004300585947930813,2506.5219972133636,0:41:46.521997
1752000,1749956137.4057107,-0.0040865191258490086,2525.269533634186,0:42:05.269534
1764000,1749956154.6615486,-0.003091952297836542,2542.5253715515137,0:42:22.525372
1776000,1749956171.8004475,-0.006163204088807106,2559.664270401001,0:42:39.664270
1788000,1749956188.9885128,-0.00600427808240056,2576.852335691452,0:42:56.852336
1800000,1749956206.5859208,-0.0027067065238952637,2594.449743747711,0:43:14.449744
1812000,1749956224.5170467,-0.0008473762427456677,2612.380869626999,0:43:32.380870
1824000,1749956242.5423863,-0.0027297267224639654,2630.406209230423,0:43:50.406209
1836000,1749956259.9662838,-0.002133140340447426,2647.8301067352295,0:44:07.830107
1848000,1749956277.4271739,-0.003159178188070655,2665.2909967899323,0:44:25.290997
1860000,1749956294.7221239,-0.00197028205730021,2682.5859467983246,0:44:42.585947
1872000,1749956312.7448351,-0.00512347649782896,2700.6086580753326,0:45:00.608658
1884000,1749956331.6792037,-0.005968137644231319,2719.5430266857147,0:45:19.543027
1896000,1749956349.1774518,-0.0027107982896268368,2737.0412747859955,0:45:37.041275
1908000,1749956366.2068064,-0.002784237265586853,2754.0706293582916,0:45:54.070629
1920000,1749956383.1572948,-0.004034106153994799,2771.0211176872253,0:46:11.021118
1932000,1749956399.9624512,-0.004604217130690813,2787.8262741565704,0:46:27.826274
1944000,1749956417.7060192,-0.003091538092121482,2805.5698421001434,0:46:45.569842
1956000,1749956435.6010609,-0.002077092183753848,2823.4648838043213,0:47:03.464884
1968000,1749956453.0395095,-0.003403408918529749,2840.9033324718475,0:47:20.903332
1980000,1749956469.9608781,-0.004285059403628111,2857.8247010707855,0:47:37.824701
1992000,1749956486.9963171,-0.0025161246303468943,2874.8601400852203,0:47:54.860140
2004000,1749956503.8322315,-0.003660702845081687,2891.696054458618,0:48:11.696054
2016000,1749956520.647898,-0.0018218718469142914,2908.511720895767,0:48:28.511721
2028000,1749956538.1011972,-0.0023256121203303337,2925.9650201797485,0:48:45.965020
2040000,1749956555.442945,-0.0017703855410218239,2943.3067679405212,0:49:03.306768
2052000,1749956572.0927687,-0.0019558912608772516,2959.95659160614,0:49:19.956592
2064000,1749956589.0770283,-0.002814971376210451,2976.940851211548,0:49:36.940851
2076000,1749956605.6650536,-0.008097839541733265,2993.528876543045,0:49:53.528877
2088000,1749956622.1035824,-0.0026473624166101217,3009.967405319214,0:50:09.967405
2100000,1749956638.6225607,-0.0023583893198519945,3026.486383676529,0:50:26.486384
2112000,1749956656.4273531,-0.0027520768344402313,3044.2911760807037,0:50:44.291176
2124000,1749956673.9081607,-0.0031187457498162985,3061.7719836235046,0:51:01.771984
2136000,1749956690.9332137,-0.00339354551397264,3078.7970366477966,0:51:18.797037
2148000,1749956707.9278636,-0.004508175887167454,3095.7916865348816,0:51:35.791687
2160000,1749956724.7346947,-0.004645223263651133,3112.5985176563263,0:51:52.598518
2172000,1749956741.327781,-0.004371377173811197,3129.191603899002,0:52:09.191604
2184000,1749956758.1390252,-0.005193074233829975,3146.002848148346,0:52:26.002848
2196000,1749956776.9941525,-0.008101615123450756,3164.8579754829407,0:52:44.857975
2208000,1749956794.2816095,-0.0024624259676784277,3182.145432472229,0:53:02.145432
2220000,1749956810.9925976,-0.0016657699597999454,3198.856420516968,0:53:18.856421
2232000,1749956827.9225142,-0.0014469237066805363,3215.7863371372223,0:53:35.786337
2244000,1749956845.020728,-0.0028246676083654165,3232.884551048279,0:53:52.884551
2256000,1749956862.8003967,-0.002120895078405738,3250.6642196178436,0:54:10.664220
2268000,1749956880.671946,-0.0013433537678793073,3268.5357689857483,0:54:28.535769
2280000,1749956897.9432344,-0.0022346184123307467,3285.8070573806763,0:54:45.807057
2292000,1749956915.2235498,-0.0045064473524689674,3303.087372779846,0:55:03.087373
2304000,1749956932.2151673,-0.003293083980679512,3320.0789902210236,0:55:20.078990
2316000,1749956949.1205847,-0.005932989530265331,3336.9844076633453,0:55:36.984408
2328000,1749956966.4798374,-0.0019077148754149675,3354.3436603546143,0:55:54.343660
2340000,1749956984.3765788,-0.0022298721596598625,3372.2404017448425,0:56:12.240402
2352000,1749957001.1740773,-0.0027381409890949726,3389.037900209427,0:56:29.037900
2364000,1749957017.793207,-0.0024020185228437185,3405.6570298671722,0:56:45.657030
2376000,1749957034.457233,-0.004372220020741224,3422.3210558891296,0:57:02.321056
2388000,1749957050.820195,-0.009175321087241173,3438.684017896652,0:57:18.684018
2400000,1749957067.8399453,-0.002641652012243867,3455.7037682533264,0:57:35.703768
2412000,1749957085.2057438,-0.00465119443833828,3473.0695667266846,0:57:53.069567
2424000,1749957102.8086421,-0.005150301847606897,3490.6724650859833,0:58:10.672465
2436000,1749957120.193398,-0.006160411983728409,3508.0572209358215,0:58:28.057221
2448000,1749957137.4236186,-0.0022233757190406322,3525.2874414920807,0:58:45.287441
2460000,1749957154.667399,-0.004267617128789425,3542.5312218666077,0:59:02.531222
2472000,1749957171.6129045,-0.002813340164721012,3559.4767274856567,0:59:19.476727
