step,wall_time,ep_rew_mean,relative_seconds,relative_time
984000,1749955008.2821064,-21.00149917602539,1412.5559916496277,0:23:32.555992
996000,1749955032.7175076,-19.432558059692383,1436.9913928508759,0:23:56.991393
1008000,1749955050.7694337,-26.995899200439453,1455.0433189868927,0:24:15.043319
1020000,1749955067.918056,-23.48204231262207,1472.1919412612915,0:24:32.191941
1032000,1749955084.8382213,-21.732463836669922,1489.1121065616608,0:24:49.112107
1044000,1749955102.159586,-23.741270065307617,1506.4334712028503,0:25:06.433471
1056000,1749955119.7372155,-13.918143272399902,1524.011100769043,0:25:24.011101
1068000,1749955136.7081888,-17.920652389526367,1540.982074022293,0:25:40.982074
1080000,1749955153.1355097,-13.71390438079834,1557.409394979477,0:25:57.409395
1092000,1749955170.1079485,-19.675268173217773,1574.3818337917328,0:26:14.381834
1104000,1749955187.1093326,-14.963821411132812,1591.3832178115845,0:26:31.383218
1116000,1749955203.8592968,-20.81743621826172,1608.1331820487976,0:26:48.133182
1128000,1749955221.0883632,-19.528162002563477,1625.3622484207153,0:27:05.362248
1140000,1749955238.2595234,-18.490550994873047,1642.5334086418152,0:27:22.533409
1152000,1749955255.3995953,-15.778762817382812,1659.6734805107117,0:27:39.673481
1164000,1749955272.35751,-14.800792694091797,1676.6313953399658,0:27:56.631395
1176000,1749955289.3689625,-19.25825309753418,1693.642847776413,0:28:13.642848
1188000,1749955306.6927528,-20.305206298828125,1710.9666380882263,0:28:30.966638
1200000,1749955323.7584934,-13.895127296447754,1728.0323786735535,0:28:48.032379
1212000,1749955341.2218134,-18.178449630737305,1745.4956986904144,0:29:05.495699
1224000,1749955359.2677453,-18.860652923583984,1763.5416305065155,0:29:23.541631
1236000,1749955376.2737114,-12.044631004333496,1780.547596693039,0:29:40.547597
1248000,1749955392.7517936,-18.5411376953125,1797.0256788730621,0:29:57.025679
1260000,1749955409.5621216,-13.633099555969238,1813.8360068798065,0:30:13.836007
1272000,1749955426.5059123,-15.327184677124023,1830.779797554016,0:30:30.779798
1284000,1749955443.4311914,-9.800334930419922,1847.7050766944885,0:30:47.705077
1296000,1749955461.667036,-13.173299789428711,1865.94092130661,0:31:05.940921
1308000,1749955479.6776154,-12.746293067932129,1883.9515006542206,0:31:23.951501
1320000,1749955497.0606043,-12.831202507019043,1901.3344895839691,0:31:41.334490
1332000,1749955514.7304235,-10.079792976379395,1919.0043087005615,0:31:59.004309
1344000,1749955532.1306744,-12.793953895568848,1936.4045596122742,0:32:16.404560
1356000,1749955550.3658488,-12.51477336883545,1954.63973402977,0:32:34.639734
1368000,1749955568.4912798,-14.206235885620117,1972.765165090561,0:32:52.765165
1380000,1749955586.1282065,-9.441229820251465,1990.402091741562,0:33:10.402092
1392000,1749955603.5335603,-9.587196350097656,2007.807445526123,0:33:27.807446
1404000,1749955620.6991544,-10.749650001525879,2024.9730396270752,0:33:44.973040
1416000,1749955639.111436,-10.523014068603516,2043.3853211402893,0:34:03.385321
1428000,1749955662.0560906,-10.942201614379883,2066.3299758434296,0:34:26.329976
1440000,1749955679.4397044,-10.557804107666016,2083.713589668274,0:34:43.713590
1452000,1749955696.9502816,-11.1476469039917,2101.224166870117,0:35:01.224167
1464000,1749955714.1906664,-6.9009504318237305,2118.4645516872406,0:35:18.464552
1476000,1749955731.8821063,-7.819311618804932,2136.1559915542603,0:35:36.155992
1488000,1749955750.3729022,-4.963847637176514,2154.646787405014,0:35:54.646787
1500000,1749955767.563525,-5.771337509155273,2171.837410211563,0:36:11.837410
1512000,1749955785.121139,-5.122368812561035,2189.3950242996216,0:36:29.395024
1524000,1749955802.3332152,-8.359203338623047,2206.6071004867554,0:36:46.607100
1536000,1749955819.59354,-7.134744167327881,2223.8674252033234,0:37:03.867425
1548000,1749955837.3921664,-6.297492980957031,2241.6660516262054,0:37:21.666052
1560000,1749955855.114767,-7.44810676574707,2259.3886523246765,0:37:39.388652
1572000,1749955872.3142092,-9.5938720703125,2276.588094472885,0:37:56.588094
1584000,1749955889.4502742,-6.08029317855835,2293.7241594791412,0:38:13.724159
1596000,1749955906.9196086,-6.058569431304932,2311.1934938430786,0:38:31.193494
1608000,1749955924.2875853,-3.0876388549804688,2328.5614705085754,0:38:48.561471
1620000,1749955942.564303,-3.749274492263794,2346.8381881713867,0:39:06.838188
1632000,1749955960.504699,-5.856813907623291,2364.778584241867,0:39:24.778584
1644000,1749955977.858286,-3.6337294578552246,2382.132171154022,0:39:42.132171
1656000,1749955995.1481423,-3.580204725265503,2399.4220275878906,0:39:59.422028
1668000,1749956012.4313898,-3.417522668838501,2416.7052750587463,0:40:16.705275
1680000,1749956030.4845755,-4.931113243103027,2434.7584607601166,0:40:34.758461
1692000,1749956049.137,-3.2520225048065186,2453.410885334015,0:40:53.410885
1704000,1749956066.674766,-3.6372618675231934,2470.9486513137817,0:41:10.948651
1716000,1749956083.9586155,-0.884212851524353,2488.2325007915497,0:41:28.232501
1728000,1749956101.255758,-2.9102699756622314,2505.5296432971954,0:41:45.529643
1740000,1749956118.941049,-4.372550964355469,2523.21493434906,0:42:03.214934
1752000,1749956137.7014024,-2.346710205078125,2541.9752876758575,0:42:21.975288
1764000,1749956154.7912204,-1.0570740699768066,2559.065105676651,0:42:39.065106
1776000,1749956171.9709246,-2.420992612838745,2576.2448098659515,0:42:56.244810
1788000,1749956189.1444056,-2.260038137435913,2593.4182908535004,0:43:13.418291
1800000,1749956206.7180562,-3.075254440307617,2610.9919414520264,0:43:30.991941
1812000,1749956224.7751594,-2.0900967121124268,2629.04904460907,0:43:49.049045
1824000,1749956242.6975718,-1.4924160242080688,2646.971457004547,0:44:06.971457
1836000,1749956260.0973797,-1.9562503099441528,2664.37126493454,0:44:24.371265
1848000,1749956277.579989,-1.858463168144226,2681.853874206543,0:44:41.853874
1860000,1749956294.860381,-1.462831974029541,2699.134266138077,0:44:59.134266
