step,wall_time,train_approx_kl,relative_seconds,relative_time
2292000,1749956915.2234516,0.00924849696457386,3303.0874469280243,0:55:03.087447
2304000,1749956932.2150693,0.009568167850375175,3320.0790646076202,0:55:20.079065
2316000,1749956949.1204147,0.009409054182469845,3336.984410047531,0:55:36.984410
2328000,1749956966.479681,0.010730602778494358,3354.343676328659,0:55:54.343676
2340000,1749956984.3764374,0.007178956177085638,3372.240432739258,0:56:12.240433
2352000,1749957001.1738791,0.005400034599006176,3389.0378744602203,0:56:29.037874
2364000,1749957017.7929218,0.011668236926198006,3405.6569170951843,0:56:45.656917
2376000,1749957034.457129,0.011664962396025658,3422.321124315262,0:57:02.321124
2388000,1749957050.8199549,0.01622774824500084,3438.6839501857758,0:57:18.683950
2400000,1749957067.8396878,0.009018931537866592,3455.7036831378937,0:57:35.703683
2412000,1749957085.2055929,0.008670506998896599,3473.0695881843567,0:57:53.069588
2424000,1749957102.8084805,0.008842812851071358,3490.6724758148193,0:58:10.672476
2436000,1749957120.1930192,0.011867323890328407,3508.057014465332,0:58:28.057014
2448000,1749957137.4235225,0.005973562132567167,3525.287517786026,0:58:45.287518
2460000,1749957154.6673012,0.008438738994300365,3542.531296491623,0:59:02.531296
2472000,1749957171.6127372,0.008443465456366539,3559.476732492447,0:59:19.476732
