step,wall_time,train_value_loss,relative_seconds,relative_time
24000,1749953612.1375475,19175896.0,0.0,0:00:00
36000,1749953629.0156188,18294042.0,16.878071308135986,0:00:16.878071
48000,1749953647.611595,17677842.0,35.47404742240906,0:00:35.474047
60000,1749953664.6555126,17026842.0,52.51796507835388,0:00:52.517965
72000,1749953681.0496354,16302121.0,68.91208791732788,0:01:08.912088
84000,1749953697.302324,15911404.0,85.16477656364441,0:01:25.164777
96000,1749953713.7334235,14942152.0,101.59587597846985,0:01:41.595876
108000,1749953729.9124908,14304880.0,117.7749433517456,0:01:57.774943
120000,1749953746.3615887,13699890.0,134.224041223526,0:02:14.224041
132000,1749953762.3206303,13048158.0,150.18308281898499,0:02:30.183083
144000,1749953778.5049062,12325593.0,166.3673586845398,0:02:46.367359
156000,1749953795.3373423,11578760.0,183.1997947692871,0:03:03.199795
168000,1749953817.992276,10742139.0,205.8547284603119,0:03:25.854728
180000,1749953835.1731956,9944235.0,223.0356481075287,0:03:43.035648
192000,1749953852.3459258,9167373.0,240.20837831497192,0:04:00.208378
204000,1749953869.3623447,8461570.0,257.22479724884033,0:04:17.224797
216000,1749953886.135767,7899227.0,273.99821949005127,0:04:33.998219
228000,1749953903.7530174,7119924.0,291.61546993255615,0:04:51.615470
240000,1749953921.4564812,6275010.0,309.31893372535706,0:05:09.318934
252000,1749953938.6471176,5849860.5,326.50957012176514,0:05:26.509570
264000,1749953955.6560862,5035469.5,343.5185387134552,0:05:43.518539
276000,1749953972.5554237,4519252.0,360.4178762435913,0:06:00.417876
288000,1749953990.0014555,3814848.0,377.86390805244446,0:06:17.863908
300000,1749954008.2748675,3325978.25,396.1373200416565,0:06:36.137320
312000,1749954025.7351274,2855545.75,413.5975799560547,0:06:53.597580
324000,1749954042.83401,2374385.75,430.696462392807,0:07:10.696462
336000,1749954059.9127882,2020739.875,447.77524065971375,0:07:27.775241
348000,1749954077.2544658,1676089.0,465.1169183254242,0:07:45.116918
360000,1749954094.9263327,1379475.5,482.7887852191925,0:08:02.788785
372000,1749954113.0345428,1081695.75,500.896995306015,0:08:20.896995
384000,1749954130.1148434,879312.5,517.9772958755493,0:08:37.977296
396000,1749954147.3034945,615425.25,535.1659469604492,0:08:55.165947
408000,1749954164.1615188,501593.96875,552.0239713191986,0:09:12.023971
420000,1749954180.8481436,365954.28125,568.7105960845947,0:09:28.710596
