step,wall_time,train_loss,relative_seconds,relative_time
24000,1749953612.1361558,10089861.0,0.0,0:00:00
36000,1749953629.0148344,9205872.0,16.878678560256958,0:00:16.878679
48000,1749953647.61095,9047855.0,35.474794149398804,0:00:35.474794
60000,1749953664.6547005,8529981.0,52.51854467391968,0:00:52.518545
72000,1749953681.0481665,8047425.0,68.91201066970825,0:01:08.912011
84000,1749953697.3012567,8110476.0,85.16510081291199,0:01:25.165101
96000,1749953713.732357,7263276.5,101.59620118141174,0:01:41.596201
108000,1749953729.9115057,7106604.5,117.77534985542297,0:01:57.775350
120000,1749953746.360307,6662531.5,134.22415113449097,0:02:14.224151
132000,1749953762.319776,6393595.5,150.18362021446228,0:02:30.183620
144000,1749953778.5042844,6257735.5,166.3681285381317,0:02:46.368129
156000,1749953795.3367176,5765860.5,183.20056176185608,0:03:03.200562
168000,1749953817.9903266,5277767.5,205.85417079925537,0:03:25.854171
180000,1749953835.1723092,4893987.0,223.0361533164978,0:03:43.036153
192000,1749953852.345431,4710083.5,240.2092752456665,0:04:00.209275
204000,1749953869.3611846,4297912.5,257.22502875328064,0:04:17.225029
216000,1749953886.1351807,3770847.5,273.9990248680115,0:04:33.999025
228000,1749953903.7520878,3591158.25,291.61593198776245,0:04:51.615932
240000,1749953921.4553478,3061039.25,309.3191919326782,0:05:09.319192
252000,1749953938.6459527,2708031.25,326.50979685783386,0:05:26.509797
264000,1749953955.6555028,2569815.0,343.51934695243835,0:05:43.519347
276000,1749953972.5540943,2284131.5,360.41793847084045,0:06:00.417938
288000,1749953989.9998286,1946014.75,377.8636727333069,0:06:17.863673
300000,1749954008.2723079,1667243.25,396.1361520290375,0:06:36.136152
312000,1749954025.7341423,1506526.125,413.59798645973206,0:06:53.597986
324000,1749954042.8328419,1147778.0,430.6966860294342,0:07:10.696686
336000,1749954059.911819,1038935.125,447.7756631374359,0:07:27.775663
348000,1749954077.2528734,898476.1875,465.1167175769806,0:07:45.116718
360000,1749954094.9240234,691794.4375,482.78786754608154,0:08:02.787868
372000,1749954113.0332353,538805.4375,500.89707946777344,0:08:20.897079
384000,1749954130.1138794,443813.53125,517.9777235984802,0:08:37.977724
396000,1749954147.302343,316825.90625,535.1661870479584,0:08:55.166187
408000,1749954164.1603608,242408.671875,552.0242049694061,0:09:12.024205
420000,1749954180.847205,190451.890625,568.711049079895,0:09:28.711049
432000,1749954197.6672003,116009.9609375,585.5310444831848,0:09:45.531044
444000,1749954215.153819,80874.9296875,603.0176632404327,0:10:03.017663
456000,1749954232.4746504,48585.5390625,620.3384945392609,0:10:20.338495
468000,1749954249.0248244,28721.1015625,636.8886685371399,0:10:36.888669
480000,1749954265.79654,15642.537109375,653.6603841781616,0:10:53.660384
492000,1749954293.6995792,5018.35546875,681.5634233951569,0:11:21.563423
504000,1749954311.1925669,2447.77001953125,699.0564110279083,0:11:39.056411
516000,1749954328.0172908,975.769775390625,715.8811349868774,0:11:55.881135
528000,1749954345.0153608,1050.625732421875,732.8792049884796,0:12:12.879205
540000,1749954361.9825556,746.1564331054688,749.8463997840881,0:12:29.846400
552000,1749954379.091934,763.3639526367188,766.9557781219482,0:12:46.955778
564000,1749954396.920901,802.7324829101562,784.7847452163696,0:13:04.784745
576000,1749954422.8928692,718.8639526367188,810.7567133903503,0:13:30.756713
