step,wall_time,train_std,relative_seconds,relative_time
24000,1749953612.1361992,1.0001214742660522,0.0,0:00:00
36000,1749953629.0148861,1.000257134437561,16.878686904907227,0:00:16.878687
48000,1749953647.6110115,1.0002689361572266,35.474812269210815,0:00:35.474812
60000,1749953664.6547272,1.0002821683883667,52.51852798461914,0:00:52.518528
72000,1749953681.0482075,1.0002256631851196,68.91200828552246,0:01:08.912008
84000,1749953697.3013082,1.0002200603485107,85.16510891914368,0:01:25.165109
96000,1749953713.7323825,1.0001943111419678,101.59618330001831,0:01:41.596183
108000,1749953729.9115324,0.9998436570167542,117.77533316612244,0:01:57.775333
120000,1749953746.3603349,0.9998032450675964,134.22413563728333,0:02:14.224136
132000,1749953762.3198056,0.9998364448547363,150.1836063861847,0:02:30.183606
144000,1749953778.5043232,1.000162959098816,166.3681240081787,0:02:46.368124
156000,1749953795.33676,1.0001577138900757,183.20056080818176,0:03:03.200561
168000,1749953817.9903698,1.000215768814087,205.8541705608368,0:03:25.854171
180000,1749953835.1723359,0.999799370765686,223.03613662719727,0:03:43.036137
192000,1749953852.3454583,0.9993270635604858,240.20925903320312,0:04:00.209259
204000,1749953869.361227,0.9991068243980408,257.2250277996063,0:04:17.225028
216000,1749953886.1352282,0.9988127946853638,273.9990289211273,0:04:33.999029
228000,1749953903.752128,0.9984425902366638,291.61592864990234,0:04:51.615929
240000,1749953921.4553754,0.9984235167503357,309.319176197052,0:05:09.319176
252000,1749953938.6460352,0.9975553750991821,326.50983595848083,0:05:26.509836
264000,1749953955.6555352,0.9968701601028442,343.5193359851837,0:05:43.519336
276000,1749953972.554135,0.9961946606636047,360.4179358482361,0:06:00.417936
288000,1749953989.9998746,0.9953746795654297,377.86367535591125,0:06:17.863675
300000,1749954008.2723515,0.9947407841682434,396.13615226745605,0:06:36.136152
312000,1749954025.7341833,0.9931125640869141,413.59798407554626,0:06:53.597984
324000,1749954042.832892,0.9912868142127991,430.6966927051544,0:07:10.696693
336000,1749954059.9118464,0.9897946119308472,447.7756471633911,0:07:27.775647
348000,1749954077.2529154,0.9872126579284668,465.1167161464691,0:07:45.116716
360000,1749954094.9240642,0.9855663180351257,482.7878649234772,0:08:02.787865
372000,1749954113.033282,0.9828482866287231,500.89708280563354,0:08:20.897083
384000,1749954130.1139064,0.9797133207321167,517.9777071475983,0:08:37.977707
396000,1749954147.3023694,0.9758977890014648,535.1661701202393,0:08:55.166170
408000,1749954164.160402,0.971858024597168,552.0242028236389,0:09:12.024203
420000,1749954180.8472366,0.9669670462608337,568.7110373973846,0:09:28.711037
432000,1749954197.6672468,0.9619395136833191,585.5310475826263,0:09:45.531048
444000,1749954215.1538596,0.9548255205154419,603.0176603794098,0:10:03.017660
456000,1749954232.4746933,0.9468377232551575,620.3384940624237,0:10:20.338494
468000,1749954249.0248516,0.9361542463302612,636.8886523246765,0:10:36.888652
480000,1749954265.7965875,0.9226951003074646,653.6603882312775,0:10:53.660388
492000,1749954293.6996202,0.9072505831718445,681.5634210109711,0:11:21.563421
504000,1749954311.1926117,0.8920165300369263,699.0564124584198,0:11:39.056412
516000,1749954328.0173333,0.8908665776252747,715.8811340332031,0:11:55.881134
528000,1749954345.0154035,0.8904957175254822,732.8792042732239,0:12:12.879204
540000,1749954361.982598,0.8899357914924622,749.8463988304138,0:12:29.846399
552000,1749954379.0919595,0.8901310563087463,766.9557602405548,0:12:46.955760
564000,1749954396.920945,0.8893867135047913,784.7847456932068,0:13:04.784746
576000,1749954422.8928955,0.8893629908561707,810.7566962242126,0:13:30.756696
588000,1749954440.1273103,0.8890421986579895,827.9911110401154,0:13:47.991111
600000,1749954457.2362802,0.8886924982070923,845.1000809669495,0:14:05.100081
612000,1749954474.3080983,0.8886316418647766,862.1718990802765,0:14:22.171899
624000,1749954491.97121,0.888578474521637,879.835010766983,0:14:39.835011
636000,1749954509.7870054,0.8885522484779358,897.6508061885834,0:14:57.650806
648000,1749954526.7325184,0.8884968161582947,914.5963191986084,0:15:14.596319
660000,1749954543.4281683,0.888339638710022,931.2919690608978,0:15:31.291969
672000,1749954560.4912415,0.8882352113723755,948.355042219162,0:15:48.355042
684000,1749954577.687571,0.8881838917732239,965.5513718128204,0:16:05.551372
696000,1749954594.954188,0.8879786729812622,982.8179888725281,0:16:22.817989
708000,1749954612.699645,0.8878078460693359,1000.5634458065033,0:16:40.563446
720000,1749954629.937887,0.8876823782920837,1017.8016877174377,0:16:57.801688
732000,1749954647.0098753,0.8873384594917297,1034.8736760616302,0:17:14.873676
744000,1749954663.9176476,0.8874322772026062,1051.7814483642578,0:17:31.781448
756000,1749954680.8356743,0.8871379494667053,1068.6994750499725,0:17:48.699475
768000,1749954697.7611132,0.8867445588111877,1085.624913930893,0:18:05.624914
780000,1749954715.8899968,0.886501133441925,1103.753797531128,0:18:23.753798
792000,1749954733.2915363,0.8863774538040161,1121.1553370952606,0:18:41.155337
804000,1749954750.2573586,0.8864944577217102,1138.1211593151093,0:18:58.121159
816000,1749954767.208347,0.8861564993858337,1155.072147846222,0:19:15.072148
828000,1749954784.2233999,0.8856568932533264,1172.087200641632,0:19:32.087201
840000,1749954801.265551,0.8852664828300476,1189.1293518543243,0:19:49.129352
852000,1749954819.223944,0.8855302929878235,1207.0877447128296,0:20:07.087745
864000,1749954836.975602,0.8850290179252625,1224.8394026756287,0:20:24.839403
876000,1749954853.9230423,0.8843622803688049,1241.7868430614471,0:20:41.786843
888000,1749954871.0341074,0.8842762112617493,1258.8979082107544,0:20:58.897908
900000,1749954887.9552128,0.8832038044929504,1275.819013595581,0:21:15.819014
912000,1749954904.971616,0.8835176825523376,1292.8354167938232,0:21:32.835417
924000,1749954922.4816377,0.8814648389816284,1310.3454384803772,0:21:50.345438
936000,1749954940.091498,0.881446361541748,1327.9552986621857,0:22:07.955299
948000,1749954957.051531,0.8805261254310608,1344.9153318405151,0:22:24.915332
960000,1749954974.1717799,0.8808140158653259,1362.0355806350708,0:22:42.035581
972000,1749954991.2206361,0.8791241645812988,1379.0844368934631,0:22:59.084437
984000,1749955008.1117373,0.8776910901069641,1395.9755380153656,0:23:15.975538
996000,1749955032.4405208,0.8764511346817017,1420.304321527481,0:23:40.304322
1008000,1749955050.637137,0.8754066228866577,1438.5009377002716,0:23:58.500938
1020000,1749955067.7782674,0.8747338056564331,1455.6420681476593,0:24:15.642068
1032000,1749955084.6948965,0.8725476264953613,1472.5586972236633,0:24:32.558697
1044000,1749955101.8885872,0.8714619874954224,1489.7523880004883,0:24:49.752388
1056000,1749955119.5070825,0.8697448968887329,1507.3708832263947,0:25:07.370883
1068000,1749955136.5790758,0.866677463054657,1524.4428765773773,0:25:24.442877
1080000,1749955153.0024903,0.864045262336731,1540.8662910461426,0:25:40.866291
1092000,1749955169.9765134,0.8615139722824097,1557.8403141498566,0:25:57.840314
1104000,1749955186.9773676,0.8601598739624023,1574.8411684036255,0:26:14.841168
1116000,1749955203.7196982,0.8591002225875854,1591.583498954773,0:26:31.583499
1128000,1749955220.8208518,0.8563821911811829,1608.6846525669098,0:26:48.684653
1140000,1749955238.0180194,0.854229748249054,1625.8818202018738,0:27:05.881820
1152000,1749955255.2649536,0.8521336317062378,1643.128754377365,0:27:23.128754
1164000,1749955272.2246053,0.8514137268066406,1660.088406085968,0:27:40.088406
1176000,1749955289.2406392,0.8501494526863098,1677.1044399738312,0:27:57.104440
1188000,1749955306.5676646,0.84697425365448,1694.4314653873444,0:28:14.431465
1200000,1749955323.6313431,0.8487295508384705,1711.4951438903809,0:28:31.495144
1212000,1749955340.9705322,0.8476417660713196,1728.8343329429626,0:28:48.834333
1224000,1749955359.102577,0.8448399305343628,1746.966377735138,0:29:06.966378
1236000,1749955376.1489313,0.8451140522956848,1764.0127320289612,0:29:24.012732
1248000,1749955392.6201518,0.8426336050033569,1780.4839525222778,0:29:40.483953
1260000,1749955409.435038,0.8417358994483948,1797.298838853836,0:29:57.298839
1272000,1749955426.3762205,0.8380955457687378,1814.2400212287903,0:30:14.240021
1284000,1749955443.1740725,0.8379150629043579,1831.0378732681274,0:30:31.037873
1296000,1749955461.3933327,0.8367525935173035,1849.2571334838867,0:30:49.257133
1308000,1749955479.5414712,0.8344483375549316,1867.4052720069885,0:31:07.405272
1320000,1749955496.9170175,0.8333495259284973,1884.7808182239532,0:31:24.780818
1332000,1749955514.594646,0.829979419708252,1902.4584467411041,0:31:42.458447
1344000,1749955531.9886866,0.8285508155822754,1919.8524873256683,0:31:59.852487
1356000,1749955550.112523,0.8261498212814331,1937.9763238430023,0:32:17.976324
1368000,1749955568.3646646,0.822675883769989,1956.2284653186798,0:32:36.228465
1380000,1749955585.9929256,0.8213651776313782,1973.8567264080048,0:32:53.856726
1392000,1749955603.4021916,0.8176814317703247,1991.2659924030304,0:33:11.265992
1404000,1749955620.564602,0.8156681060791016,2008.4284026622772,0:33:28.428403
1416000,1749955638.8596666,0.8130592107772827,2026.723467350006,0:33:46.723467
1428000,1749955661.9199655,0.8103213906288147,2049.783766269684,0:34:09.783766
1440000,1749955679.30774,0.8085080981254578,2067.171540737152,0:34:27.171541
1452000,1749955696.8178296,0.8062503933906555,2084.681630373001,0:34:44.681630
1464000,1749955714.058746,0.8066766858100891,2101.922546863556,0:35:01.922547
1476000,1749955731.6128006,0.8060045838356018,2119.4766013622284,0:35:19.476601
1488000,1749955750.2337732,0.8045296669006348,2138.09757399559,0:35:38.097574
1500000,1749955767.4308274,0.8009920120239258,2155.2946281433105,0:35:55.294628
1512000,1749955784.9912965,0.8013453483581543,2172.8550972938538,0:36:12.855097
1524000,1749955802.1771076,0.7976626753807068,2190.0409083366394,0:36:30.040908
1536000,1749955819.338847,0.795511782169342,2207.2026476860046,0:36:47.202648
1548000,1749955837.1505098,0.7925828099250793,2225.0143105983734,0:37:05.014311
1560000,1749955854.9785392,0.7906791567802429,2242.842339992523,0:37:22.842340
1572000,1749955872.1856909,0.7894479036331177,2260.0494916439056,0:37:40.049492
1584000,1749955889.3211262,0.7858233451843262,2277.1849269866943,0:37:57.184927
1596000,1749955906.7066276,0.7847732305526733,2294.5704283714294,0:38:14.570428
1608000,1749955924.026363,0.7827070951461792,2311.8901636600494,0:38:31.890164
1620000,1749955942.3010714,0.7813063263893127,2330.1648721694946,0:38:50.164872
1632000,1749955960.3132708,0.7786637544631958,2348.17707157135,0:39:08.177072
1644000,1749955977.7266555,0.7765518426895142,2365.5904562473297,0:39:25.590456
1656000,1749955995.0112398,0.775018036365509,2382.8750405311584,0:39:42.875041
