step,wall_time,train_entropy_loss,relative_seconds,relative_time
1776000,1749657423.3176513,-8.299844741821289,1720.7120232582092,0:28:40.712023
1788000,1749657434.602757,-8.280913352966309,1731.9971289634705,0:28:51.997129
1800000,1749657446.1310523,-8.260004997253418,1743.5254242420197,0:29:03.525424
1812000,1749657457.9821181,-8.250261306762695,1755.3764901161194,0:29:15.376490
1824000,1749657469.7991352,-8.236430168151855,1767.193507194519,0:29:27.193507
1836000,1749657481.5833004,-8.219928741455078,1778.9776723384857,0:29:38.977672
1848000,1749657493.3978179,-8.193516731262207,1790.792189836502,0:29:50.792190
1860000,1749657505.2412407,-8.16235637664795,1802.6356127262115,0:30:02.635613
1872000,1749657516.5418847,-8.144937515258789,1813.93625664711,0:30:13.936257
1884000,1749657528.0918298,-8.12470817565918,1825.486201763153,0:30:25.486202
1896000,1749657540.0373278,-8.107417106628418,1837.4316997528076,0:30:37.431700
1908000,1749657551.7881343,-8.094588279724121,1849.1825063228607,0:30:49.182506
1920000,1749657563.6312075,-8.084091186523438,1861.0255794525146,0:31:01.025579
1932000,1749657575.3460279,-8.068114280700684,1872.740399837494,0:31:12.740400
1944000,1749657587.1246367,-8.044703483581543,1884.5190086364746,0:31:24.519009
1956000,1749657598.5443861,-8.024383544921875,1895.938758134842,0:31:35.938758
1968000,1749657609.8043149,-8.004666328430176,1907.19868683815,0:31:47.198687
1980000,1749657621.8075836,-7.970357894897461,1919.2019555568695,0:31:59.201956
1992000,1749657633.5776193,-7.941114902496338,1930.9719913005829,0:32:10.971991
2004000,1749657645.2971396,-7.932981014251709,1942.691511631012,0:32:22.691512
2016000,1749657657.0880318,-7.916963577270508,1954.482403755188,0:32:34.482404
2028000,1749657668.8720808,-7.897939682006836,1966.2664527893066,0:32:46.266453
2040000,1749657680.3406525,-7.884783744812012,1977.7350244522095,0:32:57.735024
2052000,1749657691.6018689,-7.872037887573242,1988.9962408542633,0:33:08.996241
2064000,1749657703.4094265,-7.8548102378845215,2000.8037984371185,0:33:20.803798
2076000,1749657715.2277176,-7.835824489593506,2012.622089624405,0:33:32.622090
2088000,1749657727.018847,-7.817739963531494,2024.4132189750671,0:33:44.413219
2100000,1749657738.7347004,-7.809006690979004,2036.1290724277496,0:33:56.129072
2112000,1749657750.549361,-7.800356864929199,2047.9437329769135,0:34:07.943733
2124000,1749657761.942353,-7.780632019042969,2059.3367249965668,0:34:19.336725
2136000,1749657773.1329722,-7.762712478637695,2070.527344226837,0:34:30.527344
2148000,1749657785.0020087,-7.746596336364746,2082.396380662918,0:34:42.396381
2160000,1749657796.72998,-7.728763580322266,2094.124351978302,0:34:54.124352
2172000,1749657808.522868,-7.707167625427246,2105.9172399044037,0:35:05.917240
2184000,1749657820.3209248,-7.690787315368652,2117.7152967453003,0:35:17.715297
2196000,1749657832.1467688,-7.677822589874268,2129.541140794754,0:35:29.541141
2208000,1749657843.7096868,-7.6678643226623535,2141.104058742523,0:35:41.104059
2220000,1749657855.1884615,-7.656089782714844,2152.5828335285187,0:35:52.582834
2232000,1749657867.1573627,-7.634411811828613,2164.551734685898,0:36:04.551735
2244000,1749657879.0317779,-7.621261119842529,2176.4261498451233,0:36:16.426150
2256000,1749657890.9359274,-7.602776527404785,2188.3302993774414,0:36:28.330299
2268000,1749657902.7103767,-7.583934307098389,2200.104748725891,0:36:40.104749
2280000,1749657914.4039223,-7.568675518035889,2211.7982943058014,0:36:51.798294
2292000,1749657925.8462107,-7.53957986831665,2223.240582704544,0:37:03.240583
2304000,1749657937.028692,-7.510028839111328,2234.423063993454,0:37:14.423064
2316000,1749657948.9546382,-7.494200706481934,2246.3490102291107,0:37:26.349010
2328000,1749657960.7455072,-7.477324962615967,2258.1398792266846,0:37:38.139879
2340000,1749657972.4558482,-7.469245433807373,2269.8502202033997,0:37:49.850220
2352000,1749657984.247597,-7.46012020111084,2281.6419689655304,0:38:01.641969
2364000,1749657995.9054224,-7.448666095733643,2293.299794435501,0:38:13.299794
2376000,1749658007.1738627,-7.438538074493408,2304.568234682083,0:38:24.568235
2388000,1749658018.5569034,-7.420544147491455,2315.9512753486633,0:38:35.951275
2400000,1749658030.4005394,-7.398269176483154,2327.7949113845825,0:38:47.794911
2412000,1749658042.1182735,-7.389254570007324,2339.512645483017,0:38:59.512645
2424000,1749658053.8482516,-7.382245063781738,2351.242623567581,0:39:11.242624
2436000,1749658065.4713116,-7.363583564758301,2362.865683555603,0:39:22.865684
2448000,1749658077.202967,-7.344867706298828,2374.597338914871,0:39:34.597339
2460000,1749658088.4265072,-7.3353776931762695,2385.8208792209625,0:39:45.820879
2472000,1749658100.0500894,-7.317862033843994,2397.4444613456726,0:39:57.444461
2484000,1749658111.8401582,-7.298781394958496,2409.234530210495,0:40:09.234530
2496000,1749658123.6120603,-7.281123161315918,2421.0064322948456,0:40:21.006432
2508000,1749658135.4257083,-7.259908199310303,2432.820080280304,0:40:32.820080
2520000,1749658147.1509483,-7.241901397705078,2444.5453202724457,0:40:44.545320
2532000,1749658158.8590982,-7.2245988845825195,2456.253470182419,0:40:56.253470
2544000,1749658170.04161,-7.205873489379883,2467.435981988907,0:41:07.435982
2556000,1749658181.5128999,-7.193028926849365,2478.90727186203,0:41:18.907272
2568000,1749658193.3242683,-7.1809868812561035,2490.7186403274536,0:41:30.718640
2580000,1749658205.0661826,-7.164859294891357,2502.460554599762,0:41:42.460555
2592000,1749658216.935201,-7.152199745178223,2514.329572916031,0:41:54.329573
2604000,1749658228.6951237,-7.141526699066162,2526.0894956588745,0:42:06.089496
2616000,1749658240.4036376,-7.131430625915527,2537.798009634018,0:42:17.798010
2628000,1749658251.623554,-7.130046844482422,2549.017925977707,0:42:29.017926
2640000,1749658263.0739987,-7.12791109085083,2560.4683706760406,0:42:40.468371
2652000,1749658274.9369457,-7.1120758056640625,2572.3313176631927,0:42:52.331318
2664000,1749658287.1366367,-7.098132133483887,2584.531008720398,0:43:04.531009
2676000,1749658298.8841903,-7.08768892288208,2596.278562307358,0:43:16.278562
2688000,1749658310.694615,-7.072019100189209,2608.0889868736267,0:43:28.088987
2700000,1749658322.5057662,-7.057137489318848,2619.9001381397247,0:43:39.900138
2712000,1749658333.8976395,-7.041844367980957,2631.292011499405,0:43:51.292011
2724000,1749658345.2542703,-7.028635025024414,2642.6486423015594,0:44:02.648642
2736000,1749658356.9928799,-7.008476257324219,2654.387251853943,0:44:14.387252
2748000,1749658368.728825,-6.985419273376465,2666.123197078705,0:44:26.123197
2760000,1749658380.4044611,-6.9774250984191895,2677.79883313179,0:44:37.798833
2772000,1749658392.0496943,-6.9645094871521,2689.444066286087,0:44:49.444066
2784000,1749658403.7796147,-6.943661689758301,2701.173986673355,0:45:01.173987
2796000,1749658415.0472941,-6.928071022033691,2712.441666126251,0:45:12.441666
2808000,1749658426.4096308,-6.910890102386475,2723.804002761841,0:45:23.804003
2820000,1749658438.2299213,-6.8879876136779785,2735.6242933273315,0:45:35.624293
2832000,1749658449.914098,-6.87064266204834,2747.3084700107574,0:45:47.308470
2844000,1749658461.7003615,-6.861416339874268,2759.094733476639,0:45:59.094733
2856000,1749658473.457654,-6.847605228424072,2770.852025985718,0:46:10.852026
2868000,1749658485.2135077,-6.836843013763428,2782.607879638672,0:46:22.607880
2880000,1749658496.397189,-6.828930854797363,2793.7915608882904,0:46:33.791561
2892000,1749658507.796116,-6.812921524047852,2805.190488100052,0:46:45.190488
2904000,1749658519.5849538,-6.797048091888428,2816.979325771332,0:46:56.979326
2916000,1749658531.3395028,-6.791886329650879,2828.733874797821,0:47:08.733875
2928000,1749658543.0535986,-6.787436485290527,2840.4479706287384,0:47:20.447971
2940000,1749658554.708924,-6.77181339263916,2852.1032960414886,0:47:32.103296
2952000,1749658566.433793,-6.754410266876221,2863.8281650543213,0:47:43.828165
2964000,1749658577.5363493,-6.7397074699401855,2874.930721282959,0:47:54.930721
2976000,1749658589.0359137,-6.71744966506958,2886.430285692215,0:48:06.430286
2988000,1749658600.8054137,-6.699548244476318,2898.199785709381,0:48:18.199786
3000000,1749658612.532793,-6.691956520080566,2909.927165031433,0:48:29.927165
3012000,1749658624.212597,-6.6779093742370605,2921.6069688796997,0:48:41.606969
3024000,1749658635.941566,-6.663370132446289,2933.335937976837,0:48:53.335938
3036000,1749658647.6071892,-6.6496806144714355,2945.001561164856,0:49:05.001561
3048000,1749658658.5432103,-6.634546279907227,2955.93758225441,0:49:15.937582
3060000,1749658670.2281666,-6.629127502441406,2967.6225385665894,0:49:27.622539
3072000,1749658682.0095286,-6.618173599243164,2979.4039006233215,0:49:39.403901
3084000,1749658693.7658575,-6.607571601867676,2991.160229444504,0:49:51.160229
3096000,1749658705.5376198,-6.601202011108398,3002.931991815567,0:50:02.931992
3108000,1749658717.2139854,-6.586385250091553,3014.6083574295044,0:50:14.608357
3120000,1749658728.8837516,-6.572331428527832,3026.2781236171722,0:50:26.278124
3132000,1749658740.0128105,-6.559206485748291,3037.407182455063,0:50:37.407182
3144000,1749658751.611789,-6.543208122253418,3049.0061609745026,0:50:49.006161
3156000,1749658763.393065,-6.522801399230957,3060.7874369621277,0:51:00.787437
3168000,1749658775.0152566,-6.505275249481201,3072.4096286296844,0:51:12.409629
3180000,1749658786.622853,-6.490761756896973,3084.0172250270844,0:51:24.017225
3192000,1749658798.214948,-6.485079765319824,3095.6093199253082,0:51:35.609320
3204000,1749658809.4191434,-6.479412078857422,3106.8135154247284,0:51:46.813515
3216000,1749658820.594624,-6.463564872741699,3117.9889960289,0:51:57.988996
3228000,1749658832.4293592,-6.443902969360352,3129.8237311840057,0:52:09.823731
3240000,1749658844.0745816,-6.43161678314209,3141.4689536094666,0:52:21.468954
3252000,1749658855.6878018,-6.4157843589782715,3153.0821738243103,0:52:33.082174
3264000,1749658867.3459957,-6.4025468826293945,3164.7403676509857,0:52:44.740368
3276000,1749658878.9924247,-6.390859603881836,3176.3867967128754,0:52:56.386797
3288000,1749658889.9993727,-6.379608154296875,3187.3937447071075,0:53:07.393745
3300000,1749658901.4197233,-6.3716206550598145,3198.8140952587128,0:53:18.814095
3312000,1749658913.0691695,-6.354220867156982,3210.463541507721,0:53:30.463542
3324000,1749658924.678172,-6.334362506866455,3222.0725440979004,0:53:42.072544
3336000,1749658936.3243499,-6.314449310302734,3233.7187218666077,0:53:53.718722
3348000,1749658947.9964168,-6.302118301391602,3245.390788793564,0:54:05.390789
3360000,1749658959.3335755,-6.298941612243652,3256.727947473526,0:54:16.727947
