step,wall_time,ep_rew_mean,relative_seconds,relative_time
1272000,1749656926.5872416,-23.141639709472656,1236.2199606895447,0:20:36.219961
1284000,1749656938.3038018,-28.43008804321289,1247.9365208148956,0:20:47.936521
1296000,1749656950.080771,-22.786361694335938,1259.7134900093079,0:20:59.713490
1308000,1749656961.947645,-26.3248233795166,1271.5803639888763,0:21:11.580364
1320000,1749656973.7815373,-14.915834426879883,1283.4142563343048,0:21:23.414256
1332000,1749656985.6821961,-19.89885902404785,1295.3149151802063,0:21:35.314915
1344000,1749656997.3599734,-24.718233108520508,1306.9926924705505,0:21:46.992692
1356000,1749657008.5951142,-17.29991912841797,1318.2278332710266,0:21:58.227833
1368000,1749657020.397783,-21.324020385742188,1330.0305020809174,0:22:10.030502
1380000,1749657032.2413852,-13.83573055267334,1341.8741042613983,0:22:21.874104
1392000,1749657046.8726883,-17.848772048950195,1356.505407333374,0:22:36.505407
1404000,1749657058.92372,-13.350337982177734,1368.556438922882,0:22:48.556439
1416000,1749657070.9162867,-16.53230857849121,1380.5490057468414,0:23:00.549006
1428000,1749657082.9056153,-17.109989166259766,1392.5383343696594,0:23:12.538334
1440000,1749657094.4821804,-17.510494232177734,1404.1148993968964,0:23:24.114899
1452000,1749657106.0780125,-13.423687934875488,1415.7107315063477,0:23:35.710732
1464000,1749657118.2262385,-15.342564582824707,1427.858957529068,0:23:47.858958
1476000,1749657130.0602658,-14.727346420288086,1439.6929848194122,0:23:59.692985
1488000,1749657141.9955664,-10.393150329589844,1451.62828540802,0:24:11.628285
1500000,1749657153.787605,-13.360846519470215,1463.420324087143,0:24:23.420324
1512000,1749657165.7337623,-9.610383033752441,1475.3664813041687,0:24:35.366481
1524000,1749657177.4964182,-10.725690841674805,1487.1291372776031,0:24:47.129137
1536000,1749657188.7519472,-14.284337043762207,1498.3846662044525,0:24:58.384666
1548000,1749657200.4641695,-8.390869140625,1510.0968885421753,0:25:10.096889
1560000,1749657212.3506203,-13.187403678894043,1521.9833393096924,0:25:21.983339
1572000,1749657224.1922877,-13.112649917602539,1533.825006723404,0:25:33.825007
1584000,1749657236.0434904,-9.341660499572754,1545.676209449768,0:25:45.676209
1596000,1749657247.8300693,-11.107134819030762,1557.4627883434296,0:25:57.462788
1608000,1749657259.6202579,-10.665108680725098,1569.2529768943787,0:26:09.252977
1620000,1749657270.7683885,-7.958509922027588,1580.4011075496674,0:26:20.401108
1632000,1749657282.3322957,-12.563549995422363,1591.9650146961212,0:26:31.965015
1644000,1749657294.2438815,-8.936415672302246,1603.8766005039215,0:26:43.876601
1656000,1749657306.0579967,-6.430002689361572,1615.690715789795,0:26:55.690716
1668000,1749657317.8338995,-14.78812026977539,1627.4666185379028,0:27:07.466619
1680000,1749657329.6366487,-5.347177028656006,1639.2693676948547,0:27:19.269368
1692000,1749657341.4555287,-7.653100967407227,1651.0882477760315,0:27:31.088248
1704000,1749657352.703928,-10.896966934204102,1662.3366470336914,0:27:42.336647
1716000,1749657364.217436,-4.670711517333984,1673.8501551151276,0:27:53.850155
1728000,1749657376.093464,-13.27216911315918,1685.726182937622,0:28:05.726183
1740000,1749657387.88492,-3.964911937713623,1697.5176389217377,0:28:17.517639
1752000,1749657399.765119,-8.47744083404541,1709.3978381156921,0:28:29.397838
1764000,1749657411.6527119,-4.417597770690918,1721.2854309082031,0:28:41.285431
1776000,1749657423.4114373,-6.738191604614258,1733.0441563129425,0:28:53.044156
1788000,1749657434.795914,-5.259537696838379,1744.4286329746246,0:29:04.428633
1800000,1749657446.231028,-4.145456790924072,1755.8637471199036,0:29:15.863747
1812000,1749657458.0798724,-5.542834281921387,1767.7125914096832,0:29:27.712591
1824000,1749657469.8947256,-4.229144096374512,1779.527444601059,0:29:39.527445
1836000,1749657481.6797247,-6.357530117034912,1791.3124437332153,0:29:51.312444
1848000,1749657493.4972272,-4.136403560638428,1803.129946231842,0:30:03.129946
1860000,1749657505.3358927,-3.1363325119018555,1814.9686117172241,0:30:14.968612
1872000,1749657516.727499,-6.434509754180908,1826.3602180480957,0:30:26.360218
1884000,1749657528.1895206,-5.1104817390441895,1837.8222396373749,0:30:37.822240
1896000,1749657540.1339726,-3.648688554763794,1849.766691684723,0:30:49.766692
1908000,1749657551.8872786,-7.752267837524414,1861.5199975967407,0:31:01.519998
1920000,1749657563.7272952,-5.731085777282715,1873.3600142002106,0:31:13.360014
1932000,1749657575.4408662,-4.64171028137207,1885.0735852718353,0:31:25.073585
1944000,1749657587.2239282,-3.101525068283081,1896.8566472530365,0:31:36.856647
1956000,1749657598.7241042,-4.470897197723389,1908.3568232059479,0:31:48.356823
1968000,1749657609.9885361,-4.907244682312012,1919.621255159378,0:31:59.621255
1980000,1749657621.9039392,-2.042151689529419,1931.5366582870483,0:32:11.536658
1992000,1749657633.673149,-4.432566165924072,1943.3058681488037,0:32:23.305868
2004000,1749657645.410271,-4.579150676727295,1955.0429899692535,0:32:35.042990
2016000,1749657657.1867979,-2.4294636249542236,1966.8195168972015,0:32:46.819517
2028000,1749657668.9684205,-4.252388000488281,1978.6011395454407,0:32:58.601140
2040000,1749657680.514305,-4.269381523132324,1990.147024154663,0:33:10.147024
2052000,1749657691.7830884,-3.2942230701446533,2001.4158074855804,0:33:21.415807
2064000,1749657703.5067966,-3.095139980316162,2013.1395156383514,0:33:33.139516
2076000,1749657715.3249533,-3.898829936981201,2024.9576723575592,0:33:44.957672
2088000,1749657727.114798,-3.0787980556488037,2036.7475171089172,0:33:56.747517
2100000,1749657738.851032,-2.819383382797241,2048.4837510585785,0:34:08.483751
2112000,1749657750.64495,-1.9417533874511719,2060.277668952942,0:34:20.277669
2124000,1749657762.117038,-2.805140733718872,2071.749757051468,0:34:31.749757
2136000,1749657773.3306026,-3.30108904838562,2082.963321685791,0:34:42.963322
2148000,1749657785.096616,-1.8054441213607788,2094.7293350696564,0:34:54.729335
2160000,1749657796.8261206,-1.4083160161972046,2106.4588396549225,0:35:06.458840
