step,wall_time,train_clip_fraction,relative_seconds,relative_time
24000,1749655702.6055727,0.0,0.0,0:00:00
36000,1749655713.859194,1.6666666851961054e-05,11.253621339797974,0:00:11.253621
48000,1749655725.8126614,8.333333244081587e-05,23.207088708877563,0:00:23.207089
60000,1749655738.1827712,0.0,35.57719850540161,0:00:35.577199
72000,1749655750.0298648,0.0,47.42429208755493,0:00:47.424292
84000,1749655761.8606687,8.333333425980527e-06,59.25509595870972,0:00:59.255096
96000,1749655773.6942234,8.333333425980527e-06,71.08865070343018,0:01:11.088651
108000,1749655785.546392,1.6666666851961054e-05,82.94081926345825,0:01:22.940819
120000,1749655796.9565177,0.0,94.35094499588013,0:01:34.350945
132000,1749655808.4147992,0.00013333333481568843,105.80922651290894,0:01:45.809227
144000,1749655821.4331667,6.666666740784422e-05,118.82759404182434,0:01:58.827594
156000,1749655833.5852926,0.000800000037997961,130.97971987724304,0:02:10.979720
168000,1749655845.581392,0.0008166666957549751,142.97581934928894,0:02:22.975819
180000,1749655857.6066532,0.0006416666437871754,155.0010805130005,0:02:35.001081
192000,1749655869.5051498,0.0009750000317580998,166.8995771408081,0:02:46.899577
204000,1749655881.4308105,0.001975000137463212,178.82523775100708,0:02:58.825238
216000,1749655893.1634443,0.003566666739061475,190.5578715801239,0:03:10.557872
228000,1749655904.685775,0.012550000101327896,202.0802023410797,0:03:22.080202
240000,1749655916.6599393,0.007350000087171793,214.05436658859253,0:03:34.054367
252000,1749655928.4861655,0.00795000046491623,225.88059282302856,0:03:45.880593
264000,1749655940.31455,0.015016666613519192,237.70897722244263,0:03:57.708977
276000,1749655952.1820245,0.029791666194796562,249.57645177841187,0:04:09.576452
288000,1749655964.0591865,0.03033333271741867,261.45361375808716,0:04:21.453614
300000,1749655975.9191554,0.04150833189487457,273.3135826587677,0:04:33.313583
312000,1749655987.1458933,0.05571666732430458,284.5403206348419,0:04:44.540321
324000,1749655998.8753984,0.053608331829309464,296.2698256969452,0:04:56.269826
336000,1749656010.7233543,0.06141666695475578,308.1177816390991,0:05:08.117782
348000,1749656022.494271,0.05986666679382324,319.8886983394623,0:05:19.888698
360000,1749656034.2587543,0.0892583355307579,331.65318155288696,0:05:31.653182
372000,1749656046.0620031,0.0953083336353302,343.45643043518066,0:05:43.456430
384000,1749656057.836288,0.10019166767597198,355.2307152748108,0:05:55.230715
396000,1749656068.9654272,0.1067499965429306,366.3598544597626,0:06:06.359854
408000,1749656080.44177,0.10980000346899033,377.8361973762512,0:06:17.836197
420000,1749656092.3459544,0.13456666469573975,389.7403817176819,0:06:29.740382
432000,1749656104.0584624,0.14408333599567413,401.4528896808624,0:06:41.452890
444000,1749656115.8275802,0.13909167051315308,413.22200751304626,0:06:53.222008
456000,1749656127.571555,0.11699999868869781,424.9659821987152,0:07:04.965982
468000,1749656139.2599547,0.08749999850988388,436.65438199043274,0:07:16.654382
480000,1749656150.352362,0.041841667145490646,447.74678921699524,0:07:27.746789
492000,1749656161.862176,0.06364999711513519,459.2566032409668,0:07:39.256603
504000,1749656173.824241,0.03524166718125343,471.21866822242737,0:07:51.218668
516000,1749656185.735769,0.025425000116229057,483.1301963329315,0:08:03.130196
528000,1749656198.5818493,0.03233333304524422,495.97627663612366,0:08:15.976277
540000,1749656210.5367203,0.06494999676942825,507.9311475753784,0:08:27.931148
552000,1749656222.263324,0.11207500100135803,519.6577513217926,0:08:39.657751
564000,1749656233.660334,0.044199999421834946,531.0547614097595,0:08:51.054761
576000,1749656244.971435,0.05608333274722099,542.3658623695374,0:09:02.365862
588000,1749656256.752256,0.07731666415929794,554.146683216095,0:09:14.146683
600000,1749656268.6136067,0.07337500154972076,566.00803399086,0:09:26.008034
612000,1749656280.4679728,0.05730833485722542,577.8624000549316,0:09:37.862400
624000,1749656292.3513215,0.040424998849630356,589.745748758316,0:09:49.745749
636000,1749656304.2463198,0.051249999552965164,601.6407470703125,0:10:01.640747
648000,1749656315.8926482,0.02645000070333481,613.2870755195618,0:10:13.287076
660000,1749656327.1454666,0.056566666811704636,624.5398938655853,0:10:24.539894
672000,1749656338.889965,5.833333489135839e-05,636.2843923568726,0:10:36.284392
684000,1749656350.6648786,0.0,648.0593059062958,0:10:48.059306
696000,1749656362.4254646,0.0,659.8198919296265,0:10:59.819892
708000,1749656374.2020922,0.0,671.5965194702148,0:11:11.596519
720000,1749656385.9841342,0.0,683.3785614967346,0:11:23.378561
732000,1749656397.6509578,0.0,695.0453851222992,0:11:35.045385
744000,1749656408.7065332,0.0,706.1009604930878,0:11:46.100960
756000,1749656420.4572046,0.0,717.8516318798065,0:11:57.851632
768000,1749656434.7580273,0.0,732.1524546146393,0:12:12.152455
780000,1749656446.6824126,0.0,744.0768399238586,0:12:24.076840
792000,1749656458.522144,0.0,755.9165713787079,0:12:35.916571
804000,1749656470.3045173,0.0,767.698944568634,0:12:47.698945
816000,1749656482.109611,0.0,779.5040383338928,0:12:59.504038
828000,1749656493.897464,0.0,791.291891336441,0:13:11.291891
840000,1749656505.1509778,0.0,802.5454051494598,0:13:22.545405
852000,1749656516.6904447,0.0,814.08487200737,0:13:34.084872
864000,1749656528.592431,7.500000356230885e-05,825.9868583679199,0:13:45.986858
876000,1749656540.4406333,0.0,837.8350605964661,0:13:57.835061
888000,1749656552.2633505,0.0,849.6577777862549,0:14:09.657778
900000,1749656564.1731558,0.0,861.5675830841064,0:14:21.567583
912000,1749656576.0699506,0.0,873.4643778800964,0:14:33.464378
924000,1749656587.657908,0.0,885.0523352622986,0:14:45.052335
936000,1749656599.1142313,8.333333425980527e-06,896.5086586475372,0:14:56.508659
948000,1749656611.0709422,0.0,908.4653694629669,0:15:08.465369
960000,1749656622.8454282,0.002508333418518305,920.2398555278778,0:15:20.239856
972000,1749656634.6658485,0.002991666551679373,932.0602757930756,0:15:32.060276
984000,1749656646.4350858,0.0,943.8295130729675,0:15:43.829513
996000,1749656658.2942655,0.0,955.6886928081512,0:15:55.688693
1008000,1749656669.8236005,0.0,967.2180278301239,0:16:07.218028
1020000,1749656681.1223524,0.0,978.5167796611786,0:16:18.516780
1032000,1749656692.9998753,8.333333425980527e-06,990.3943026065826,0:16:30.394303
1044000,1749656704.770197,0.0020666667260229588,1002.1646242141724,0:16:42.164624
1056000,1749656716.521932,0.00015833333600312471,1013.9163591861725,0:16:53.916359
1068000,1749656728.3047454,0.009733333252370358,1025.6991727352142,0:17:05.699173
1080000,1749656740.09453,0.0007916666800156236,1037.4889574050903,0:17:17.488957
1092000,1749656751.7324264,0.0,1049.1268537044525,0:17:29.126854
1104000,1749656762.8802612,0.014116666279733181,1060.2746884822845,0:17:40.274688
1116000,1749656774.7637012,8.333333425980527e-06,1072.1581284999847,0:17:52.158128
1128000,1749656786.5805795,0.0,1083.9750068187714,0:18:03.975007
1140000,1749656798.3092914,0.0,1095.703718662262,0:18:15.703719
1152000,1749656810.0988176,0.008925000205636024,1107.4932448863983,0:18:27.493245
1164000,1749656821.8822987,0.005158333107829094,1119.2767260074615,0:18:39.276726
1176000,1749656833.3579237,0.021175000816583633,1130.7523510456085,0:18:50.752351
1188000,1749656844.6390436,0.013825000263750553,1142.0334708690643,0:19:02.033471
1200000,1749656856.4424076,0.013591666705906391,1153.8368349075317,0:19:13.836835
1212000,1749656868.2016623,0.030116666108369827,1165.5960896015167,0:19:25.596090
1224000,1749656880.0120783,0.04351666569709778,1177.4065055847168,0:19:37.406506
1236000,1749656891.8767626,0.010208332911133766,1189.2711899280548,0:19:49.271190
1248000,1749656903.644873,0.022466666996479034,1201.0393002033234,0:20:01.039300
1260000,1749656915.133121,0.001825000043027103,1212.5275483131409,0:20:12.527548
1272000,1749656926.4087245,0.01742500066757202,1223.803151845932,0:20:23.803152
1284000,1749656938.2062187,0.04183333367109299,1235.600646018982,0:20:35.600646
1296000,1749656949.9832075,0.03524166718125343,1247.3776347637177,0:20:47.377635
1308000,1749656961.8500273,0.015141666866838932,1259.2444546222687,0:20:59.244455
1320000,1749656973.6858132,0.024966666474938393,1271.0802404880524,0:21:11.080240
