step,wall_time,train_approx_kl,relative_seconds,relative_time
2100000,1749657738.7346334,0.006922369357198477,2036.1291210651398,0:33:56.129121
2112000,1749657750.5493076,0.004793064668774605,2047.9437952041626,0:34:07.943795
2124000,1749657761.9422562,0.005797094665467739,2059.3367438316345,0:34:19.336744
2136000,1749657773.132909,0.006542143877595663,2070.5273966789246,0:34:30.527397
2148000,1749657785.001957,0.008074520155787468,2082.3964445590973,0:34:42.396445
2160000,1749657796.7299137,0.00498682027682662,2094.124401330948,0:34:54.124401
2172000,1749657808.522812,0.008466411381959915,2105.9172995090485,0:35:05.917300
2184000,1749657820.3208785,0.0049264742992818356,2117.715366125107,0:35:17.715366
2196000,1749657832.1467175,0.007237819489091635,2129.5412051677704,0:35:29.541205
2208000,1749657843.7096214,0.006681783590465784,2141.1041090488434,0:35:41.104109
2220000,1749657855.1884015,0.005744716618210077,2152.5828890800476,0:35:52.582889
2232000,1749657867.157319,0.00655294070020318,2164.5518066883087,0:36:04.551807
2244000,1749657879.0317256,0.005508778151124716,2176.4262132644653,0:36:16.426213
2256000,1749657890.93588,0.005538436584174633,2188.330367565155,0:36:28.330368
2268000,1749657902.7103255,0.008431049063801765,2200.1048130989075,0:36:40.104813
2280000,1749657914.403879,0.005708850454539061,2211.798366546631,0:36:51.798367
2292000,1749657925.8461516,0.006788430269807577,2223.2406392097473,0:37:03.240639
2304000,1749657937.0286264,0.004641353152692318,2234.4231140613556,0:37:14.423114
2316000,1749657948.9545953,0.0069918446242809296,2246.3490829467773,0:37:26.349083
2328000,1749657960.7454169,0.007033070083707571,2258.139904499054,0:37:38.139904
2340000,1749657972.4557836,0.007166623137891293,2269.8502712249756,0:37:49.850271
2352000,1749657984.247512,0.007068120874464512,2281.641999721527,0:38:01.642000
2364000,1749657995.90535,0.005931704305112362,2293.299837589264,0:38:13.299838
2376000,1749658007.1737862,0.005477447994053364,2304.56827378273,0:38:24.568274
2388000,1749658018.5568378,0.008474418893456459,2315.951325416565,0:38:35.951325
2400000,1749658030.400457,0.006079846527427435,2327.794944524765,0:38:47.794945
2412000,1749658042.1182165,0.006038318388164043,2339.5127041339874,0:38:59.512704
2424000,1749658053.8482018,0.006820742040872574,2351.242689371109,0:39:11.242689
2436000,1749658065.4712403,0.006033647805452347,2362.8657279014587,0:39:22.865728
2448000,1749658077.2028987,0.006265150848776102,2374.5973863601685,0:39:34.597386
2460000,1749658088.4264224,0.00523570878431201,2385.8209099769592,0:39:45.820910
2472000,1749658100.050038,0.00916077010333538,2397.444525718689,0:39:57.444526
2484000,1749658111.8400953,0.00542114581912756,2409.234582901001,0:40:09.234583
2496000,1749658123.61201,0.0063544027507305145,2421.0064976215363,0:40:21.006498
2508000,1749658135.425642,0.006061357446014881,2432.82012963295,0:40:32.820130
2520000,1749658147.1508946,0.006428561173379421,2444.5453822612762,0:40:44.545382
2532000,1749658158.859047,0.0074783675372600555,2456.253534555435,0:40:56.253535
2544000,1749658170.0415473,0.0044952742755413055,2467.4360349178314,0:41:07.436035
2556000,1749658181.5128357,0.005572638474404812,2478.907323360443,0:41:18.907323
