step,wall_time,ep_len_mean,relative_seconds,relative_time
1104000,1749615973.4241755,24.0,1918.503229379654,0:31:58.503229
1116000,1749615993.528618,24.0,1938.6076719760895,0:32:18.607672
1128000,1749616013.613103,24.0,1958.692156791687,0:32:38.692157
1140000,1749616035.3752275,24.0,1980.4542813301086,0:33:00.454281
1152000,1749616054.6252081,24.0,1999.7042620182037,0:33:19.704262
1164000,1749616076.5316968,24.0,2021.6107506752014,0:33:41.610751
1176000,1749616097.8038929,24.0,2042.88294672966,0:34:02.882947
1188000,1749616119.1785827,24.0,2064.2576365470886,0:34:24.257637
1200000,1749616141.2913177,24.0,2086.370371580124,0:34:46.370372
1212000,1749616161.7996006,24.0,2106.8786544799805,0:35:06.878654
1224000,1749616184.086708,24.0,2129.165761947632,0:35:29.165762
1236000,1749616204.9036214,24.0,2149.9826753139496,0:35:49.982675
1248000,1749616224.7032564,24.0,2169.7823102474213,0:36:09.782310
1260000,1749616246.5032175,24.0,2191.582271337509,0:36:31.582271
1272000,1749616267.0684102,24.0,2212.1474640369415,0:36:52.147464
1284000,1749616288.68761,24.0,2233.766663789749,0:37:13.766664
1296000,1749616309.7370088,24.0,2254.8160626888275,0:37:34.816063
1308000,1749616330.939211,24.0,2276.018264770508,0:37:56.018265
1320000,1749616353.4396245,24.0,2298.5186784267426,0:38:18.518678
1332000,1749616374.0824218,24.0,2319.1614756584167,0:38:39.161476
1344000,1749616395.6446285,24.0,2340.7236824035645,0:39:00.723682
1356000,1749616417.0504022,24.0,2362.1294560432434,0:39:22.129456
1368000,1749616438.7991002,24.0,2383.878154039383,0:39:43.878154
1380000,1749616461.3657956,24.0,2406.4448494911194,0:40:06.444849
1392000,1749616481.9443283,24.0,2427.0233821868896,0:40:27.023382
1404000,1749616502.7879057,24.0,2447.8669595718384,0:40:47.866960
1416000,1749616523.051019,24.0,2468.1300728321075,0:41:08.130073
1428000,1749616543.28234,24.0,2488.361393928528,0:41:28.361394
1440000,1749616563.6859193,24.0,2508.7649731636047,0:41:48.764973
1452000,1749616583.8900108,24.0,2528.9690647125244,0:42:08.969065
1464000,1749616603.912082,24.0,2548.9911358356476,0:42:28.991136
1476000,1749616624.9484475,24.0,2570.027501344681,0:42:50.027501
1488000,1749616645.1072855,24.0,2590.186339378357,0:43:10.186339
1500000,1749616665.099796,24.0,2610.1788499355316,0:43:30.178850
1512000,1749616686.7735844,24.0,2631.852638244629,0:43:51.852638
1524000,1749616706.8186846,24.0,2651.897738456726,0:44:11.897738
1536000,1749616727.4929068,24.0,2672.5719606876373,0:44:32.571961
1548000,1749616748.550031,24.0,2693.6290848255157,0:44:53.629085
1560000,1749616769.3441823,24.0,2714.423236131668,0:45:14.423236
1572000,1749616792.4442642,24.0,2737.523318052292,0:45:37.523318
1584000,1749616812.9808698,24.0,2758.0599236488342,0:45:58.059924
1596000,1749616834.9679232,24.0,2780.046977043152,0:46:20.046977
1608000,1749616856.0350118,24.0,2801.1140656471252,0:46:41.114066
1620000,1749616877.2548382,24.0,2822.33389210701,0:47:02.333892
1632000,1749616900.0327027,24.0,2845.1117565631866,0:47:25.111757
1644000,1749616921.643099,24.0,2866.7221529483795,0:47:46.722153
1656000,1749616943.834362,24.0,2888.9134159088135,0:48:08.913416
1668000,1749616965.6514823,24.0,2910.730536222458,0:48:30.730536
1680000,1749616987.93066,24.0,2933.0097138881683,0:48:53.009714
1692000,1749617009.5233274,24.0,2954.6023812294006,0:49:14.602381
1704000,1749617031.5083957,24.0,2976.5874495506287,0:49:36.587450
1716000,1749617054.1225908,24.0,2999.2016446590424,0:49:59.201645
1728000,1749617075.7614229,24.0,3020.8404767513275,0:50:20.840477
1740000,1749617098.8473613,24.0,3043.926415205002,0:50:43.926415
1752000,1749617119.829161,24.0,3064.9082148075104,0:51:04.908215
1764000,1749617144.7741401,24.0,3089.853193998337,0:51:29.853194
1776000,1749617166.0765624,24.0,3111.1556162834167,0:51:51.155616
1788000,1749617188.8367245,24.0,3133.915778398514,0:52:13.915778
1800000,1749617209.8179202,24.0,3154.8969740867615,0:52:34.896974
1812000,1749617232.0282617,24.0,3177.1073155403137,0:52:57.107316
1824000,1749617253.855167,24.0,3198.934220790863,0:53:18.934221
1836000,1749617274.98402,24.0,3220.06307387352,0:53:40.063074
1848000,1749617297.6889117,24.0,3242.767965555191,0:54:02.767966
1860000,1749617318.8766198,24.0,3263.9556736946106,0:54:23.955674
1872000,1749617341.4806905,24.0,3286.5597443580627,0:54:46.559744
1884000,1749617362.4106867,24.0,3307.4897406101227,0:55:07.489741
1896000,1749617382.5220308,24.0,3327.6010847091675,0:55:27.601085
1908000,1749617403.6286976,24.0,3348.7077515125275,0:55:48.707752
1920000,1749617423.1082165,24.0,3368.1872704029083,0:56:08.187270
1932000,1749617443.8355706,24.0,3388.914624452591,0:56:28.914624
1944000,1749617465.4962,24.0,3410.5752539634705,0:56:50.575254
1956000,1749617486.3560205,24.0,3431.435074329376,0:57:11.435074
1968000,1749617507.8521068,24.0,3452.9311606884003,0:57:32.931161
1980000,1749617527.6416292,24.0,3472.7206830978394,0:57:52.720683
1992000,1749617546.926032,24.0,3492.0050859451294,0:58:12.005086
2004000,1749617567.8979254,24.0,3512.9769792556763,0:58:32.976979
2016000,1749617587.7390563,24.0,3532.818110227585,0:58:52.818110
2028000,1749617608.5328043,24.0,3553.6118581295013,0:59:13.611858
2040000,1749617631.0687828,24.0,3576.1478366851807,0:59:36.147837
