step,wall_time,train_policy_objective,relative_seconds,relative_time
1380000,1749616461.2032602,0.01843203231692314,2386.794192314148,0:39:46.794192
1392000,1749616481.8044577,0.019368769600987434,2407.3953897953033,0:40:07.395390
1404000,1749616502.5527046,0.017525963485240936,2428.143636703491,0:40:28.143637
1416000,1749616522.9026186,0.014864317141473293,2448.4935507774353,0:40:48.493551
1428000,1749616543.1431854,0.01584213227033615,2468.7341175079346,0:41:08.734118
1440000,1749616563.4447985,0.020179426297545433,2489.035730600357,0:41:29.035731
1452000,1749616583.7501206,0.017209284007549286,2509.3410527706146,0:41:49.341053
1464000,1749616603.7303858,0.0229274220764637,2529.321317911148,0:42:09.321318
1476000,1749616624.6284857,0.016566162928938866,2550.21941781044,0:42:30.219418
1488000,1749616644.9393904,0.014129361137747765,2570.5303225517273,0:42:50.530323
1500000,1749616664.956705,0.017965584993362427,2590.5476372241974,0:43:10.547637
1512000,1749616686.5999277,0.011638561263680458,2612.1908597946167,0:43:32.190860
1524000,1749616706.6664977,0.017443863674998283,2632.2574298381805,0:43:52.257430
1536000,1749616727.2150025,0.017183417454361916,2652.8059346675873,0:44:12.805935
1548000,1749616748.411813,0.015692921355366707,2674.00274515152,0:44:34.002745
1560000,1749616769.2034013,0.018649840727448463,2694.794333457947,0:44:54.794333
1572000,1749616792.2901552,0.019354261457920074,2717.8810873031616,0:45:17.881087
1584000,1749616812.84209,0.016740236431360245,2738.4330220222473,0:45:38.433022
1596000,1749616834.6396484,0.013198901899158955,2760.2305805683136,0:46:00.230581
1608000,1749616855.894501,0.011012234725058079,2781.485433101654,0:46:21.485433
1620000,1749616877.1014075,0.023133911192417145,2802.692339658737,0:46:42.692340
1632000,1749616899.904323,0.014696193858981133,2825.4952552318573,0:47:05.495255
1644000,1749616921.4534597,0.02495848573744297,2847.0443918704987,0:47:27.044392
1656000,1749616943.5628495,0.015188120305538177,2869.1537816524506,0:47:49.153782
1668000,1749616965.4743352,0.015618954785168171,2891.0652673244476,0:48:11.065267
1680000,1749616987.6136065,0.016588985919952393,2913.2045385837555,0:48:33.204539
1692000,1749617009.3884032,0.02219533734023571,2934.979335308075,0:48:54.979335
1704000,1749617031.2667985,0.016492383554577827,2956.85773062706,0:49:16.857731
1716000,1749617053.9781575,0.020840436220169067,2979.569089651108,0:49:39.569090
1728000,1749617075.528849,0.01995633728802204,3001.1197810173035,0:50:01.119781
1740000,1749617098.6989198,0.025835728272795677,3024.2898519039154,0:50:24.289852
1752000,1749617119.6838143,0.013801456429064274,3045.2747464179993,0:50:45.274746
1764000,1749617144.587276,0.020808158442378044,3070.1782081127167,0:51:10.178208
1776000,1749617165.904813,0.015809401869773865,3091.4957451820374,0:51:31.495745
1788000,1749617188.5436468,0.016033731400966644,3114.1345789432526,0:51:54.134579
1800000,1749617209.639835,0.01802978850901127,3135.2307670116425,0:52:15.230767
1812000,1749617231.778273,0.01888025924563408,3157.369205236435,0:52:37.369205
1824000,1749617253.7130535,0.015622294507920742,3179.303985595703,0:52:59.303986
1836000,1749617274.8504581,0.019700543954968452,3200.441390275955,0:53:20.441390
1848000,1749617297.537354,0.016131559386849403,3223.1282861232758,0:53:43.128286
1860000,1749617318.704648,0.012394765391945839,3244.295580148697,0:54:04.295580
1872000,1749617341.2092268,0.01496900524944067,3266.8001589775085,0:54:26.800159
1884000,1749617362.2543156,0.01706109009683132,3287.845247745514,0:54:47.845248
1896000,1749617382.2831354,0.018364885821938515,3307.874067544937,0:55:07.874068
1908000,1749617403.4923663,0.014604439027607441,3329.083298444748,0:55:29.083298
1920000,1749617422.9677427,0.013861050829291344,3348.558674812317,0:55:48.558675
1932000,1749617443.5268362,0.023000068962574005,3369.1177682876587,0:56:09.117768
1944000,1749617465.3533177,0.017041446641087532,3390.944249868393,0:56:30.944250
1956000,1749617486.0754755,0.019726496189832687,3411.666407585144,0:56:51.666408
1968000,1749617507.5785298,0.019785631448030472,3433.169461965561,0:57:13.169462
1980000,1749617527.510862,0.014324956573545933,3453.101794242859,0:57:33.101794
1992000,1749617546.7821958,0.01755720004439354,3472.373127937317,0:57:52.373128
2004000,1749617567.6409152,0.010535569861531258,3493.2318472862244,0:58:13.231847
2016000,1749617587.5791194,0.011017518118023872,3513.170051574707,0:58:33.170052
2028000,1749617608.383686,0.015232022851705551,3533.9746181964874,0:58:53.974618
2040000,1749617630.883669,0.017737964168190956,3556.4746010303497,0:59:16.474601
