step,wall_time,ep_rew_mean,relative_seconds,relative_time
12000,1749614054.9211051,-6494.53076171875,0.0,0:00:00
24000,1749614074.5753381,-5878.3525390625,19.6542329788208,0:00:19.654233
36000,1749614094.7718494,-5139.49853515625,39.85074424743652,0:00:39.850744
48000,1749614115.7540803,-4488.89453125,60.83297514915466,0:01:00.832975
60000,1749614136.078425,-3845.524169921875,81.15731978416443,0:01:21.157320
72000,1749614155.3253002,-3206.6123046875,100.40419507026672,0:01:40.404195
84000,1749614177.2292151,-2573.6826171875,122.308109998703,0:02:02.308110
96000,1749614197.3967385,-2006.9010009765625,142.47563338279724,0:02:22.475633
108000,1749614217.978681,-1560.492431640625,163.05757594108582,0:02:43.057576
120000,1749614239.8468301,-1123.946533203125,184.92572498321533,0:03:04.925725
132000,1749614260.5861533,-770.5916748046875,205.665048122406,0:03:25.665048
144000,1749614284.140039,-436.2772216796875,229.2189338207245,0:03:49.218934
156000,1749614305.120047,-182.58602905273438,250.19894194602966,0:04:10.198942
168000,1749614327.5210814,-59.978153228759766,272.59997630119324,0:04:32.599976
180000,1749614348.2948668,-16.248830795288086,293.37376165390015,0:04:53.373762
192000,1749614368.8445694,-14.430059432983398,313.9234642982483,0:05:13.923464
204000,1749614391.0536103,-21.04729461669922,336.13250517845154,0:05:36.132505
216000,1749614410.4334044,-15.4751558303833,355.5122992992401,0:05:55.512299
228000,1749614432.1183572,-22.855379104614258,377.197252035141,0:06:17.197252
240000,1749614453.64822,-18.06488037109375,398.7271149158478,0:06:38.727115
252000,1749614475.024222,-15.40416431427002,420.10311675071716,0:07:00.103117
264000,1749614497.5113707,-17.888683319091797,442.59026551246643,0:07:22.590266
276000,1749614518.3388727,-14.57521915435791,463.41776752471924,0:07:43.417768
288000,1749614538.6987314,-12.09109115600586,483.77762627601624,0:08:03.777626
300000,1749614559.3607872,-19.9476261138916,504.43968200683594,0:08:24.439682
312000,1749614578.6035662,-13.833333015441895,523.6824610233307,0:08:43.682461
324000,1749614598.4511516,-14.043197631835938,543.5300464630127,0:09:03.530046
336000,1749614618.965915,-10.690485000610352,564.0448098182678,0:09:24.044810
348000,1749614638.5141072,-18.68351936340332,583.5930020809174,0:09:43.593002
360000,1749614658.1022537,-12.752506256103516,603.1811485290527,0:10:03.181149
372000,1749614678.2992954,-13.083252906799316,623.378190279007,0:10:23.378190
384000,1749614697.2700706,-15.143786430358887,642.3489654064178,0:10:42.348965
396000,1749614716.7040517,-11.55827522277832,661.7829465866089,0:11:01.782947
408000,1749614738.2404788,-18.444780349731445,683.3193736076355,0:11:23.319374
420000,1749614757.4654882,-13.774980545043945,702.5443830490112,0:11:42.544383
432000,1749614777.244359,-12.086298942565918,722.3232538700104,0:12:02.323254
444000,1749614798.957523,-11.503230094909668,744.0364179611206,0:12:24.036418
456000,1749614819.6920905,-15.529363632202148,764.7709853649139,0:12:44.770985
