step,wall_time,train_kl_divergence_loss,relative_seconds,relative_time
24000,1749614074.4090204,0.008150581270456314,0.0,0:00:00
36000,1749614094.5901728,0.00706038624048233,20.18115234375,0:00:20.181152
48000,1749614115.571358,0.009453537873923779,41.1623375415802,0:00:41.162338
60000,1749614135.9006872,0.00820391159504652,61.49166679382324,0:01:01.491667
72000,1749614155.134779,0.007791660726070404,80.72575855255127,0:01:20.725759
84000,1749614177.0433671,0.008465198799967766,102.63434672355652,0:01:42.634347
96000,1749614197.2058692,0.008110054768621922,122.7968487739563,0:02:02.796849
108000,1749614217.7031136,0.007957023568451405,143.29409313201904,0:02:23.294093
120000,1749614239.6283917,0.00888747163116932,165.21937131881714,0:02:45.219371
132000,1749614260.4543836,0.008995352312922478,186.04536318778992,0:03:06.045363
144000,1749614283.9679644,0.008948947302997112,209.5589439868927,0:03:29.558944
156000,1749614304.9772978,0.009071889333426952,230.5682773590088,0:03:50.568277
168000,1749614327.2268705,0.009063799865543842,252.81785011291504,0:04:12.817850
180000,1749614348.1444528,0.008536099456250668,273.7354323863983,0:04:33.735432
192000,1749614368.579318,0.007250786293298006,294.17029762268066,0:04:54.170298
204000,1749614390.9042327,0.007146849762648344,316.49521231651306,0:05:16.495212
216000,1749614410.2954812,0.008938825689256191,335.8864607810974,0:05:35.886461
228000,1749614431.8563175,0.00843319296836853,357.44729709625244,0:05:57.447297
240000,1749614453.5083492,0.009166806004941463,379.0993287563324,0:06:19.099329
252000,1749614474.8905213,0.00899695884436369,400.48150086402893,0:06:40.481501
264000,1749614497.3797455,0.009073897264897823,422.9707250595093,0:07:02.970725
276000,1749614518.1836758,0.008426719345152378,443.77465534210205,0:07:23.774655
288000,1749614538.4414928,0.00907085556536913,464.03247237205505,0:07:44.032472
300000,1749614559.2002637,0.008892865851521492,484.79124331474304,0:08:04.791243
312000,1749614578.4560323,0.009457482025027275,504.0470118522644,0:08:24.047012
324000,1749614598.1937041,0.008767982944846153,523.7846837043762,0:08:43.784684
336000,1749614618.8344195,0.009249166585505009,544.4253990650177,0:09:04.425399
348000,1749614638.3542736,0.008786262013018131,563.9452531337738,0:09:23.945253
360000,1749614657.8310828,0.009182860143482685,583.4220623970032,0:09:43.422062
372000,1749614678.1356268,0.00845303013920784,603.7266063690186,0:10:03.726606
384000,1749614697.1167376,0.009262665174901485,622.7077171802521,0:10:22.707717
396000,1749614716.5257158,0.008321277797222137,642.1166954040527,0:10:42.116695
408000,1749614738.0805054,0.009210350923240185,663.6714849472046,0:11:03.671485
420000,1749614757.336314,0.008352098986506462,682.9272935390472,0:11:22.927294
432000,1749614777.108298,0.009322600439190865,702.699277639389,0:11:42.699278
444000,1749614798.8196507,0.008441036567091942,724.4106302261353,0:12:04.410630
456000,1749614819.5163915,0.009579580277204514,745.1073710918427,0:12:25.107371
468000,1749614841.277591,0.009123805910348892,766.8685705661774,0:12:46.868571
480000,1749614862.6908526,0.009291175752878189,788.2818322181702,0:13:08.281832
492000,1749614883.6632183,0.008424200117588043,809.2541978359222,0:13:29.254198
504000,1749614906.0532637,0.009339221753180027,831.6442432403564,0:13:51.644243
516000,1749614925.3794289,0.00863935798406601,850.9704084396362,0:14:10.970408
528000,1749614944.371731,0.009296530857682228,869.9627106189728,0:14:29.962711
540000,1749614967.3662465,0.009110990911722183,892.9572260379791,0:14:52.957226
552000,1749614987.3752582,0.009610559791326523,912.966237783432,0:15:12.966238
564000,1749615008.3117392,0.008876418694853783,933.9027187824249,0:15:33.902719
576000,1749615028.7804615,0.009642984718084335,954.3714411258698,0:15:54.371441
588000,1749615049.6256983,0.008423250168561935,975.216677904129,0:16:15.216678
600000,1749615071.4017372,0.009582488797605038,996.9927167892456,0:16:36.992717
612000,1749615093.0555282,0.009089266881346703,1018.6465077400208,0:16:58.646508
624000,1749615115.4474082,0.009553292766213417,1041.0383877754211,0:17:21.038388
636000,1749615136.3408384,0.008845370262861252,1061.9318180084229,0:17:41.931818
648000,1749615156.4092991,0.009374244138598442,1082.000278711319,0:18:02.000279
660000,1749615177.6172318,0.008295496925711632,1103.2082114219666,0:18:23.208211
672000,1749615198.6849465,0.009377297945320606,1124.2759261131287,0:18:44.275926
684000,1749615219.7687433,0.009047034196555614,1145.359722852707,0:19:05.359723
696000,1749615242.0192165,0.009674598462879658,1167.6101961135864,0:19:27.610196
708000,1749615262.6156976,0.00912444107234478,1188.20667719841,0:19:48.206677
720000,1749615285.2556734,0.009482119232416153,1210.8466529846191,0:20:10.846653
732000,1749615304.9105513,0.00833381898701191,1230.5015308856964,0:20:30.501531
744000,1749615326.9220734,0.00950893945991993,1252.5130529403687,0:20:52.513053
756000,1749615349.0417178,0.009184635244309902,1274.6326973438263,0:21:14.632697
768000,1749615369.3732488,0.009307573549449444,1294.9642283916473,0:21:34.964228
780000,1749615391.5989041,0.009227998554706573,1317.1898837089539,0:21:57.189884
792000,1749615412.2294385,0.009710598737001419,1337.8204181194305,0:22:17.820418
804000,1749615433.167102,0.00922644603997469,1358.7580816745758,0:22:38.758082
816000,1749615455.0107946,0.009357416070997715,1380.6017742156982,0:23:00.601774
828000,1749615475.5257478,0.008256612345576286,1401.1167273521423,0:23:21.116727
840000,1749615497.547064,0.008630380965769291,1423.138043642044,0:23:43.138044
852000,1749615517.3212638,0.009422670118510723,1442.9122433662415,0:24:02.912243
864000,1749615540.4435842,0.00928471889346838,1466.034563779831,0:24:26.034564
876000,1749615562.3634207,0.009402051568031311,1487.9544003009796,0:24:47.954400
888000,1749615583.2587311,0.00940692238509655,1508.8497107028961,0:25:08.849711
900000,1749615605.0975292,0.009425097145140171,1530.6885087490082,0:25:30.688509
912000,1749615624.3921669,0.009606684558093548,1549.983146429062,0:25:49.983146
924000,1749615645.5953298,0.008427874185144901,1571.186309337616,0:26:11.186309
936000,1749615668.8073266,0.007632064167410135,1594.398306131363,0:26:34.398306
948000,1749615696.1815643,0.008070021867752075,1621.7725439071655,0:27:01.772544
960000,1749615718.2457166,0.008895693346858025,1643.8366961479187,0:27:23.836696
972000,1749615738.6641896,0.008861701935529709,1664.2551691532135,0:27:44.255169
984000,1749615761.2537892,0.00714433379471302,1686.8447687625885,0:28:06.844769
996000,1749615781.8171434,0.0096975639462471,1707.4081230163574,0:28:27.408123
1008000,1749615804.5566916,0.008547665551304817,1730.1476712226868,0:28:50.147671
1020000,1749615825.386665,0.008582612499594688,1750.9776446819305,0:29:10.977645
1032000,1749615845.6048455,0.008737605065107346,1771.195825099945,0:29:31.195825
1044000,1749615867.3116484,0.009217443875968456,1792.9026279449463,0:29:52.902628
1056000,1749615887.2622385,0.008908335119485855,1812.8532180786133,0:30:12.853218
1068000,1749615908.5935256,0.008881132118403912,1834.184505224228,0:30:34.184505
1080000,1749615930.8166285,0.00729709817096591,1856.4076080322266,0:30:56.407608
1092000,1749615952.239273,0.009229362942278385,1877.8302526474,0:31:17.830253
1104000,1749615973.2881536,0.009419497102499008,1898.8791332244873,0:31:38.879133
1116000,1749615993.3997169,0.00922372192144394,1918.9906964302063,0:31:58.990696
1128000,1749616013.370147,0.009022637270390987,1938.9611265659332,0:32:18.961127
1140000,1749616035.2351532,0.009361466392874718,1960.826132774353,0:32:40.826133
1152000,1749616054.4797244,0.009095351211726665,1980.0707039833069,0:33:00.070704
1164000,1749616076.2760184,0.009938484989106655,2001.8669979572296,0:33:21.866998
1176000,1749616097.6164658,0.00934618804603815,2023.207445383072,0:33:43.207445
1188000,1749616118.8856251,0.009633266367018223,2044.4766047000885,0:34:04.476605
1200000,1749616141.1071653,0.008997039869427681,2066.6981449127197,0:34:26.698145
1212000,1749616161.6540873,0.00934058241546154,2087.24506688118,0:34:47.245067
1224000,1749616183.8272383,0.008785329759120941,2109.418217897415,0:35:09.418218
1236000,1749616204.7712064,0.008062273263931274,2130.3621859550476,0:35:30.362186
