step,wall_time,train_explained_variance,relative_seconds,relative_time
24000,1749615407.6269023,4.208087921142578e-05,0.0,0:00:00
36000,1749615423.0393977,-0.00013816356658935547,15.412495374679565,0:00:15.412495
48000,1749615438.8858938,-6.699562072753906e-05,31.258991479873657,0:00:31.258991
60000,1749615453.6637392,-4.0531158447265625e-06,46.03683686256409,0:00:46.036837
72000,1749615470.9948997,-6.198883056640625e-06,63.36799740791321,0:01:03.367997
84000,1749615486.8175306,-4.5299530029296875e-06,79.19062829017639,0:01:19.190628
96000,1749615502.6901314,-1.6689300537109375e-06,95.06322908401489,0:01:35.063229
108000,1749615518.1807868,-2.2649765014648438e-06,110.55388450622559,0:01:50.553885
120000,1749615533.673071,-4.172325134277344e-06,126.04616856575012,0:02:06.046169
132000,1749615549.3731313,-5.125999450683594e-06,141.74622893333435,0:02:21.746229
144000,1749615565.2775805,-5.841255187988281e-06,157.6506781578064,0:02:37.650678
156000,1749615581.4125166,-1.0848045349121094e-05,173.78561425209045,0:02:53.785614
168000,1749615595.3933418,-3.5762786865234375e-06,187.7664394378662,0:03:07.766439
180000,1749615610.8819566,-6.556510925292969e-06,203.25505423545837,0:03:23.255054
192000,1749615626.0014532,-4.76837158203125e-06,218.37455081939697,0:03:38.374551
204000,1749615641.1154187,-7.987022399902344e-06,233.488516330719,0:03:53.488516
216000,1749615656.6085815,-2.9802322387695312e-06,248.9816792011261,0:04:08.981679
228000,1749615672.0004191,-3.2186508178710938e-06,264.3735167980194,0:04:24.373517
240000,1749615687.654601,-2.5033950805664062e-06,280.0276987552643,0:04:40.027699
252000,1749615707.0371945,-4.410743713378906e-06,299.4102921485901,0:04:59.410292
264000,1749615723.29653,-5.245208740234375e-06,315.6696276664734,0:05:15.669628
276000,1749615738.903287,-6.4373016357421875e-06,331.2763845920563,0:05:31.276385
288000,1749615754.364994,-3.814697265625e-06,346.7380917072296,0:05:46.738092
300000,1749615769.6790774,-3.337860107421875e-06,362.0521750450134,0:06:02.052175
312000,1749615785.3207142,-4.0531158447265625e-06,377.69381189346313,0:06:17.693812
324000,1749615801.260598,-5.0067901611328125e-06,393.633695602417,0:06:33.633696
336000,1749615816.7271843,-3.337860107421875e-06,409.10028195381165,0:06:49.100282
348000,1749615832.7228415,-9.417533874511719e-06,425.0959391593933,0:07:05.095939
360000,1749615848.453938,-2.7418136596679688e-06,440.8270356655121,0:07:20.827036
372000,1749615864.1781516,-9.655952453613281e-06,456.5512492656708,0:07:36.551249
384000,1749615879.6843019,-1.6689300537109375e-06,472.0573995113373,0:07:52.057400
396000,1749615895.0394247,-1.2278556823730469e-05,487.412522315979,0:08:07.412522
408000,1749615910.6773615,-3.2186508178710938e-06,503.05045914649963,0:08:23.050459
420000,1749615926.3742065,-7.62939453125e-06,518.7473042011261,0:08:38.747304
432000,1749615942.2747815,-4.410743713378906e-06,534.6478791236877,0:08:54.647879
444000,1749615958.413106,-7.867813110351562e-06,550.786203622818,0:09:10.786204
456000,1749615973.945958,-2.86102294921875e-06,566.319055557251,0:09:26.319056
468000,1749615989.3322642,-6.079673767089844e-06,581.7053618431091,0:09:41.705362
480000,1749616004.891267,-5.245208740234375e-06,597.2643647193909,0:09:57.264365
492000,1749616020.3084497,-8.106231689453125e-06,612.6815474033356,0:10:12.681547
504000,1749616035.8330116,8.344650268554688e-07,628.2061092853546,0:10:28.206109
516000,1749616051.3230364,-9.059906005859375e-06,643.6961340904236,0:10:43.696134
528000,1749616067.145291,-3.0994415283203125e-06,659.518388748169,0:10:59.518389
540000,1749616082.8917801,-1.1086463928222656e-05,675.2648777961731,0:11:15.264878
552000,1749616098.894265,-2.384185791015625e-06,691.2673625946045,0:11:31.267363
564000,1749616114.5119627,-5.245208740234375e-06,706.8850603103638,0:11:46.885060
576000,1749616129.317418,-2.384185791015625e-06,721.690515756607,0:12:01.690516
588000,1749616144.8954766,-1.0251998901367188e-05,737.2685742378235,0:12:17.268574
600000,1749616160.4285505,1.3113021850585938e-06,752.8016481399536,0:12:32.801648
612000,1749616175.779952,-1.5497207641601562e-05,768.1530497074127,0:12:48.153050
624000,1749616190.9381344,-1.7881393432617188e-06,783.3112320899963,0:13:03.311232
636000,1749616206.7413685,-1.0251998901367188e-05,799.1144661903381,0:13:19.114466
648000,1749616222.6444125,5.364418029785156e-07,815.017510175705,0:13:35.017510
660000,1749616238.2112556,-8.344650268554688e-06,830.5843532085419,0:13:50.584353
672000,1749616253.6197152,-1.1920928955078125e-07,845.992812871933,0:14:05.992813
684000,1749616268.985389,-1.2636184692382812e-05,861.3584866523743,0:14:21.358487
696000,1749616284.519036,-3.5762786865234375e-07,876.8921337127686,0:14:36.892134
708000,1749616299.809323,-1.2636184692382812e-05,892.1824207305908,0:14:52.182421
720000,1749616315.220392,-4.0531158447265625e-06,907.5934896469116,0:15:07.593490
732000,1749616330.7812743,-8.106231689453125e-06,923.1543719768524,0:15:23.154372
744000,1749616346.5978262,-2.7418136596679688e-06,938.9709239006042,0:15:38.970924
756000,1749616362.494861,-1.4901161193847656e-05,954.8679585456848,0:15:54.867959
768000,1749616378.0621264,-2.384185791015625e-06,970.4352240562439,0:16:10.435224
780000,1749616392.2120707,-1.1444091796875e-05,984.5851683616638,0:16:24.585168
792000,1749616406.901567,2.3245811462402344e-06,999.2746646404266,0:16:39.274665
804000,1749616422.339185,-1.2755393981933594e-05,1014.7122826576233,0:16:54.712283
816000,1749616437.6501276,-1.6689300537109375e-06,1030.0232253074646,0:17:10.023225
828000,1749616453.1204596,-1.1801719665527344e-05,1045.493557214737,0:17:25.493557
840000,1749616468.644057,1.4901161193847656e-06,1061.0171546936035,0:17:41.017155
852000,1749616484.1449628,-1.704692840576172e-05,1076.5180604457855,0:17:56.518060
864000,1749616500.0272424,-6.079673767089844e-06,1092.4003400802612,0:18:12.400340
876000,1749616516.107865,-1.728534698486328e-05,1108.480962753296,0:18:28.480963
888000,1749616531.443406,-4.76837158203125e-06,1123.8165037631989,0:18:43.816504
900000,1749616546.3622026,-1.5854835510253906e-05,1138.7353003025055,0:18:58.735300
912000,1749616561.725437,-6.079673767089844e-06,1154.0985345840454,0:19:14.098535
924000,1749616577.3974276,-1.3947486877441406e-05,1169.7705252170563,0:19:29.770525
936000,1749616592.976873,-7.3909759521484375e-06,1185.3499705791473,0:19:45.349971
948000,1749616608.6580925,-1.0013580322265625e-05,1201.0311901569366,0:20:01.031190
960000,1749616624.7850244,-8.344650268554688e-07,1217.158122062683,0:20:17.158122
972000,1749616640.5371604,-2.205371856689453e-05,1232.9102580547333,0:20:32.910258
984000,1749616656.1432095,-7.152557373046875e-07,1248.5163071155548,0:20:48.516307
996000,1749616671.4955003,-3.1828880310058594e-05,1263.868597984314,0:21:03.868598
1008000,1749616686.7797673,-2.2649765014648438e-06,1279.152864933014,0:21:19.152865
1020000,1749616701.559677,-1.3828277587890625e-05,1293.9327745437622,0:21:33.932775
1032000,1749616716.7478793,-1.2159347534179688e-05,1309.1209769248962,0:21:49.120977
1044000,1749616731.943587,-3.063678741455078e-05,1324.3166847229004,0:22:04.316685
1056000,1749616746.9262753,-5.602836608886719e-06,1339.2993729114532,0:22:19.299373
1068000,1749616762.6187708,-1.1086463928222656e-05,1354.9918684959412,0:22:34.991868
1080000,1749616777.7748857,-2.1219253540039062e-05,1370.1479833126068,0:22:50.147983
1092000,1749616792.8787415,-4.673004150390625e-05,1385.2518391609192,0:23:05.251839
1104000,1749616808.672552,-2.110004425048828e-05,1401.045649766922,0:23:21.045650
1116000,1749616823.996448,-2.2172927856445312e-05,1416.369545698166,0:23:36.369546
1128000,1749616839.3469265,-5.9604644775390625e-06,1431.7200241088867,0:23:51.720024
1140000,1749616854.3594477,-1.5139579772949219e-05,1446.732545375824,0:24:06.732545
1152000,1749616869.7197638,-4.5299530029296875e-06,1462.0928614139557,0:24:22.092861
1164000,1749616883.6663845,-0.00011289119720458984,1476.0394821166992,0:24:36.039482
1176000,1749616899.0341418,-4.506111145019531e-05,1491.4072394371033,0:24:51.407239
1188000,1749616914.2853281,-6.29425048828125e-05,1506.6584258079529,0:25:06.658426
1200000,1749616929.844575,-1.4543533325195312e-05,1522.217672586441,0:25:22.217673
1212000,1749616945.6089134,-0.00010001659393310547,1537.9820110797882,0:25:37.982011
1224000,1749616961.2202432,-9.524822235107422e-05,1553.5933408737183,0:25:53.593341
1236000,1749616976.3728695,-9.489059448242188e-05,1568.7459671497345,0:26:08.745967
1248000,1749616991.5879488,-0.0008074045181274414,1583.9610464572906,0:26:23.961046
1260000,1749617006.8636088,-0.00017130374908447266,1599.236706495285,0:26:39.236706
1272000,1749617021.6605484,3.814697265625e-06,1614.03364610672,0:26:54.033646
1284000,1749617036.783086,-0.00012922286987304688,1629.156183719635,0:27:09.156184
1296000,1749617052.1547623,-0.0037964582443237305,1644.5278599262238,0:27:24.527860
1308000,1749617067.5811336,-0.00034308433532714844,1659.954231262207,0:27:39.954231
1320000,1749617082.710062,-0.003722667694091797,1675.083159685135,0:27:55.083160
1332000,1749617097.785375,-0.02704930305480957,1690.158472776413,0:28:10.158473
1344000,1749617113.6067188,-0.0040132999420166016,1705.9798164367676,0:28:25.979816
1356000,1749617128.861814,-0.002362489700317383,1721.2349116802216,0:28:41.234912
1368000,1749617144.0771532,-0.02888035774230957,1736.450250864029,0:28:56.450251
1380000,1749617159.3830936,-0.012148022651672363,1751.756191253662,0:29:11.756191
1392000,1749617175.0603287,-0.004277586936950684,1767.4334263801575,0:29:27.433426
1404000,1749617190.5273147,-0.0014420747756958008,1782.9004123210907,0:29:42.900412
1416000,1749617206.4725165,-0.014995574951171875,1798.84561419487,0:29:58.845614
1428000,1749617222.889383,-0.029390335083007812,1815.2624807357788,0:30:15.262481
1440000,1749617239.391413,-0.029416322708129883,1831.7645106315613,0:30:31.764511
1452000,1749617255.180725,-0.02948009967803955,1847.5538227558136,0:30:47.553823
1464000,1749617271.0197728,-0.0267409086227417,1863.392870426178,0:31:03.392870
1476000,1749617286.6859536,-0.028988957405090332,1879.0590512752533,0:31:19.059051
1488000,1749617302.4391787,-0.012055397033691406,1894.8122763633728,0:31:34.812276
1500000,1749617318.2680526,-0.0006115436553955078,1910.6411502361298,0:31:50.641150
1512000,1749617334.3074899,-0.029027462005615234,1926.680587530136,0:32:06.680588
1524000,1749617350.7328153,-0.006570577621459961,1943.1059129238129,0:32:23.105913
1536000,1749617365.7203636,-0.030379056930541992,1958.0934612751007,0:32:38.093461
1548000,1749617381.3099039,-0.030300378799438477,1973.6830015182495,0:32:53.683002
1560000,1749617396.6340895,-0.022327661514282227,1989.007187128067,0:33:09.007187
1572000,1749617412.2931018,-0.010266780853271484,2004.6661994457245,0:33:24.666199
1584000,1749617427.7054582,-0.023197054862976074,2020.0785558223724,0:33:40.078556
1596000,1749617443.4202707,-0.030933499336242676,2035.7933683395386,0:33:55.793368
1608000,1749617459.546397,-0.028578639030456543,2051.9194946289062,0:34:11.919495
1620000,1749617475.793808,-0.03145158290863037,2068.166905641556,0:34:28.166906
1632000,1749617491.6292307,-0.03189897537231445,2084.0023283958435,0:34:44.002328
1644000,1749617507.1640043,-0.002880573272705078,2099.537101984024,0:34:59.537102
1656000,1749617522.476666,-0.032425880432128906,2114.8497636318207,0:35:14.849764
1668000,1749617537.942763,-0.032933712005615234,2130.315860748291,0:35:30.315861
1680000,1749617553.5098205,-0.025938987731933594,2145.8829181194305,0:35:45.882918
1692000,1749617568.99045,-0.03200984001159668,2161.363547563553,0:36:01.363548
1704000,1749617584.9345052,-0.03370356559753418,2177.3076028823853,0:36:17.307603
