step,wall_time,train_kl_divergence_loss,relative_seconds,relative_time
24000,1749615407.6269526,0.009351015090942383,0.0,0:00:00
36000,1749615423.0394351,0.006440885830670595,15.412482500076294,0:00:15.412483
48000,1749615438.8859408,0.007909352891147137,31.25898814201355,0:00:31.258988
60000,1749615453.663783,0.009709006175398827,46.03683042526245,0:00:46.036830
72000,1749615470.9949596,0.008846255950629711,63.36800694465637,0:01:03.368007
84000,1749615486.8175814,0.00806924607604742,79.19062876701355,0:01:19.190629
96000,1749615502.6901734,0.008311662822961807,95.06322073936462,0:01:35.063221
108000,1749615518.1808167,0.008223711512982845,110.55386400222778,0:01:50.553864
120000,1749615533.6731198,0.008944331668317318,126.04616713523865,0:02:06.046167
132000,1749615549.3731735,0.00886828638613224,141.74622082710266,0:02:21.746221
144000,1749615565.2776253,0.008688152767717838,157.65067267417908,0:02:37.650673
156000,1749615581.412556,0.007233973126858473,173.78560328483582,0:02:53.785603
168000,1749615595.3933878,0.009568207897245884,187.7664351463318,0:03:07.766435
180000,1749615610.8819864,0.007931116037070751,203.25503373146057,0:03:23.255034
192000,1749615626.0014913,0.008805757388472557,218.37453866004944,0:03:38.374539
204000,1749615641.115457,0.007710008881986141,233.48850440979004,0:03:53.488504
216000,1749615656.6086943,0.00908618699759245,248.98174166679382,0:04:08.981742
228000,1749615672.0004663,0.008298023603856564,264.3735136985779,0:04:24.373514
240000,1749615687.6546316,0.006347671616822481,280.0276789665222,0:04:40.027679
252000,1749615707.0384963,0.008316594175994396,299.4115436077118,0:04:59.411544
264000,1749615723.2965703,0.009320391342043877,315.66961765289307,0:05:15.669618
276000,1749615738.9033306,0.008317751809954643,331.27637791633606,0:05:31.276378
288000,1749615754.3650367,0.009036986157298088,346.7380840778351,0:05:46.738084
300000,1749615769.67912,0.009110196493566036,362.0521674156189,0:06:02.052167
312000,1749615785.320746,0.008715679869055748,377.69379329681396,0:06:17.693793
324000,1749615801.2606494,0.008572624064981937,393.6336967945099,0:06:33.633697
336000,1749615816.7272618,0.009188370779156685,409.10030913352966,0:06:49.100309
348000,1749615832.722884,0.008134167641401291,425.0959312915802,0:07:05.095931
360000,1749615848.453988,0.009208367206156254,440.8270354270935,0:07:20.827035
372000,1749615864.1781955,0.008723905310034752,456.55124282836914,0:07:36.551243
384000,1749615879.6843302,0.008993414230644703,472.057377576828,0:07:52.057378
396000,1749615895.039465,0.008693977259099483,487.4125123023987,0:08:07.412512
408000,1749615910.6774006,0.008939034305512905,503.0504479408264,0:08:23.050448
420000,1749615926.374278,0.00820474699139595,518.7473254203796,0:08:38.747325
432000,1749615942.2748222,0.008954585529863834,534.6478695869446,0:08:54.647870
444000,1749615958.4131467,0.009156795218586922,550.7861940860748,0:09:10.786194
456000,1749615973.9460034,0.009192314930260181,566.3190507888794,0:09:26.319051
468000,1749615989.332316,0.00872943177819252,581.7053632736206,0:09:41.705363
480000,1749616004.8912954,0.007206830196082592,597.2643427848816,0:09:57.264343
492000,1749616020.3084795,0.008974866941571236,612.6815268993378,0:10:12.681527
504000,1749616035.8330555,0.009131736122071743,628.206102848053,0:10:28.206103
516000,1749616051.323074,0.008673133328557014,643.6961214542389,0:10:43.696121
528000,1749616067.145335,0.009510989300906658,659.5183823108673,0:10:59.518382
540000,1749616082.8918202,0.008999297395348549,675.2648675441742,0:11:15.264868
552000,1749616098.8943055,0.009107742458581924,691.2673528194427,0:11:31.267353
564000,1749616114.5120127,0.008388346992433071,706.8850600719452,0:11:46.885060
576000,1749616129.3174663,0.009384756907820702,721.6905136108398,0:12:01.690514
588000,1749616144.8955255,0.008885039016604424,737.268572807312,0:12:17.268573
600000,1749616160.4285924,0.009295905940234661,752.8016397953033,0:12:32.801640
612000,1749616175.7799954,0.008534971624612808,768.1530427932739,0:12:48.153043
624000,1749616190.9381745,0.00930432416498661,783.3112218379974,0:13:03.311222
