step,wall_time,train_value_loss,relative_seconds,relative_time
684000,1749616268.9854772,592.20458984375,861.3584353923798,0:14:21.358435
696000,1749616284.519176,467.6475830078125,876.8921341896057,0:14:36.892134
708000,1749616299.809454,678.2018432617188,892.182412147522,0:14:52.182412
720000,1749616315.2205026,342.66851806640625,907.5934607982635,0:15:07.593461
732000,1749616330.7814093,741.940185546875,923.1543674468994,0:15:23.154367
744000,1749616346.597946,470.81475830078125,938.9709041118622,0:15:38.970904
756000,1749616362.494988,483.3335876464844,954.8679461479187,0:15:54.867946
768000,1749616378.0623002,405.1379089355469,970.4352583885193,0:16:10.435258
780000,1749616392.2121966,321.8302307128906,984.5851547718048,0:16:24.585155
792000,1749616406.901667,318.9275207519531,999.2746253013611,0:16:39.274625
804000,1749616422.3393307,532.5437622070312,1014.7122888565063,0:16:54.712289
816000,1749616437.6502907,403.6937255859375,1030.023248910904,0:17:10.023249
828000,1749616453.120596,368.0330810546875,1045.4935541152954,0:17:25.493554
840000,1749616468.6441824,389.03460693359375,1061.0171406269073,0:17:41.017141
852000,1749616484.1450818,245.86265563964844,1076.5180399417877,0:17:56.518040
864000,1749616500.0273657,265.8702392578125,1092.4003238677979,0:18:12.400324
876000,1749616516.108002,271.255126953125,1108.4809601306915,0:18:28.480960
888000,1749616531.4435406,206.2559051513672,1123.8164987564087,0:18:43.816499
900000,1749616546.3623369,447.5492858886719,1138.7352950572968,0:18:58.735295
912000,1749616561.7255936,326.3383483886719,1154.098551750183,0:19:14.098552
924000,1749616577.3975148,197.1629638671875,1169.7704730033875,0:19:29.770473
936000,1749616592.9770083,160.96844482421875,1185.3499665260315,0:19:45.349967
948000,1749616608.6582503,259.5047607421875,1201.0312085151672,0:20:01.031209
960000,1749616624.7851548,155.6100311279297,1217.158113002777,0:20:17.158113
972000,1749616640.5372932,200.42161560058594,1232.910251379013,0:20:32.910251
984000,1749616656.1433694,171.0643310546875,1248.5163276195526,0:20:48.516328
996000,1749616671.4955945,105.91091918945312,1263.868552684784,0:21:03.868553
1008000,1749616686.7798607,140.1452178955078,1279.1528189182281,0:21:19.152819
1020000,1749616701.5597577,178.73175048828125,1293.9327158927917,0:21:33.932716
1032000,1749616716.747972,120.53203582763672,1309.1209301948547,0:21:49.120930
1044000,1749616731.9437196,121.76361846923828,1324.3166778087616,0:22:04.316678
1056000,1749616746.9263566,89.22681427001953,1339.29931473732,0:22:19.299315
1068000,1749616762.6188865,120.2711410522461,1354.9918446540833,0:22:34.991845
1080000,1749616777.7750182,73.97084045410156,1370.147976398468,0:22:50.147976
1092000,1749616792.8788657,61.26185989379883,1385.2518239021301,0:23:05.251824
1104000,1749616808.672682,70.05550384521484,1401.0456402301788,0:23:21.045640
1116000,1749616823.9965866,101.97975158691406,1416.3695447444916,0:23:36.369545
1128000,1749616839.3470151,71.57335662841797,1431.7199733257294,0:23:51.719973
1140000,1749616854.3595345,73.6696548461914,1446.732492685318,0:24:06.732493
1152000,1749616869.7199266,64.67871856689453,1462.0928847789764,0:24:22.092885
1164000,1749616883.6665227,61.594966888427734,1476.0394809246063,0:24:36.039481
1176000,1749616899.0343046,59.765628814697266,1491.407262802124,0:24:51.407263
1188000,1749616914.2854147,64.26457977294922,1506.6583728790283,0:25:06.658373
1200000,1749616929.8447082,63.66330337524414,1522.217666387558,0:25:22.217666
1212000,1749616945.6090355,62.856014251708984,1537.981993675232,0:25:37.981994
1224000,1749616961.2203426,63.56067657470703,1553.593300819397,0:25:53.593301
1236000,1749616976.3729994,61.48871994018555,1568.7459576129913,0:26:08.745958
1248000,1749616991.5880804,61.8831672668457,1583.9610385894775,0:26:23.961039
1260000,1749617006.8637376,62.711490631103516,1599.236695766449,0:26:39.236696
1272000,1749617021.6606517,61.99224853515625,1614.033609867096,0:26:54.033610
1284000,1749617036.7831664,62.502872467041016,1629.1561245918274,0:27:09.156125
1296000,1749617052.154855,61.75156021118164,1644.5278131961823,0:27:24.527813
1308000,1749617067.5812926,61.47856903076172,1659.9542508125305,0:27:39.954251
1320000,1749617082.7101922,61.68694305419922,1675.0831503868103,0:27:55.083150
1332000,1749617097.7854998,61.81407165527344,1690.158457994461,0:28:10.158458
1344000,1749617113.606839,61.57977294921875,1705.9797971248627,0:28:25.979797
1356000,1749617128.86197,61.50326156616211,1721.2349281311035,0:28:41.234928
1368000,1749617144.0773234,61.559226989746094,1736.4502816200256,0:28:56.450282
1380000,1749617159.3831713,61.42430114746094,1751.7561295032501,0:29:11.756130
1392000,1749617175.060411,61.07328796386719,1767.4333691596985,0:29:27.433369
1404000,1749617190.5274456,60.83707809448242,1782.9004037380219,0:29:42.900404
1416000,1749617206.472651,61.047332763671875,1798.8456091880798,0:29:58.845609
1428000,1749617222.8895092,61.01740264892578,1815.2624673843384,0:30:15.262467
1440000,1749617239.391549,60.90522384643555,1831.7645072937012,0:30:31.764507
1452000,1749617255.1808746,60.818546295166016,1847.553832769394,0:30:47.553833
1464000,1749617271.0198672,60.677940368652344,1863.3928253650665,0:31:03.392825
1476000,1749617286.6860828,60.577491760253906,1879.0590410232544,0:31:19.059041
1488000,1749617302.439332,60.41471862792969,1894.8122901916504,0:31:34.812290
1500000,1749617318.2681894,60.3004264831543,1910.6411476135254,0:31:50.641148
1512000,1749617334.3076255,60.18821334838867,1926.6805837154388,0:32:06.680584
1524000,1749617350.7329466,59.96601867675781,1943.1059048175812,0:32:23.105905
1536000,1749617365.7204955,59.98614501953125,1958.0934536457062,0:32:38.093454
1548000,1749617381.3100333,59.852455139160156,1973.6829915046692,0:32:53.682992
1560000,1749617396.6342416,59.70405960083008,1989.0071997642517,0:33:09.007200
1572000,1749617412.293197,59.4231071472168,2004.6661550998688,0:33:24.666155
1584000,1749617427.7057388,59.4319953918457,2020.0786969661713,0:33:40.078697
1596000,1749617443.420403,59.35020446777344,2035.7933611869812,0:33:55.793361
1608000,1749617459.546515,59.196678161621094,2051.919473171234,0:34:11.919473
1620000,1749617475.8121634,59.09881591796875,2068.185121536255,0:34:28.185122
1632000,1749617491.6293774,58.96089172363281,2084.002335548401,0:34:44.002336
1644000,1749617507.1641178,58.425010681152344,2099.537075996399,0:34:59.537076
1656000,1749617522.47676,58.69203186035156,2114.849718093872,0:35:14.849718
1668000,1749617537.9429226,58.56536865234375,2130.3158807754517,0:35:30.315881
1680000,1749617553.509935,58.39508819580078,2145.8828930854797,0:35:45.882893
1692000,1749617568.9905357,58.28063201904297,2161.3634939193726,0:36:01.363494
1704000,1749617584.9346313,58.13942337036133,2177.307589530945,0:36:17.307590
1716000,1749617600.5428257,58.00136184692383,2192.915783882141,0:36:32.915784
1728000,1749617615.1978168,57.87596130371094,2207.5707750320435,0:36:47.570775
1740000,1749617630.251922,57.707881927490234,2222.6248800754547,0:37:02.624880
1752000,1749617644.8543699,57.56831359863281,2237.2273280620575,0:37:17.227328
1764000,1749617660.4162931,57.45602035522461,2252.7892513275146,0:37:32.789251
1776000,1749617675.7601466,57.29306411743164,2268.133104801178,0:37:48.133105
1788000,1749617691.2069578,57.168800354003906,2283.579916000366,0:38:03.579916
1800000,1749617706.698625,57.005672454833984,2299.0715832710266,0:38:19.071583
1812000,1749617722.4645686,56.843536376953125,2314.8375267982483,0:38:34.837527
1824000,1749617738.458258,56.71178436279297,2330.831216096878,0:38:50.831216
1836000,1749617754.430314,56.514591217041016,2346.8032722473145,0:39:06.803272
1848000,1749617769.7416794,56.4219856262207,2362.1146376132965,0:39:22.114638
1860000,1749617785.0873015,56.28630447387695,2377.4602596759796,0:39:37.460260
1872000,1749617800.3204017,56.12213134765625,2392.693359851837,0:39:52.693360
1884000,1749617815.9519272,55.884098052978516,2408.324885368347,0:40:08.324885
1896000,1749617831.2287045,55.84478759765625,2423.601662635803,0:40:23.601663
1908000,1749617846.9533024,55.607364654541016,2439.3262605667114,0:40:39.326261
1920000,1749617863.2440093,55.524818420410156,2455.6169674396515,0:40:55.616967
1932000,1749617879.3411257,55.3177490234375,2471.7140839099884,0:41:11.714084
1944000,1749617894.860755,55.21450424194336,2487.2337131500244,0:41:27.233713
1956000,1749617910.2419872,55.05461883544922,2502.614945411682,0:41:42.614945
1968000,1749617926.35247,54.849266052246094,2518.7254281044006,0:41:58.725428
1980000,1749617942.4965444,54.74655532836914,2534.869502544403,0:42:14.869503
1992000,1749617958.6809838,54.57827377319336,2551.053941965103,0:42:31.053942
2004000,1749617975.0822015,54.365028381347656,2567.455159664154,0:42:47.455160
2016000,1749617991.2871318,54.29661178588867,2583.660089969635,0:43:03.660090
2028000,1749618006.8282049,53.9751091003418,2599.2011630535126,0:43:19.201163
2040000,1749618022.5651553,53.97494888305664,2614.938113451004,0:43:34.938113
2052000,1749618038.134034,53.8050537109375,2630.5069921016693,0:43:50.506992
2064000,1749618054.0329337,53.643428802490234,2646.405891895294,0:44:06.405892
2076000,1749618070.4664586,53.50841522216797,2662.839416742325,0:44:22.839417
2088000,1749618088.4898772,53.35396957397461,2680.862835407257,0:44:40.862835
2100000,1749618104.9074833,53.101863861083984,2697.2804415225983,0:44:57.280442
2112000,1749618120.5861375,52.93336868286133,2712.9590957164764,0:45:12.959096
2124000,1749618136.6263082,52.899837493896484,2728.999266386032,0:45:28.999266
2136000,1749618152.6084166,52.682918548583984,2744.9813747406006,0:45:44.981375
2148000,1749618168.8078945,52.55655288696289,2761.180852651596,0:46:01.180853
2160000,1749618185.4018698,52.36956024169922,2777.7748279571533,0:46:17.774828
2172000,1749618202.1638136,52.23276901245117,2794.536771774292,0:46:34.536772
2184000,1749618218.190001,52.07738494873047,2810.5629591941833,0:46:50.562959
2196000,1749618234.2816806,51.905975341796875,2826.6546387672424,0:47:06.654639
2208000,1749618250.3471289,51.70294189453125,2842.7200870513916,0:47:22.720087
2220000,1749618266.8898497,51.5826301574707,2859.2628078460693,0:47:39.262808
2232000,1749618283.6381736,51.34409713745117,2876.0111317634583,0:47:56.011132
2244000,1749618299.856287,51.23649215698242,2892.229245185852,0:48:12.229245
2256000,1749618315.8670666,50.961429595947266,2908.240024805069,0:48:28.240025
2268000,1749618331.7223017,50.92268371582031,2924.0952599048615,0:48:44.095260
2280000,1749618347.7501595,50.7591438293457,2940.123117685318,0:49:00.123118
2292000,1749618363.7201877,50.49966049194336,2956.0931458473206,0:49:16.093146
2304000,1749618380.1627293,50.43895721435547,2972.5356874465942,0:49:32.535687
2316000,1749618396.6949859,50.262794494628906,2989.067944049835,0:49:49.067944
2328000,1749618412.415812,50.10893630981445,3004.788770198822,0:50:04.788770
2340000,1749618428.2375867,49.9288215637207,3020.6105449199677,0:50:20.610545
2352000,1749618443.992809,49.758609771728516,3036.3657672405243,0:50:36.365767
2364000,1749618459.5670846,49.60375213623047,3051.940042734146,0:50:51.940043
2376000,1749618475.4043937,49.43290328979492,3067.7773518562317,0:51:07.777352
2388000,1749618491.533639,49.23198318481445,3083.906597137451,0:51:23.906597
2400000,1749618507.6469471,49.04578399658203,3100.0199053287506,0:51:40.019905
