step,wall_time,ep_rew_mean,relative_seconds,relative_time
1980000,1749733942.1310914,-0.12935733795166016,2265.7159237861633,0:37:45.715924
1992000,1749733955.8201838,-0.052359290421009064,2279.405016183853,0:37:59.405016
2004000,1749733969.5542176,-0.1039697527885437,2293.1390500068665,0:38:13.139050
2016000,1749733983.2210903,-0.13408836722373962,2306.8059227466583,0:38:26.805923
2028000,1749733996.9247525,-0.08501215279102325,2320.509584903717,0:38:40.509585
2040000,1749734010.7196364,-0.10422495007514954,2334.304468870163,0:38:54.304469
2052000,1749734024.4307778,-0.06712766736745834,2348.015610218048,0:39:08.015610
2064000,1749734038.565222,-0.05535608157515526,2362.1500544548035,0:39:22.150054
2076000,1749734052.2174592,-0.10061682015657425,2375.8022916316986,0:39:35.802292
2088000,1749734065.8226612,-0.10304377973079681,2389.4074935913086,0:39:49.407494
2100000,1749734079.2539802,-0.046554889529943466,2402.8388125896454,0:40:02.838813
2112000,1749734092.9383001,-0.13728734850883484,2416.5231325626373,0:40:16.523133
2124000,1749734106.5311167,-0.09950161725282669,2430.1159491539,0:40:30.115949
2136000,1749734120.1703267,-0.19234764575958252,2443.755159139633,0:40:43.755159
2148000,1749734133.9277983,-0.15896323323249817,2457.512630701065,0:40:57.512631
2160000,1749734147.4877572,-0.14501507580280304,2471.072589635849,0:41:11.072590
2172000,1749734161.1719792,-0.043898459523916245,2484.756811618805,0:41:24.756812
2184000,1749734174.838732,-0.08255262672901154,2498.4235644340515,0:41:38.423564
2196000,1749734188.3900948,-0.08744733035564423,2511.974927186966,0:41:51.974927
2208000,1749734201.8361988,-0.12622511386871338,2525.4210312366486,0:42:05.421031
2220000,1749734215.2160017,-0.15573494136333466,2538.8008341789246,0:42:18.800834
2232000,1749734228.584187,-0.07086717337369919,2552.169019460678,0:42:32.169019
2244000,1749734241.9588802,-0.09845630824565887,2565.543712615967,0:42:45.543713
2256000,1749734255.3684404,-0.04121775180101395,2578.953272819519,0:42:58.953273
2268000,1749734268.8038461,-0.10316333174705505,2592.38867855072,0:43:12.388679
2280000,1749734282.433367,-0.09166181087493896,2606.018199443817,0:43:26.018199
2292000,1749734296.040854,-0.04449177160859108,2619.6256864070892,0:43:39.625686
2304000,1749734309.3966465,-0.033841319382190704,2632.9814789295197,0:43:52.981479
2316000,1749734322.8397386,-0.04296844080090523,2646.4245710372925,0:44:06.424571
2328000,1749734336.3872423,-0.03769819065928459,2659.9720747470856,0:44:19.972075
2340000,1749734349.8360577,-0.03773105889558792,2673.4208900928497,0:44:33.420890
2352000,1749734363.433911,-0.10075099021196365,2687.0187435150146,0:44:47.018744
2364000,1749734377.1813374,-0.065127432346344,2700.7661697864532,0:45:00.766170
2376000,1749734391.459438,-0.039191070944070816,2715.044270515442,0:45:15.044271
2388000,1749734405.406669,-0.08367753773927689,2728.9915013313293,0:45:28.991501
2400000,1749734419.226646,-0.07147645950317383,2742.8114783763885,0:45:42.811478
2412000,1749734432.8304582,-0.04698188975453377,2756.415290594101,0:45:56.415291
2424000,1749734446.5412219,-0.024592150002717972,2770.126054286957,0:46:10.126054
2436000,1749734460.4031978,-0.024109890684485435,2783.988030195236,0:46:23.988030
2448000,1749734474.0703049,-0.04566428065299988,2797.6551373004913,0:46:37.655137
2460000,1749734487.9607263,-0.19486622512340546,2811.545558691025,0:46:51.545559
2472000,1749734501.8849423,-0.08063393831253052,2825.469774723053,0:47:05.469775
2484000,1749734515.8498747,-0.04624133184552193,2839.4347071647644,0:47:19.434707
2496000,1749734529.7321765,-0.04529225081205368,2853.317008972168,0:47:33.317009
2508000,1749734543.7571704,-0.042100559920072556,2867.3420028686523,0:47:47.342003
2520000,1749734557.3297863,-0.022834759205579758,2880.914618730545,0:48:00.914619
2532000,1749734570.930621,-0.04042157158255577,2894.515453338623,0:48:14.515453
2544000,1749734584.859611,-0.022956980392336845,2908.444443464279,0:48:28.444443
2556000,1749734598.6416256,-0.07427504658699036,2922.2264580726624,0:48:42.226458
2568000,1749734612.182592,-0.08219478279352188,2935.7674243450165,0:48:55.767424
2580000,1749734625.9821212,-0.045664869248867035,2949.5669536590576,0:49:09.566954
2592000,1749734639.9747622,-0.1345919370651245,2963.559594631195,0:49:23.559595
2604000,1749734653.9509742,-0.03443495184183121,2977.535806655884,0:49:37.535807
2616000,1749734667.842237,-0.07971996068954468,2991.427069425583,0:49:51.427069
2628000,1749734681.5453296,-0.021793510764837265,3005.130162000656,0:50:05.130162
2640000,1749734695.322445,-0.01933550089597702,3018.9072773456573,0:50:18.907277
2652000,1749734709.0139806,-0.02510133944451809,3032.598813056946,0:50:32.598813
2664000,1749734722.7677097,-0.02023915946483612,3046.3525421619415,0:50:46.352542
2676000,1749734736.5239284,-0.03077715076506138,3060.1087608337402,0:51:00.108761
2688000,1749734750.197825,-0.031986888498067856,3073.7826573848724,0:51:13.782657
2700000,1749734764.0905104,-0.04283323884010315,3087.675342798233,0:51:27.675343
2712000,1749734777.8943093,-0.04459406062960625,3101.4791417121887,0:51:41.479142
2724000,1749734791.6545327,-0.05156993120908737,3115.2393651008606,0:51:55.239365
2736000,1749734805.4805558,-0.019406409934163094,3129.0653882026672,0:52:09.065388
2748000,1749734819.6087275,-0.05684870854020119,3143.193559885025,0:52:23.193560
2760000,1749734833.8522131,-0.10157358646392822,3157.4370455741882,0:52:37.437046
2772000,1749734848.0577488,-0.08713588863611221,3171.6425812244415,0:52:51.642581
2784000,1749734862.0043452,-0.04468353092670441,3185.58917760849,0:53:05.589178
2796000,1749734876.04284,-0.02393159084022045,3199.627672433853,0:53:19.627672
2808000,1749734889.8275921,-0.022049840539693832,3213.4124245643616,0:53:33.412425
2820000,1749734903.4441557,-0.0644105076789856,3227.02898812294,0:53:47.028988
2832000,1749734917.338777,-0.03735531121492386,3240.923609495163,0:54:00.923609
2844000,1749734932.0111237,-0.0352708101272583,3255.5959560871124,0:54:15.595956
2856000,1749734946.4952047,-0.03921663016080856,3270.0800371170044,0:54:30.080037
2868000,1749734960.218764,-0.09222452342510223,3283.803596496582,0:54:43.803596
2880000,1749734973.9030843,-0.02839902974665165,3297.4879167079926,0:54:57.487917
2892000,1749734987.6224804,-0.021545320749282837,3311.207312822342,0:55:11.207313
2904000,1749735001.5631628,-0.06668365746736526,3325.1479952335358,0:55:25.147995
2916000,1749735015.7915108,-0.04274968057870865,3339.3763432502747,0:55:39.376343
2928000,1749735029.8757114,-0.015390750020742416,3353.460543870926,0:55:53.460544
2940000,1749735043.9432817,-0.03473370149731636,3367.528114080429,0:56:07.528114
2952000,1749735057.965428,-0.07336374372243881,3381.5502605438232,0:56:21.550261
2964000,1749735071.8703399,-0.15119816362857819,3395.4551723003387,0:56:35.455172
2976000,1749735085.7497442,-0.05217168852686882,3409.3345766067505,0:56:49.334577
2988000,1749735099.6805182,-0.029520129784941673,3423.2653505802155,0:57:03.265351
3000000,1749735113.8713288,-0.039492931216955185,3437.456161260605,0:57:17.456161
3012000,1749735127.999938,-0.01643349975347519,3451.5847704410553,0:57:31.584770
3024000,1749735142.0162096,-0.036305610090494156,3465.601042032242,0:57:45.601042
3036000,1749735155.9746227,-0.016430560499429703,3479.5594551563263,0:57:59.559455
3048000,1749735170.0763245,-0.02908048965036869,3493.6611568927765,0:58:13.661157
3060000,1749735184.3210235,-0.04861750081181526,3507.9058558940887,0:58:27.905856
3072000,1749735198.3413568,-0.019934620708227158,3521.926189184189,0:58:41.926189
3084000,1749735212.1045747,-0.02507428079843521,3535.6894071102142,0:58:55.689407
3096000,1749735225.9139702,-0.06422273814678192,3549.4988026618958,0:59:09.498803
3108000,1749735240.0800276,-0.04090268909931183,3563.664860010147,0:59:23.664860
3120000,1749735254.226558,-0.032528918236494064,3577.811390399933,0:59:37.811390
