step,wall_time,train_std,relative_seconds,relative_time
24000,1749731689.9140584,1.000089406967163,0.0,0:00:00
36000,1749731709.937677,1.0002386569976807,20.023618459701538,0:00:20.023618
48000,1749731724.859204,1.0002577304840088,34.94514560699463,0:00:34.945146
60000,1749731739.6940248,1.0002800226211548,49.77996635437012,0:00:49.779966
72000,1749731753.30205,1.0002342462539673,63.38799166679382,0:01:03.387992
84000,1749731767.0502226,1.0002444982528687,77.13616418838501,0:01:17.136164
96000,1749731780.8612525,1.0002412796020508,90.94719409942627,0:01:30.947194
108000,1749731794.5585694,0.9998704195022583,104.64451098442078,0:01:44.644511
120000,1749731808.5208533,0.9998611807823181,118.60679483413696,0:01:58.606795
132000,1749731822.3653316,0.9999253153800964,132.45127320289612,0:02:12.451273
144000,1749731836.1990764,1.0002892017364502,146.28501796722412,0:02:26.285018
156000,1749731850.1127641,1.00031578540802,160.19870567321777,0:02:40.198706
168000,1749731863.9238732,1.0004407167434692,174.0098147392273,0:02:54.009815
180000,1749731877.764627,1.0000861883163452,187.85056853294373,0:03:07.850569
192000,1749731891.4382362,0.99970942735672,201.5241777896881,0:03:21.524178
204000,1749731905.0808322,0.9995747804641724,215.16677379608154,0:03:35.166774
216000,1749731918.8172364,0.9993950128555298,228.90317797660828,0:03:48.903178
228000,1749731932.3841634,0.99919193983078,242.47010493278503,0:04:02.470105
240000,1749731945.8302429,0.9993408918380737,255.916184425354,0:04:15.916184
252000,1749731959.3278599,0.99873286485672,269.4138014316559,0:04:29.413801
264000,1749731972.9745955,0.9982766509056091,283.06053709983826,0:04:43.060537
276000,1749731987.2451704,0.9978598952293396,297.331111907959,0:04:57.331112
288000,1749732000.8872492,0.9973731637001038,310.97319078445435,0:05:10.973191
300000,1749732014.4752455,0.9971098303794861,324.5611870288849,0:05:24.561187
312000,1749732028.190455,0.9959692358970642,338.27639651298523,0:05:38.276397
324000,1749732041.9089346,0.994720995426178,351.9948761463165,0:05:51.994876
336000,1749732055.450396,0.9937264323234558,365.53633761405945,0:06:05.536338
348000,1749732069.0017006,0.9918727874755859,379.0876421928406,0:06:19.087642
360000,1749732087.9831464,0.9907545447349548,398.06908798217773,0:06:38.069088
372000,1749732103.1806264,0.9890052676200867,413.26656794548035,0:06:53.266568
384000,1749732116.831889,0.986981213092804,426.9178304672241,0:07:06.917830
396000,1749732130.5932567,0.9848435521125793,440.6791982650757,0:07:20.679198
408000,1749732144.172454,0.9824376106262207,454.2583956718445,0:07:34.258396
420000,1749732157.7569592,0.9799381494522095,467.84290075302124,0:07:47.842901
432000,1749732171.3217745,0.9771836996078491,481.4077160358429,0:08:01.407716
444000,1749732185.390735,0.9732124209403992,495.4766764640808,0:08:15.476676
456000,1749732199.0676422,0.969013512134552,509.1535837650299,0:08:29.153584
468000,1749732212.8550584,0.9635738134384155,522.9409999847412,0:08:42.941000
480000,1749732227.811286,0.9568594098091125,537.8972275257111,0:08:57.897228
492000,1749732241.4812229,0.9487723708152771,551.5671644210815,0:09:11.567164
504000,1749732255.1880605,0.9382715821266174,565.2740020751953,0:09:25.274002
516000,1749732268.7532032,0.9276558756828308,578.8391447067261,0:09:38.839145
528000,1749732282.3090768,0.9153652191162109,592.3950183391571,0:09:52.395018
540000,1749732295.9259553,0.8998788595199585,606.0118968486786,0:10:06.011897
552000,1749732309.649357,0.887762725353241,619.7352986335754,0:10:19.735299
564000,1749732323.2914321,0.8839302659034729,633.3773736953735,0:10:33.377374
576000,1749732337.1268992,0.8855797052383423,647.212840795517,0:10:47.212841
588000,1749732351.1091952,0.8852249383926392,661.1951367855072,0:11:01.195137
600000,1749732365.3087862,0.8851240277290344,675.3947277069092,0:11:15.394728
612000,1749732379.6251664,0.8837960362434387,689.7111079692841,0:11:29.711108
624000,1749732393.8207948,0.8835778832435608,703.9067363739014,0:11:43.906736
636000,1749732407.6501908,0.8836032152175903,717.7361323833466,0:11:57.736132
648000,1749732421.2582364,0.8833755254745483,731.3441779613495,0:12:11.344178
660000,1749732434.8095906,0.8832324743270874,744.8955321311951,0:12:24.895532
672000,1749732448.3570814,0.8831442594528198,758.4430229663849,0:12:38.443023
684000,1749732461.8519084,0.8828603029251099,771.9378499984741,0:12:51.937850
696000,1749732475.2598934,0.8826606869697571,785.3458349704742,0:13:05.345835
708000,1749732488.9388874,0.8823121786117554,799.0248289108276,0:13:19.024829
720000,1749732502.4612737,0.8820578455924988,812.5472152233124,0:13:32.547215
732000,1749732516.0220785,0.8814879655838013,826.108020067215,0:13:46.108020
744000,1749732529.5251257,0.881456196308136,839.6110672950745,0:13:59.611067
756000,1749732543.0051436,0.8807744979858398,853.0910851955414,0:14:13.091085
768000,1749732556.4576216,0.880307674407959,866.5435631275177,0:14:26.543563
780000,1749732569.9496095,0.8792867064476013,880.035551071167,0:14:40.035551
792000,1749732583.3195426,0.8792551755905151,893.4054841995239,0:14:53.405484
804000,1749732596.5789437,0.8788748383522034,906.6648852825165,0:15:06.664885
816000,1749732609.8573294,0.8787441849708557,919.9432709217072,0:15:19.943271
828000,1749732623.2633224,0.8775690793991089,933.3492639064789,0:15:33.349264
840000,1749732636.7478225,0.8769139647483826,946.8337640762329,0:15:46.833764
852000,1749732650.231796,0.8761467337608337,960.3177375793457,0:16:00.317738
864000,1749732663.8221102,0.8759075999259949,973.9080517292023,0:16:13.908052
876000,1749732677.4873683,0.8744710683822632,987.5733098983765,0:16:27.573310
888000,1749732696.6268446,0.8744252920150757,1006.7127861976624,0:16:46.712786
900000,1749732709.7226727,0.8731921315193176,1019.8086142539978,0:16:59.808614
912000,1749732723.0576553,0.8723761439323425,1033.1435968875885,0:17:13.143597
924000,1749732736.509015,0.8701702952384949,1046.5949566364288,0:17:26.594957
936000,1749732749.8332076,0.8695408701896667,1059.9191491603851,0:17:39.919149
948000,1749732763.358751,0.8680486083030701,1073.4446926116943,0:17:53.444693
960000,1749732776.8889349,0.8692177534103394,1086.9748764038086,0:18:06.974876
972000,1749732790.3815417,0.8667195439338684,1100.4674832820892,0:18:20.467483
984000,1749732803.8133953,0.8652495741844177,1113.8993368148804,0:18:33.899337
996000,1749732817.1185024,0.8641219735145569,1127.2044439315796,0:18:47.204444
1008000,1749732830.3709793,0.8625026345252991,1140.4569208621979,0:19:00.456921
1020000,1749732843.6895022,0.8623418807983398,1153.7754437923431,0:19:13.775444
1032000,1749732857.0326748,0.8597519993782043,1167.1186163425446,0:19:27.118616
1044000,1749732870.3257658,0.8559452891349792,1180.4117074012756,0:19:40.411707
1056000,1749732883.739425,0.8561534881591797,1193.8253664970398,0:19:53.825366
1068000,1749732897.0974367,0.8516088724136353,1207.1833782196045,0:20:07.183378
1080000,1749732910.4776194,0.8473262190818787,1220.563560962677,0:20:20.563561
