step,wall_time,train_approx_kl,relative_seconds,relative_time
24000,1749731689.9139476,0.00045846629654988647,0.0,0:00:00
36000,1749731709.9375186,0.0009165109368041158,20.023571014404297,0:00:20.023571
48000,1749731724.8590584,0.001193062518723309,34.94511079788208,0:00:34.945111
60000,1749731739.6938703,0.00059173145564273,49.77992272377014,0:00:49.779923
72000,1749731753.301697,0.0007706627948209643,63.387749433517456,0:01:03.387749
84000,1749731767.0500674,0.0008847323479130864,77.1361198425293,0:01:17.136120
96000,1749731780.8611023,0.0007909151609055698,90.94715476036072,0:01:30.947155
108000,1749731794.5584111,0.0011237841099500656,104.64446353912354,0:01:44.644464
120000,1749731808.520698,0.0009455008548684418,118.60675048828125,0:01:58.606750
132000,1749731822.3652043,0.0012259746436029673,132.45125675201416,0:02:12.451257
144000,1749731836.1989167,0.0009099601884372532,146.2849690914154,0:02:26.284969
156000,1749731850.1125968,0.0016870303079485893,160.19864916801453,0:02:40.198649
168000,1749731863.9236968,0.001674335217103362,174.00974917411804,0:02:54.009749
180000,1749731877.7644715,0.0014698200393468142,187.85052394866943,0:03:07.850524
192000,1749731891.4381323,0.0015524020418524742,201.5241847038269,0:03:21.524185
204000,1749731905.0807285,0.0018105832859873772,215.16678094863892,0:03:35.166781
216000,1749731918.8171318,0.002172583481296897,228.90318417549133,0:03:48.903184
228000,1749731932.3840563,0.0034479908645153046,242.4701087474823,0:04:02.470109
240000,1749731945.8301218,0.0026057653594762087,255.9161741733551,0:04:15.916174
252000,1749731959.3277097,0.0024755620397627354,269.41376209259033,0:04:29.413762
264000,1749731972.9744372,0.0032082698307931423,283.060489654541,0:04:43.060490
276000,1749731987.2450652,0.0045817820355296135,297.3311176300049,0:04:57.331118
288000,1749732000.8871405,0.0042582666501402855,310.97319293022156,0:05:10.973193
300000,1749732014.4751039,0.005208771675825119,324.5611562728882,0:05:24.561156
312000,1749732028.190349,0.005993741098791361,338.2764015197754,0:05:38.276402
324000,1749732041.908819,0.005868792999535799,351.99487137794495,0:05:51.994871
336000,1749732055.4502363,0.006074515171349049,365.53628873825073,0:06:05.536289
348000,1749732069.0011976,0.005759046878665686,379.08724999427795,0:06:19.087250
360000,1749732087.9830477,0.006844467483460903,398.06910014152527,0:06:38.069100
372000,1749732103.1804247,0.006904723588377237,413.2664771080017,0:06:53.266477
384000,1749732116.8317769,0.007220067083835602,426.9178292751312,0:07:06.917829
396000,1749732130.593128,0.0073599787428975105,440.67918038368225,0:07:20.679180
408000,1749732144.1723561,0.006882479880005121,454.25840854644775,0:07:34.258409
420000,1749732157.756781,0.008178549818694592,467.84283351898193,0:07:47.842834
432000,1749732171.3216689,0.008910125121474266,481.40772128105164,0:08:01.407721
444000,1749732185.3906357,0.008691133931279182,495.4766881465912,0:08:15.476688
456000,1749732199.0675445,0.008864948526024818,509.15359687805176,0:08:29.153597
468000,1749732212.8549368,0.009095762856304646,522.9409892559052,0:08:42.940989
480000,1749732227.811113,0.009790291078388691,537.8971655368805,0:08:57.897166
