step,wall_time,ep_len_mean,relative_seconds,relative_time
1056000,1749732883.836524,24.0,1207.4214346408844,0:20:07.421435
1068000,1749732897.1971185,24.0,1220.7820291519165,0:20:20.782029
1080000,1749732910.5799358,24.0,1234.164846420288,0:20:34.164846
1092000,1749732923.934051,24.0,1247.5189616680145,0:20:47.518962
1104000,1749732937.2877414,24.0,1260.872652053833,0:21:00.872652
1116000,1749732950.9159114,24.0,1274.5008220672607,0:21:14.500822
1128000,1749732964.3848107,24.0,1287.9697213172913,0:21:27.969721
1140000,1749732977.8901005,24.0,1301.4750111103058,0:21:41.475011
1152000,1749732991.323958,24.0,1314.9088685512543,0:21:54.908869
1164000,1749733004.7766595,24.0,1328.3615701198578,0:22:08.361570
1176000,1749733018.3298554,24.0,1341.914766073227,0:22:21.914766
1188000,1749733031.9231415,24.0,1355.508052110672,0:22:35.508052
1200000,1749733045.3208299,24.0,1368.9057404994965,0:22:48.905740
1212000,1749733058.6899257,24.0,1382.2748363018036,0:23:02.274836
1224000,1749733072.0947077,24.0,1395.679618358612,0:23:15.679618
1236000,1749733085.6403425,24.0,1409.2252531051636,0:23:29.225253
1248000,1749733099.1563482,24.0,1422.7412588596344,0:23:42.741259
1260000,1749733112.4970071,24.0,1436.0819177627563,0:23:56.081918
1272000,1749733126.0978448,24.0,1449.6827554702759,0:24:09.682755
1284000,1749733139.4796638,24.0,1463.0645744800568,0:24:23.064574
1296000,1749733152.8767824,24.0,1476.4616930484772,0:24:36.461693
1308000,1749733166.2184901,24.0,1489.8034007549286,0:24:49.803401
1320000,1749733179.667671,24.0,1503.2525815963745,0:25:03.252582
1332000,1749733193.200762,24.0,1516.7856726646423,0:25:16.785673
1344000,1749733206.5431025,24.0,1530.1280131340027,0:25:30.128013
1356000,1749733220.2168176,24.0,1543.8017282485962,0:25:43.801728
1368000,1749733233.8925,24.0,1557.4774105548859,0:25:57.477411
1380000,1749733247.6220887,24.0,1571.2069993019104,0:26:11.206999
1392000,1749733261.2821612,24.0,1584.8670718669891,0:26:24.867072
1404000,1749733275.095247,24.0,1598.680157661438,0:26:38.680158
1416000,1749733288.7105687,24.0,1612.295479297638,0:26:52.295479
1428000,1749733307.1752496,24.0,1630.7601602077484,0:27:10.760160
1440000,1749733320.593615,24.0,1644.178525686264,0:27:24.178526
1452000,1749733334.5479853,24.0,1658.1328959465027,0:27:38.132896
1464000,1749733348.3670847,24.0,1671.9519953727722,0:27:51.951995
1476000,1749733362.2352283,24.0,1685.8201389312744,0:28:05.820139
1488000,1749733376.1195009,24.0,1699.7044115066528,0:28:19.704412
1500000,1749733389.9937322,24.0,1713.5786428451538,0:28:33.578643
1512000,1749733403.937998,24.0,1727.5229086875916,0:28:47.522909
1524000,1749733417.863006,24.0,1741.4479167461395,0:29:01.447917
1536000,1749733431.7505093,24.0,1755.3354198932648,0:29:15.335420
1548000,1749733445.4350026,24.0,1769.0199131965637,0:29:29.019913
1560000,1749733459.050331,24.0,1782.6352417469025,0:29:42.635242
1572000,1749733472.6362007,24.0,1796.2211112976074,0:29:56.221111
1584000,1749733486.2145462,24.0,1809.799456834793,0:30:09.799457
1596000,1749733499.9014454,24.0,1823.4863560199738,0:30:23.486356
1608000,1749733514.255596,24.0,1837.84050655365,0:30:37.840507
1620000,1749733528.1515977,24.0,1851.7365083694458,0:30:51.736508
1632000,1749733542.001438,24.0,1865.5863485336304,0:31:05.586349
1644000,1749733555.4980798,24.0,1879.0829904079437,0:31:19.082990
1656000,1749733568.9717176,24.0,1892.556628227234,0:31:32.556628
1668000,1749733582.4230812,24.0,1906.0079917907715,0:31:46.007992
1680000,1749733595.857093,24.0,1919.4420037269592,0:31:59.442004
1692000,1749733609.3269498,24.0,1932.9118604660034,0:32:12.911860
1704000,1749733622.7997935,24.0,1946.3847041130066,0:32:26.384704
1716000,1749733636.285738,24.0,1959.8706486225128,0:32:39.870649
1728000,1749733649.722524,24.0,1973.3074345588684,0:32:53.307435
1740000,1749733663.131013,24.0,1986.7159235477448,0:33:06.715924
1752000,1749733676.727136,24.0,2000.3120465278625,0:33:20.312047
1764000,1749733690.393283,24.0,2013.9781935214996,0:33:33.978194
1776000,1749733704.1129854,24.0,2027.6978960037231,0:33:47.697896
1788000,1749733717.8286347,24.0,2041.413545370102,0:34:01.413545
1800000,1749733731.741051,24.0,2055.3259615898132,0:34:15.325962
1812000,1749733745.6516638,24.0,2069.236574411392,0:34:29.236574
1824000,1749733759.4315708,24.0,2083.016481399536,0:34:43.016481
1836000,1749733773.0673647,24.0,2096.652275323868,0:34:56.652275
1848000,1749733786.8758523,24.0,2110.4607629776,0:35:10.460763
1860000,1749733800.7708812,24.0,2124.3557918071747,0:35:24.355792
1872000,1749733814.4755533,24.0,2138.0604639053345,0:35:38.060464
1884000,1749733828.0066674,24.0,2151.5915780067444,0:35:51.591578
1896000,1749733841.4756477,24.0,2165.060558319092,0:36:05.060558
1908000,1749733855.2169466,24.0,2178.8018572330475,0:36:18.801857
1920000,1749733868.7305303,24.0,2192.315440893173,0:36:32.315441
1932000,1749733882.2692153,24.0,2205.8541259765625,0:36:45.854126
1944000,1749733895.817152,24.0,2219.4020626544952,0:36:59.402063
1956000,1749733909.5828807,24.0,2233.167791366577,0:37:13.167791
1968000,1749733928.443258,24.0,2252.0281686782837,0:37:32.028169
1980000,1749733942.1310048,24.0,2265.715915441513,0:37:45.715915
1992000,1749733955.8201137,24.0,2279.405024290085,0:37:59.405024
2004000,1749733969.5541341,24.0,2293.1390447616577,0:38:13.139045
2016000,1749733983.2210102,24.0,2306.8059208393097,0:38:26.805921
2028000,1749733996.9246738,24.0,2320.50958442688,0:38:40.509584
2040000,1749734010.7195659,24.0,2334.3044764995575,0:38:54.304476
2052000,1749734024.430709,24.0,2348.0156195163727,0:39:08.015620
2064000,1749734038.5651598,24.0,2362.1500704288483,0:39:22.150070
2076000,1749734052.2173858,24.0,2375.80229640007,0:39:35.802296
2088000,1749734065.8225722,24.0,2389.4074828624725,0:39:49.407483
2100000,1749734079.2538867,24.0,2402.8387973308563,0:40:02.838797
2112000,1749734092.9382162,24.0,2416.5231268405914,0:40:16.523127
2124000,1749734106.5310397,24.0,2430.115950345993,0:40:30.115950
2136000,1749734120.1702428,24.0,2443.7551534175873,0:40:43.755153
2148000,1749734133.9277077,24.0,2457.512618303299,0:40:57.512618
2160000,1749734147.4876747,24.0,2471.0725853443146,0:41:11.072585
2172000,1749734161.1719167,24.0,2484.756827354431,0:41:24.756827
2184000,1749734174.8386629,24.0,2498.4235734939575,0:41:38.423573
2196000,1749734188.3900175,24.0,2511.9749281406403,0:41:51.974928
2208000,1749734201.836132,24.0,2525.4210426807404,0:42:05.421043
2220000,1749734215.2159324,24.0,2538.800843000412,0:42:18.800843
2232000,1749734228.5841188,24.0,2552.1690294742584,0:42:32.169029
2244000,1749734241.9588118,24.0,2565.5437223911285,0:42:45.543722
2256000,1749734255.3683643,24.0,2578.9532749652863,0:42:58.953275
2268000,1749734268.8037772,24.0,2592.388687849045,0:43:12.388688
2280000,1749734282.4332833,24.0,2606.01819396019,0:43:26.018194
2292000,1749734296.0407882,24.0,2619.6256988048553,0:43:39.625699
2304000,1749734309.3965824,24.0,2632.981492996216,0:43:52.981493
2316000,1749734322.83967,24.0,2646.4245805740356,0:44:06.424581
2328000,1749734336.3871734,24.0,2659.97208404541,0:44:19.972084
2340000,1749734349.8359776,24.0,2673.420888185501,0:44:33.420888
2352000,1749734363.4338124,24.0,2687.018723011017,0:44:47.018723
2364000,1749734377.1812513,24.0,2700.76616191864,0:45:00.766162
2376000,1749734391.4593437,24.0,2715.0442543029785,0:45:15.044254
2388000,1749734405.406582,24.0,2728.9914927482605,0:45:28.991493
2400000,1749734419.2265558,24.0,2742.8114664554596,0:45:42.811466
2412000,1749734432.8303733,24.0,2756.4152839183807,0:45:56.415284
2424000,1749734446.5411496,24.0,2770.1260602474213,0:46:10.126060
2436000,1749734460.4031057,24.0,2783.9880163669586,0:46:23.988016
2448000,1749734474.0700324,24.0,2797.6549429893494,0:46:37.654943
2460000,1749734487.960658,24.0,2811.545568704605,0:46:51.545569
2472000,1749734501.884875,24.0,2825.4697856903076,0:47:05.469786
2484000,1749734515.84981,24.0,2839.434720516205,0:47:19.434721
2496000,1749734529.7320957,24.0,2853.3170063495636,0:47:33.317006
2508000,1749734543.7570996,24.0,2867.3420102596283,0:47:47.342010
2520000,1749734557.329723,24.0,2880.914633512497,0:48:00.914634
2532000,1749734570.9305472,24.0,2894.515457868576,0:48:14.515458
2544000,1749734584.859527,24.0,2908.4444377422333,0:48:28.444438
2556000,1749734598.6415641,24.0,2922.226474761963,0:48:42.226475
2568000,1749734612.182527,24.0,2935.767437696457,0:48:55.767438
2580000,1749734625.9820554,24.0,2949.5669660568237,0:49:09.566966
2592000,1749734639.9747005,24.0,2963.559611082077,0:49:23.559611
2604000,1749734653.950884,24.0,2977.535794734955,0:49:37.535795
2616000,1749734667.8421714,24.0,2991.4270820617676,0:49:51.427082
2628000,1749734681.5452564,24.0,3005.1301670074463,0:50:05.130167
2640000,1749734695.3223796,24.0,3018.9072902202606,0:50:18.907290
2652000,1749734709.0139093,24.0,3032.5988199710846,0:50:32.598820
2664000,1749734722.7676413,24.0,3046.3525519371033,0:50:46.352552
2676000,1749734736.5238543,24.0,3060.108764886856,0:51:00.108765
2688000,1749734750.1976614,24.0,3073.782572031021,0:51:13.782572
2700000,1749734764.090392,24.0,3087.6753027439117,0:51:27.675303
2712000,1749734777.8941965,24.0,3101.4791071414948,0:51:41.479107
2724000,1749734791.6544302,24.0,3115.2393407821655,0:51:55.239341
2736000,1749734805.4804869,24.0,3129.065397500992,0:52:09.065398
2748000,1749734819.6086488,24.0,3143.193559408188,0:52:23.193559
2760000,1749734833.85214,24.0,3157.4370505809784,0:52:37.437051
2772000,1749734848.0576801,24.0,3171.6425907611847,0:52:51.642591
2784000,1749734862.0042605,24.0,3185.5891711711884,0:53:05.589171
2796000,1749734876.0427725,24.0,3199.627683162689,0:53:19.627683
2808000,1749734889.8275154,24.0,3213.412425994873,0:53:33.412426
2820000,1749734903.443968,24.0,3227.0288786888123,0:53:47.028879
2832000,1749734917.3386898,24.0,3240.923600435257,0:54:00.923600
2844000,1749734932.011036,24.0,3255.5959465503693,0:54:15.595947
2856000,1749734946.4951022,24.0,3270.0800127983093,0:54:30.080013
2868000,1749734960.2186792,24.0,3283.803589820862,0:54:43.803590
2880000,1749734973.9026673,24.0,3297.4875779151917,0:54:57.487578
2892000,1749734987.6223898,24.0,3311.207300424576,0:55:11.207300
2904000,1749735001.5631046,24.0,3325.1480152606964,0:55:25.148015
2916000,1749735015.791392,24.0,3339.376302719116,0:55:39.376303
2928000,1749735029.8756368,24.0,3353.4605474472046,0:55:53.460547
2940000,1749735043.9432073,24.0,3367.5281178951263,0:56:07.528118
2952000,1749735057.9653409,24.0,3381.5502514839172,0:56:21.550251
2964000,1749735071.8702617,24.0,3395.4551723003387,0:56:35.455172
2976000,1749735085.749673,24.0,3409.3345835208893,0:56:49.334584
2988000,1749735099.6803844,24.0,3423.2652950286865,0:57:03.265295
3000000,1749735113.8712573,24.0,3437.456167936325,0:57:17.456168
3012000,1749735127.9998708,24.0,3451.58478140831,0:57:31.584781
3024000,1749735142.0161355,24.0,3465.6010460853577,0:57:45.601046
3036000,1749735155.9745579,24.0,3479.5594685077667,0:57:59.559469
3048000,1749735170.0762537,24.0,3493.6611642837524,0:58:13.661164
3060000,1749735184.3209476,24.0,3507.9058582782745,0:58:27.905858
3072000,1749735198.341275,24.0,3521.92618560791,0:58:41.926186
3084000,1749735212.1045005,24.0,3535.68941116333,0:58:55.689411
3096000,1749735225.9138997,24.0,3549.4988102912903,0:59:09.498810
3108000,1749735240.0799565,24.0,3563.6648671627045,0:59:23.664867
3120000,1749735254.2264466,24.0,3577.8113572597504,0:59:37.811357
