step,wall_time,train_loss,relative_seconds,relative_time
480000,1749732227.8112516,79797.96875,537.8972179889679,0:08:57.897218
492000,1749732241.481199,42380.0078125,551.5671653747559,0:09:11.567165
504000,1749732255.188021,20548.517578125,565.2739872932434,0:09:25.273987
516000,1749732268.7531607,11753.46484375,578.8391270637512,0:09:38.839127
528000,1749732282.3090394,6214.16455078125,592.3950057029724,0:09:52.395006
540000,1749732295.9259007,1262.0704345703125,606.0118670463562,0:10:06.011867
552000,1749732309.6493123,600.3198852539062,619.7352786064148,0:10:19.735279
564000,1749732323.2913947,355.6365966796875,633.3773610591888,0:10:33.377361
576000,1749732337.1268454,334.4442443847656,647.2128117084503,0:10:47.212812
588000,1749732351.1091573,287.7352600097656,661.1951236724854,0:11:01.195124
600000,1749732365.3087628,274.5995178222656,675.3947291374207,0:11:15.394729
612000,1749732379.6251435,367.7078552246094,689.7111098766327,0:11:29.711110
624000,1749732393.8207595,314.90142822265625,703.9067258834839,0:11:43.906726
636000,1749732407.6501527,240.90321350097656,717.7361190319061,0:11:57.736119
648000,1749732421.2582014,737.0755615234375,731.3441677093506,0:12:11.344168
660000,1749732434.8095646,355.6527099609375,744.8955309391022,0:12:24.895531
672000,1749732448.3570554,237.114990234375,758.443021774292,0:12:38.443022
684000,1749732461.8518705,262.84881591796875,771.9378368854523,0:12:51.937837
696000,1749732475.259857,262.0845642089844,785.3458232879639,0:13:05.345823
708000,1749732488.9388633,332.7999267578125,799.0248296260834,0:13:19.024830
720000,1749732502.4612508,260.51611328125,812.547217130661,0:13:32.547217
732000,1749732516.0220542,293.7125549316406,826.1080205440521,0:13:46.108021
744000,1749732529.5251021,244.748291015625,839.6110684871674,0:13:59.611068
756000,1749732543.005094,241.69692993164062,853.0910604000092,0:14:13.091060
768000,1749732556.4575975,228.02493286132812,866.5435638427734,0:14:26.543564
780000,1749732569.9495864,493.33294677734375,880.035552740097,0:14:40.035553
792000,1749732583.3195174,284.7893981933594,893.4054837226868,0:14:53.405484
804000,1749732596.5789068,276.42083740234375,906.664873123169,0:15:06.664873
816000,1749732609.8572803,218.14651489257812,919.9432466030121,0:15:19.943247
828000,1749732623.2632704,259.1618347167969,933.3492367267609,0:15:33.349237
840000,1749732636.7477853,291.8844299316406,946.8337516784668,0:15:46.833752
852000,1749732650.2317595,285.3782958984375,960.3177258968353,0:16:00.317726
864000,1749732663.8220866,234.2428436279297,973.9080529212952,0:16:13.908053
876000,1749732677.4873302,264.1126708984375,987.573296546936,0:16:27.573297
888000,1749732696.6268039,231.44351196289062,1006.7127702236176,0:16:46.712770
900000,1749732709.7226377,161.66220092773438,1019.8086040019989,0:16:59.808604
912000,1749732723.0576205,225.28758239746094,1033.1435868740082,0:17:13.143587
924000,1749732736.508981,147.39645385742188,1046.5949473381042,0:17:26.594947
936000,1749732749.83316,151.24559020996094,1059.9191262722015,0:17:39.919126
948000,1749732763.3587143,216.8531494140625,1073.4446806907654,0:17:53.444681
960000,1749732776.8889117,119.00255584716797,1086.9748780727386,0:18:06.974878
972000,1749732790.3815181,255.64662170410156,1100.4674844741821,0:18:20.467484
984000,1749732803.813349,144.70120239257812,1113.8993153572083,0:18:33.899315
996000,1749732817.11845,151.95858764648438,1127.2044162750244,0:18:47.204416
1008000,1749732830.3709385,153.18484497070312,1140.456904888153,0:19:00.456905
1020000,1749732843.689447,185.87554931640625,1153.775413274765,0:19:13.775413
1032000,1749732857.0326512,128.9805908203125,1167.1186175346375,0:19:27.118618
1044000,1749732870.3257415,115.3369140625,1180.4117078781128,0:19:40.411708
1056000,1749732883.7393856,120.9705581665039,1193.8253519535065,0:19:53.825352
1068000,1749732897.0973992,184.24908447265625,1207.1833655834198,0:20:07.183366
1080000,1749732910.4775956,138.8788604736328,1220.5635619163513,0:20:20.563562
1092000,1749732923.8346486,101.8380355834961,1233.9206149578094,0:20:33.920615
1104000,1749732937.096001,120.93449401855469,1247.1819672584534,0:20:47.181967
1116000,1749732950.7377338,172.04461669921875,1260.8237001895905,0:21:00.823700
1128000,1749732964.196164,142.3724365234375,1274.282130241394,0:21:14.282130
1140000,1749732977.6679943,69.24227905273438,1287.753960609436,0:21:27.753961
1152000,1749732991.1353915,101.24962615966797,1301.2213578224182,0:21:41.221358
1164000,1749733004.664786,53.6651611328125,1314.7507524490356,0:21:54.750752
1176000,1749733018.2339854,28.874801635742188,1328.3199517726898,0:22:08.319952
1188000,1749733031.8234067,31.84051513671875,1341.9093730449677,0:22:21.909373
1200000,1749733045.2031398,74.47731018066406,1355.2891061306,0:22:35.289106
1212000,1749733058.5917215,16.650136947631836,1368.677687883377,0:22:48.677688
1224000,1749733071.996261,38.61838150024414,1382.082227230072,0:23:02.082227
1236000,1749733085.53932,13.55932331085205,1395.6252863407135,0:23:15.625286
1248000,1749733099.0582144,10.090335845947266,1409.1441807746887,0:23:29.144181
1260000,1749733112.3980997,11.521228790283203,1422.4840660095215,0:23:42.484066
1272000,1749733126.0016572,4.895325660705566,1436.0876235961914,0:23:56.087624
1284000,1749733139.3837502,7.062804222106934,1449.4697165489197,0:24:09.469717
1296000,1749733152.7750635,3.2305171489715576,1462.8610298633575,0:24:22.861030
1308000,1749733166.121777,3.6739721298217773,1476.2077434062958,0:24:36.207743
1320000,1749733179.5481148,10.778242111206055,1489.6340811252594,0:24:49.634081
1332000,1749733193.077927,1.4399091005325317,1503.1638934612274,0:25:03.163893
1344000,1749733206.3434284,1.279439091682434,1516.4293947219849,0:25:16.429395
1356000,1749733219.996236,1.4468050003051758,1530.0822024345398,0:25:30.082202
1368000,1749733233.6680002,0.9946342706680298,1543.7539665699005,0:25:43.753967
1380000,1749733247.3985066,1.1272351741790771,1557.484472990036,0:25:57.484473
1392000,1749733261.0762072,0.3646594285964966,1571.1621735095978,0:26:11.162174
1404000,1749733274.8831031,0.8706444501876831,1584.969069480896,0:26:24.969069
1416000,1749733288.5877755,1.692967414855957,1598.6737418174744,0:26:38.673742
1428000,1749733306.9411747,0.4236302971839905,1617.0271410942078,0:26:57.027141
1440000,1749733320.4099233,0.28613346815109253,1630.4958896636963,0:27:10.495890
1452000,1749733334.3132794,0.18398107588291168,1644.3992457389832,0:27:24.399246
1464000,1749733348.1555326,0.15482033789157867,1658.2414989471436,0:27:38.241499
1476000,1749733362.0210953,0.38339152932167053,1672.107061624527,0:27:52.107062
1488000,1749733375.91526,0.9964396357536316,1686.001226425171,0:28:06.001226
1500000,1749733389.8903553,0.4101788401603699,1699.976321697235,0:28:19.976322
1512000,1749733403.8088808,0.11476535350084305,1713.8948471546173,0:28:33.894847
1524000,1749733417.7388206,0.23759564757347107,1727.824786901474,0:28:47.824787
1536000,1749733431.6551852,0.649598240852356,1741.7411515712738,0:29:01.741152
1548000,1749733445.3150232,0.14112628996372223,1755.4009895324707,0:29:15.400990
1560000,1749733458.9338055,0.19482927024364471,1769.0197718143463,0:29:29.019772
1572000,1749733472.493087,0.02208074927330017,1782.579053401947,0:29:42.579053
1584000,1749733486.1168103,0.216007798910141,1796.202776670456,0:29:56.202777
1596000,1749733499.7659426,0.28540369868278503,1809.8519089221954,0:30:09.851909
1608000,1749733514.133845,0.21713684499263763,1824.2198114395142,0:30:24.219811
1620000,1749733528.0534468,0.07768335938453674,1838.1394131183624,0:30:38.139413
1632000,1749733541.9023414,0.17845097184181213,1851.9883077144623,0:30:51.988308
1644000,1749733555.4009845,0.2639121115207672,1865.4869508743286,0:31:05.486951
1656000,1749733568.8734524,0.022861726582050323,1878.9594187736511,0:31:18.959419
1668000,1749733582.289179,0.5073202252388,1892.3751454353333,0:31:32.375145
1680000,1749733595.7416396,0.38763120770454407,1905.8276059627533,0:31:45.827606
1692000,1749733609.2058146,0.4271621108055115,1919.291780948639,0:31:59.291781
1704000,1749733622.683618,0.01553396973758936,1932.7695844173431,0:32:12.769584
1716000,1749733636.1677265,0.05621113255620003,1946.2536928653717,0:32:26.253693
1728000,1749733649.4943721,0.05846608430147171,1959.5803384780884,0:32:39.580338
1740000,1749733662.9563992,0.09911923110485077,1973.0423655509949,0:32:53.042366
1752000,1749733676.5188377,0.6339733004570007,1986.6048040390015,0:33:06.604804
1764000,1749733690.1651266,0.1709916740655899,2000.2510929107666,0:33:20.251093
1776000,1749733703.8959925,0.05983981490135193,2013.9819588661194,0:33:33.981959
1788000,1749733717.6386063,0.19877497851848602,2027.7245726585388,0:33:47.724573
1800000,1749733731.6201434,0.04068418964743614,2041.7061097621918,0:34:01.706110
1812000,1749733745.5379696,0.0025468310341238976,2055.6239359378815,0:34:15.623936
1824000,1749733759.3129025,0.030503034591674805,2069.3988687992096,0:34:29.398869
1836000,1749733772.9314108,0.09416459500789642,2083.017377138138,0:34:43.017377
1848000,1749733786.750794,0.048312872648239136,2096.8367602825165,0:34:56.836760
1860000,1749733800.6499481,0.08223678171634674,2110.7359144687653,0:35:10.735914
1872000,1749733814.3628056,0.02163444273173809,2124.4487719535828,0:35:24.448772
1884000,1749733827.86402,0.21206726133823395,2137.9499864578247,0:35:37.949986
1896000,1749733841.3520179,0.01211184449493885,2151.437984228134,0:35:51.437984
1908000,1749733855.101877,0.01632276363670826,2165.187843322754,0:36:05.187843
1920000,1749733868.6135697,0.03511541336774826,2178.699536085129,0:36:18.699536
1932000,1749733882.1526108,0.14730215072631836,2192.2385771274567,0:36:32.238577
1944000,1749733895.7200203,0.4060204029083252,2205.8059866428375,0:36:45.805987
1956000,1749733909.4539423,0.015779919922351837,2219.5399086475372,0:36:59.539909
1968000,1749733928.3276324,0.005305558443069458,2238.4135987758636,0:37:18.413599
1980000,1749733942.001226,-0.0065803551115095615,2252.087192296982,0:37:32.087192
1992000,1749733955.703893,0.006619073450565338,2265.7898592948914,0:37:45.789859
2004000,1749733969.4265776,0.007508634589612484,2279.5125439167023,0:37:59.512544
2016000,1749733983.100231,0.010961540043354034,2293.186197280884,0:38:13.186197
2028000,1749733996.8259304,0.03699386119842529,2306.9118967056274,0:38:26.911897
2040000,1749734010.602202,0.0025922823697328568,2320.688168287277,0:38:40.688168
2052000,1749734024.3316188,0.05924427509307861,2334.417585134506,0:38:54.417585
2064000,1749734038.4415684,0.1877865195274353,2348.527534723282,0:39:08.527535
2076000,1749734052.1141114,0.004360091872513294,2362.2000777721405,0:39:22.200078
2088000,1749734065.6344986,0.01700378581881523,2375.7204649448395,0:39:35.720465
2100000,1749734079.0799062,0.009265216998755932,2389.1658725738525,0:39:49.165873
2112000,1749734092.7496607,0.013935168273746967,2402.83562707901,0:40:02.835627
2124000,1749734106.349101,0.010032538324594498,2416.4350674152374,0:40:16.435067
2136000,1749734119.9832714,0.010299822315573692,2430.0692377090454,0:40:30.069238
2148000,1749734133.740823,0.05000827834010124,2443.82678937912,0:40:43.826789
2160000,1749734147.3034503,0.015210654586553574,2457.389416694641,0:40:57.389417
2172000,1749734161.0700176,0.008613921701908112,2471.1559839248657,0:41:11.155984
2184000,1749734174.7431345,0.02726786397397518,2484.8291008472443,0:41:24.829101
2196000,1749734188.270552,0.02375420555472374,2498.356518268585,0:41:38.356518
2208000,1749734201.715232,0.005799205973744392,2511.801198244095,0:41:51.801198
2220000,1749734215.1193323,0.013423454016447067,2525.2052986621857,0:42:05.205299
2232000,1749734228.4785924,0.07088793814182281,2538.5645587444305,0:42:18.564559
2244000,1749734241.858117,0.04511799290776253,2551.9440834522247,0:42:31.944083
2256000,1749734255.2719934,-0.0053755296394228935,2565.3579597473145,0:42:45.357960
2268000,1749734268.70422,0.0036554704420268536,2578.790186405182,0:42:58.790186
2280000,1749734282.3162146,0.0011379745556041598,2592.4021809101105,0:43:12.402181
2292000,1749734295.9441166,0.031086264178156853,2606.0300829410553,0:43:26.030083
2304000,1749734309.3007896,0.030542120337486267,2619.3867559432983,0:43:39.386756
2316000,1749734322.7203279,0.0018902411684393883,2632.8062942028046,0:43:52.806294
2328000,1749734336.290715,0.3923119306564331,2646.37668132782,0:44:06.376681
2340000,1749734349.6868198,-0.008238127455115318,2659.772786140442,0:44:19.772786
2352000,1749734363.2465158,0.031756386160850525,2673.332482099533,0:44:33.332482
2364000,1749734376.9950733,0.03975925222039223,2687.0810396671295,0:44:47.081040
2376000,1749734391.2734165,0.011755717918276787,2701.359382867813,0:45:01.359383
2388000,1749734405.227249,0.010419950820505619,2715.3132152557373,0:45:15.313215
2400000,1749734419.0405283,0.004414188675582409,2729.1264946460724,0:45:29.126495
2412000,1749734432.6393132,0.030195128172636032,2742.725279569626,0:45:42.725280
2424000,1749734446.3588562,0.007645783014595509,2756.44482254982,0:45:56.444823
2436000,1749734460.2154799,-0.009833835996687412,2770.301446199417,0:46:10.301446
2448000,1749734473.962919,0.02205701544880867,2784.048885345459,0:46:24.048885
2460000,1749734487.8602939,0.017151039093732834,2797.946260213852,0:46:37.946260
2472000,1749734501.782172,0.13370747864246368,2811.8681383132935,0:46:51.868138
2484000,1749734515.7506647,0.020633360370993614,2825.8366310596466,0:47:05.836631
2496000,1749734529.6178668,0.017033254727721214,2839.70383310318,0:47:19.703833
2508000,1749734543.6612732,0.00858171284198761,2853.747239589691,0:47:33.747240
2520000,1749734557.2274015,0.07590600848197937,2867.313367843628,0:47:47.313368
2532000,1749734570.8117545,-0.010921044275164604,2880.897720813751,0:48:00.897721
2544000,1749734584.761775,0.009583958424627781,2894.8477413654327,0:48:14.847741
2556000,1749734598.5408995,-0.005606557708233595,2908.6268658638,0:48:28.626866
2568000,1749734612.0743895,-0.0019079996272921562,2922.1603558063507,0:48:42.160356
2580000,1749734625.8828075,0.02039598487317562,2935.968773841858,0:48:55.968774
2592000,1749734639.8749034,0.004225659184157848,2949.9608697891235,0:49:09.960870
2604000,1749734653.848581,-0.004204797558486462,2963.9345474243164,0:49:23.934547
2616000,1749734667.7451665,-0.0007464401423931122,2977.831132888794,0:49:37.831133
2628000,1749734681.444135,0.003038582392036915,2991.530101299286,0:49:51.530101
2640000,1749734695.224249,0.006073516793549061,3005.3102152347565,0:50:05.310215
2652000,1749734708.9153893,-0.0035717133432626724,3019.0013556480408,0:50:19.001356
2664000,1749734722.6701581,0.22638653218746185,3032.75612449646,0:50:32.756124
2676000,1749734736.4278188,-0.005282864440232515,3046.513785123825,0:50:46.513785
2688000,1749734750.0958955,-0.005954076535999775,3060.1818618774414,0:51:00.181862
2700000,1749734763.9925215,0.005520436447113752,3074.0784878730774,0:51:14.078488
2712000,1749734777.775049,0.004242573399096727,3087.861015319824,0:51:27.861015
2724000,1749734791.5362542,0.005616418085992336,3101.622220516205,0:51:41.622221
2736000,1749734805.3845952,-0.0030882935971021652,3115.470561504364,0:51:55.470562
2748000,1749734819.507901,0.015081169083714485,3129.593867301941,0:52:09.593867
2760000,1749734833.7532296,0.009044635109603405,3143.8391959667206,0:52:23.839196
2772000,1749734847.9582875,0.035873495042324066,3158.0442538261414,0:52:38.044254
2784000,1749734861.8846462,-0.003435100195929408,3171.97061252594,0:52:51.970613
2796000,1749734875.902223,-0.0008847108110785484,3185.988189458847,0:53:05.988189
2808000,1749734889.6244106,0.021822737529873848,3199.7103769779205,0:53:19.710377
2820000,1749734903.239414,0.01633754000067711,3213.3253803253174,0:53:33.325380
2832000,1749734917.1619616,0.02264319360256195,3227.247927904129,0:53:47.247928
2844000,1749734931.8088887,0.0016562785021960735,3241.8948550224304,0:54:01.894855
2856000,1749734946.3003442,0.025511758401989937,3256.3863105773926,0:54:16.386311
2868000,1749734960.0404315,0.004408370703458786,3270.1263978481293,0:54:30.126398
2880000,1749734973.69035,0.03972439467906952,3283.7763164043427,0:54:43.776316
2892000,1749734987.4086626,0.04115728661417961,3297.49462890625,0:54:57.494629
2904000,1749735001.32649,0.027614479884505272,3311.4124562740326,0:55:11.412456
2916000,1749735015.6064365,0.0007068514823913574,3325.6924028396606,0:55:25.692403
2928000,1749735029.6657073,0.008149455301463604,3339.7516736984253,0:55:39.751674
2940000,1749735043.7364473,-0.00033336575143039227,3353.8224136829376,0:55:53.822414
2952000,1749735057.773647,0.01901818811893463,3367.859613418579,0:56:07.859613
2964000,1749735071.6871698,0.02515099011361599,3381.773136138916,0:56:21.773136
2976000,1749735085.6516352,0.11687438189983368,3395.737601518631,0:56:35.737602
2988000,1749735099.5800464,0.002114791888743639,3409.666012763977,0:56:49.666013
3000000,1749735113.7714524,-0.001706823706626892,3423.8574187755585,0:57:03.857419
3012000,1749735127.8850443,-0.0014245598576962948,3437.971010684967,0:57:17.971011
3024000,1749735141.9179726,0.0005240403115749359,3452.0039389133453,0:57:32.003939
3036000,1749735155.8571491,-0.0007386124925687909,3465.9431154727936,0:57:45.943115
3048000,1749735169.956615,-0.005037649534642696,3480.042581319809,0:58:00.042581
3060000,1749735184.194437,0.0031119685154408216,3494.2804033756256,0:58:14.280403
3072000,1749735198.2430835,0.0003152592107653618,3508.3290498256683,0:58:28.329050
3084000,1749735212.0062032,-0.0017939771059900522,3522.092169523239,0:58:42.092170
3096000,1749735225.7939024,0.0092620849609375,3535.879868745804,0:58:55.879869
3108000,1749735239.9824493,0.012780176475644112,3550.0684156417847,0:59:10.068416
3120000,1749735254.124283,0.01752709597349167,3564.2102494239807,0:59:24.210249
