step,wall_time,train_policy_gradient_loss,relative_seconds,relative_time
624000,1749659606.3133535,-0.0001876933965831995,586.5090947151184,0:09:46.509095
636000,1749659618.1757874,-0.00030706622055731714,598.3715286254883,0:09:58.371529
648000,1749659629.9163082,-0.0001498697674833238,610.1120493412018,0:10:10.112049
660000,1749659641.570791,-0.0005078823887743056,621.7665321826935,0:10:21.766532
672000,1749659653.2435844,-0.0003271818277426064,633.4393255710602,0:10:33.439326
684000,1749659664.9213128,-0.00112580053973943,645.1170539855957,0:10:45.117054
696000,1749659676.135325,-0.0008344409870915115,656.3310661315918,0:10:56.331066
708000,1749659687.5684023,-0.00015340962272603065,667.7641434669495,0:11:07.764143
720000,1749659699.3724678,-0.0009695634362287819,679.5682089328766,0:11:19.568209
732000,1749659711.0816407,-0.0013733840314671397,691.2773818969727,0:11:31.277382
744000,1749659722.7988489,-0.0008064147550612688,702.9945900440216,0:11:42.994590
756000,1749659734.4796562,-0.0024839788675308228,714.6753973960876,0:11:54.675397
768000,1749659746.248374,-0.0009371365304104984,726.4441151618958,0:12:06.444115
780000,1749659757.3431008,-0.0023565921001136303,737.5388419628143,0:12:17.538842
792000,1749659768.850417,-0.0009583707433193922,749.0461580753326,0:12:29.046158
804000,1749659780.6301625,-0.0028998316265642643,760.8259036540985,0:12:40.825904
816000,1749659792.310104,-0.0014461673563346267,772.5058450698853,0:12:52.505845
828000,1749659804.0467045,-0.0012854867381975055,784.2424457073212,0:13:04.242446
840000,1749659815.7513463,-0.0014756608288735151,795.9470875263214,0:13:15.947088
852000,1749659827.4066617,-0.0017986289458349347,807.6024029254913,0:13:27.602403
864000,1749659838.3723583,-0.002906364155933261,818.5680994987488,0:13:38.568099
876000,1749659850.0227296,-0.004940494429320097,830.2184708118439,0:13:50.218471
888000,1749659861.717781,-0.0024637803435325623,841.9135222434998,0:14:01.913522
900000,1749659873.4082894,-0.0025716559030115604,853.6040306091309,0:14:13.604031
912000,1749659885.120782,-0.0037162834778428078,865.3165230751038,0:14:25.316523
924000,1749659896.829246,-0.0022189586888998747,877.0249872207642,0:14:37.024987
936000,1749659908.3444142,-0.002763368422165513,888.5401554107666,0:14:48.540155
948000,1749659919.4270723,-0.002533144550397992,899.6228134632111,0:14:59.622813
960000,1749659931.2226098,-0.00516044395044446,911.4183509349823,0:15:11.418351
972000,1749659942.9586446,-0.004769184160977602,923.15438580513,0:15:23.154386
984000,1749659954.6942103,-0.00329593475908041,934.889951467514,0:15:34.889951
996000,1749659966.374256,-0.0019428080413490534,946.5699970722198,0:15:46.569997
1008000,1749659978.0599117,-0.002439789939671755,958.2556529045105,0:15:58.255653
1020000,1749659989.5295138,-0.003175014164298773,969.7252550125122,0:16:09.725255
1032000,1749660000.7110963,-0.0035832307767122984,980.9068374633789,0:16:20.906837
1044000,1749660012.4389076,-0.003977628890424967,992.6346487998962,0:16:32.634649
1056000,1749660024.182791,-0.003520052181556821,1004.3785321712494,0:16:44.378532
1068000,1749660035.9403,-0.0059389774687588215,1016.1360411643982,0:16:56.136041
1080000,1749660047.6339984,-0.002153760753571987,1027.8297395706177,0:17:07.829740
1092000,1749660059.3287766,-0.003415048588067293,1039.524517774582,0:17:19.524518
1104000,1749660070.68727,-0.004832264501601458,1050.8830111026764,0:17:30.883011
1116000,1749660081.9129527,-0.0037216050550341606,1062.1086938381195,0:17:42.108694
1128000,1749660093.7741756,-0.002871292643249035,1073.9699168205261,0:17:53.969917
1140000,1749660105.5272207,-0.0031175545882433653,1085.7229619026184,0:18:05.722962
1152000,1749660117.2466416,-0.003448873059824109,1097.4423828125,0:18:17.442383
1164000,1749660128.972185,-0.005273659713566303,1109.1679260730743,0:18:29.167926
1176000,1749660140.638681,-0.005915466230362654,1120.8344221115112,0:18:40.834422
1188000,1749660152.024765,-0.007220256142318249,1132.2205061912537,0:18:52.220506
1200000,1749660163.2766817,-0.00634649395942688,1143.472422838211,0:19:03.472423
1212000,1749660175.1079786,-0.0040345098823308945,1155.3037197589874,0:19:15.303720
1224000,1749660186.9477582,-0.004185840487480164,1167.1434993743896,0:19:27.143499
1236000,1749660198.7387898,-0.005665157455950975,1178.9345309734344,0:19:38.934531
1248000,1749660210.5251808,-0.004210594575852156,1190.7209219932556,0:19:50.720922
1260000,1749660222.4408631,-0.0026701667811721563,1202.636604309082,0:20:02.636604
1272000,1749660234.0398932,-0.003394513390958309,1214.2356343269348,0:20:14.235634
1284000,1749660245.4488883,-0.0029266239143908024,1225.6446294784546,0:20:25.644629
1296000,1749660257.1285105,-0.0023500302340835333,1237.324251651764,0:20:37.324252
1308000,1749660268.922743,-0.002967790002003312,1249.1184842586517,0:20:49.118484
1320000,1749660280.6941364,-0.002848046598955989,1260.8898775577545,0:21:00.889878
1332000,1749660292.4897304,-0.003484935499727726,1272.685471534729,0:21:12.685472
1344000,1749660304.2781556,-0.002245976822450757,1284.473896741867,0:21:24.473897
1356000,1749660315.949415,-0.003694873536005616,1296.1451561450958,0:21:36.145156
1368000,1749660326.9941468,-0.0013822750188410282,1307.1898880004883,0:21:47.189888
1380000,1749660338.6736002,-0.0029040451627224684,1318.8693413734436,0:21:58.869341
1392000,1749660350.4793708,-0.0008576454129070044,1330.6751120090485,0:22:10.675112
1404000,1749660362.2060819,-0.0008075620862655342,1342.4018230438232,0:22:22.401823
1416000,1749660373.9263875,-0.0029397523030638695,1354.1221287250519,0:22:34.122129
1428000,1749660385.6549437,-0.0035035142209380865,1365.8506848812103,0:22:45.850685
1440000,1749660397.50054,-0.0031825618352741003,1377.696281194687,0:22:57.696281
1452000,1749660408.623795,-0.0015165662625804543,1388.8195362091064,0:23:08.819536
1464000,1749660420.3026028,-0.000676160620059818,1400.4983439445496,0:23:20.498344
1476000,1749660432.1889162,-0.0003135729057248682,1412.384657382965,0:23:32.384657
1488000,1749660444.0036995,-0.000812671089079231,1424.1994407176971,0:23:44.199441
1500000,1749660455.8566566,-0.0020738982129842043,1436.0523977279663,0:23:56.052398
1512000,1749660467.543836,-0.000988036161288619,1447.739577293396,0:24:07.739577
1524000,1749660479.2847075,-0.0012952258111909032,1459.4804487228394,0:24:19.480449
1536000,1749660490.3097887,-0.001147640636190772,1470.5055298805237,0:24:30.505530
1548000,1749660501.8634522,-0.0014571589417755604,1482.0591933727264,0:24:42.059193
1560000,1749660513.6916292,-0.002585412235930562,1493.8873703479767,0:24:53.887370
1572000,1749660525.4397461,-0.0016471825074404478,1505.635487318039,0:25:05.635487
1584000,1749660537.144835,-0.0032271479722112417,1517.340576171875,0:25:17.340576
1596000,1749660548.9539952,-0.0018570006359368563,1529.149736404419,0:25:29.149736
1608000,1749660560.7959027,-0.006502789445221424,1540.9916439056396,0:25:40.991644
1620000,1749660571.952371,-0.0026790231931954622,1552.1481120586395,0:25:52.148112
1632000,1749660583.4563365,-0.001609967090189457,1563.6520776748657,0:26:03.652078
1644000,1749660595.2827013,-0.00098542554769665,1575.4784424304962,0:26:15.478442
1656000,1749660607.0543642,-0.002084435662254691,1587.250105381012,0:26:27.250105
1668000,1749660618.7631836,-0.0018518175929784775,1598.9589247703552,0:26:38.958925
1680000,1749660630.394943,-0.0024137147702276707,1610.5906841754913,0:26:50.590684
1692000,1749660642.1953194,-0.0007693144143559039,1622.391060590744,0:27:02.391061
1704000,1749660653.441716,-0.0029154771473258734,1633.6374571323395,0:27:13.637457
1716000,1749660664.9496787,-0.00053922034567222,1645.1454198360443,0:27:25.145420
1728000,1749660676.8094337,-0.002967311767861247,1657.0051748752594,0:27:37.005175
1740000,1749660688.5997179,-0.0034212134778499603,1668.7954590320587,0:27:48.795459
1752000,1749660700.3517592,-0.0020971065387129784,1680.547500371933,0:28:00.547500
1764000,1749660712.1128387,-0.0018219496123492718,1692.3085799217224,0:28:12.308580
1776000,1749660723.8881736,-0.0040060714818537235,1704.083914756775,0:28:24.083915
1788000,1749660735.0475907,-0.002178921364247799,1715.2433319091797,0:28:35.243332
1800000,1749660746.5184655,-0.0008331928984262049,1726.7142066955566,0:28:46.714207
1812000,1749660758.3100858,-0.0003152363933622837,1738.5058269500732,0:28:58.505827
1824000,1749660770.0302942,-0.000556852959562093,1750.2260353565216,0:29:10.226035
1836000,1749660781.8176458,-0.0033395877107977867,1762.013386964798,0:29:22.013387
1848000,1749660793.5653002,-0.0020172959193587303,1773.7610414028168,0:29:33.761041
1860000,1749660805.317336,-0.0012224300298839808,1785.5130772590637,0:29:45.513077
1872000,1749660816.5355077,-0.0035270501393824816,1796.7312488555908,0:29:56.731249
1884000,1749660827.984232,-0.0028618546202778816,1808.1799731254578,0:30:08.179973
1896000,1749660839.7757385,0.0006325104041025043,1819.9714796543121,0:30:19.971480
1908000,1749660851.4730315,-0.00465152133256197,1831.6687726974487,0:30:31.668773
1920000,1749660863.2644322,-0.003953590523451567,1843.460173368454,0:30:43.460173
1932000,1749660875.100217,-0.0021965070627629757,1855.2959582805634,0:30:55.295958
1944000,1749660886.9339838,-0.0022070640698075294,1867.1297249794006,0:31:07.129725
1956000,1749660898.1981897,-0.0021047077607363462,1878.3939309120178,0:31:18.393931
1968000,1749660909.535751,-0.002581604290753603,1889.73149228096,0:31:29.731492
1980000,1749660921.3966327,-0.001477646641433239,1901.5923738479614,0:31:41.592374
1992000,1749660933.164261,-0.008636918850243092,1913.3600022792816,0:31:53.360002
2004000,1749660944.8718607,-0.00155734084546566,1925.0676019191742,0:32:05.067602
2016000,1749660956.622748,-0.00513280276209116,1936.818489074707,0:32:16.818489
2028000,1749660968.38931,-0.0019022985361516476,1948.585051059723,0:32:28.585051
2040000,1749660979.6336105,-0.004238382447510958,1959.8293516635895,0:32:39.829352
2052000,1749660991.0253792,-0.0010140237864106894,1971.2211203575134,0:32:51.221120
2064000,1749661002.885907,-0.004411438945680857,1983.0816481113434,0:33:03.081648
2076000,1749661014.6090395,-0.002996586263179779,1994.8047807216644,0:33:14.804781
2088000,1749661026.3576775,-0.002244322095066309,2006.553418636322,0:33:26.553419
2100000,1749661038.0474668,-0.004073974676430225,2018.2432079315186,0:33:38.243208
2112000,1749661049.7976255,-0.0016895347507670522,2029.9933667182922,0:33:49.993367
2124000,1749661061.1673725,-0.0026587527245283127,2041.363113641739,0:34:01.363114
2136000,1749661072.5152802,0.00013146571291144937,2052.71102142334,0:34:12.711021
2148000,1749661084.4277656,-0.007047129794955254,2064.623506784439,0:34:24.623507
2160000,1749661096.1547315,-0.0065876757726073265,2076.350472688675,0:34:36.350473
2172000,1749661107.8446932,-0.0036722964141517878,2088.040434360504,0:34:48.040434
2184000,1749661119.6134357,-0.00030722294468432665,2099.8091769218445,0:34:59.809177
2196000,1749661131.3795772,-0.002463555196300149,2111.575318336487,0:35:11.575318
2208000,1749661142.685569,-0.0006913472316227853,2122.881310224533,0:35:22.881310
2220000,1749661154.0933564,-0.0024916448164731264,2134.289097547531,0:35:34.289098
2232000,1749661166.0075011,-0.0011051195906475186,2146.203242301941,0:35:46.203242
2244000,1749661177.8975396,-0.0014037092914804816,2158.0932807922363,0:35:58.093281
2256000,1749661189.7238128,0.001273259986191988,2169.9195539951324,0:36:09.919554
2268000,1749661201.4675767,-0.002547972137108445,2181.6633179187775,0:36:21.663318
2280000,1749661213.272611,-0.0028301288839429617,2193.4683520793915,0:36:33.468352
2292000,1749661224.683376,0.00010284371819579974,2204.8791172504425,0:36:44.879117
2304000,1749661235.844398,-0.003073127008974552,2216.040139198303,0:36:56.040139
2316000,1749661247.6863477,-0.005327256862074137,2227.8820888996124,0:37:07.882089
2328000,1749661259.413405,-0.002581103006377816,2239.609146118164,0:37:19.609146
2340000,1749661271.1288226,-0.0002585301408544183,2251.324563741684,0:37:31.324564
2352000,1749661282.802425,0.00035634601954370737,2262.9981660842896,0:37:42.998166
2364000,1749661294.4927766,-0.001152224955148995,2274.688517808914,0:37:54.688518
2376000,1749661305.8428707,-0.001015467569231987,2286.0386118888855,0:38:06.038612
2388000,1749661317.0006971,-0.001592214684933424,2297.1964383125305,0:38:17.196438
2400000,1749661328.832853,-0.0020980462431907654,2309.0285942554474,0:38:29.028594
2412000,1749661340.5136437,-0.0009282657993026078,2320.709384918213,0:38:40.709385
2424000,1749661352.2029383,-0.0005356587353162467,2332.398679494858,0:38:52.398679
2436000,1749661363.9230855,-0.0020723759662359953,2344.1188266277313,0:39:04.118827
2448000,1749661375.5995944,-0.0011015312047675252,2355.7953355312347,0:39:15.795336
2460000,1749661386.9171693,-0.0026643506716936827,2367.1129105091095,0:39:27.112911
2472000,1749661398.1665063,-0.0008149221539497375,2378.362247467041,0:39:38.362247
2484000,1749661409.9766352,-0.004508261568844318,2390.172376394272,0:39:50.172376
2496000,1749661421.6785505,-0.002718032570555806,2401.8742916584015,0:40:01.874292
2508000,1749661433.4011364,-0.00040011704550124705,2413.5968775749207,0:40:13.596878
2520000,1749661445.117979,-0.0009153159335255623,2425.313720226288,0:40:25.313720
2532000,1749661456.9085712,-0.002126064384356141,2437.1043124198914,0:40:37.104312
2544000,1749661468.3070092,0.0019451901316642761,2448.5027503967285,0:40:48.502750
2556000,1749661479.6572711,-0.0035927232820540667,2459.8530123233795,0:40:59.853012
2568000,1749661491.5487695,-0.0011764662340283394,2471.7445106506348,0:41:11.744511
2580000,1749661503.2577324,-3.9212569390656427e-05,2483.4534735679626,0:41:23.453474
2592000,1749661515.0167031,-0.0039643412455916405,2495.21244430542,0:41:35.212444
2604000,1749661526.688099,-0.0007115006446838379,2506.883840084076,0:41:46.883840
2616000,1749661538.3170073,-0.001969709061086178,2518.512748479843,0:41:58.512748
2628000,1749661549.4740608,-0.0019931942224502563,2529.6698019504547,0:42:09.669802
2640000,1749661560.8512702,-0.0012227853294461966,2541.0470113754272,0:42:21.047011
2652000,1749661572.7076035,0.0010763317113742232,2552.903344631195,0:42:32.903345
2664000,1749661584.3741596,0.0006483524921350181,2564.569900751114,0:42:44.569901
2676000,1749661596.0896313,0.0001310768857365474,2576.2853724956512,0:42:56.285372
2688000,1749661607.7801871,-0.0018857495160773396,2587.9759283065796,0:43:07.975928
2700000,1749661619.3865929,-0.0019836951978504658,2599.5823340415955,0:43:19.582334
2712000,1749661630.380498,-0.002154420129954815,2610.5762391090393,0:43:30.576239
2724000,1749661641.968612,-0.0017957370728254318,2622.164353132248,0:43:42.164353
2736000,1749661653.7596805,-0.0026112126652151346,2633.9554216861725,0:43:53.955422
2748000,1749661665.4733882,-0.0011751236161217093,2645.669129371643,0:44:05.669129
2760000,1749661677.1923819,-0.001468329573981464,2657.388123035431,0:44:17.388123
2772000,1749661688.8690755,-0.0027082348242402077,2669.064816713333,0:44:29.064817
2784000,1749661700.5436172,0.000460272713098675,2680.7393584251404,0:44:40.739358
2796000,1749661711.5847833,0.0006998941535130143,2691.780524492264,0:44:51.780524
2808000,1749661723.1549883,0.00047527119750157,2703.3507294654846,0:45:03.350729
2820000,1749661734.8366294,0.00025542755611240864,2715.032370567322,0:45:15.032371
2832000,1749661746.555173,0.002264020498842001,2726.7509140968323,0:45:26.750914
2844000,1749661758.2857757,-0.004039359278976917,2738.4815168380737,0:45:38.481517
2856000,1749661770.0346642,-0.002387240994721651,2750.230405330658,0:45:50.230405
2868000,1749661781.5490103,-0.00022766526672057807,2761.7447514533997,0:46:01.744751
2880000,1749661792.7124703,-0.0014749455731362104,2772.9082114696503,0:46:12.908211
2892000,1749661804.4026058,9.594643051968887e-05,2784.5983469486237,0:46:24.598347
2904000,1749661816.119071,-2.0952818886144087e-05,2796.31481218338,0:46:36.314812
2916000,1749661827.824606,-0.0001625893055461347,2808.0203471183777,0:46:48.020347
2928000,1749661839.5069017,0.0010581492679193616,2819.702642917633,0:46:59.702643
2940000,1749661851.2273815,-0.001866107457317412,2831.4231226444244,0:47:11.423123
2952000,1749661862.6003792,-0.0032368863467127085,2842.796120405197,0:47:22.796120
2964000,1749661873.7183354,-0.0005556278047151864,2853.914076566696,0:47:33.914077
2976000,1749661885.5403204,-0.0006736871437169611,2865.7360615730286,0:47:45.736062
2988000,1749661897.2058246,-0.0014986214227974415,2877.4015657901764,0:47:57.401566
3000000,1749661908.9346194,-0.0006697665085084736,2889.1303606033325,0:48:09.130361
3012000,1749661920.5722096,-0.0016822826582938433,2900.767950773239,0:48:20.767951
3024000,1749661932.2632594,-0.0010416629957035184,2912.4590005874634,0:48:32.459001
3036000,1749661943.615248,-0.001715184305794537,2923.8109891414642,0:48:43.810989
3048000,1749661954.8430195,-0.0026895608752965927,2935.038760662079,0:48:55.038761
3060000,1749661966.6533985,-0.0011948554310947657,2946.849139690399,0:49:06.849140
3072000,1749661978.3569264,-0.000534083170350641,2958.552667617798,0:49:18.552668
3084000,1749661990.0079486,-0.0022815605625510216,2970.203689813614,0:49:30.203690
3096000,1749662001.7163844,-2.3757652343192603e-06,2981.9121255874634,0:49:41.912126
3108000,1749662013.4313548,0.00023972554481588304,2993.627095937729,0:49:53.627096
3120000,1749662024.5643234,0.0007476817118003964,3004.760064601898,0:50:04.760065
3132000,1749662035.9390616,-0.001653436222113669,3016.1348028182983,0:50:16.134803
3144000,1749662047.7272635,-0.0016679557738825679,3027.923004627228,0:50:27.923005
3156000,1749662059.4137487,-0.00048327638069167733,3039.609489917755,0:50:39.609490
3168000,1749662071.0286868,-0.0018664150265976787,3051.2244279384613,0:50:51.224428
3180000,1749662082.660809,-0.0006124264327809215,3062.856550216675,0:51:02.856550
3192000,1749662094.2877622,-0.0008746922831051052,3074.483503341675,0:51:14.483503
3204000,1749662105.3888845,-0.0010428371606394649,3085.584625720978,0:51:25.584626
3216000,1749662116.9860213,0.0016613504849374294,3097.181762456894,0:51:37.181762
3228000,1749662128.6695971,-0.0020137073006480932,3108.8653383255005,0:51:48.865338
3240000,1749662140.344327,-0.0001597467198735103,3120.5400681495667,0:52:00.540068
3252000,1749662152.0027764,-0.0034218498039990664,3132.198517560959,0:52:12.198518
3264000,1749662163.666191,-0.0019351275404915214,3143.8619322776794,0:52:23.861932
3276000,1749662175.0841932,-0.0003605885722208768,3155.2799344062805,0:52:35.279934
3288000,1749662186.1408195,0.00041893095476552844,3166.3365607261658,0:52:46.336561
3300000,1749662197.919785,-0.0005969249759800732,3178.115526199341,0:52:58.115526
3312000,1749662209.5998638,0.0012804161524400115,3189.795604944229,0:53:09.795605
3324000,1749662221.2919493,-0.0039464919827878475,3201.487690448761,0:53:21.487690
3336000,1749662232.9289348,-0.00020722161571029574,3213.124675989151,0:53:33.124676
3348000,1749662244.5989325,0.00015684157551731914,3224.794673681259,0:53:44.794674
3360000,1749662255.7748418,-0.0004309017676860094,3235.970582962036,0:53:55.970583
