step,wall_time,train_explained_variance,relative_seconds,relative_time
24000,1749659019.8042212,2.2649765014648438e-05,0.0,0:00:00
36000,1749659031.718262,-7.867813110351562e-06,11.914040803909302,0:00:11.914041
48000,1749659043.6213875,-1.3113021850585938e-06,23.817166328430176,0:00:23.817166
60000,1749659055.4932745,-3.5762786865234375e-07,35.68905329704285,0:00:35.689053
72000,1749659067.3128622,2.384185791015625e-07,47.50864100456238,0:00:47.508641
84000,1749659078.7375295,1.1920928955078125e-07,58.933308362960815,0:00:58.933308
96000,1749659090.1821887,1.1920928955078125e-07,70.37796759605408,0:01:10.377968
108000,1749659102.1952863,2.384185791015625e-07,82.39106512069702,0:01:22.391065
120000,1749659114.053806,1.7881393432617188e-07,94.24958491325378,0:01:34.249585
132000,1749659125.87792,5.960464477539063e-08,106.07369875907898,0:01:46.073699
144000,1749659137.7931118,1.1920928955078125e-07,117.98889064788818,0:01:57.988891
156000,1749659149.6804137,5.960464477539063e-08,129.87619256973267,0:02:09.876193
168000,1749659161.538076,0.0,141.7338547706604,0:02:21.733855
180000,1749659172.773575,1.7881393432617188e-07,152.96935391426086,0:02:32.969354
192000,1749659184.4851062,5.960464477539063e-08,164.68088507652283,0:02:44.680885
204000,1749659196.4394202,0.0,176.6351990699768,0:02:56.635199
216000,1749659208.327288,0.0,188.5230667591095,0:03:08.523067
228000,1749659220.2020798,0.0,200.39785861968994,0:03:20.397859
240000,1749659232.0103521,5.960464477539063e-08,212.2061309814453,0:03:32.206131
252000,1749659243.7444513,5.960464477539063e-08,223.9402301311493,0:03:43.940230
264000,1749659257.066165,-1.1920928955078125e-07,237.26194381713867,0:03:57.261944
276000,1749659268.2943542,0.0,248.49013304710388,0:04:08.490133
288000,1749659279.9534664,0.0,260.149245262146,0:04:20.149245
300000,1749659291.8228076,0.0,272.018586397171,0:04:32.018586
312000,1749659303.8371022,0.0,284.03288102149963,0:04:44.032881
324000,1749659315.774304,0.0,295.9700827598572,0:04:55.970083
336000,1749659327.7329123,0.0,307.92869114875793,0:05:07.928691
348000,1749659339.6560328,0.0,319.85181164741516,0:05:19.851812
360000,1749659351.1924958,0.0,331.3882746696472,0:05:31.388275
372000,1749659362.491399,5.960464477539063e-08,342.68717789649963,0:05:42.687178
384000,1749659374.359445,5.960464477539063e-08,354.555223941803,0:05:54.555224
396000,1749659386.243573,0.0,366.4393517971039,0:06:06.439352
408000,1749659398.1031985,0.0,378.2989773750305,0:06:18.298977
420000,1749659409.9033694,0.0,390.099148273468,0:06:30.099148
432000,1749659421.6428895,0.0,401.83866834640503,0:06:41.838668
