step,wall_time,train_approx_kl,relative_seconds,relative_time
24000,1749659019.8041625,0.0005040763644501567,0.0,0:00:00
36000,1749659031.7181618,0.0010104251559823751,11.913999319076538,0:00:11.913999
48000,1749659043.6213305,0.001316425739787519,23.81716799736023,0:00:23.817168
60000,1749659055.4932077,0.0006799648399464786,35.68904519081116,0:00:35.689045
72000,1749659067.312769,0.000878340913914144,47.50860643386841,0:00:47.508606
84000,1749659078.7374263,0.0010305283358320594,58.93326377868652,0:00:58.933264
96000,1749659090.182131,0.0009316771174781024,70.3779685497284,0:01:10.377969
108000,1749659102.195227,0.001305652316659689,82.39106440544128,0:01:22.391064
120000,1749659114.053743,0.0011203038739040494,94.24958038330078,0:01:34.249580
132000,1749659125.8778408,0.0014295659493654966,106.07367825508118,0:01:46.073678
144000,1749659137.7930534,0.0011120561975985765,117.98889088630676,0:01:57.988891
156000,1749659149.680352,0.0020392651204019785,129.87618947029114,0:02:09.876189
168000,1749659161.5379872,0.002029308583587408,141.73382472991943,0:02:21.733825
180000,1749659172.773495,0.001809320179745555,152.96933245658875,0:02:32.969332
192000,1749659184.4850192,0.0019505408126860857,164.6808567047119,0:02:44.680857
204000,1749659196.4393353,0.002350090304389596,176.6351728439331,0:02:56.635173
216000,1749659208.3272307,0.0028498279862105846,188.52306818962097,0:03:08.523068
228000,1749659220.2020226,0.004177972208708525,200.39786005020142,0:03:20.397860
240000,1749659232.0102954,0.0033794515766203403,212.20613288879395,0:03:32.206133
252000,1749659243.7443852,0.003394355997443199,223.94022274017334,0:03:43.940223
264000,1749659257.0661006,0.004299202933907509,237.26193809509277,0:03:57.261938
276000,1749659268.2942557,0.005592768080532551,248.49009323120117,0:04:08.490093
288000,1749659279.9534035,0.005408158525824547,260.1492409706116,0:04:20.149241
300000,1749659291.822725,0.006305113434791565,272.0185625553131,0:04:32.018563
312000,1749659303.837042,0.00688208406791091,284.03287959098816,0:04:44.032880
324000,1749659315.7742062,0.0067292326129972935,295.9700436592102,0:04:55.970044
336000,1749659327.7328477,0.006861982401460409,307.92868518829346,0:05:07.928685
348000,1749659339.6559806,0.006634694989770651,319.8518180847168,0:05:19.851818
360000,1749659351.1924036,0.00764818349853158,331.38824105262756,0:05:31.388241
372000,1749659362.4913268,0.0078044370748102665,342.6871643066406,0:05:42.687164
384000,1749659374.3593767,0.0080355703830719,354.55521416664124,0:05:54.555214
396000,1749659386.2434692,0.008053586818277836,366.43930673599243,0:06:06.439307
408000,1749659398.103106,0.008042995817959309,378.2989435195923,0:06:18.298944
420000,1749659409.9032745,0.009234001860022545,390.099112033844,0:06:30.099112
432000,1749659421.642802,0.009928409941494465,401.83863949775696,0:06:41.838639
444000,1749659433.2178018,0.009361899457871914,413.4136393070221,0:06:53.413639
456000,1749659444.3418763,0.009851975366473198,424.537713766098,0:07:04.537714
468000,1749659456.0299907,0.009672804735600948,436.22582817077637,0:07:16.225828
480000,1749659467.753821,0.010780961252748966,447.94965839385986,0:07:27.949658
492000,1749659479.5088966,0.010428640991449356,459.70473408699036,0:07:39.704734
504000,1749659491.166303,0.007336494978517294,471.362140417099,0:07:51.362140
516000,1749659502.8246555,0.006443487945944071,483.0204930305481,0:08:03.020493
528000,1749659514.2175598,0.004728277213871479,494.4133973121643,0:08:14.413397
540000,1749659525.3917058,0.006357415113598108,505.58754324913025,0:08:25.587543
552000,1749659537.1551814,0.007591702975332737,517.3510189056396,0:08:37.351019
564000,1749659548.8040893,0.00542656984180212,528.9999268054962,0:08:48.999927
576000,1749659560.4629946,0.004178470000624657,540.6588320732117,0:09:00.658832
588000,1749659572.109466,0.002176583046093583,552.3053035736084,0:09:12.305304
600000,1749659583.7811558,0.003198007121682167,563.9769933223724,0:09:23.976993
612000,1749659595.0455797,8.203295146813616e-05,575.2414171695709,0:09:35.241417
624000,1749659606.313191,0.00011778088810387999,586.5090284347534,0:09:46.509028
636000,1749659618.1756902,0.00020635775581467897,598.371527671814,0:09:58.371528
648000,1749659629.9161575,4.61420786450617e-05,610.1119949817657,0:10:10.111995
660000,1749659641.5706844,0.0005251700058579445,621.7665219306946,0:10:21.766522
672000,1749659653.243405,0.0005433138576336205,633.4392426013947,0:10:33.439243
684000,1749659664.9212103,0.00222564279101789,645.1170477867126,0:10:45.117048
696000,1749659676.135179,0.001157216029241681,656.3310165405273,0:10:56.331017
708000,1749659687.5683048,0.00013703534204978496,667.7641422748566,0:11:07.764142
720000,1749659699.3723152,0.0021890962962061167,679.5681526660919,0:11:19.568153
732000,1749659711.0814543,0.003197629004716873,691.2772917747498,0:11:31.277292
744000,1749659722.7987192,0.0017881194362416863,702.9945566654205,0:11:42.994557
756000,1749659734.4794695,0.004029988311231136,714.6753070354462,0:11:54.675307
768000,1749659746.2482753,0.002636509481817484,726.44411277771,0:12:06.444113
780000,1749659757.3429718,0.0035498912911862135,737.538809299469,0:12:17.538809
792000,1749659768.8503227,0.001969755394384265,749.0461602210999,0:12:29.046160
804000,1749659780.6299896,0.004009695257991552,760.8258271217346,0:12:40.825827
816000,1749659792.3100054,0.00310061639174819,772.505842924118,0:12:52.505843
828000,1749659804.0466118,0.002637675032019615,784.2424492835999,0:13:04.242449
840000,1749659815.751195,0.002847039606422186,795.9470324516296,0:13:15.947032
852000,1749659827.4065104,0.0034000470768660307,807.6023478507996,0:13:27.602348
864000,1749659838.3722146,0.005580259952694178,818.5680520534515,0:13:38.568052
876000,1749659850.0225818,0.0049714804627001286,830.2184193134308,0:13:50.218419
888000,1749659861.717679,0.004554412327706814,841.9135165214539,0:14:01.913517
900000,1749659873.4081662,0.0038417193572968245,853.6040036678314,0:14:13.604004
912000,1749659885.1206708,0.005538170225918293,865.3165082931519,0:14:25.316508
924000,1749659896.8290884,0.004467003978788853,877.0249259471893,0:14:37.024926
936000,1749659908.3442647,0.00391386728733778,888.5401022434235,0:14:48.540102
948000,1749659919.426935,0.004348715767264366,899.6227724552155,0:14:59.622772
960000,1749659931.2224324,0.006207509897649288,911.4182698726654,0:15:11.418270
972000,1749659942.958551,0.0049758004024624825,923.1543884277344,0:15:23.154388
984000,1749659954.6941144,0.005281929858028889,934.8899519443512,0:15:34.889952
996000,1749659966.3741605,0.004544389434158802,946.5699980258942,0:15:46.569998
1008000,1749659978.0598109,0.0034867790527641773,958.2556483745575,0:15:58.255648
1020000,1749659989.5293446,0.005288270767778158,969.725182056427,0:16:09.725182
1032000,1749660000.7109604,0.005197769496589899,980.9067978858948,0:16:20.906798
1044000,1749660012.438762,0.004953010939061642,992.6345994472504,0:16:32.634599
1056000,1749660024.1826925,0.004992295987904072,1004.3785300254822,0:16:44.378530
1068000,1749660035.9401786,0.0059062116779387,1016.1360161304474,0:16:56.136016
1080000,1749660047.6338997,0.004695603158324957,1027.8297371864319,0:17:07.829737
1092000,1749660059.328682,0.006128487177193165,1039.524519443512,0:17:19.524519
1104000,1749660070.687138,0.005182662047445774,1050.882975578308,0:17:30.882976
1116000,1749660081.9128115,0.00732836127281189,1062.1086490154266,0:17:42.108649
1128000,1749660093.774045,0.004840924870222807,1073.9698824882507,0:17:53.969882
1140000,1749660105.5271235,0.005562753416597843,1085.722960948944,0:18:05.722961
1152000,1749660117.246535,0.005328065250068903,1097.442372560501,0:18:17.442373
1164000,1749660128.9720392,0.006986470427364111,1109.1678767204285,0:18:29.167877
1176000,1749660140.638585,0.007550223730504513,1120.8344225883484,0:18:40.834423
1188000,1749660152.0246348,0.0069235339760780334,1132.2204723358154,0:18:52.220472
1200000,1749660163.2765508,0.006528184749186039,1143.472388267517,0:19:03.472388
1212000,1749660175.1078904,0.010349138639867306,1155.3037278652191,0:19:15.303728
1224000,1749660186.9476128,0.006618512328714132,1167.1434502601624,0:19:27.143450
1236000,1749660198.738698,0.007907934486865997,1178.9345355033875,0:19:38.934536
1248000,1749660210.5250816,0.008535613305866718,1190.7209191322327,0:19:50.720919
1260000,1749660222.440723,0.006463958416134119,1202.6365604400635,0:20:02.636560
1272000,1749660234.0397592,0.00906781479716301,1214.2355966567993,0:20:14.235597
1284000,1749660245.4487593,0.007129021920263767,1225.6445968151093,0:20:25.644597
1296000,1749660257.1283395,0.007760117761790752,1237.3241770267487,0:20:37.324177
1308000,1749660268.9226441,0.008670967072248459,1249.1184816360474,0:20:49.118482
1320000,1749660280.6939893,0.00705714151263237,1260.8898267745972,0:21:00.889827
1332000,1749660292.489635,0.012098844163119793,1272.6854724884033,0:21:12.685472
1344000,1749660304.2780085,0.017716243863105774,1284.4738459587097,0:21:24.473846
1356000,1749660315.9492621,0.007830005139112473,1296.1450996398926,0:21:36.145100
1368000,1749660326.9940186,0.006050902418792248,1307.1898560523987,0:21:47.189856
1380000,1749660338.673454,0.007229585200548172,1318.8692915439606,0:21:58.869292
1392000,1749660350.4792237,0.014879112131893635,1330.675061225891,0:22:10.675061
1404000,1749660362.205987,0.014273008331656456,1342.4018244743347,0:22:22.401824
1416000,1749660373.926237,0.014466062188148499,1354.1220746040344,0:22:34.122075
1428000,1749660385.6547968,0.009752770885825157,1365.8506343364716,0:22:45.850634
