step,wall_time,train_clip_fraction,relative_seconds,relative_time
588000,1749659572.1095083,0.018200000748038292,552.3053269386292,0:09:12.305327
600000,1749659583.7811792,0.011783333495259285,563.9769978523254,0:09:23.976998
612000,1749659595.0456011,0.0,575.2414197921753,0:09:35.241420
624000,1749659606.3132155,0.0,586.5090341567993,0:09:46.509034
636000,1749659618.1757126,0.0,598.3715312480927,0:09:58.371531
648000,1749659629.9161801,0.0,610.111998796463,0:10:10.111999
660000,1749659641.570706,0.0,621.766524553299,0:10:21.766525
672000,1749659653.2434294,0.0,633.439248085022,0:10:33.439248
684000,1749659664.9212313,0.0006000000284984708,645.1170499324799,0:10:45.117050
696000,1749659676.1351998,1.6666666851961054e-05,656.331018447876,0:10:56.331018
708000,1749659687.5683224,0.0,667.7641410827637,0:11:07.764141
720000,1749659699.3723419,0.0024083333555608988,679.568160533905,0:11:19.568161
732000,1749659711.081523,0.0049666669219732285,691.2773416042328,0:11:31.277342
744000,1749659722.798741,0.0006666666595265269,702.9945597648621,0:11:42.994560
756000,1749659734.479512,0.011175000108778477,714.6753306388855,0:11:54.675331
768000,1749659746.248296,0.00644166674464941,726.4441146850586,0:12:06.444115
780000,1749659757.342992,0.01360000018030405,737.5388107299805,0:12:17.538811
792000,1749659768.8503425,0.0017833333695307374,749.0461611747742,0:12:29.046161
804000,1749659780.6300354,0.01873333379626274,760.8258540630341,0:12:40.825854
816000,1749659792.310026,0.006225000135600567,772.5058445930481,0:12:52.505845
828000,1749659804.0466309,0.0024666667450219393,784.2424495220184,0:13:04.242450
840000,1749659815.7512183,0.002758333459496498,795.9470369815826,0:13:15.947037
852000,1749659827.4065363,0.00977499969303608,807.6023550033569,0:13:27.602355
864000,1749659838.3722358,0.025299999862909317,818.5680544376373,0:13:38.568054
876000,1749659850.022606,0.0377500019967556,830.2184245586395,0:13:50.218425
888000,1749659861.7177002,0.016850000247359276,841.9135189056396,0:14:01.913519
900000,1749659873.40819,0.021050000563263893,853.6040086746216,0:14:13.604009
912000,1749659885.1206932,0.03644999861717224,865.3165118694305,0:14:25.316512
924000,1749659896.8291128,0.019308334216475487,877.0249314308167,0:14:37.024931
936000,1749659908.3442872,0.02745833434164524,888.5401058197021,0:14:48.540106
948000,1749659919.4269562,0.018541667610406876,899.6227748394012,0:14:59.622775
960000,1749659931.2224543,0.06821666657924652,911.4182729721069,0:15:11.418273
972000,1749659942.95857,0.042758334428071976,923.154388666153,0:15:23.154389
984000,1749659954.6941357,0.03945000097155571,934.889954328537,0:15:34.889954
996000,1749659966.3741803,0.021825000643730164,946.5699989795685,0:15:46.569999
1008000,1749659978.0598311,0.024150000885128975,958.255649805069,0:15:58.255650
1020000,1749659989.5293686,0.03361666575074196,969.7251873016357,0:16:09.725187
1032000,1749660000.7109828,0.046416666358709335,980.9068014621735,0:16:20.906801
1044000,1749660012.4387848,0.044991668313741684,992.6346035003662,0:16:32.634604
1056000,1749660024.1827147,0.043316666036844254,1004.3785333633423,0:16:44.378533
1068000,1749660035.9401982,0.0701083317399025,1016.1360168457031,0:16:56.136017
1080000,1749660047.6339214,0.02710000053048134,1027.8297400474548,0:17:07.829740
1092000,1749660059.3287015,0.057374998927116394,1039.5245201587677,0:17:19.524520
1104000,1749660070.6871588,0.05980833247303963,1050.8829774856567,0:17:30.882977
1116000,1749660081.9128335,0.059324998408555984,1062.1086521148682,0:17:42.108652
1128000,1749660093.7740695,0.035733334720134735,1073.9698882102966,0:17:53.969888
1140000,1749660105.5271435,0.03974166512489319,1085.722962141037,0:18:05.722962
1152000,1749660117.2465591,0.040550000965595245,1097.4423778057098,0:18:17.442378
1164000,1749660128.9720643,0.09186666458845139,1109.1678829193115,0:18:29.167883
1176000,1749660140.6386046,0.07374999672174454,1120.8344233036041,0:18:40.834423
1188000,1749660152.0246546,0.10733333230018616,1132.2204732894897,0:18:52.220473
1200000,1749660163.276572,0.0949999988079071,1143.4723906517029,0:19:03.472391
1212000,1749660175.1079047,0.10599999874830246,1155.303723335266,0:19:15.303723
1224000,1749660186.9476368,0.07724166661500931,1167.143455505371,0:19:27.143456
1236000,1749660198.7387161,0.10665833204984665,1178.9345347881317,0:19:38.934535
1248000,1749660210.525103,0.10879166424274445,1190.720921754837,0:19:50.720922
1260000,1749660222.4407475,0.07106667011976242,1202.6365661621094,0:20:02.636566
1272000,1749660234.0397806,0.14527499675750732,1214.2355992794037,0:20:14.235599
1284000,1749660245.4487796,0.12139999866485596,1225.6445982456207,0:20:25.644598
1296000,1749660257.128364,0.08794999867677689,1237.3241827487946,0:20:37.324183
1308000,1749660268.9226654,0.1020750030875206,1249.1184840202332,0:20:49.118484
1320000,1749660280.6940145,0.10907500237226486,1260.8898332118988,0:21:00.889833
1332000,1749660292.4896553,0.13875000178813934,1272.6854739189148,0:21:12.685474
1344000,1749660304.2780302,0.1400083303451538,1284.4738488197327,0:21:24.473849
1356000,1749660315.9492877,0.11029999703168869,1296.1451063156128,0:21:36.145106
1368000,1749660326.9940383,0.07432500272989273,1307.189857006073,0:21:47.189857
1380000,1749660338.6734939,0.11953333020210266,1318.8693125247955,0:21:58.869313
1392000,1749660350.479248,0.14957499504089355,1330.6750667095184,0:22:10.675067
1404000,1749660362.2060068,0.12628333270549774,1342.401825428009,0:22:22.401825
1416000,1749660373.9262614,0.15347500145435333,1354.1220800876617,0:22:34.122080
1428000,1749660385.6548216,0.14069999754428864,1365.850640296936,0:22:45.850640
1440000,1749660397.5003922,0.1504250019788742,1377.696210861206,0:22:57.696211
1452000,1749660408.6236877,0.13320833444595337,1388.819506406784,0:23:08.819506
1464000,1749660420.3024702,0.1454250067472458,1400.4982888698578,0:23:20.498289
1476000,1749660432.188834,0.12021666765213013,1412.3846526145935,0:23:32.384653
1488000,1749660444.0036273,0.14950832724571228,1424.1994459629059,0:23:44.199446
1500000,1749660455.8565822,0.13434167206287384,1436.0524008274078,0:23:56.052401
1512000,1749660467.543759,0.13890832662582397,1447.7395777702332,0:24:07.739578
1524000,1749660479.2846298,0.15520833432674408,1459.4804484844208,0:24:19.480448
1536000,1749660490.3096793,0.1300249993801117,1470.505497932434,0:24:30.505498
1548000,1749660501.8633256,0.1680583357810974,1482.0591442584991,0:24:42.059144
1560000,1749660513.691491,0.17235000431537628,1493.887309551239,0:24:53.887310
1572000,1749660525.4396274,0.1492166668176651,1505.6354460716248,0:25:05.635446
1584000,1749660537.1447153,0.2016250044107437,1517.3405339717865,0:25:17.340534
1596000,1749660548.9538796,0.15080833435058594,1529.1496982574463,0:25:29.149698
1608000,1749660560.7958305,0.22521667182445526,1540.9916491508484,0:25:40.991649
1620000,1749660571.9522471,0.1810416728258133,1552.1480658054352,0:25:52.148066
1632000,1749660583.4562037,0.12890000641345978,1563.6520223617554,0:26:03.652022
1644000,1749660595.2825847,0.17050834000110626,1575.4784033298492,0:26:15.478403
1656000,1749660607.0542378,0.12231666594743729,1587.2500565052032,0:26:27.250057
1668000,1749660618.7631042,0.19740833342075348,1598.9589228630066,0:26:38.958923
1680000,1749660630.394868,0.19901666045188904,1610.5906865596771,0:26:50.590687
1692000,1749660642.1952322,0.18671666085720062,1622.3910508155823,0:27:02.391051
1704000,1749660653.441604,0.17452499270439148,1633.6374225616455,0:27:13.637423
1716000,1749660664.9494662,0.2312166690826416,1645.1452848911285,0:27:25.145285
1728000,1749660676.8093581,0.17760834097862244,1657.005176782608,0:27:37.005177
1740000,1749660688.5996413,0.1896333396434784,1668.795459985733,0:27:48.795460
1752000,1749660700.351668,0.19566667079925537,1680.5474865436554,0:28:00.547487
1764000,1749660712.112765,0.19651666283607483,1692.3085837364197,0:28:12.308584
1776000,1749660723.8880427,0.1767166703939438,1704.0838613510132,0:28:24.083861
1788000,1749660735.0474415,0.17603333294391632,1715.2432601451874,0:28:35.243260
1800000,1749660746.518216,0.17669999599456787,1726.7140345573425,0:28:46.714035
1812000,1749660758.3099732,0.15925000607967377,1738.5057919025421,0:28:58.505792
1824000,1749660770.030213,0.1712583303451538,1750.226031780243,0:29:10.226032
1836000,1749660781.8175232,0.18964166939258575,1762.0133419036865,0:29:22.013342
1848000,1749660793.565224,0.16810832917690277,1773.7610425949097,0:29:33.761043
1860000,1749660805.3171947,0.13150833547115326,1785.5130133628845,0:29:45.513013
1872000,1749660816.5353599,0.212391659617424,1796.73117852211,0:29:56.731179
1884000,1749660827.9841545,0.22446666657924652,1808.1799731254578,0:30:08.179973
1896000,1749660839.7756634,0.163224995136261,1819.971482038498,0:30:19.971482
1908000,1749660851.4729033,0.23178333044052124,1831.6687219142914,0:30:31.668722
1920000,1749660863.264308,0.1817166656255722,1843.4601266384125,0:30:43.460127
1932000,1749660875.1001384,0.20977500081062317,1855.2959570884705,0:30:55.295957
1944000,1749660886.9338565,0.21793332695960999,1867.1296751499176,0:31:07.129675
1956000,1749660898.198076,0.2151000052690506,1878.3938946723938,0:31:18.393895
1968000,1749660909.5356746,0.18819166719913483,1889.7314932346344,0:31:29.731493
1980000,1749660921.3965542,0.20051667094230652,1901.592372894287,0:31:41.592373
1992000,1749660933.1641746,0.1564749926328659,1913.3599932193756,0:31:53.359993
2004000,1749660944.8717866,0.16620832681655884,1925.0676052570343,0:32:05.067605
2016000,1749660956.6226199,0.24049167335033417,1936.8184385299683,0:32:16.818439
2028000,1749660968.3891673,0.20335833728313446,1948.5849859714508,0:32:28.584986
2040000,1749660979.6334581,0.18044166266918182,1959.8292768001556,0:32:39.829277
2052000,1749660991.025255,0.1428000032901764,1971.221073627472,0:32:51.221074
2064000,1749661002.8858333,0.23670832812786102,1983.0816519260406,0:33:03.081652
2076000,1749661014.6089194,0.19189999997615814,1994.8047380447388,0:33:14.804738
2088000,1749661026.3576021,0.1789083331823349,2006.5534207820892,0:33:26.553421
2100000,1749661038.0473416,0.2055833339691162,2018.2431602478027,0:33:38.243160
2112000,1749661049.7975452,0.22998332977294922,2029.9933638572693,0:33:49.993364
2124000,1749661061.167251,0.19618333876132965,2041.3630697727203,0:34:01.363070
2136000,1749661072.515146,0.2048249989748001,2052.710964679718,0:34:12.710965
2148000,1749661084.427692,0.18070833384990692,2064.6235105991364,0:34:24.623511
2160000,1749661096.1546571,0.19519999623298645,2076.3504757881165,0:34:36.350476
2172000,1749661107.8446155,0.19170832633972168,2088.0404341220856,0:34:48.040434
2184000,1749661119.6133595,0.1759333312511444,2099.8091781139374,0:34:59.809178
2196000,1749661131.3794289,0.26225000619888306,2111.575247526169,0:35:11.575248
2208000,1749661142.6854293,0.1363583356142044,2122.881247997284,0:35:22.881248
2220000,1749661154.093235,0.2385166734457016,2134.2890536785126,0:35:34.289054
2232000,1749661166.007402,0.24547499418258667,2146.20322060585,0:35:46.203221
2244000,1749661177.8974223,0.21324166655540466,2158.0932409763336,0:35:58.093241
2256000,1749661189.723691,0.1828833371400833,2169.9195096492767,0:36:09.919510
2268000,1749661201.4674428,0.172733336687088,2181.663261413574,0:36:21.663261
2280000,1749661213.2725143,0.25702500343322754,2193.468333005905,0:36:33.468333
2292000,1749661224.6832533,0.1164083331823349,2204.8790719509125,0:36:44.879072
2304000,1749661235.8442626,0.20514999330043793,2216.0400812625885,0:36:56.040081
2316000,1749661247.6862345,0.16339999437332153,2227.8820531368256,0:37:07.882053
2328000,1749661259.4132822,0.2681083381175995,2239.609100818634,0:37:19.609101
2340000,1749661271.1286871,0.12701666355133057,2251.3245058059692,0:37:31.324506
2352000,1749661282.8023045,0.2065500020980835,2262.9981231689453,0:37:42.998123
2364000,1749661294.4927013,0.16300000250339508,2274.6885199546814,0:37:54.688520
2376000,1749661305.8427613,0.21414999663829803,2286.038579940796,0:38:06.038580
2388000,1749661317.0005753,0.1691083312034607,2297.196393966675,0:38:17.196394
2400000,1749661328.8327754,0.18470832705497742,2309.028594017029,0:38:29.028594
2412000,1749661340.5135627,0.25976666808128357,2320.709381341934,0:38:40.709381
2424000,1749661352.2028637,0.1785416603088379,2332.3986823558807,0:38:52.398682
2436000,1749661363.9230046,0.2248833328485489,2344.118823289871,0:39:04.118823
2448000,1749661375.5994637,0.18259166181087494,2355.7952823638916,0:39:15.795282
2460000,1749661386.917055,0.2250249981880188,2367.1128735542297,0:39:27.112874
2472000,1749661398.1662478,0.22450833022594452,2378.3620665073395,0:39:38.362067
2484000,1749661409.9765596,0.2272833287715912,2390.1723783016205,0:39:50.172378
2496000,1749661421.6784039,0.23528333008289337,2401.8742225170135,0:40:01.874223
2508000,1749661433.4010181,0.18565833568572998,2413.5968368053436,0:40:13.596837
2520000,1749661445.1178558,0.3252083361148834,2425.3136744499207,0:40:25.313674
2532000,1749661456.90844,0.14572499692440033,2437.104258775711,0:40:37.104259
2544000,1749661468.3068957,0.22384999692440033,2448.502714395523,0:40:48.502714
2556000,1749661479.657189,0.14798332750797272,2459.853007555008,0:40:59.853008
2568000,1749661491.5486376,0.1349249929189682,2471.7444562911987,0:41:11.744456
2580000,1749661503.2576544,0.1715250015258789,2483.4534730911255,0:41:23.453473
2592000,1749661515.0165763,0.26602500677108765,2495.212394952774,0:41:35.212395
2604000,1749661526.687967,0.16774167120456696,2506.88378572464,0:41:46.883786
2616000,1749661538.3169246,0.22567500174045563,2518.5127432346344,0:41:58.512743
2628000,1749661549.4738913,0.2487500011920929,2529.669709920883,0:42:09.669710
2640000,1749661560.851188,0.24062499403953552,2541.0470066070557,0:42:21.047007
2652000,1749661572.7074912,0.12755000591278076,2552.9033098220825,0:42:32.903310
2664000,1749661584.3740745,0.17683333158493042,2564.5698931217194,0:42:44.569893
2676000,1749661596.0895488,0.12514999508857727,2576.285367488861,0:42:56.285367
2688000,1749661607.7801108,0.11528333276510239,2587.9759294986725,0:43:07.975929
2700000,1749661619.386465,0.250983327627182,2599.5822837352753,0:43:19.582284
2712000,1749661630.3803535,0.09852500259876251,2610.5761721134186,0:43:30.576172
2724000,1749661641.9685025,0.10296666622161865,2622.1643211841583,0:43:42.164321
2736000,1749661653.7595587,0.2756916582584381,2633.9553773403168,0:43:53.955377
2748000,1749661665.473265,0.24215833842754364,2645.669083595276,0:44:05.669084
2760000,1749661677.1922433,0.1949416697025299,2657.3880620002747,0:44:17.388062
2772000,1749661688.868955,0.2389499992132187,2669.0647735595703,0:44:29.064774
2784000,1749661700.5433993,0.10551666468381882,2680.7392179965973,0:44:40.739218
2796000,1749661711.5846713,0.1430416703224182,2691.78048992157,0:44:51.780490
2808000,1749661723.1549125,0.12906666100025177,2703.3507311344147,0:45:03.350731
2820000,1749661734.836512,0.13802500069141388,2715.032330751419,0:45:15.032331
2832000,1749661746.555094,0.1933249980211258,2726.750912666321,0:45:26.750913
2844000,1749661758.2856526,0.2492000013589859,2738.481471300125,0:45:38.481471
2856000,1749661770.0345876,0.24410000443458557,2750.2304062843323,0:45:50.230406
2868000,1749661781.5488822,0.10151666402816772,2761.744700908661,0:46:01.744701
2880000,1749661792.712357,0.25911667943000793,2772.9081757068634,0:46:12.908176
2892000,1749661804.4025002,0.19490833580493927,2784.5983188152313,0:46:24.598319
2904000,1749661816.1189427,0.2318333387374878,2796.314761400223,0:46:36.314761
2916000,1749661827.8245032,0.2698916792869568,2808.0203218460083,0:46:48.020322
2928000,1749661839.5067756,0.1745833307504654,2819.702594280243,0:46:59.702594
2940000,1749661851.227262,0.15587499737739563,2831.4230806827545,0:47:11.423081
2952000,1749661862.6002307,0.07653333246707916,2842.7960493564606,0:47:22.796049
2964000,1749661873.7181954,0.19355833530426025,2853.9140141010284,0:47:33.914014
2976000,1749661885.5402334,0.13149166107177734,2865.7360520362854,0:47:45.736052
2988000,1749661897.2057455,0.17633333802223206,2877.4015641212463,0:47:57.401564
3000000,1749661908.9345338,0.15537500381469727,2889.130352497101,0:48:09.130352
3012000,1749661920.5721328,0.22605833411216736,2900.767951488495,0:48:20.767951
3024000,1749661932.263136,0.09527499973773956,2912.4589545726776,0:48:32.458955
3036000,1749661943.6151102,0.0812416672706604,2923.8109288215637,0:48:43.810929
3048000,1749661954.8429208,0.12337499856948853,2935.0387394428253,0:48:55.038739
3060000,1749661966.6526628,0.08852499723434448,2946.8484814167023,0:49:06.848481
3072000,1749661978.3568003,0.16632500290870667,2958.5526189804077,0:49:18.552619
3084000,1749661990.007866,0.09019999951124191,2970.203684568405,0:49:30.203685
3096000,1749662001.7162933,0.15618333220481873,2981.9121119976044,0:49:41.912112
3108000,1749662013.431219,0.11104166507720947,2993.6270377635956,0:49:53.627038
3120000,1749662024.5642033,0.19298332929611206,3004.7600219249725,0:50:04.760022
3132000,1749662035.9389832,0.16477499902248383,3016.134801864624,0:50:16.134802
3144000,1749662047.7271419,0.2121083289384842,3027.9229605197906,0:50:27.922961
3156000,1749662059.41366,0.1721833348274231,3039.609478712082,0:50:39.609479
3168000,1749662071.0286121,0.10668333619832993,3051.2244307994843,0:50:51.224431
3180000,1749662082.6607296,0.06733333319425583,3062.856548309326,0:51:02.856548
3192000,1749662094.2876267,0.14843332767486572,3074.48344540596,0:51:14.483445
3204000,1749662105.3887718,0.16687500476837158,3085.584590435028,0:51:25.584590
3216000,1749662116.985943,0.217891663312912,3097.181761741638,0:51:37.181762
3228000,1749662128.6694462,0.18791666626930237,3108.865264892578,0:51:48.865265
3240000,1749662140.3442433,0.22710832953453064,3120.5400619506836,0:52:00.540062
3252000,1749662152.0026484,0.13165833055973053,3132.19846701622,0:52:12.198467
3264000,1749662163.6661105,0.10931666940450668,3143.861929178238,0:52:23.861929
3276000,1749662175.0840852,0.21580833196640015,3155.2799038887024,0:52:35.279904
3288000,1749662186.140696,0.17789167165756226,3166.33651471138,0:52:46.336515
3300000,1749662197.9197066,0.14650000631809235,3178.1155252456665,0:52:58.115525
3312000,1749662209.5997841,0.17543333768844604,3189.795602798462,0:53:09.795603
3324000,1749662221.2918665,0.12530000507831573,3201.4876852035522,0:53:21.487685
3336000,1749662232.9288151,0.15724167227745056,3213.1246337890625,0:53:33.124634
3348000,1749662244.5988545,0.2148749977350235,3224.794673204422,0:53:44.794673
3360000,1749662255.7747285,0.15986666083335876,3235.9705471992493,0:53:55.970547
