step,wall_time,train_learning_rate,relative_seconds,relative_time
876000,1749659850.0226882,9.999999747378752e-05,830.2184541225433,0:13:50.218454
888000,1749659861.7177548,9.999999747378752e-05,841.9135208129883,0:14:01.913521
900000,1749659873.4082632,9.999999747378752e-05,853.6040291786194,0:14:13.604029
912000,1749659885.120757,9.999999747378752e-05,865.3165230751038,0:14:25.316523
924000,1749659896.8292024,9.999999747378752e-05,877.0249683856964,0:14:37.024968
936000,1749659908.3443735,9.999999747378752e-05,888.5401394367218,0:14:48.540139
948000,1749659919.4270337,9.999999747378752e-05,899.6227996349335,0:14:59.622800
960000,1749659931.2225695,9.999999747378752e-05,911.4183354377747,0:15:11.418335
972000,1749659942.9586208,9.999999747378752e-05,923.1543867588043,0:15:23.154387
984000,1749659954.6941864,9.999999747378752e-05,934.8899524211884,0:15:34.889952
996000,1749659966.374231,9.999999747378752e-05,946.5699970722198,0:15:46.569997
1008000,1749659978.0598874,9.999999747378752e-05,958.2556533813477,0:15:58.255653
1020000,1749659989.5294523,9.999999747378752e-05,969.725218296051,0:16:09.725218
1032000,1749660000.711059,9.999999747378752e-05,980.9068250656128,0:16:20.906825
1044000,1749660012.4388678,9.999999747378752e-05,992.6346337795258,0:16:32.634634
1056000,1749660024.182767,9.999999747378752e-05,1004.3785328865051,0:16:44.378533
1068000,1749660035.9402518,9.999999747378752e-05,1016.1360177993774,0:16:56.136018
1080000,1749660047.6339743,9.999999747378752e-05,1027.8297402858734,0:17:07.829740
1092000,1749660059.3287528,9.999999747378752e-05,1039.5245187282562,0:17:19.524519
1104000,1749660070.6872337,9.999999747378752e-05,1050.8829996585846,0:17:30.883000
1116000,1749660081.9129121,9.999999747378752e-05,1062.1086781024933,0:17:42.108678
1128000,1749660093.7741506,9.999999747378752e-05,1073.9699165821075,0:17:53.969917
1140000,1749660105.5271955,9.999999747378752e-05,1085.7229614257812,0:18:05.722961
1152000,1749660117.246618,9.999999747378752e-05,1097.442384004593,0:18:17.442384
1164000,1749660128.9721472,9.999999747378752e-05,1109.167913198471,0:18:29.167913
1176000,1749660140.6386554,9.999999747378752e-05,1120.8344213962555,0:18:40.834421
1188000,1749660152.0247283,9.999999747378752e-05,1132.2204942703247,0:18:52.220494
1200000,1749660163.2766447,9.999999747378752e-05,1143.4724106788635,0:19:03.472411
1212000,1749660175.1079545,9.999999747378752e-05,1155.3037204742432,0:19:15.303720
1224000,1749660186.9477172,9.999999747378752e-05,1167.1434831619263,0:19:27.143483
1236000,1749660198.7387657,9.999999747378752e-05,1178.9345316886902,0:19:38.934532
1248000,1749660210.525158,9.999999747378752e-05,1190.7209239006042,0:19:50.720924
1260000,1749660222.4408257,9.999999747378752e-05,1202.6365916728973,0:20:02.636592
1272000,1749660234.0398564,9.999999747378752e-05,1214.2356224060059,0:20:14.235622
1284000,1749660245.4488528,9.999999747378752e-05,1225.6446187496185,0:20:25.644619
1296000,1749660257.128448,9.999999747378752e-05,1237.3242139816284,0:20:37.324214
1308000,1749660268.9227185,9.999999747378752e-05,1249.1184844970703,0:20:49.118484
1320000,1749660280.6940968,9.999999747378752e-05,1260.8898627758026,0:21:00.889863
1332000,1749660292.4897058,9.999999747378752e-05,1272.6854717731476,0:21:12.685472
1344000,1749660304.2781157,9.999999747378752e-05,1284.4738817214966,0:21:24.473882
1356000,1749660315.949372,9.999999747378752e-05,1296.1451380252838,0:21:36.145138
1368000,1749660326.99411,9.999999747378752e-05,1307.1898760795593,0:21:47.189876
1380000,1749660338.6735759,9.999999747378752e-05,1318.8693418502808,0:21:58.869342
1392000,1749660350.479345,9.999999747378752e-05,1330.6751110553741,0:22:10.675111
1404000,1749660362.2060573,9.999999747378752e-05,1342.4018232822418,0:22:22.401823
1416000,1749660373.9263465,9.999999747378752e-05,1354.1221125125885,0:22:34.122113
1428000,1749660385.6549027,9.999999747378752e-05,1365.850668668747,0:22:45.850669
1440000,1749660397.500471,9.999999747378752e-05,1377.6962370872498,0:22:57.696237
1452000,1749660408.62376,9.999999747378752e-05,1388.8195259571075,0:23:08.819526
1464000,1749660420.3025765,9.999999747378752e-05,1400.498342514038,0:23:20.498343
1476000,1749660432.1888921,9.999999747378752e-05,1412.3846580982208,0:23:32.384658
1488000,1749660444.0036762,9.999999747378752e-05,1424.1994421482086,0:23:44.199442
1500000,1749660455.8566322,9.999999747378752e-05,1436.0523982048035,0:23:56.052398
1512000,1749660467.5438116,9.999999747378752e-05,1447.7395775318146,0:24:07.739578
1524000,1749660479.2846823,9.999999747378752e-05,1459.4804482460022,0:24:19.480448
1536000,1749660490.3097534,9.999999747378752e-05,1470.5055193901062,0:24:30.505519
1548000,1749660501.8634114,9.999999747378752e-05,1482.0591773986816,0:24:42.059177
1560000,1749660513.6915896,9.999999747378752e-05,1493.8873555660248,0:24:53.887356
1572000,1749660525.4397073,9.999999747378752e-05,1505.6354732513428,0:25:05.635473
1584000,1749660537.1447942,9.999999747378752e-05,1517.3405601978302,0:25:17.340560
1596000,1749660548.9539554,9.999999747378752e-05,1529.1497213840485,0:25:29.149721
1608000,1749660560.7958791,9.999999747378752e-05,1540.9916450977325,0:25:40.991645
1620000,1749660571.9523323,9.999999747378752e-05,1552.148098230362,0:25:52.148098
1632000,1749660583.456296,9.999999747378752e-05,1563.6520619392395,0:26:03.652062
1644000,1749660595.2826626,9.999999747378752e-05,1575.4784286022186,0:26:15.478429
1656000,1749660607.0543227,9.999999747378752e-05,1587.2500886917114,0:26:27.250089
1668000,1749660618.7631593,9.999999747378752e-05,1598.9589252471924,0:26:38.958925
1680000,1749660630.3949182,9.999999747378752e-05,1610.5906841754913,0:26:50.590684
1692000,1749660642.1952953,9.999999747378752e-05,1622.3910613059998,0:27:02.391061
1704000,1749660653.4416795,9.999999747378752e-05,1633.637445449829,0:27:13.637445
1716000,1749660664.9496288,9.999999747378752e-05,1645.1453948020935,0:27:25.145395
1728000,1749660676.8094096,9.999999747378752e-05,1657.0051755905151,0:27:37.005176
1740000,1749660688.599693,9.999999747378752e-05,1668.7954590320587,0:27:48.795459
1752000,1749660700.3517342,9.999999747378752e-05,1680.5475001335144,0:28:00.547500
1764000,1749660712.112815,9.999999747378752e-05,1692.3085808753967,0:28:12.308581
1776000,1749660723.8881295,9.999999747378752e-05,1704.08389544487,0:28:24.083895
1788000,1749660735.0475526,9.999999747378752e-05,1715.2433185577393,0:28:35.243319
1800000,1749660746.5184243,9.999999747378752e-05,1726.7141902446747,0:28:46.714190
1812000,1749660758.3100476,9.999999747378752e-05,1738.5058135986328,0:28:58.505814
1824000,1749660770.03027,9.999999747378752e-05,1750.2260360717773,0:29:10.226036
1836000,1749660781.817609,9.999999747378752e-05,1762.013375043869,0:29:22.013375
1848000,1749660793.5652733,9.999999747378752e-05,1773.7610392570496,0:29:33.761039
1860000,1749660805.3172767,9.999999747378752e-05,1785.5130426883698,0:29:45.513043
1872000,1749660816.535444,9.999999747378752e-05,1796.7312099933624,0:29:56.731210
1884000,1749660827.984208,9.999999747378752e-05,1808.179974079132,0:30:08.179974
1896000,1749660839.7757142,9.999999747378752e-05,1819.9714801311493,0:30:19.971480
1908000,1749660851.4729927,9.999999747378752e-05,1831.6687586307526,0:30:31.668759
1920000,1749660863.2643914,9.999999747378752e-05,1843.4601573944092,0:30:43.460157
1932000,1749660875.1001933,9.999999747378752e-05,1855.2959592342377,0:30:55.295959
1944000,1749660886.933944,9.999999747378752e-05,1867.1297099590302,0:31:07.129710
1956000,1749660898.1981528,9.999999747378752e-05,1878.3939187526703,0:31:18.393919
1968000,1749660909.5357273,9.999999747378752e-05,1889.7314932346344,0:31:29.731493
1980000,1749660921.3966088,9.999999747378752e-05,1901.5923748016357,0:31:41.592375
1992000,1749660933.1642365,9.999999747378752e-05,1913.3600025177002,0:31:53.360003
2004000,1749660944.871837,9.999999747378752e-05,1925.0676028728485,0:32:05.067603
2016000,1749660956.6227064,9.999999747378752e-05,1936.8184723854065,0:32:16.818472
2028000,1749660968.3892522,9.999999747378752e-05,1948.585018157959,0:32:28.585018
2040000,1749660979.633572,9.999999747378752e-05,1959.8293380737305,0:32:39.829338
2052000,1749660991.0253396,9.999999747378752e-05,1971.2211055755615,0:32:51.221106
2064000,1749661002.8858826,9.999999747378752e-05,1983.0816485881805,0:33:03.081649
2076000,1749661014.6090014,9.999999747378752e-05,1994.804767370224,0:33:14.804767
2088000,1749661026.3576527,9.999999747378752e-05,2006.553418636322,0:33:26.553419
2100000,1749661038.0474267,9.999999747378752e-05,2018.2431926727295,0:33:38.243193
2112000,1749661049.797601,9.999999747378752e-05,2029.9933669567108,0:33:49.993367
2124000,1749661061.1673326,9.999999747378752e-05,2041.3630986213684,0:34:01.363099
2136000,1749661072.5152307,9.999999747378752e-05,2052.7109966278076,0:34:12.710997
2148000,1749661084.4277418,9.999999747378752e-05,2064.6235077381134,0:34:24.623508
2160000,1749661096.1547077,9.999999747378752e-05,2076.3504736423492,0:34:36.350474
2172000,1749661107.8446677,9.999999747378752e-05,2088.0404336452484,0:34:48.040434
2184000,1749661119.6134117,9.999999747378752e-05,2099.8091776371,0:34:59.809178
2196000,1749661131.3795474,9.999999747378752e-05,2111.5753133296967,0:35:11.575313
2208000,1749661142.6855237,9.999999747378752e-05,2122.8812897205353,0:35:22.881290
2220000,1749661154.0933158,9.999999747378752e-05,2134.289081811905,0:35:34.289082
2232000,1749661166.0074532,9.999999747378752e-05,2146.2032191753387,0:35:46.203219
2244000,1749661177.8974953,9.999999747378752e-05,2158.093261241913,0:35:58.093261
2256000,1749661189.723772,9.999999747378752e-05,2169.9195380210876,0:36:09.919538
2268000,1749661201.4675455,9.999999747378752e-05,2181.663311481476,0:36:21.663311
2280000,1749661213.2725859,9.999999747378752e-05,2193.468351840973,0:36:33.468352
2292000,1749661224.6833394,9.999999747378752e-05,2204.8791053295135,0:36:44.879105
2304000,1749661235.8443592,9.999999747378752e-05,2216.040125131607,0:36:56.040125
2316000,1749661247.6863115,9.999999747378752e-05,2227.8820774555206,0:37:07.882077
2328000,1749661259.4133654,9.999999747378752e-05,2239.609131336212,0:37:19.609131
2340000,1749661271.1287878,9.999999747378752e-05,2251.3245537281036,0:37:31.324554
2352000,1749661282.8023841,9.999999747378752e-05,2262.9981501102448,0:37:42.998150
2364000,1749661294.4927523,9.999999747378752e-05,2274.6885182857513,0:37:54.688518
2376000,1749661305.8428352,9.999999747378752e-05,2286.0386011600494,0:38:06.038601
2388000,1749661317.000657,9.999999747378752e-05,2297.1964230537415,0:38:17.196423
2400000,1749661328.8328295,9.999999747378752e-05,2309.0285954475403,0:38:29.028595
2412000,1749661340.5136192,9.999999747378752e-05,2320.7093851566315,0:38:40.709385
2424000,1749661352.2029142,9.999999747378752e-05,2332.3986802101135,0:38:52.398680
2436000,1749661363.9230616,9.999999747378752e-05,2344.1188275814056,0:39:04.118828
2448000,1749661375.5995681,9.999999747378752e-05,2355.7953341007233,0:39:15.795334
2460000,1749661386.9171329,9.999999747378752e-05,2367.112898826599,0:39:27.112899
2472000,1749661398.1664333,9.999999747378752e-05,2378.362199306488,0:39:38.362199
2484000,1749661409.9766114,9.999999747378752e-05,2390.172377347946,0:39:50.172377
2496000,1749661421.6785078,9.999999747378752e-05,2401.874273777008,0:40:01.874274
2508000,1749661433.4010959,9.999999747378752e-05,2413.5968618392944,0:40:13.596862
2520000,1749661445.117939,9.999999747378752e-05,2425.313704967499,0:40:25.313705
2532000,1749661456.9085317,9.999999747378752e-05,2437.1042976379395,0:40:37.104298
2544000,1749661468.3069725,9.999999747378752e-05,2448.5027384757996,0:40:48.502738
2556000,1749661479.657247,9.999999747378752e-05,2459.8530130386353,0:40:59.853013
2568000,1749661491.5487256,9.999999747378752e-05,2471.7444915771484,0:41:11.744492
2580000,1749661503.2577076,9.999999747378752e-05,2483.4534735679626,0:41:23.453474
2592000,1749661515.0166612,9.999999747378752e-05,2495.212427139282,0:41:35.212427
2604000,1749661526.6880558,9.999999747378752e-05,2506.8838217258453,0:41:46.883822
2616000,1749661538.3169816,9.999999747378752e-05,2518.512747526169,0:41:58.512748
2628000,1749661549.4740236,9.999999747378752e-05,2529.6697895526886,0:42:09.669790
2640000,1749661560.851243,9.999999747378752e-05,2541.0470089912415,0:42:21.047009
2652000,1749661572.7075794,9.999999747378752e-05,2552.903345346451,0:42:32.903345
2664000,1749661584.3741348,9.999999747378752e-05,2564.569900751114,0:42:44.569901
2676000,1749661596.0896056,9.999999747378752e-05,2576.285371541977,0:42:56.285372
2688000,1749661607.7801628,9.999999747378752e-05,2587.9759287834167,0:43:07.975929
2700000,1749661619.386567,9.999999747378752e-05,2599.582333087921,0:43:19.582333
2712000,1749661630.3804393,9.999999747378752e-05,2610.576205253601,0:43:30.576205
2724000,1749661641.9685872,9.999999747378752e-05,2622.164353132248,0:43:42.164353
2736000,1749661653.7596428,9.999999747378752e-05,2633.955408811569,0:43:53.955409
2748000,1749661665.473348,9.999999747378752e-05,2645.6691138744354,0:44:05.669114
2760000,1749661677.1923413,9.999999747378752e-05,2657.3881072998047,0:44:17.388107
2772000,1749661688.8690357,9.999999747378752e-05,2669.0648016929626,0:44:29.064802
2784000,1749661700.5435662,9.999999747378752e-05,2680.7393321990967,0:44:40.739332
2796000,1749661711.5847473,9.999999747378752e-05,2691.7805132865906,0:44:51.780513
2808000,1749661723.154964,9.999999747378752e-05,2703.350729942322,0:45:03.350730
2820000,1749661734.8366036,9.999999747378752e-05,2715.0323696136475,0:45:15.032370
2832000,1749661746.555149,9.999999747378752e-05,2726.7509150505066,0:45:26.750915
2844000,1749661758.2857358,9.999999747378752e-05,2738.4815018177032,0:45:38.481502
2856000,1749661770.03464,9.999999747378752e-05,2750.2304060459137,0:45:50.230406
2868000,1749661781.5489688,9.999999747378752e-05,2761.744734764099,0:46:01.744735
2880000,1749661792.7124333,9.999999747378752e-05,2772.9081993103027,0:46:12.908199
2892000,1749661804.4025812,9.999999747378752e-05,2784.5983471870422,0:46:24.598347
2904000,1749661816.1190321,9.999999747378752e-05,2796.314798116684,0:46:36.314798
2916000,1749661827.8245811,9.999999747378752e-05,2808.0203471183777,0:46:48.020347
2928000,1749661839.50686,9.999999747378752e-05,2819.702625989914,0:46:59.702626
2940000,1749661851.2273426,9.999999747378752e-05,2831.4231085777283,0:47:11.423109
2952000,1749661862.600343,9.999999747378752e-05,2842.7961089611053,0:47:22.796109
2964000,1749661873.7182953,9.999999747378752e-05,2853.914061307907,0:47:33.914061
2976000,1749661885.5402946,9.999999747378752e-05,2865.7360606193542,0:47:45.736061
2988000,1749661897.2058005,9.999999747378752e-05,2877.401566505432,0:47:57.401567
3000000,1749661908.9345944,9.999999747378752e-05,2889.130360364914,0:48:09.130360
3012000,1749661920.5721853,9.999999747378752e-05,2900.7679512500763,0:48:20.767951
3024000,1749661932.2632203,9.999999747378752e-05,2912.4589862823486,0:48:32.458986
3036000,1749661943.61521,9.999999747378752e-05,2923.8109760284424,0:48:43.810976
3048000,1749661954.8429947,9.999999747378752e-05,2935.038760662079,0:48:55.038761
3060000,1749661966.6527429,9.999999747378752e-05,2946.848508834839,0:49:06.848509
3072000,1749661978.3568814,9.999999747378752e-05,2958.5526473522186,0:49:18.552647
3084000,1749661990.0079236,9.999999747378752e-05,2970.2036895751953,0:49:30.203690
3096000,1749662001.7163608,9.999999747378752e-05,2981.9121267795563,0:49:41.912127
3108000,1749662013.431311,9.999999747378752e-05,2993.6270768642426,0:49:53.627077
3120000,1749662024.564284,9.999999747378752e-05,3004.760050058365,0:50:04.760050
3132000,1749662035.939038,9.999999747378752e-05,3016.1348040103912,0:50:16.134804
3144000,1749662047.727224,9.999999747378752e-05,3027.9229900836945,0:50:27.922990
3156000,1749662059.4137247,9.999999747378752e-05,3039.609490633011,0:50:39.609491
3168000,1749662071.0286627,9.999999747378752e-05,3051.224428653717,0:50:51.224429
3180000,1749662082.6607838,9.999999747378752e-05,3062.8565497398376,0:51:02.856550
3192000,1749662094.2877192,9.999999747378752e-05,3074.483485221863,0:51:14.483485
3204000,1749662105.3888478,9.999999747378752e-05,3085.584613800049,0:51:25.584614
3216000,1749662116.985997,9.999999747378752e-05,3097.181762933731,0:51:37.181763
3228000,1749662128.669557,9.999999747378752e-05,3108.8653230667114,0:51:48.865323
3240000,1749662140.3443003,9.999999747378752e-05,3120.540066242218,0:52:00.540066
3252000,1749662152.0027335,9.999999747378752e-05,3132.198499441147,0:52:12.198499
3264000,1749662163.6661665,9.999999747378752e-05,3143.861932516098,0:52:23.861933
3276000,1749662175.0841582,9.999999747378752e-05,3155.2799241542816,0:52:35.279924
3288000,1749662186.14078,9.999999747378752e-05,3166.336545944214,0:52:46.336546
3300000,1749662197.9197605,9.999999747378752e-05,3178.1155264377594,0:52:58.115526
3312000,1749662209.599838,9.999999747378752e-05,3189.795603990555,0:53:09.795604
3324000,1749662221.2919247,9.999999747378752e-05,3201.4876906871796,0:53:21.487691
3336000,1749662232.9288979,9.999999747378752e-05,3213.1246638298035,0:53:33.124664
3348000,1749662244.5989082,9.999999747378752e-05,3224.7946741580963,0:53:44.794674
3360000,1749662255.7748055,9.999999747378752e-05,3235.9705715179443,0:53:55.970572
