step,wall_time,ep_rew_mean,relative_seconds,relative_time
1092000,1749629375.9652157,-1.0932737588882446,1222.3348941802979,0:20:22.334894
1104000,1749629389.335378,-0.29249632358551025,1235.7050564289093,0:20:35.705056
1116000,1749629403.1969283,-0.5154759287834167,1249.566606760025,0:20:49.566607
1128000,1749629416.6975138,-0.3943367302417755,1263.0671923160553,0:21:03.067192
1140000,1749629430.0271223,-0.12914371490478516,1276.3968007564545,0:21:16.396801
1152000,1749629443.6054177,-0.308656245470047,1289.9750962257385,0:21:29.975096
1164000,1749629457.1835146,-0.10198426246643066,1303.5531930923462,0:21:43.553193
1176000,1749629470.716889,-0.08171392232179642,1317.086567401886,0:21:57.086567
1188000,1749629484.0369675,-0.07383228838443756,1330.40664601326,0:22:10.406646
1200000,1749629497.5952938,-0.0803031474351883,1343.9649722576141,0:22:23.964972
1212000,1749629513.930089,-0.11708621680736542,1360.2997674942017,0:22:40.299767
1224000,1749629529.2052858,-0.22978244721889496,1375.5749642848969,0:22:55.574964
1236000,1749629544.3288298,-0.07683095335960388,1390.6985082626343,0:23:10.698508
1248000,1749629558.0152638,-0.08457893133163452,1404.3849422931671,0:23:24.384942
1260000,1749629571.2313707,-0.07812978327274323,1417.6010491847992,0:23:37.601049
1272000,1749629584.5396433,-0.0839352235198021,1430.9093217849731,0:23:50.909322
1284000,1749629597.9315612,-0.33152249455451965,1444.3012397289276,0:24:04.301240
1296000,1749629611.407109,-0.08037032932043076,1457.776787519455,0:24:17.776788
1308000,1749629624.884111,-0.14484716951847076,1471.2537894248962,0:24:31.253789
1320000,1749629638.302111,-0.08193188160657883,1484.67178940773,0:24:44.671789
1332000,1749629651.706578,-0.07603748142719269,1498.0762565135956,0:24:58.076257
1344000,1749629665.0979621,-0.07884112745523453,1511.4676406383514,0:25:11.467641
1356000,1749629678.6547008,-0.0750642716884613,1525.0243792533875,0:25:25.024379
1368000,1749629692.077287,-0.07638388872146606,1538.446965456009,0:25:38.446965
1380000,1749629705.5621717,-0.07320553064346313,1551.931850194931,0:25:51.931850
1392000,1749629719.0521395,-0.068483367562294,1565.4218180179596,0:26:05.421818
1404000,1749629732.7124283,-0.06829594820737839,1579.0821068286896,0:26:19.082107
1416000,1749629746.1626718,-0.06819745153188705,1592.5323503017426,0:26:32.532350
1428000,1749629759.523168,-0.07505211979150772,1605.89284658432,0:26:45.892847
1440000,1749629772.8875206,-0.069968082010746,1619.257199048996,0:26:59.257199
1452000,1749629786.4686491,-0.0672810822725296,1632.8383276462555,0:27:12.838328
1464000,1749629799.823371,-0.06819401681423187,1646.1930494308472,0:27:26.193049
1476000,1749629813.4789958,-0.06874103099107742,1659.8486742973328,0:27:39.848674
1488000,1749629827.2220466,-0.06933692842721939,1673.5917251110077,0:27:53.591725
1500000,1749629840.7096229,-0.12562647461891174,1687.0793013572693,0:28:07.079301
