step,wall_time,train_explained_variance,relative_seconds,relative_time
24000,1749628166.400322,1.2874603271484375e-05,0.0,0:00:00
36000,1749628179.7502644,-3.933906555175781e-06,13.349942445755005,0:00:13.349942
48000,1749628193.104829,3.516674041748047e-06,26.70450711250305,0:00:26.704507
60000,1749628206.939543,1.0132789611816406e-06,40.5392210483551,0:00:40.539221
72000,1749628220.4473174,4.172325134277344e-07,54.046995401382446,0:00:54.046995
84000,1749628234.0860417,1.1920928955078125e-07,67.68571972846985,0:01:07.685720
96000,1749628247.7984257,-2.384185791015625e-07,81.39810371398926,0:01:21.398104
108000,1749628261.0614219,0.0,94.66109991073608,0:01:34.661100
120000,1749628274.576879,-1.1920928955078125e-07,108.1765570640564,0:01:48.176557
132000,1749628290.472236,0.0,124.07191395759583,0:02:04.071914
144000,1749628304.3011982,5.960464477539063e-08,137.90087628364563,0:02:17.900876
156000,1749628317.9341412,-1.1920928955078125e-07,151.5338191986084,0:02:31.533819
168000,1749628331.399619,0.0,164.9992971420288,0:02:44.999297
180000,1749628344.8379233,1.1920928955078125e-07,178.43760132789612,0:02:58.437601
192000,1749628358.3216667,-2.384185791015625e-07,191.92134475708008,0:03:11.921345
204000,1749628372.0942037,0.0,205.6938817501068,0:03:25.693882
216000,1749628385.602476,0.0,219.20215392112732,0:03:39.202154
228000,1749628399.0709858,0.0,232.67066383361816,0:03:52.670664
240000,1749628412.3524146,-1.1920928955078125e-07,245.9520926475525,0:04:05.952093
252000,1749628425.6057508,1.7881393432617188e-07,259.20542883872986,0:04:19.205429
264000,1749628439.0321999,-1.1920928955078125e-07,272.6318778991699,0:04:32.631878
276000,1749628452.5320613,-4.76837158203125e-07,286.13173937797546,0:04:46.131739
288000,1749628466.0965476,-1.1920928955078125e-07,299.69622564315796,0:04:59.696226
300000,1749628479.7061803,1.7881393432617188e-07,313.30585837364197,0:05:13.305858
312000,1749628493.3515308,0.0,326.95120882987976,0:05:26.951209
324000,1749628506.8882082,-1.1920928955078125e-07,340.48788619041443,0:05:40.487886
336000,1749628520.7215426,-1.1920928955078125e-07,354.3212206363678,0:05:54.321221
348000,1749628534.4065979,1.1920928955078125e-07,368.0062758922577,0:06:08.006276
360000,1749628547.8704896,0.0,381.47016763687134,0:06:21.470168
372000,1749628561.5348046,0.0,395.1344826221466,0:06:35.134483
384000,1749628574.9077528,-1.1920928955078125e-07,408.50743079185486,0:06:48.507431
396000,1749628588.529697,-1.1920928955078125e-07,422.1293749809265,0:07:02.129375
408000,1749628602.1164567,0.0,435.71613478660583,0:07:15.716135
420000,1749628616.0222738,0.0,449.6219518184662,0:07:29.621952
432000,1749628629.8893151,-3.5762786865234375e-07,463.4889931678772,0:07:43.488993
444000,1749628643.2586899,-1.1920928955078125e-07,476.8583679199219,0:07:56.858368
456000,1749628656.9116824,0.0,490.5113604068756,0:08:10.511360
468000,1749628670.4164693,-3.5762786865234375e-07,504.0161473751068,0:08:24.016147
480000,1749628683.7424176,-2.384185791015625e-07,517.3420956134796,0:08:37.342096
492000,1749628697.205265,1.1920928955078125e-07,530.8049430847168,0:08:50.804943
504000,1749628710.7031627,1.1920928955078125e-07,544.3028407096863,0:09:04.302841
516000,1749628724.0487506,-1.1920928955078125e-07,557.6484286785126,0:09:17.648429
528000,1749628737.686181,1.7881393432617188e-07,571.2858591079712,0:09:31.285859
540000,1749628751.3681803,0.0,584.9678583145142,0:09:44.967858
552000,1749628764.9312513,1.7881393432617188e-07,598.5309293270111,0:09:58.530929
564000,1749628778.6032062,1.1920928955078125e-07,612.2028841972351,0:10:12.202884
576000,1749628792.475804,0.0,626.0754821300507,0:10:26.075482
588000,1749628806.4597483,1.7881393432617188e-07,640.0594263076782,0:10:40.059426
600000,1749628820.209272,-1.1920928955078125e-07,653.8089499473572,0:10:53.808950
612000,1749628833.8879538,0.0,667.4876317977905,0:11:07.487632
624000,1749628847.9387531,-1.1920928955078125e-07,681.5384311676025,0:11:21.538431
636000,1749628861.7234526,5.960464477539063e-08,695.323130607605,0:11:35.323131
648000,1749628875.3405674,0.0,708.9402453899384,0:11:48.940245
660000,1749628888.9198155,0.0,722.5194935798645,0:12:02.519494
672000,1749628905.7685778,-1.1920928955078125e-07,739.368255853653,0:12:19.368256
684000,1749628919.3229704,0.0,752.9226484298706,0:12:32.922648
696000,1749628932.7601457,1.1920928955078125e-07,766.3598237037659,0:12:46.359824
708000,1749628946.3148308,2.384185791015625e-07,779.9145088195801,0:12:59.914509
720000,1749628959.8838108,0.0,793.4834887981415,0:13:13.483489
732000,1749628973.6735055,2.384185791015625e-07,807.2731835842133,0:13:27.273184
744000,1749628987.2780626,0.0,820.8777406215668,0:13:40.877741
756000,1749629000.8131187,-2.384185791015625e-07,834.4127967357635,0:13:54.412797
768000,1749629014.0607219,0.0,847.6603999137878,0:14:07.660400
780000,1749629027.3081944,2.384185791015625e-07,860.9078724384308,0:14:20.907872
792000,1749629040.502841,0.0,874.1025190353394,0:14:34.102519
804000,1749629053.9726915,-2.384185791015625e-07,887.5723695755005,0:14:47.572370
816000,1749629067.3917644,1.1920928955078125e-07,900.9914424419403,0:15:00.991442
828000,1749629080.7814791,5.960464477539063e-08,914.3811571598053,0:15:14.381157
840000,1749629094.314355,0.0,927.9140329360962,0:15:27.914033
852000,1749629107.6936288,2.384185791015625e-07,941.2933068275452,0:15:41.293307
864000,1749629121.0964737,0.0,954.6961517333984,0:15:54.696152
876000,1749629134.554973,-9.5367431640625e-07,968.15465092659,0:16:08.154651
888000,1749629147.828086,4.76837158203125e-07,981.4277639389038,0:16:21.427764
900000,1749629161.4128788,-8.344650268554688e-07,995.0125567913055,0:16:35.012557
912000,1749629174.7497807,1.7881393432617188e-07,1008.349458694458,0:16:48.349459
924000,1749629188.5451705,-1.1920928955078125e-07,1022.1448485851288,0:17:02.144849
936000,1749629201.8605435,2.980232238769531e-07,1035.460221529007,0:17:15.460222
948000,1749629215.3823225,1.7881393432617188e-07,1048.9820005893707,0:17:28.982001
960000,1749629228.9917583,-7.152557373046875e-07,1062.5914363861084,0:17:42.591436
972000,1749629242.0729232,1.1920928955078125e-07,1075.672601222992,0:17:55.672601
984000,1749629254.9907925,5.960464477539063e-08,1088.5904705524445,0:18:08.590471
996000,1749629268.268544,-2.384185791015625e-07,1101.8682219982147,0:18:21.868222
1008000,1749629281.9997926,7.152557373046875e-07,1115.599470615387,0:18:35.599471
1020000,1749629295.5259073,-7.152557373046875e-07,1129.1255853176117,0:18:49.125585
1032000,1749629308.9608388,2.384185791015625e-07,1142.560516834259,0:19:02.560517
1044000,1749629322.5328667,7.748603820800781e-07,1156.1325447559357,0:19:16.132545
1056000,1749629335.6267369,-1.6689300537109375e-06,1169.2264149188995,0:19:29.226415
1068000,1749629348.9821997,-1.430511474609375e-06,1182.581877708435,0:19:42.581878
1080000,1749629362.4809508,7.748603820800781e-07,1196.0806288719177,0:19:56.080629
1092000,1749629375.8489392,4.172325134277344e-07,1209.448617219925,0:20:09.448617
1104000,1749629389.2395062,6.556510925292969e-07,1222.8391842842102,0:20:22.839184
1116000,1749629403.0962732,-7.152557373046875e-07,1236.6959512233734,0:20:36.695951
1128000,1749629416.600516,4.172325134277344e-07,1250.200194120407,0:20:50.200194
1140000,1749629429.931072,6.556510925292969e-07,1263.5307500362396,0:21:03.530750
1152000,1749629443.5083477,1.0132789611816406e-06,1277.1080257892609,0:21:17.108026
1164000,1749629457.0876749,-9.5367431640625e-07,1290.6873528957367,0:21:30.687353
1176000,1749629470.6208363,1.0132789611816406e-06,1304.2205142974854,0:21:44.220514
1188000,1749629483.939819,2.6226043701171875e-06,1317.5394971370697,0:21:57.539497
1200000,1749629497.4912817,2.6226043701171875e-06,1331.0909597873688,0:22:11.090960
1212000,1749629513.8311276,-5.996227264404297e-05,1347.430805683136,0:22:27.430806
1224000,1749629529.094617,1.0728836059570312e-06,1362.6942949295044,0:22:42.694295
1236000,1749629544.1425924,1.3113021850585938e-06,1377.7422704696655,0:22:57.742270
1248000,1749629557.833899,1.1324882507324219e-06,1391.4335770606995,0:23:11.433577
1260000,1749629571.130295,1.6689300537109375e-06,1404.729973077774,0:23:24.729973
1272000,1749629584.4389699,8.940696716308594e-07,1418.038647890091,0:23:38.038648
1284000,1749629597.8194506,1.1920928955078125e-06,1431.4191286563873,0:23:51.419129
1296000,1749629611.3070443,-2.7418136596679688e-06,1444.9067223072052,0:24:04.906722
1308000,1749629624.7867885,-7.677078247070312e-05,1458.3864665031433,0:24:18.386467
1320000,1749629638.2084234,1.0132789611816406e-06,1471.8081014156342,0:24:31.808101
1332000,1749629651.6087775,3.7550926208496094e-06,1485.2084555625916,0:24:45.208456
1344000,1749629665.000659,-8.344650268554688e-07,1498.6003370285034,0:24:58.600337
1356000,1749629678.5576806,-2.2649765014648438e-06,1512.1573586463928,0:25:12.157359
1368000,1749629691.9813237,-8.022785186767578e-05,1525.5810017585754,0:25:25.581002
1380000,1749629705.4579968,0.0,1539.0576748847961,0:25:39.057675
1392000,1749629718.9388876,-0.00012350082397460938,1552.5385656356812,0:25:52.538566
1404000,1749629732.563915,-5.7220458984375e-05,1566.1635930538177,0:26:06.163593
1416000,1749629746.064072,1.7285346984863281e-06,1579.6637499332428,0:26:19.663750
1428000,1749629759.4252698,-1.5139579772949219e-05,1593.0249478816986,0:26:33.024948
1440000,1749629772.7879484,-1.1920928955078125e-05,1606.3876264095306,0:26:46.387626
1452000,1749629786.3561666,-9.047985076904297e-05,1619.9558446407318,0:26:59.955845
1464000,1749629799.723371,-2.396106719970703e-05,1633.323049068451,0:27:13.323049
1476000,1749629813.360819,-0.00010764598846435547,1646.9604971408844,0:27:26.960497
1488000,1749629827.126225,-5.1021575927734375e-05,1660.7259030342102,0:27:40.725903
1500000,1749629840.5742955,2.0503997802734375e-05,1674.1739735603333,0:27:54.173974
1512000,1749629854.077985,2.9206275939941406e-06,1687.6776630878448,0:28:07.677663
1524000,1749629867.2565467,-0.00015091896057128906,1700.8562247753143,0:28:20.856225
1536000,1749629880.9368591,-6.723403930664062e-05,1714.5365371704102,0:28:34.536537
1548000,1749629894.3915422,-6.318092346191406e-05,1727.9912202358246,0:28:47.991220
1560000,1749629907.8744442,7.62939453125e-06,1741.474122285843,0:29:01.474122
1572000,1749629921.4665363,1.3709068298339844e-06,1755.0662143230438,0:29:15.066214
1584000,1749629934.896531,-6.854534149169922e-05,1768.4962091445923,0:29:28.496209
1596000,1749629948.15879,-1.5497207641601562e-06,1781.7584681510925,0:29:41.758468
1608000,1749629961.3368723,-0.00015532970428466797,1794.9365503787994,0:29:54.936550
1620000,1749629975.021695,8.344650268554688e-07,1808.6213729381561,0:30:08.621373
1632000,1749629988.4918156,-7.796287536621094e-05,1822.0914936065674,0:30:22.091494
1644000,1749630002.0868075,1.0132789611816406e-06,1835.686485528946,0:30:35.686486
1656000,1749630015.6526182,-7.927417755126953e-05,1849.2522962093353,0:30:49.252296
1668000,1749630029.0953825,3.993511199951172e-06,1862.695060491562,0:31:02.695060
1680000,1749630042.6985948,-1.8358230590820312e-05,1876.2982728481293,0:31:16.298273
1692000,1749630056.7272224,-1.0371208190917969e-05,1890.3269004821777,0:31:30.326900
1704000,1749630070.4010677,-0.00010943412780761719,1904.0007457733154,0:31:44.000746
1716000,1749630083.9331667,-0.00010573863983154297,1917.5328447818756,0:31:57.532845
1728000,1749630097.2417977,-2.872943878173828e-05,1930.841475725174,0:32:10.841476
1740000,1749630110.6275454,2.384185791015625e-07,1944.2272233963013,0:32:24.227223
1752000,1749630124.1235676,-0.0001367330551147461,1957.7232456207275,0:32:37.723246
1764000,1749630137.4786007,3.5762786865234375e-06,1971.0782787799835,0:32:51.078279
1776000,1749630150.9851217,-1.1324882507324219e-05,1984.5847997665405,0:33:04.584800
1788000,1749630164.6113257,-0.0001188516616821289,1998.211003780365,0:33:18.211004
1800000,1749630177.7883368,-0.00019562244415283203,2011.388014793396,0:33:31.388015
1812000,1749630191.1536214,-2.8371810913085938e-05,2024.7532994747162,0:33:44.753299
1824000,1749630204.622107,-8.225440979003906e-05,2038.221785068512,0:33:58.221785
1836000,1749630218.835185,-0.00015556812286376953,2052.434863090515,0:34:12.434863
1848000,1749630233.9226444,-0.00011110305786132812,2067.5223224163055,0:34:27.522322
1860000,1749630247.7824688,4.589557647705078e-06,2081.382146835327,0:34:41.382147
1872000,1749630261.2694838,-0.0001590251922607422,2094.8691618442535,0:34:54.869162
1884000,1749630274.8536978,8.225440979003906e-06,2108.453375816345,0:35:08.453376
1896000,1749630288.3495436,-0.00019681453704833984,2121.949221611023,0:35:21.949222
1908000,1749630302.228244,-9.298324584960938e-06,2135.827922105789,0:35:35.827922
1920000,1749630315.7591445,-0.0003883838653564453,2149.358822584152,0:35:49.358823
1932000,1749630328.8288152,-5.960464477539062e-07,2162.4284932613373,0:36:02.428493
1944000,1749630342.70294,-0.00010204315185546875,2176.3026180267334,0:36:16.302618
1956000,1749630356.2102213,-0.0004057884216308594,2189.809899330139,0:36:29.809899
1968000,1749630369.6782067,-0.0002611875534057617,2203.277884721756,0:36:43.277885
1980000,1749630382.906598,-6.520748138427734e-05,2216.5062761306763,0:36:56.506276
1992000,1749630396.3244126,-3.552436828613281e-05,2229.9240906238556,0:37:09.924091
2004000,1749630409.7071366,2.2649765014648438e-06,2243.3068146705627,0:37:23.306815
2016000,1749630423.2972698,-0.00021696090698242188,2256.896947860718,0:37:36.896948
2028000,1749630437.0408485,-5.0902366638183594e-05,2270.640526533127,0:37:50.640527
2040000,1749630450.4166222,-0.0003528594970703125,2284.016300201416,0:38:04.016300
2052000,1749630463.9644446,-2.4557113647460938e-05,2297.5641226768494,0:38:17.564123
2064000,1749630477.4961832,-0.00040030479431152344,2311.095861196518,0:38:31.095861
2076000,1749630490.9233472,1.5676021575927734e-05,2324.5230252742767,0:38:44.523025
2088000,1749630504.1257808,-0.0004533529281616211,2337.7254588603973,0:38:57.725459
2100000,1749630517.4879127,-7.319450378417969e-05,2351.0875906944275,0:39:11.087591
2112000,1749630530.7081456,-1.728534698486328e-05,2364.3078236579895,0:39:24.307824
2124000,1749630544.222122,-0.0002938508987426758,2377.821799993515,0:39:37.821800
2136000,1749630557.6072135,-0.0002582073211669922,2391.2068915367126,0:39:51.206892
2148000,1749630571.0794766,-0.00033974647521972656,2404.6791546344757,0:40:04.679155
2160000,1749630584.4587395,-0.0002505779266357422,2418.05841755867,0:40:18.058418
2172000,1749630597.7157068,-0.00012385845184326172,2431.315384864807,0:40:31.315385
2184000,1749630611.2155814,-0.00023233890533447266,2444.8152594566345,0:40:44.815259
2196000,1749630624.7540934,-0.0008130073547363281,2458.3537714481354,0:40:58.353771
2208000,1749630638.183725,-0.0004646778106689453,2471.783403158188,0:41:11.783403
2220000,1749630651.8524427,-0.0006618499755859375,2485.452120780945,0:41:25.452121
2232000,1749630665.449474,-5.984306335449219e-05,2499.049152135849,0:41:39.049152
2244000,1749630679.1336236,-6.115436553955078e-05,2512.733301639557,0:41:52.733302
2256000,1749630693.0581777,-0.0009355545043945312,2526.6578557491302,0:42:06.657856
2268000,1749630706.433406,-0.0007419586181640625,2540.033084154129,0:42:20.033084
2280000,1749630720.0673943,-0.00017070770263671875,2553.6670722961426,0:42:33.667072
2292000,1749630733.443154,-0.0007584095001220703,2567.042832136154,0:42:47.042832
2304000,1749630746.866908,-0.00020575523376464844,2580.466586112976,0:43:00.466586
2316000,1749630760.3700464,-0.0009938478469848633,2593.969724416733,0:43:13.969724
2328000,1749630773.8004317,-7.152557373046875e-07,2607.400109767914,0:43:27.400110
2340000,1749630787.3895385,-0.00044214725494384766,2620.989216566086,0:43:40.989217
2352000,1749630800.829021,-0.0009175539016723633,2634.428699016571,0:43:54.428699
2364000,1749630814.253296,-9.179115295410156e-06,2647.8529739379883,0:44:07.852974
2376000,1749630827.6921546,-0.0004723072052001953,2661.2918326854706,0:44:21.291833
2388000,1749630841.0661747,-0.00010919570922851562,2674.6658527851105,0:44:34.665853
2400000,1749630854.3807118,-0.0006134510040283203,2687.9803898334503,0:44:47.980390
2412000,1749630867.8200717,-0.0003961324691772461,2701.419749736786,0:45:01.419750
2424000,1749630881.2018335,-1.1920928955078125e-07,2714.801511526108,0:45:14.801512
2436000,1749630894.5314314,-0.0005588531494140625,2728.1311094760895,0:45:28.131109
2448000,1749630908.2607918,-0.00022780895233154297,2741.8604698181152,0:45:41.860470
2460000,1749630921.6207826,-0.0008625984191894531,2755.220460653305,0:45:55.220461
2472000,1749630935.2024753,-4.76837158203125e-06,2768.8021533489227,0:46:08.802153
2484000,1749630948.7431219,-0.0013519525527954102,2782.3427999019623,0:46:22.342800
2496000,1749630962.305449,-0.0006471872329711914,2795.9051270484924,0:46:35.905127
2508000,1749630975.6319065,1.2814998626708984e-05,2809.23158454895,0:46:49.231585
2520000,1749630988.9567838,-0.001240849494934082,2822.5564618110657,0:47:02.556462
2532000,1749631002.5869005,-1.7881393432617188e-06,2836.1865785121918,0:47:16.186579
2544000,1749631016.0392995,-0.000685572624206543,2849.6389775276184,0:47:29.638978
2556000,1749631029.570134,-0.0013827085494995117,2863.169811964035,0:47:43.169812
2568000,1749631043.1374812,-0.001117706298828125,2876.7371592521667,0:47:56.737159
2580000,1749631056.5182686,2.47955322265625e-05,2890.117946624756,0:48:10.117947
2592000,1749631070.1751826,-0.0012331008911132812,2903.7748606204987,0:48:23.774861
2604000,1749631083.7550383,-3.910064697265625e-05,2917.3547163009644,0:48:37.354716
2616000,1749631097.0656142,-0.0009205341339111328,2930.665292263031,0:48:50.665292
2628000,1749631110.6609697,-0.0012778043746948242,2944.2606477737427,0:49:04.260648
