step,wall_time,train_kl_divergence_loss,relative_seconds,relative_time
24000,1749628166.4003937,0.006533052772283554,0.0,0:00:00
36000,1749628179.7503064,0.007201069500297308,13.349912643432617,0:00:13.349913
48000,1749628193.1048589,0.007958969101309776,26.70446515083313,0:00:26.704465
60000,1749628206.9395902,0.009117484092712402,40.539196491241455,0:00:40.539196
72000,1749628220.447357,0.008958577178418636,54.04696321487427,0:00:54.046963
84000,1749628234.0860767,0.009106418117880821,67.68568301200867,0:01:07.685683
96000,1749628247.7984743,0.008650637231767178,81.39808058738708,0:01:21.398081
108000,1749628261.061465,0.008290653117001057,94.66107130050659,0:01:34.661071
120000,1749628274.576916,0.009008128196001053,108.17652225494385,0:01:48.176522
132000,1749628290.4722645,0.009157456457614899,124.07187080383301,0:02:04.071871
144000,1749628304.3012464,0.00920906849205494,137.9008526802063,0:02:17.900853
156000,1749628317.9341917,0.008990035392343998,151.53379797935486,0:02:31.533798
168000,1749628331.3996642,0.008150930516421795,164.99927043914795,0:02:44.999270
180000,1749628344.8379607,0.009014681912958622,178.43756699562073,0:02:58.437567
192000,1749628358.3217762,0.007975880987942219,191.92138242721558,0:03:11.921382
204000,1749628372.0942535,0.009183919057250023,205.69385981559753,0:03:25.693860
216000,1749628385.6025186,0.008576187305152416,219.20212483406067,0:03:39.202125
228000,1749628399.071038,0.008932754397392273,232.67064428329468,0:03:52.670644
240000,1749628412.3524578,0.0076256669126451015,245.952064037323,0:04:05.952064
252000,1749628425.6057935,0.009404275566339493,259.2053997516632,0:04:19.205400
264000,1749628439.0322428,0.00870480015873909,272.63184905052185,0:04:32.631849
276000,1749628452.5320992,0.009294789284467697,286.13170552253723,0:04:46.131706
288000,1749628466.0965855,0.008786115795373917,299.6961917877197,0:04:59.696192
300000,1749628479.7062073,0.009141702204942703,313.3058135509491,0:05:13.305814
312000,1749628493.3515754,0.00836925394833088,326.95118165016174,0:05:26.951182
324000,1749628506.8882375,0.009371544234454632,340.48784375190735,0:05:40.487844
336000,1749628520.7215867,0.008989511989057064,354.3211929798126,0:05:54.321193
348000,1749628534.4066358,0.009280793368816376,368.00624203681946,0:06:08.006242
360000,1749628547.8705287,0.007761076558381319,381.470134973526,0:06:21.470135
372000,1749628561.534831,0.009068888612091541,395.1344373226166,0:06:35.134437
384000,1749628574.9077904,0.008692191913723946,408.50739669799805,0:06:48.507397
396000,1749628588.5297623,0.009340149350464344,422.1293685436249,0:07:02.129369
408000,1749628602.1164842,0.0062747919000685215,435.7160904407501,0:07:15.716090
420000,1749628616.022315,0.00851102638989687,449.62192130088806,0:07:29.621921
432000,1749628629.8893533,0.00929004605859518,463.48895955085754,0:07:43.488960
444000,1749628643.2587266,0.008799797855317593,476.85833287239075,0:07:56.858333
