step,wall_time,train_std,relative_seconds,relative_time
24000,1749628166.40046,1.0070877075195312,0.0,0:00:00
36000,1749628179.7503524,1.0141161680221558,13.349892377853394,0:00:13.349892
48000,1749628193.104904,1.0127109289169312,26.70444393157959,0:00:26.704444
60000,1749628206.9396508,0.9991649985313416,40.53919076919556,0:00:40.539191
72000,1749628220.4473972,0.9777083992958069,54.046937227249146,0:00:54.046937
84000,1749628234.0861135,0.9697901010513306,67.68565344810486,0:01:07.685653
96000,1749628247.79854,0.949790894985199,81.39808011054993,0:01:21.398080
108000,1749628261.0615067,0.9130659103393555,94.66104674339294,0:01:34.661047
120000,1749628274.5769541,0.8875893354415894,108.17649412155151,0:01:48.176494
132000,1749628290.472306,0.8633421659469604,124.07184600830078,0:02:04.071846
144000,1749628304.3013113,0.8304280638694763,137.90085124969482,0:02:17.900851
156000,1749628317.9342556,0.7977713346481323,151.53379559516907,0:02:31.533796
168000,1749628331.3997278,0.7647071480751038,164.99926781654358,0:02:44.999268
180000,1749628344.8379977,0.7954124808311462,178.4375376701355,0:02:58.437538
192000,1749628358.3218246,0.7657355666160583,191.92136454582214,0:03:11.921365
204000,1749628372.094294,0.7972408533096313,205.693834066391,0:03:25.693834
216000,1749628385.602581,0.7617116570472717,219.2021210193634,0:03:39.202121
228000,1749628399.0710797,0.786328136920929,232.67061972618103,0:03:52.670620
240000,1749628412.3525152,0.7586973309516907,245.95205521583557,0:04:05.952055
252000,1749628425.605855,0.7890744209289551,259.2053949832916,0:04:19.205395
264000,1749628439.032302,0.7644225358963013,272.6318418979645,0:04:32.631842
276000,1749628452.5321376,0.7906335592269897,286.1316776275635,0:04:46.131678
288000,1749628466.0966227,0.7633885741233826,299.6961627006531,0:04:59.696163
300000,1749628479.7062447,0.7860018610954285,313.305784702301,0:05:13.305785
312000,1749628493.3516452,0.754228949546814,326.95118522644043,0:05:26.951185
324000,1749628506.888275,0.7766198515892029,340.4878149032593,0:05:40.487815
336000,1749628520.7216468,0.7475154995918274,354.32118678092957,0:05:54.321187
348000,1749628534.406681,0.7736587524414062,368.0062210559845,0:06:08.006221
360000,1749628547.870566,0.7411993145942688,381.47010588645935,0:06:21.470106
372000,1749628561.5348675,0.7707847356796265,395.1344075202942,0:06:35.134408
384000,1749628574.9078288,0.7408447265625,408.5073688030243,0:06:48.507369
396000,1749628588.5298495,0.7633387446403503,422.12938952445984,0:07:02.129390
408000,1749628602.116537,0.7418486475944519,435.7160770893097,0:07:15.716077
420000,1749628616.022353,0.7619602084159851,449.62189292907715,0:07:29.621893
432000,1749628629.889391,0.7387806177139282,463.48893094062805,0:07:43.488931
444000,1749628643.2587633,0.7576270699501038,476.85830330848694,0:07:56.858303
456000,1749628656.911791,0.7381924390792847,490.5113310813904,0:08:10.511331
468000,1749628670.4165537,0.7553068995475769,504.0160937309265,0:08:24.016094
480000,1749628683.7424872,0.7297655940055847,517.3420271873474,0:08:37.342027
492000,1749628697.205336,0.7479473352432251,530.8048760890961,0:08:50.804876
504000,1749628710.7032318,0.7202286720275879,544.3027718067169,0:09:04.302772
516000,1749628724.0488188,0.737786591053009,557.6483588218689,0:09:17.648359
528000,1749628737.6862552,0.7087472081184387,571.285795211792,0:09:31.285795
540000,1749628751.3684192,0.7237700819969177,584.9679591655731,0:09:44.967959
552000,1749628764.931325,0.7011305689811707,598.5308649539948,0:09:58.530865
564000,1749628778.6032798,0.7152725458145142,612.2028198242188,0:10:12.202820
576000,1749628792.4758694,0.6869538426399231,626.075409412384,0:10:26.075409
588000,1749628806.4598174,0.7040711045265198,640.0593574047089,0:10:40.059357
600000,1749628820.2093596,0.6784729361534119,653.808899641037,0:10:53.808900
612000,1749628833.8880527,0.6914038062095642,667.4875926971436,0:11:07.487593
624000,1749628847.9388263,0.6645969152450562,681.538366317749,0:11:21.538366
636000,1749628861.7235203,0.6752009391784668,695.3230602741241,0:11:35.323060
648000,1749628875.3406584,0.6591096520423889,708.9401984214783,0:11:48.940198
660000,1749628888.9198823,0.6733035445213318,722.5194222927094,0:12:02.519422
672000,1749628905.7686436,0.6530206799507141,739.3681836128235,0:12:19.368184
684000,1749628919.323099,0.6643106341362,752.9226388931274,0:12:32.922639
696000,1749628932.7602513,0.6482304334640503,766.3597912788391,0:12:46.359791
708000,1749628946.314903,0.658447265625,779.9144430160522,0:12:59.914443
720000,1749628959.8838747,0.6395763754844666,793.4834146499634,0:13:13.483415
732000,1749628973.6735747,0.6512322425842285,807.2731146812439,0:13:27.273115
744000,1749628987.2781606,0.6346720457077026,820.8777005672455,0:13:40.877701
756000,1749629000.813185,0.6363053321838379,834.4127249717712,0:13:54.412725
768000,1749629014.0607955,0.6164841055870056,847.6603355407715,0:14:07.660336
780000,1749629027.3083217,0.6229062080383301,860.9078617095947,0:14:20.907862
792000,1749629040.503153,0.6061891317367554,874.1026930809021,0:14:34.102693
804000,1749629053.9727607,0.6113870739936829,887.5723006725311,0:14:47.572301
816000,1749629067.3918715,0.5954068899154663,900.991411447525,0:15:00.991411
828000,1749629080.7815511,0.5982195138931274,914.3810911178589,0:15:14.381091
840000,1749629094.3144274,0.5845829844474792,927.9139673709869,0:15:27.913967
852000,1749629107.6937137,0.5888481736183167,941.293253660202,0:15:41.293254
864000,1749629121.096609,0.5770913362503052,954.6961491107941,0:15:54.696149
876000,1749629134.555112,0.5747563242912292,968.1546518802643,0:16:08.154652
888000,1749629147.8281844,0.5632109045982361,981.4277243614197,0:16:21.427724
900000,1749629161.412978,0.5626503229141235,995.0125179290771,0:16:35.012518
912000,1749629174.749887,0.5503760576248169,1008.349426984787,0:16:48.349427
924000,1749629188.545262,0.5541132688522339,1022.1448020935059,0:17:02.144802
936000,1749629201.860638,0.5457198023796082,1035.460177898407,0:17:15.460178
948000,1749629215.382412,0.5438346862792969,1048.9819519519806,0:17:28.981952
960000,1749629228.9918613,0.5364736318588257,1062.5914013385773,0:17:42.591401
972000,1749629242.0730302,0.534835696220398,1075.6725702285767,0:17:55.672570
984000,1749629254.9908926,0.5287583470344543,1088.5904326438904,0:18:08.590433
996000,1749629268.26864,0.5300336480140686,1101.8681800365448,0:18:21.868180
1008000,1749629281.9998696,0.5208086967468262,1115.5994095802307,0:18:35.599410
1020000,1749629295.5260417,0.5221928358078003,1129.125581741333,0:18:49.125582
1032000,1749629308.9609244,0.5161679983139038,1142.5604643821716,0:19:02.560464
1044000,1749629322.532976,0.5143213868141174,1156.1325159072876,0:19:16.132516
1056000,1749629335.626831,0.508190393447876,1169.226371049881,0:19:29.226371
1068000,1749629348.982308,0.5047510266304016,1182.5818479061127,0:19:42.581848
1080000,1749629362.4810932,0.5014908909797668,1196.0806331634521,0:19:56.080633
1092000,1749629375.8490262,0.4982271194458008,1209.448566198349,0:20:09.448566
1104000,1749629389.239583,0.4897322356700897,1222.8391230106354,0:20:22.839123
1116000,1749629403.0963662,0.48488911986351013,1236.695906162262,0:20:36.695906
1128000,1749629416.6006212,0.4760095477104187,1250.2001612186432,0:20:50.200161
1140000,1749629429.9311352,0.4739394783973694,1263.5306751728058,0:21:03.530675
1152000,1749629443.508408,0.47637227177619934,1277.107948064804,0:21:17.107948
1164000,1749629457.0877604,0.47822365164756775,1290.6873004436493,0:21:30.687300
1176000,1749629470.6209,0.470793217420578,1304.2204399108887,0:21:44.220440
1188000,1749629483.9398866,0.46617406606674194,1317.5394265651703,0:21:57.539427
1200000,1749629497.4913454,0.46267905831336975,1331.090885400772,0:22:11.090885
1212000,1749629513.831206,0.4608997702598572,1347.4307460784912,0:22:27.430746
1224000,1749629529.0947084,0.4608474373817444,1362.6942484378815,0:22:42.694248
1236000,1749629544.1426942,0.4653089642524719,1377.7422342300415,0:22:57.742234
1248000,1749629557.8340375,0.46063390374183655,1391.4335775375366,0:23:11.433578
1260000,1749629571.1304035,0.46327659487724304,1404.7299435138702,0:23:24.729944
1272000,1749629584.439129,0.46098217368125916,1418.0386691093445,0:23:38.038669
1284000,1749629597.819572,0.4588683247566223,1431.4191119670868,0:23:51.419112
1296000,1749629611.307143,0.4605177044868469,1444.9066829681396,0:24:04.906683
1308000,1749629624.7868593,0.45590656995773315,1458.386399269104,0:24:18.386399
1320000,1749629638.2085264,0.4519887864589691,1471.808066368103,0:24:31.808066
1332000,1749629651.60888,0.4518413543701172,1485.2084200382233,0:24:45.208420
1344000,1749629665.0008368,0.45009082555770874,1498.6003768444061,0:24:58.600377
1356000,1749629678.557767,0.45154133439064026,1512.1573069095612,0:25:12.157307
1368000,1749629691.9813974,0.44860702753067017,1525.580937385559,0:25:25.580937
1380000,1749629705.458095,0.44881847500801086,1539.0576350688934,0:25:39.057635
1392000,1749629718.939024,0.44867444038391113,1552.538563966751,0:25:52.538564
1404000,1749629732.5640497,0.4476300776004791,1566.1635897159576,0:26:06.163590
1416000,1749629746.0641866,0.44606614112854004,1579.663726568222,0:26:19.663727
1428000,1749629759.4253883,0.443897545337677,1593.0249283313751,0:26:33.024928
1440000,1749629772.7880805,0.44335421919822693,1606.3876204490662,0:26:46.387620
1452000,1749629786.356246,0.4422055780887604,1619.9557859897614,0:26:59.955786
1464000,1749629799.723487,0.44045883417129517,1633.323026895523,0:27:13.323027
1476000,1749629813.3609393,0.4397519528865814,1646.960479259491,0:27:26.960479
1488000,1749629827.126307,0.4405103623867035,1660.7258470058441,0:27:40.725847
1500000,1749629840.5744097,0.44013646245002747,1674.1739497184753,0:27:54.173950
1512000,1749629854.0780866,0.43937310576438904,1687.6776266098022,0:28:07.677627
1524000,1749629867.2566543,0.4401300847530365,1700.8561942577362,0:28:20.856194
1536000,1749629880.937061,0.44005274772644043,1714.5366010665894,0:28:34.536601
1548000,1749629894.3916092,0.43886521458625793,1727.991149187088,0:28:47.991149
1560000,1749629907.8745637,0.43776318430900574,1741.4741036891937,0:29:01.474104
1572000,1749629921.4666054,0.4374110698699951,1755.0661454200745,0:29:15.066145
1584000,1749629934.896614,0.44023916125297546,1768.4961540699005,0:29:28.496154
1596000,1749629948.1589665,0.43545788526535034,1781.7585065364838,0:29:41.758507
1608000,1749629961.3371744,0.43196552991867065,1794.9367144107819,0:29:54.936714
1620000,1749629975.0218132,0.42968615889549255,1808.621353149414,0:30:08.621353
1632000,1749629988.491925,0.42945966124534607,1822.091464996338,0:30:22.091465
1644000,1749630002.0868943,0.4291415214538574,1835.6864342689514,0:30:35.686434
1656000,1749630015.652875,0.42780035734176636,1849.2524149417877,0:30:49.252415
1668000,1749630029.095461,0.4298722445964813,1862.6950008869171,0:31:02.695001
1680000,1749630042.6987162,0.4304913580417633,1876.2982561588287,0:31:16.298256
1692000,1749630056.7275143,0.4299648106098175,1890.3270542621613,0:31:30.327054
1704000,1749630070.4011803,0.4304129183292389,1904.0007202625275,0:31:44.000720
1716000,1749630083.9332497,0.43137669563293457,1917.5327897071838,0:31:57.532790
1728000,1749630097.2418768,0.42809993028640747,1930.841416835785,0:32:10.841417
1740000,1749630110.627635,0.42665985226631165,1944.2271749973297,0:32:24.227175
1752000,1749630124.123669,0.4262133538722992,1957.7232089042664,0:32:37.723209
1764000,1749630137.4787035,0.42780426144599915,1971.0782434940338,0:32:51.078243
1776000,1749630150.9852269,0.42612001299858093,1984.5847668647766,0:33:04.584767
1788000,1749630164.6114328,0.4266137480735779,1998.2109727859497,0:33:18.210973
1800000,1749630177.7884064,0.4262849688529968,2011.3879463672638,0:33:31.387946
1812000,1749630191.1536982,0.42530399560928345,2024.7532382011414,0:33:44.753238
1824000,1749630204.6222217,0.4245903193950653,2038.2217617034912,0:33:58.221762
1836000,1749630218.8352866,0.4242285192012787,2052.4348266124725,0:34:12.434827
1848000,1749630233.9228365,0.4239124357700348,2067.522376537323,0:34:27.522377
1860000,1749630247.7825472,0.42354148626327515,2081.3820872306824,0:34:41.382087
1872000,1749630261.2695587,0.42575666308403015,2094.86909866333,0:34:54.869099
1884000,1749630274.853813,0.42484351992607117,2108.4533529281616,0:35:08.453353
1896000,1749630288.3496609,0.4254726469516754,2121.9492008686066,0:35:21.949201
1908000,1749630302.2283497,0.42555832862854004,2135.8278896808624,0:35:35.827890
1920000,1749630315.7592187,0.4257020354270935,2149.358758687973,0:35:49.358759
1932000,1749630328.8289213,0.4238658845424652,2162.4284613132477,0:36:02.428461
1944000,1749630342.7030764,0.42473503947257996,2176.3026163578033,0:36:16.302616
1956000,1749630356.210324,0.42544540762901306,2189.8098640441895,0:36:29.809864
1968000,1749630369.678306,0.4279199540615082,2203.277846097946,0:36:43.277846
1980000,1749630382.9067156,0.42645856738090515,2216.5062556266785,0:36:56.506256
1992000,1749630396.3245096,0.424101322889328,2229.92404961586,0:37:09.924050
2004000,1749630409.7072585,0.4214923083782196,2243.3067984580994,0:37:23.306798
2016000,1749630423.2974095,0.42140835523605347,2256.896949529648,0:37:36.896950
2028000,1749630437.0409534,0.42142346501350403,2270.6404933929443,0:37:50.640493
2040000,1749630450.4167376,0.4213539659976959,2284.016277551651,0:38:04.016278
2052000,1749630463.9645507,0.4201778769493103,2297.5640907287598,0:38:17.564091
2064000,1749630477.496288,0.4197571873664856,2311.0958280563354,0:38:31.095828
2076000,1749630490.9234433,0.4201440215110779,2324.522983312607,0:38:44.522983
2088000,1749630504.125884,0.41966548562049866,2337.725424051285,0:38:57.725424
2100000,1749630517.48805,0.41981664299964905,2351.0875899791718,0:39:11.087590
2112000,1749630530.7082577,0.41809919476509094,2364.3077976703644,0:39:24.307798
