step,wall_time,ep_len_mean,relative_seconds,relative_time
1164000,1749613573.9646757,24.0,1468.2897951602936,0:24:28.289795
1176000,1749613589.489038,24.0,1483.814157485962,0:24:43.814157
1188000,1749613605.6131165,24.0,1499.9382359981537,0:24:59.938236
1200000,1749613621.6174083,24.0,1515.942527770996,0:25:15.942528
1212000,1749613636.9806435,24.0,1531.3057630062103,0:25:31.305763
1224000,1749613652.6606836,24.0,1546.9858031272888,0:25:46.985803
1236000,1749613667.1785657,24.0,1561.5036852359772,0:26:01.503685
1248000,1749613681.2621965,24.0,1575.5873160362244,0:26:15.587316
1260000,1749613697.10339,24.0,1591.4285094738007,0:26:31.428509
1272000,1749613712.5894198,24.0,1606.9145393371582,0:26:46.914539
1284000,1749613727.0596952,24.0,1621.3848147392273,0:27:01.384815
1296000,1749613742.1069164,24.0,1636.4320359230042,0:27:16.432036
1308000,1749613758.297959,24.0,1652.623078584671,0:27:32.623079
1320000,1749613774.2951436,24.0,1668.6202630996704,0:27:48.620263
1332000,1749613789.8180346,24.0,1684.143154144287,0:28:04.143154
1344000,1749613805.4027271,24.0,1699.727846622467,0:28:19.727847
1356000,1749613820.9043193,24.0,1715.2294387817383,0:28:35.229439
1368000,1749613836.3023396,24.0,1730.6274590492249,0:28:50.627459
1380000,1749613851.8639343,24.0,1746.18905377388,0:29:06.189054
1392000,1749613867.452574,24.0,1761.7776935100555,0:29:21.777694
1404000,1749613883.5953197,24.0,1777.9204392433167,0:29:37.920439
1416000,1749613898.5063627,24.0,1792.8314821720123,0:29:52.831482
1428000,1749613914.66841,24.0,1808.9935295581818,0:30:08.993530
1440000,1749613930.3869524,24.0,1824.7120718955994,0:30:24.712072
1452000,1749613946.200083,24.0,1840.525202512741,0:30:40.525203
1464000,1749613960.8099034,24.0,1855.1350228786469,0:30:55.135023
1476000,1749613976.5021667,24.0,1870.8272862434387,0:31:10.827286
1488000,1749613990.8940947,24.0,1885.2192142009735,0:31:25.219214
1500000,1749614005.3973968,24.0,1899.722516298294,0:31:39.722516
1512000,1749614021.2502837,24.0,1915.575403213501,0:31:55.575403
1524000,1749614037.5468946,24.0,1931.8720140457153,0:32:11.872014
1536000,1749614053.6860392,24.0,1948.0111587047577,0:32:28.011159
1548000,1749614069.2962446,24.0,1963.6213641166687,0:32:43.621364
1560000,1749614084.8583603,24.0,1979.1834797859192,0:32:59.183480
1572000,1749614100.3987007,24.0,1994.7238202095032,0:33:14.723820
1584000,1749614115.383053,24.0,2009.7081725597382,0:33:29.708173
1596000,1749614130.9301217,24.0,2025.2552411556244,0:33:45.255241
1608000,1749614146.6107128,24.0,2040.9358322620392,0:34:00.935832
1620000,1749614162.4955912,24.0,2056.820710659027,0:34:16.820711
1632000,1749614178.819149,24.0,2073.144268512726,0:34:33.144269
1644000,1749614193.111912,24.0,2087.437031507492,0:34:47.437032
1656000,1749614207.542462,24.0,2101.8675816059113,0:35:01.867582
1668000,1749614222.922401,24.0,2117.2475204467773,0:35:17.247520
1680000,1749614238.5294652,24.0,2132.8545846939087,0:35:32.854585
1692000,1749614254.0311432,24.0,2148.3562626838684,0:35:48.356263
1704000,1749614269.748863,24.0,2164.073982477188,0:36:04.073982
1716000,1749614285.1997035,24.0,2179.524822950363,0:36:19.524823
1728000,1749614301.425344,24.0,2195.750463485718,0:36:35.750463
1740000,1749614317.2551432,24.0,2211.58026266098,0:36:51.580263
1752000,1749614333.3899639,24.0,2227.715083360672,0:37:07.715083
1764000,1749614352.2863593,24.0,2246.611478805542,0:37:26.611479
1776000,1749614367.7933886,24.0,2262.1185081005096,0:37:42.118508
1788000,1749614383.3048534,24.0,2277.629972934723,0:37:57.629973
1800000,1749614399.1961393,24.0,2293.521258831024,0:38:13.521259
1812000,1749614415.0721383,24.0,2309.3972578048706,0:38:29.397258
1824000,1749614430.7092676,24.0,2325.034387111664,0:38:45.034387
1836000,1749614446.2769208,24.0,2340.6020402908325,0:39:00.602040
1848000,1749614461.771574,24.0,2356.0966935157776,0:39:16.096694
1860000,1749614477.6259177,24.0,2371.951037168503,0:39:31.951037
1872000,1749614493.121442,24.0,2387.446561574936,0:39:47.446562
1884000,1749614509.0169067,24.0,2403.342026233673,0:40:03.342026
1896000,1749614524.6242368,24.0,2418.94935631752,0:40:18.949356
1908000,1749614541.0855772,24.0,2435.410696744919,0:40:35.410697
1920000,1749614557.0123663,24.0,2451.3374857902527,0:40:51.337486
1932000,1749614572.4002004,24.0,2466.7253198623657,0:41:06.725320
1944000,1749614587.3185928,24.0,2481.643712282181,0:41:21.643712
1956000,1749614602.948454,24.0,2497.27357339859,0:41:37.273573
1968000,1749614617.0753176,24.0,2511.400437116623,0:41:51.400437
1980000,1749614632.6620293,24.0,2526.9871487617493,0:42:06.987149
1992000,1749614648.487562,24.0,2542.8126814365387,0:42:22.812681
2004000,1749614663.522783,24.0,2557.847902536392,0:42:37.847903
2016000,1749614678.3224356,24.0,2572.6475551128387,0:42:52.647555
2028000,1749614694.283483,24.0,2588.6086025238037,0:43:08.608603
2040000,1749614709.2398293,24.0,2603.564948797226,0:43:23.564949
2052000,1749614724.1001134,24.0,2618.425232887268,0:43:38.425233
2064000,1749614739.6448064,24.0,2633.969925880432,0:43:53.969926
2076000,1749614755.165313,24.0,2649.4904325008392,0:44:09.490433
2088000,1749614770.8317437,24.0,2665.1568632125854,0:44:25.156863
2100000,1749614786.4369442,24.0,2680.762063741684,0:44:40.762064
2112000,1749614802.2975523,24.0,2696.622671842575,0:44:56.622672
2124000,1749614818.83927,24.0,2713.1643896102905,0:45:13.164390
2136000,1749614835.7580345,24.0,2730.083153963089,0:45:30.083154
2148000,1749614851.9789093,24.0,2746.304028749466,0:45:46.304029
2160000,1749614867.4923947,24.0,2761.817514181137,0:46:01.817514
2172000,1749614883.0425606,24.0,2777.3676800727844,0:46:17.367680
2184000,1749614898.8272762,24.0,2793.1523957252502,0:46:33.152396
2196000,1749614914.8902693,24.0,2809.215388774872,0:46:49.215389
2208000,1749614930.9726522,24.0,2825.297771692276,0:47:05.297772
2220000,1749614947.194897,24.0,2841.5200164318085,0:47:21.520016
2232000,1749614963.2492094,24.0,2857.5743288993835,0:47:37.574329
2244000,1749614978.6244934,24.0,2872.9496128559113,0:47:52.949613
2256000,1749614994.105951,24.0,2888.4310705661774,0:48:08.431071
2268000,1749615010.0046778,24.0,2904.329797267914,0:48:24.329797
2280000,1749615025.939984,24.0,2920.2651035785675,0:48:40.265104
2292000,1749615042.411167,24.0,2936.7362864017487,0:48:56.736286
2304000,1749615058.2706692,24.0,2952.59578871727,0:49:12.595789
2316000,1749615073.7912138,24.0,2968.116333246231,0:49:28.116333
2328000,1749615089.639403,24.0,2983.964522600174,0:49:43.964523
2340000,1749615105.280421,24.0,2999.6055405139923,0:49:59.605541
2352000,1749615120.9645584,24.0,3015.2896778583527,0:50:15.289678
2364000,1749615136.7165968,24.0,3031.041716337204,0:50:31.041716
2376000,1749615152.9277196,24.0,3047.25283908844,0:50:47.252839
2388000,1749615168.3582952,24.0,3062.683414697647,0:51:02.683415
2400000,1749615184.342495,24.0,3078.6676144599915,0:51:18.667614
