step,wall_time,train_kl_divergence_loss,relative_seconds,relative_time
1188000,1749613605.3734078,0.006279797293245792,1485.470195055008,0:24:45.470195
1200000,1749613621.380759,0.007702617906033993,1501.4775462150574,0:25:01.477546
1212000,1749613636.8309844,0.007549140602350235,1516.9277715682983,0:25:16.927772
1224000,1749613652.5074563,0.008261680603027344,1532.604243516922,0:25:32.604244
1236000,1749613666.979515,0.008968583308160305,1547.0763022899628,0:25:47.076302
1248000,1749613681.1206872,0.006474437192082405,1561.2174744606018,0:26:01.217474
1260000,1749613696.8908544,0.009366925805807114,1576.9876415729523,0:26:16.987642
1272000,1749613712.466317,0.007462626323103905,1592.5631041526794,0:26:32.563104
1284000,1749613726.9361014,0.005523379892110825,1607.0328886508942,0:26:47.032889
1296000,1749613741.9524524,0.008519760333001614,1622.0492396354675,0:27:02.049240
1308000,1749613758.050138,0.00960781704634428,1638.1469252109528,0:27:18.146925
1320000,1749613774.0263588,0.006770544219762087,1654.123146057129,0:27:34.123146
1332000,1749613789.6670687,0.007564128842204809,1669.763855934143,0:27:49.763856
1344000,1749613805.139311,0.006727064494043589,1685.2360982894897,0:28:05.236098
1356000,1749613820.7327144,0.008149654604494572,1700.8295016288757,0:28:20.829502
1368000,1749613836.1574469,0.00775274308398366,1716.2542340755463,0:28:36.254234
1380000,1749613851.7181332,0.00643906882032752,1731.814920425415,0:28:51.814920
1392000,1749613867.3286524,0.009010381065309048,1747.4254395961761,0:29:07.425440
1404000,1749613883.3225515,0.007050004322081804,1763.4193387031555,0:29:23.419339
1416000,1749613898.2720485,0.00966587569564581,1778.3688356876373,0:29:38.368836
1428000,1749613914.519647,0.007152710575610399,1794.61643409729,0:29:54.616434
1440000,1749613930.1532836,0.0070316381752491,1810.250070810318,0:30:10.250071
1452000,1749613945.9516597,0.00808223057538271,1826.048446893692,0:30:26.048447
1464000,1749613960.6494691,0.00800690334290266,1840.746256351471,0:30:40.746256
1476000,1749613976.320471,0.007116195745766163,1856.4172582626343,0:30:56.417258
1488000,1749613990.7561288,0.008306135423481464,1870.8529160022736,0:31:10.852916
1500000,1749614005.2500262,0.009300962090492249,1885.3468134403229,0:31:25.346813
1512000,1749614021.0614362,0.006510593928396702,1901.1582233905792,0:31:41.158223
1524000,1749614037.313887,0.0073948632925748825,1917.4106740951538,0:31:57.410674
1536000,1749614053.4058821,0.007492095232009888,1933.5026693344116,0:32:13.502669
1548000,1749614069.1120384,0.006494967732578516,1949.2088255882263,0:32:29.208826
1560000,1749614084.6543682,0.007272104267030954,1964.7511553764343,0:32:44.751155
1572000,1749614100.2482107,0.00780981732532382,1980.344997882843,0:33:00.344998
1584000,1749614115.219822,0.007432268466800451,1995.3166091442108,0:33:15.316609
1596000,1749614130.742874,0.009641056880354881,2010.8396611213684,0:33:30.839661
1608000,1749614146.4580498,0.008243715390563011,2026.554836988449,0:33:46.554837
1620000,1749614162.2619615,0.009609419852495193,2042.3587486743927,0:34:02.358749
1632000,1749614178.6065757,0.009571824222803116,2058.703362941742,0:34:18.703363
1644000,1749614192.9398577,0.00715802563354373,2073.036644935608,0:34:33.036645
1656000,1749614207.3569887,0.009007425047457218,2087.453775882721,0:34:47.453776
1668000,1749614222.726743,0.009300453588366508,2102.8235301971436,0:35:02.823530
1680000,1749614238.3242836,0.009998386725783348,2118.4210708141327,0:35:18.421071
1692000,1749614253.846957,0.006668787449598312,2133.9437441825867,0:35:33.943744
1704000,1749614269.6040196,0.009596696123480797,2149.7008068561554,0:35:49.700807
1716000,1749614285.0562391,0.009775039739906788,2165.153026342392,0:36:05.153026
1728000,1749614301.169251,0.008853249251842499,2181.2660381793976,0:36:21.266038
1740000,1749614316.9811707,0.006754015106707811,2197.077957868576,0:36:37.077958
1752000,1749614333.217578,0.0064795236103236675,2213.3143651485443,0:36:53.314365
1764000,1749614352.1067653,0.006841348484158516,2232.2035524845123,0:37:12.203552
1776000,1749614367.6421096,0.009946314617991447,2247.7388968467712,0:37:27.738897
1788000,1749614383.1480215,0.007741122972220182,2263.2448086738586,0:37:43.244809
1800000,1749614398.9783673,0.009704400785267353,2279.075154542923,0:37:59.075155
1812000,1749614414.839694,0.00920599140226841,2294.9364812374115,0:38:14.936481
1824000,1749614430.580151,0.009050196036696434,2310.6769382953644,0:38:30.676938
1836000,1749614446.1371348,0.009322515688836575,2326.2339220046997,0:38:46.233922
1848000,1749614461.6393175,0.009096873924136162,2341.7361047267914,0:39:01.736105
1860000,1749614477.469712,0.00780121935531497,2357.566499233246,0:39:17.566499
1872000,1749614492.957769,0.008455037139356136,2373.054556131363,0:39:33.054556
1884000,1749614508.8686411,0.00911508034914732,2388.965428352356,0:39:48.965428
1896000,1749614524.3993304,0.006572224199771881,2404.496117591858,0:40:04.496118
1908000,1749614540.85634,0.009059848263859749,2420.953127145767,0:40:20.953127
1920000,1749614556.859746,0.007007187698036432,2436.9565331935883,0:40:36.956533
1932000,1749614572.2640092,0.009407111443579197,2452.3607964515686,0:40:52.360796
1944000,1749614587.1866124,0.00644651660695672,2467.283399581909,0:41:07.283400
1956000,1749614602.8241053,0.0065381210297346115,2482.9208924770355,0:41:22.920892
1968000,1749614616.931314,0.009557723999023438,2497.028101205826,0:41:37.028101
1980000,1749614632.5033193,0.00951915793120861,2512.6001064777374,0:41:52.600106
1992000,1749614648.3594432,0.009730401448905468,2528.456230401993,0:42:08.456230
2004000,1749614663.2835398,0.006390990689396858,2543.380326986313,0:42:23.380327
2016000,1749614678.0949295,0.009846849367022514,2558.19171667099,0:42:38.191717
2028000,1749614694.027249,0.009835459291934967,2574.1240363121033,0:42:54.124036
2040000,1749614709.0359101,0.006515465676784515,2589.1326973438263,0:43:09.132697
2052000,1749614723.924315,0.009329302236437798,2604.0211021900177,0:43:24.021102
2064000,1749614739.4964771,0.0066419742070138454,2619.5932643413544,0:43:39.593264
2076000,1749614755.0295022,0.007877242751419544,2635.126289367676,0:43:55.126289
2088000,1749614770.6881037,0.009254767559468746,2650.7848908901215,0:44:10.784891
2100000,1749614786.319044,0.007951239123940468,2666.4158313274384,0:44:26.415831
2112000,1749614802.1510808,0.006715031806379557,2682.2478680610657,0:44:42.247868
2124000,1749614818.589791,0.00669460603967309,2698.686578273773,0:44:58.686578
2136000,1749614835.5959542,0.007029674015939236,2715.692741394043,0:45:15.692741
2148000,1749614851.8491545,0.008145169354975224,2731.9459416866302,0:45:31.945942
2160000,1749614867.3427942,0.009783938527107239,2747.4395813941956,0:45:47.439581
2172000,1749614882.8935003,0.009097489528357983,2762.990287542343,0:46:02.990288
2184000,1749614898.6495152,0.009166864678263664,2778.7463023662567,0:46:18.746302
2196000,1749614914.613474,0.00855250284075737,2794.710261106491,0:46:34.710261
2208000,1749614930.7548182,0.007122291252017021,2810.8516054153442,0:46:50.851605
2220000,1749614947.0121455,0.009693626314401627,2827.1089327335358,0:47:07.108933
2232000,1749614963.12658,0.009991652332246304,2843.223367214203,0:47:23.223367
2244000,1749614978.4919739,0.009812777861952782,2858.5887610912323,0:47:38.588761
2256000,1749614993.9823115,0.00873843114823103,2874.079098701477,0:47:54.079099
2268000,1749615009.869553,0.009657248854637146,2889.966340303421,0:48:09.966340
2280000,1749615025.8052402,0.006426419131457806,2905.9020273685455,0:48:25.902027
2292000,1749615042.1782856,0.006568248849362135,2922.275072813034,0:48:42.275073
2304000,1749615058.1145327,0.009467712603509426,2938.211319923401,0:48:58.211320
2316000,1749615073.6553626,0.009901067242026329,2953.7521498203278,0:49:13.752150
2328000,1749615089.4879122,0.008674620650708675,2969.5846993923187,0:49:29.584699
2340000,1749615105.1371226,0.008775805123150349,2985.233909845352,0:49:45.233910
2352000,1749615120.8007693,0.009909555315971375,3000.89755654335,0:50:00.897557
2364000,1749615136.585661,0.006694357842206955,3016.6824481487274,0:50:16.682448
2376000,1749615152.676463,0.006969458423554897,3032.773250102997,0:50:32.773250
2388000,1749615168.132884,0.008621567860245705,3048.229671239853,0:50:48.229671
2400000,1749615184.2068942,0.009342912584543228,3064.303681373596,0:51:04.303681
