step,wall_time,train_policy_objective,relative_seconds,relative_time
24000,1749612119.903283,0.03024440072476864,0.0,0:00:00
36000,1749612135.0781748,0.022120140492916107,15.174891710281372,0:00:15.174892
48000,1749612149.8896255,0.023101327940821648,29.986342430114746,0:00:29.986342
60000,1749612164.7708068,0.029791753739118576,44.86752367019653,0:00:44.867524
72000,1749612179.9158144,0.03365040197968483,60.01253128051758,0:01:00.012531
84000,1749612194.104005,0.037035293877124786,74.20072197914124,0:01:14.200722
96000,1749612209.4041662,0.042886145412921906,89.50088310241699,0:01:29.500883
108000,1749612227.3864145,0.044869739562273026,107.4831314086914,0:01:47.483131
120000,1749612244.0535202,0.05059176683425903,124.15023708343506,0:02:04.150237
132000,1749612258.9756124,0.05847235023975372,139.07232928276062,0:02:19.072329
144000,1749612274.2723246,0.06698638945817947,154.3690414428711,0:02:34.369041
156000,1749612288.2365422,0.0677129477262497,168.33325910568237,0:02:48.333259
168000,1749612302.1193964,0.041020188480615616,182.21611332893372,0:03:02.216113
180000,1749612316.239705,0.06040982902050018,196.33642196655273,0:03:16.336422
192000,1749612330.574166,0.04272795468568802,210.67088294029236,0:03:30.670883
204000,1749612345.9536588,0.04385068267583847,226.05037569999695,0:03:46.050376
216000,1749612361.312679,0.04300254210829735,241.40939593315125,0:04:01.409396
228000,1749612376.750144,0.05536689609289169,256.8468608856201,0:04:16.846861
240000,1749612392.0894496,0.035715073347091675,272.1861665248871,0:04:32.186167
252000,1749612407.7939184,0.04278266429901123,287.8906352519989,0:04:47.890635
264000,1749612423.5569353,0.03705817833542824,303.6536521911621,0:05:03.653652
276000,1749612439.070599,0.05472598224878311,319.1673159599304,0:05:19.167316
288000,1749612454.118809,0.04546760022640228,334.2155258655548,0:05:34.215526
300000,1749612468.8171277,0.04664486646652222,348.9138445854187,0:05:48.913845
312000,1749612483.8434486,0.04420612007379532,363.94016551971436,0:06:03.940166
324000,1749612498.0581148,0.048056844621896744,378.1548316478729,0:06:18.154832
336000,1749612512.9698296,0.0538594052195549,393.0665464401245,0:06:33.066546
348000,1749612528.0442903,0.04708441346883774,408.1410071849823,0:06:48.141007
360000,1749612542.9955854,0.04378597438335419,423.0923023223877,0:07:03.092302
372000,1749612558.1533334,0.030274473130702972,438.2500503063202,0:07:18.250050
384000,1749612573.5154517,0.04760534316301346,453.61216855049133,0:07:33.612169
396000,1749612589.3062825,0.0517878532409668,469.40299940109253,0:07:49.402999
408000,1749612605.115052,0.04860382154583931,485.2117688655853,0:08:05.211769
420000,1749612620.3429065,0.04027725011110306,500.4396233558655,0:08:20.439623
432000,1749612635.42444,0.03235736861824989,515.5211567878723,0:08:35.521157
444000,1749612650.804749,0.027350232005119324,530.9014658927917,0:08:50.901466
456000,1749612666.0029025,0.04788802191615105,546.0996193885803,0:09:06.099619
468000,1749612680.6803029,0.04595361277461052,560.777019739151,0:09:20.777020
480000,1749612695.6425107,0.046328719705343246,575.7392275333405,0:09:35.739228
492000,1749612710.7380304,0.057721301913261414,590.8347473144531,0:09:50.834747
504000,1749612726.1598287,0.03745277225971222,606.2565455436707,0:10:06.256546
516000,1749612741.9956088,0.0524541512131691,622.0923256874084,0:10:22.092326
528000,1749612757.3817396,0.046566206961870193,637.4784564971924,0:10:37.478456
540000,1749612771.26709,0.05529724061489105,651.3638069629669,0:10:51.363807
552000,1749612786.4447536,0.036851268261671066,666.5414705276489,0:11:06.541471
564000,1749612801.5160415,0.04001333937048912,681.612758398056,0:11:21.612758
576000,1749612816.0204434,0.04012305289506912,696.117160320282,0:11:36.117160
588000,1749612831.1311166,0.05406449735164642,711.2278335094452,0:11:51.227834
600000,1749612850.2581203,0.0438363254070282,730.354837179184,0:12:10.354837
612000,1749612865.2662446,0.053255919367074966,745.3629615306854,0:12:25.362962
624000,1749612880.658929,0.03311515972018242,760.7556459903717,0:12:40.755646
636000,1749612896.424709,0.04547979682683945,776.5214259624481,0:12:56.521426
648000,1749612910.3599997,0.03767584636807442,790.4567165374756,0:13:10.456717
660000,1749612925.199706,0.04333639144897461,805.296422958374,0:13:25.296423
672000,1749612940.429308,0.039081793278455734,820.5260248184204,0:13:40.526025
684000,1749612955.5813115,0.046041250228881836,835.678028345108,0:13:55.678028
696000,1749612970.4470592,0.03381167724728584,850.5437760353088,0:14:10.543776
708000,1749612985.6793463,0.02756461128592491,865.7760632038116,0:14:25.776063
720000,1749613000.3185139,0.030793718993663788,880.4152307510376,0:14:40.415231
732000,1749613015.5955932,0.019696248695254326,895.6923100948334,0:14:55.692310
744000,1749613030.9279466,0.0014022579416632652,911.0246634483337,0:15:11.024663
756000,1749613046.117961,0.04278659448027611,926.214677810669,0:15:26.214678
768000,1749613061.6807096,0.010759656317532063,941.777426481247,0:15:41.777426
780000,1749613077.1203508,0.013621400110423565,957.2170677185059,0:15:57.217068
792000,1749613092.9964664,0.016477391123771667,973.0931832790375,0:16:13.093183
804000,1749613107.2196105,0.018479319289326668,987.3163273334503,0:16:27.316327
816000,1749613122.2958663,0.020767636597156525,1002.3925831317902,0:16:42.392583
828000,1749613137.6319687,0.023543579503893852,1017.7286856174469,0:16:57.728686
840000,1749613153.0688415,0.03811735287308693,1033.1655583381653,0:17:13.165558
852000,1749613168.1863291,0.03058529831469059,1048.2830460071564,0:17:28.283046
864000,1749613183.7109063,0.0040891231037676334,1063.8076231479645,0:17:43.807623
876000,1749613197.7290163,0.029369356110692024,1077.8257331848145,0:17:57.825733
888000,1749613212.0080726,0.009155290201306343,1092.1047894954681,0:18:12.104789
900000,1749613227.6428401,0.0030277185142040253,1107.7395570278168,0:18:27.739557
912000,1749613243.3729603,0.0250066090375185,1123.4696772098541,0:18:43.469677
924000,1749613259.4316387,0.004862046334892511,1139.5283555984497,0:18:59.528356
936000,1749613274.0918915,0.015075073577463627,1154.1886084079742,0:19:14.188608
948000,1749613289.554692,0.02546583116054535,1169.6514089107513,0:19:29.651409
960000,1749613305.6204958,0.01510633248835802,1185.717212677002,0:19:45.717213
972000,1749613321.205437,0.005568335298448801,1201.30215382576,0:20:01.302154
984000,1749613338.0480897,0.023935707286000252,1218.1448066234589,0:20:18.144807
996000,1749613353.703947,0.023355791345238686,1233.800663948059,0:20:33.800664
1008000,1749613369.5760686,0.02082960680127144,1249.6727855205536,0:20:49.672786
1020000,1749613385.4771478,0.010014208033680916,1265.57386469841,0:21:05.573865
1032000,1749613400.9526207,0.0023161214776337147,1281.0493376255035,0:21:21.049338
1044000,1749613416.2594974,0.03131619095802307,1296.3562142848969,0:21:36.356214
1056000,1749613431.635252,0.014545814134180546,1311.7319688796997,0:21:51.731969
1068000,1749613449.0615208,0.01712147146463394,1329.158237695694,0:22:09.158238
1080000,1749613465.2690468,0.021729720756411552,1345.3657636642456,0:22:25.365764
1092000,1749613481.288021,0.021926753222942352,1361.3847379684448,0:22:41.384738
1104000,1749613497.1118298,0.014095453545451164,1377.2085466384888,0:22:57.208547
1116000,1749613512.4703448,0.025383394211530685,1392.567061662674,0:23:12.567062
1128000,1749613527.4828434,0.02324322983622551,1407.5795602798462,0:23:27.579560
1140000,1749613542.943378,0.0212016049772501,1423.0400948524475,0:23:43.040095
1152000,1749613558.2053506,0.023131515830755234,1438.3020675182343,0:23:58.302068
1164000,1749613573.833878,0.0217745341360569,1453.930594921112,0:24:13.930595
1176000,1749613589.3142064,0.014036398380994797,1469.410923242569,0:24:29.410923
1188000,1749613605.3734486,0.016043351963162422,1485.4701654911041,0:24:45.470165
1200000,1749613621.3808005,0.016475163400173187,1501.4775173664093,0:25:01.477517
1212000,1749613636.831025,0.00980433914810419,1516.927741765976,0:25:16.927742
1224000,1749613652.5074818,0.01881791278719902,1532.6041986942291,0:25:32.604199
1236000,1749613666.9795408,0.01830863207578659,1547.0762577056885,0:25:47.076258
1248000,1749613681.1207137,0.020688246935606003,1561.2174305915833,0:26:01.217431
1260000,1749613696.8909013,0.023882290348410606,1576.9876182079315,0:26:16.987618
1272000,1749613712.466363,0.018075691536068916,1592.5630798339844,0:26:32.563080
1284000,1749613726.9361281,0.00912424549460411,1607.0328450202942,0:26:47.032845
1296000,1749613741.952496,0.015938593074679375,1622.0492129325867,0:27:02.049213
1308000,1749613758.0501776,0.022539047524333,1638.146894454956,0:27:18.146894
1320000,1749613774.0264018,0.015718217939138412,1654.1231186389923,0:27:34.123119
1332000,1749613789.667115,0.012134499847888947,1669.7638318538666,0:27:49.763832
1344000,1749613805.1393383,0.015033334493637085,1685.236055135727,0:28:05.236055
1356000,1749613820.7327611,0.027492154389619827,1700.8294780254364,0:28:20.829478
1368000,1749613836.1574914,0.010878795757889748,1716.2542083263397,0:28:36.254208
1380000,1749613851.7181635,0.019343974068760872,1731.8148803710938,0:28:51.814880
1392000,1749613867.3286989,0.01986490562558174,1747.4254157543182,0:29:07.425416
1404000,1749613883.322591,0.012419614009559155,1763.4193079471588,0:29:23.419308
1416000,1749613898.2720892,0.013782101683318615,1778.3688061237335,0:29:38.368806
1428000,1749613914.5197017,0.016093622893095016,1794.6164186000824,0:29:54.616419
1440000,1749613930.1533246,0.011080970987677574,1810.2500414848328,0:30:10.250041
1452000,1749613945.9516978,0.01611100137233734,1826.0484147071838,0:30:26.048415
1464000,1749613960.649512,0.01369545143097639,1840.7462289333344,0:30:40.746229
1476000,1749613976.3204963,0.01583576761186123,1856.4172132015228,0:30:56.417213
1488000,1749613990.756154,0.022979583591222763,1870.852870941162,0:31:10.852871
1500000,1749614005.250051,0.01506077591329813,1885.3467679023743,0:31:25.346768
1512000,1749614021.061476,0.014323371462523937,1901.158192873001,0:31:41.158193
1524000,1749614037.3139257,0.012792803347110748,1917.4106426239014,0:31:57.410643
1536000,1749614053.4059212,0.015609493479132652,1933.5026381015778,0:32:13.502638
1548000,1749614069.1120796,0.014081217348575592,1949.2087965011597,0:32:29.208797
1560000,1749614084.6544092,0.01766216941177845,1964.751126050949,0:32:44.751126
1572000,1749614100.2482688,0.022725043818354607,1980.3449857234955,0:33:00.344986
1584000,1749614115.219868,0.01538439467549324,1995.3165848255157,0:33:15.316585
1596000,1749614130.742899,0.01314985565841198,2010.8396158218384,0:33:30.839616
1608000,1749614146.458091,0.012817075476050377,2026.5548079013824,0:33:46.554808
1620000,1749614162.2620091,0.01717466674745083,2042.3587260246277,0:34:02.358726
1632000,1749614178.6066148,0.01658713072538376,2058.703331708908,0:34:18.703332
1644000,1749614192.9398994,0.013706859201192856,2073.0366163253784,0:34:33.036616
1656000,1749614207.3570418,0.012978654354810715,2087.4537587165833,0:34:47.453759
1668000,1749614222.7267678,0.01565542258322239,2102.823484659195,0:35:02.823485
1680000,1749614238.3243282,0.022833557799458504,2118.421045064926,0:35:18.421045
1692000,1749614253.8470023,0.01505740825086832,2133.943719148636,0:35:33.943719
1704000,1749614269.6040473,0.01271041575819254,2149.7007641792297,0:35:49.700764
1716000,1749614285.0562894,0.018794821575284004,2165.1530063152313,0:36:05.153006
1728000,1749614301.169288,0.01749160699546337,2181.2660048007965,0:36:21.266005
1740000,1749614316.9812095,0.015164111740887165,2197.0779263973236,0:36:37.077926
1752000,1749614333.2176034,0.01756240427494049,2213.3143203258514,0:36:53.314320
1764000,1749614352.1067905,0.01139222364872694,2232.203507423401,0:37:12.203507
1776000,1749614367.6421344,0.01724168099462986,2247.7388513088226,0:37:27.738851
1788000,1749614383.1480458,0.012392534874379635,2263.244762659073,0:37:43.244763
1800000,1749614398.978404,0.020469507202506065,2279.0751209259033,0:37:59.075121
1812000,1749614414.8397312,0.020253216847777367,2294.936448097229,0:38:14.936448
1824000,1749614430.5801945,0.009689543396234512,2310.676911354065,0:38:30.676911
1836000,1749614446.1371777,0.017428504303097725,2326.233894586563,0:38:46.233895
1848000,1749614461.6393619,0.021284405142068863,2341.7360787391663,0:39:01.736079
1860000,1749614477.469756,0.01161420438438654,2357.5664727687836,0:39:17.566473
1872000,1749614492.9577928,0.01376696303486824,2373.05450963974,0:39:33.054510
1884000,1749614508.8686664,0.016336914151906967,2388.9653832912445,0:39:48.965383
1896000,1749614524.3993673,0.017144862562417984,2404.496084213257,0:40:04.496084
1908000,1749614540.8563776,0.0163835808634758,2420.953094482422,0:40:20.953094
1920000,1749614556.859787,0.01091119647026062,2436.956503868103,0:40:36.956504
1932000,1749614572.2640471,0.020009106025099754,2452.360764026642,0:40:52.360764
1944000,1749614587.186653,0.014103413559496403,2467.283369779587,0:41:07.283370
1956000,1749614602.8241308,0.013186742551624775,2482.9208476543427,0:41:22.920848
1968000,1749614616.931354,0.020526940003037453,2497.0280709266663,0:41:37.028071
1980000,1749614632.503363,0.014692787081003189,2512.6000797748566,0:41:52.600080
1992000,1749614648.3594782,0.014324348419904709,2528.456195116043,0:42:08.456195
2004000,1749614663.2835786,0.016626480966806412,2543.3802955150604,0:42:23.380296
2016000,1749614678.0949712,0.013503767549991608,2558.1916880607605,0:42:38.191688
2028000,1749614694.0272956,0.017884012311697006,2574.1240124702454,0:42:54.124012
2040000,1749614709.0359545,0.017421560361981392,2589.132671356201,0:43:09.132671
2052000,1749614723.9243405,0.016893360763788223,2604.021057367325,0:43:24.021057
2064000,1749614739.4965026,0.014407113194465637,2619.5932195186615,0:43:39.593220
2076000,1749614755.029527,0.008610491640865803,2635.126243829727,0:43:55.126244
2088000,1749614770.6881459,0.013545178808271885,2650.784862756729,0:44:10.784863
