step,wall_time,train_value_loss,relative_seconds,relative_time
24000,1749612119.9033206,15262130.0,0.0,0:00:00
36000,1749612135.0782137,11674258.0,15.174893140792847,0:00:15.174893
48000,1749612149.889649,9331918.0,29.98632836341858,0:00:29.986328
60000,1749612164.7708485,7258172.0,44.86752796173096,0:00:44.867528
72000,1749612179.915862,5209631.0,60.01254153251648,0:01:00.012542
84000,1749612194.1040294,3525835.75,74.20070886611938,0:01:14.200709
96000,1749612209.4042041,2169677.25,89.50088357925415,0:01:29.500884
108000,1749612227.3864603,1251299.625,107.48313975334167,0:01:47.483140
120000,1749612244.0535553,640024.75,124.15023469924927,0:02:04.150235
132000,1749612258.975654,254972.875,139.07233333587646,0:02:19.072333
144000,1749612274.2723475,86513.1953125,154.36902689933777,0:02:34.369027
156000,1749612288.2365658,14184.064453125,168.33324527740479,0:02:48.333245
168000,1749612302.119438,951.9417114257812,182.21611738204956,0:03:02.216117
180000,1749612316.2397404,1179.949462890625,196.33641982078552,0:03:16.336420
192000,1749612330.574207,947.84912109375,210.67088651657104,0:03:30.670887
204000,1749612345.9537003,680.2677612304688,226.0503797531128,0:03:46.050380
216000,1749612361.3127215,1326.6337890625,241.4094009399414,0:04:01.409401
228000,1749612376.7501776,870.6021728515625,256.84685707092285,0:04:16.846857
240000,1749612392.0894883,881.3556518554688,272.18616771698,0:04:32.186168
252000,1749612407.793955,650.2064208984375,287.89063453674316,0:04:47.890635
264000,1749612423.556973,919.633544921875,303.6536524295807,0:05:03.653652
276000,1749612439.070658,916.5775756835938,319.16733741760254,0:05:19.167337
288000,1749612454.1188526,1371.896484375,334.21553206443787,0:05:34.215532
300000,1749612468.817172,606.0249633789062,348.9138514995575,0:05:48.913851
312000,1749612483.8434737,1054.174560546875,363.94015312194824,0:06:03.940153
324000,1749612498.0581377,530.7586669921875,378.1548171043396,0:06:18.154817
336000,1749612512.9698746,1109.4879150390625,393.06655406951904,0:06:33.066554
348000,1749612528.0443244,520.0545043945312,408.1410038471222,0:06:48.141004
360000,1749612542.9956293,1715.3673095703125,423.09230875968933,0:07:03.092309
372000,1749612558.1533728,319.14483642578125,438.2500522136688,0:07:18.250052
384000,1749612573.5154872,902.5032348632812,453.6121666431427,0:07:33.612167
396000,1749612589.3063254,419.3758239746094,469.40300488471985,0:07:49.403005
408000,1749612605.1150758,614.8524169921875,485.2117552757263,0:08:05.211755
420000,1749612620.342937,306.3986511230469,500.4396164417267,0:08:20.439616
432000,1749612635.4244804,597.283447265625,515.5211598873138,0:08:35.521160
444000,1749612650.8047876,297.9654541015625,530.9014670848846,0:08:50.901467
456000,1749612666.002927,573.3336181640625,546.099606513977,0:09:06.099607
468000,1749612680.6803417,299.9767761230469,560.7770211696625,0:09:20.777021
480000,1749612695.6425512,491.8235778808594,575.739230632782,0:09:35.739231
492000,1749612710.738057,513.02978515625,590.8347363471985,0:09:50.834736
504000,1749612726.159868,314.0898742675781,606.2565474510193,0:10:06.256547
516000,1749612741.9956474,353.770263671875,622.0923268795013,0:10:22.092327
528000,1749612757.3817656,351.6065673828125,637.4784450531006,0:10:37.478445
540000,1749612771.267117,323.6776123046875,651.3637964725494,0:10:51.363796
552000,1749612786.4447901,318.19232177734375,666.5414695739746,0:11:06.541470
564000,1749612801.5160875,227.4420623779297,681.6127669811249,0:11:21.612767
576000,1749612816.0204873,456.52484130859375,696.1171667575836,0:11:36.117167
588000,1749612831.13116,308.0315246582031,711.2278394699097,0:11:51.227839
600000,1749612850.258164,279.8474426269531,730.354843378067,0:12:10.354843
612000,1749612865.2662888,262.48040771484375,745.3629682064056,0:12:25.362968
624000,1749612880.658955,341.5585021972656,760.7556345462799,0:12:40.755635
636000,1749612896.4247465,189.0931396484375,776.5214259624481,0:12:56.521426
648000,1749612910.3600385,184.6396026611328,790.4567179679871,0:13:10.456718
660000,1749612925.1997418,198.49093627929688,805.296421289444,0:13:25.296421
672000,1749612940.4293487,304.7764587402344,820.5260281562805,0:13:40.526028
684000,1749612955.5813575,142.7377166748047,835.6780369281769,0:13:55.678037
696000,1749612970.4471016,180.09979248046875,850.543781042099,0:14:10.543781
708000,1749612985.6793902,115.739501953125,865.7760696411133,0:14:25.776070
720000,1749613000.3185537,250.8710174560547,880.4152331352234,0:14:40.415233
732000,1749613015.5956342,89.71908569335938,895.6923136711121,0:14:55.692314
744000,1749613030.927987,293.2230529785156,911.0246665477753,0:15:11.024667
756000,1749613046.1180015,309.39715576171875,926.2146809101105,0:15:26.214681
768000,1749613061.680748,93.4906234741211,941.7774274349213,0:15:41.777427
780000,1749613077.1203892,83.60887908935547,957.2170686721802,0:15:57.217069
792000,1749613092.9965081,130.5531005859375,973.0931875705719,0:16:13.093188
804000,1749613107.219652,87.259521484375,987.3163313865662,0:16:27.316331
816000,1749613122.2959085,102.90766143798828,1002.3925879001617,0:16:42.392588
828000,1749613137.6320097,75.4244384765625,1017.7286891937256,0:16:57.728689
840000,1749613153.0688686,100.87979125976562,1033.1655480861664,0:17:13.165548
852000,1749613168.1863713,80.605224609375,1048.283050775528,0:17:28.283051
864000,1749613183.710933,152.6598358154297,1063.8076124191284,0:17:43.807612
876000,1749613197.7290711,99.13719940185547,1077.8257505893707,0:17:57.825751
888000,1749613212.0080984,70.68446350097656,1092.1047778129578,0:18:12.104778
900000,1749613227.6428819,86.95188903808594,1107.7395613193512,0:18:27.739561
