step,wall_time,ep_rew_mean,relative_seconds,relative_time
12000,1749612105.6749547,-5750.3779296875,0.0,0:00:00
24000,1749612120.1384883,-5110.32421875,14.463533639907837,0:00:14.463534
36000,1749612135.2766924,-4427.2744140625,29.60173773765564,0:00:29.601738
48000,1749612150.0701947,-3983.09228515625,44.39524006843567,0:00:44.395240
60000,1749612164.9613554,-3352.8505859375,59.28640079498291,0:00:59.286401
72000,1749612180.0658324,-2724.08251953125,74.39087772369385,0:01:14.390878
84000,1749612194.253466,-2091.421142578125,88.57851123809814,0:01:28.578511
96000,1749612209.659511,-1512.3453369140625,103.9845564365387,0:01:43.984556
108000,1749612227.8631792,-1058.00927734375,122.18822455406189,0:02:02.188225
120000,1749612244.1930583,-658.4022216796875,138.51810359954834,0:02:18.518104
132000,1749612259.1678252,-353.5672607421875,153.49287056922913,0:02:33.492871
144000,1749612274.4183333,-117.50106811523438,168.7433786392212,0:02:48.743379
156000,1749612288.3730783,-21.38285255432129,182.6981236934662,0:03:02.698124
168000,1749612302.3401685,-31.997583389282227,196.66521382331848,0:03:16.665214
180000,1749612316.3730311,-22.911745071411133,210.69807648658752,0:03:30.698076
192000,1749612330.722759,-16.914371490478516,225.04780435562134,0:03:45.047804
204000,1749612346.1038442,-20.59486961364746,240.42888951301575,0:04:00.428890
216000,1749612361.4466712,-24.637866973876953,255.77171659469604,0:04:15.771717
228000,1749612376.887035,-16.40589141845703,271.21208024024963,0:04:31.212080
240000,1749612392.2467775,-18.008970260620117,286.5718228816986,0:04:46.571823
252000,1749612408.033713,-14.051239013671875,302.35875844955444,0:05:02.358758
264000,1749612423.7854578,-23.594974517822266,318.1105031967163,0:05:18.110503
276000,1749612439.2427802,-26.625877380371094,333.5678255558014,0:05:33.567826
288000,1749612454.2636297,-19.851394653320312,348.58867502212524,0:05:48.588675
300000,1749612468.9496255,-22.587308883666992,363.2746708393097,0:06:03.274671
312000,1749612483.963419,-16.11006736755371,378.28846430778503,0:06:18.288464
324000,1749612498.2046227,-30.666011810302734,392.52966809272766,0:06:32.529668
336000,1749612513.2401705,-16.967872619628906,407.56521582603455,0:06:47.565216
348000,1749612528.177827,-22.528247833251953,422.50287222862244,0:07:02.502872
360000,1749612543.2358158,-11.510845184326172,437.56086111068726,0:07:17.560861
372000,1749612558.2822356,-17.739429473876953,452.60728096961975,0:07:32.607281
384000,1749612573.7335026,-15.513039588928223,468.0585479736328,0:07:48.058548
396000,1749612589.5396304,-20.03297233581543,483.86467576026917,0:08:03.864676
408000,1749612605.252554,-14.677430152893066,499.5775992870331,0:08:19.577599
420000,1749612620.4824433,-9.925103187561035,514.8074886798859,0:08:34.807489
432000,1749612635.574969,-10.55258560180664,529.9000144004822,0:08:49.900014
444000,1749612650.970545,-14.54670524597168,545.2955904006958,0:09:05.295590
456000,1749612666.2332387,-11.055611610412598,560.5582840442657,0:09:20.558284
468000,1749612680.8175886,-18.50881004333496,575.1426339149475,0:09:35.142634
480000,1749612695.78399,-14.567984580993652,590.1090352535248,0:09:50.109035
492000,1749612710.875736,-10.030256271362305,605.2007813453674,0:10:05.200781
504000,1749612726.4006598,-14.695714950561523,620.7257051467896,0:10:20.725705
516000,1749612742.2289243,-13.831694602966309,636.5539696216583,0:10:36.553970
528000,1749612757.6076548,-13.601872444152832,651.9327001571655,0:10:51.932700
540000,1749612771.4242067,-12.24026107788086,665.7492520809174,0:11:05.749252
552000,1749612786.5975926,-10.668737411499023,680.9226379394531,0:11:20.922638
564000,1749612801.6550534,-12.527569770812988,695.9800987243652,0:11:35.980099
576000,1749612816.1545868,-7.606637954711914,710.4796321392059,0:11:50.479632
588000,1749612831.333036,-6.693509101867676,725.6580812931061,0:12:05.658081
600000,1749612850.4048228,-10.332304000854492,744.7298681735992,0:12:24.729868
612000,1749612865.3947926,-12.16966724395752,759.7198379039764,0:12:39.719838
624000,1749612880.898389,-11.933197021484375,775.2234344482422,0:12:55.223434
636000,1749612896.6743414,-5.520313262939453,790.9993867874146,0:13:10.999387
648000,1749612910.6303535,-9.582062721252441,804.9553987979889,0:13:24.955399
660000,1749612925.4202526,-5.011309623718262,819.745297908783,0:13:39.745298
672000,1749612940.596561,-5.283687114715576,834.9216063022614,0:13:54.921606
684000,1749612955.7300785,-9.267799377441406,850.0551238059998,0:14:10.055124
696000,1749612970.6456878,-5.024197101593018,864.970733165741,0:14:24.970733
708000,1749612985.8188055,-8.614819526672363,880.1438508033752,0:14:40.143851
720000,1749613000.459493,-3.6813812255859375,894.784538269043,0:14:54.784538
732000,1749613015.7268288,-7.480751991271973,910.0518741607666,0:15:10.051874
744000,1749613031.080054,-9.687633514404297,925.4050993919373,0:15:25.405099
756000,1749613046.2366261,-2.848531723022461,940.5616714954376,0:15:40.561671
768000,1749613061.911976,-3.8604578971862793,956.237021446228,0:15:56.237021
780000,1749613077.3678758,-4.711407661437988,971.6929211616516,0:16:11.692921
792000,1749613093.1330347,-3.0940849781036377,987.4580800533295,0:16:27.458080
804000,1749613107.3464675,-5.643725872039795,1001.6715128421783,0:16:41.671513
816000,1749613122.4501927,-4.790545463562012,1016.7752380371094,0:16:56.775238
828000,1749613137.8193223,-4.2820916175842285,1032.1443676948547,0:17:12.144368
840000,1749613153.2611318,-3.9512617588043213,1047.586177110672,0:17:27.586177
852000,1749613168.3721275,-3.513841390609741,1062.6971728801727,0:17:42.697173
864000,1749613183.8322444,-5.23298978805542,1078.1572897434235,0:17:58.157290
876000,1749613197.890032,-3.3831262588500977,1092.2150774002075,0:18:12.215077
888000,1749613212.1556454,-3.2660820484161377,1106.4806907176971,0:18:26.480691
900000,1749613227.8777423,-2.1182286739349365,1122.2027876377106,0:18:42.202788
912000,1749613243.6241777,-2.22739315032959,1137.9492230415344,0:18:57.949223
924000,1749613259.5808694,-4.01853609085083,1153.9059147834778,0:19:13.905915
936000,1749613274.2176688,-2.6149039268493652,1168.5427141189575,0:19:28.542714
948000,1749613289.712987,-3.5918385982513428,1184.0380322933197,0:19:44.038032
960000,1749613305.7447183,-1.6644691228866577,1200.069763660431,0:20:00.069764
972000,1749613321.3401315,-2.736590623855591,1215.6651768684387,0:20:15.665177
984000,1749613338.1872768,-2.034498691558838,1232.5123221874237,0:20:32.512322
996000,1749613353.9450243,-1.6298145055770874,1248.2700695991516,0:20:48.270070
1008000,1749613369.8006282,-0.931041955947876,1264.125673532486,0:21:04.125674
1020000,1749613385.631521,-1.3146378993988037,1279.9565663337708,0:21:19.956566
1032000,1749613401.077268,-3.261592149734497,1295.4023132324219,0:21:35.402313
1044000,1749613416.386406,-1.1273833513259888,1310.711451292038,0:21:50.711451
1056000,1749613431.7709591,-0.8969842791557312,1326.096004486084,0:22:06.096004
1068000,1749613449.2986536,-1.3544204235076904,1343.6236989498138,0:22:23.623699
1080000,1749613465.5262456,-0.664045512676239,1359.8512909412384,0:22:39.851291
