step,wall_time,train_std,relative_seconds,relative_time
24000,1749612119.9033022,1.0071765184402466,0.0,0:00:00
36000,1749612135.0781949,1.0127108097076416,15.174892663955688,0:00:15.174893
48000,1749612149.8896372,1.010837197303772,29.986335039138794,0:00:29.986335
60000,1749612164.7708275,1.0030242204666138,44.86752533912659,0:00:44.867525
72000,1749612179.91584,0.9826497435569763,60.012537717819214,0:01:00.012538
84000,1749612194.1040175,0.9755242466926575,74.20071530342102,0:01:14.200715
96000,1749612209.404185,0.9551910758018494,89.50088286399841,0:01:29.500883
108000,1749612227.3864405,0.919584333896637,107.4831383228302,0:01:47.483138
120000,1749612244.053538,0.8948937654495239,124.15023589134216,0:02:04.150236
132000,1749612258.9756339,0.8745183944702148,139.0723316669464,0:02:19.072332
144000,1749612274.2723365,0.841828465461731,154.36903429031372,0:02:34.369034
156000,1749612288.2365541,0.810998797416687,168.333251953125,0:02:48.333252
168000,1749612302.119418,0.7762393951416016,182.2161157131195,0:03:02.216116
180000,1749612316.2397232,0.805396556854248,196.33642101287842,0:03:16.336421
192000,1749612330.574187,0.7781814932823181,210.670884847641,0:03:30.670885
204000,1749612345.953681,0.8078970909118652,226.05037879943848,0:03:46.050379
216000,1749612361.3127005,0.774901270866394,241.40939831733704,0:04:01.409398
228000,1749612376.7501638,0.7971863150596619,256.84686160087585,0:04:16.846862
240000,1749612392.089469,0.7669729590415955,272.18616676330566,0:04:32.186167
252000,1749612407.7939374,0.7887713313102722,287.8906352519989,0:04:47.890635
264000,1749612423.5569549,0.7622292637825012,303.65365266799927,0:05:03.653653
276000,1749612439.0706203,0.7867528200149536,319.16731810569763,0:05:19.167318
288000,1749612454.1188314,0.7595725059509277,334.2155292034149,0:05:34.215529
300000,1749612468.81715,0.7814702391624451,348.9138479232788,0:05:48.913848
312000,1749612483.843461,0.7506866455078125,363.94015884399414,0:06:03.940159
324000,1749612498.0581267,0.7703856229782104,378.15482449531555,0:06:18.154824
336000,1749612512.9698534,0.7449868321418762,393.0665512084961,0:06:33.066551
348000,1749612528.044311,0.7697682976722717,408.14100885391235,0:06:48.141009
360000,1749612542.9956076,0.7425852417945862,423.0923054218292,0:07:03.092305
372000,1749612558.1533535,0.7541542053222656,438.2500512599945,0:07:18.250051
384000,1749612573.5154696,0.7239545583724976,453.61216735839844,0:07:33.612167
396000,1749612589.3063037,0.7425571084022522,469.40300154685974,0:07:49.403002
408000,1749612605.1150641,0.7198124527931213,485.21176195144653,0:08:05.211762
420000,1749612620.3429227,0.7439718842506409,500.43962049484253,0:08:20.439620
432000,1749612635.4244614,0.724574863910675,515.5211591720581,0:08:35.521159
444000,1749612650.804769,0.7393733859062195,530.9014668464661,0:08:50.901467
456000,1749612666.0029151,0.7165846824645996,546.0996129512787,0:09:06.099613
468000,1749612680.6803231,0.7294390797615051,560.7770209312439,0:09:20.777021
480000,1749612695.6425312,0.711236298084259,575.7392289638519,0:09:35.739229
492000,1749612710.7380443,0.7257934212684631,590.8347420692444,0:09:50.834742
504000,1749612726.1598482,0.7008044123649597,606.2565460205078,0:10:06.256546
516000,1749612741.9956284,0.7183954119682312,622.0923261642456,0:10:22.092326
528000,1749612757.3817525,0.698091983795166,637.4784502983093,0:10:37.478450
540000,1749612771.2671037,0.7157157063484192,651.3638014793396,0:10:51.363801
552000,1749612786.4447732,0.693461000919342,666.5414710044861,0:11:06.541471
564000,1749612801.516064,0.7084797024726868,681.6127617359161,0:11:21.612762
576000,1749612816.0204656,0.6859936714172363,696.1171634197235,0:11:36.117163
588000,1749612831.131139,0.7038325071334839,711.2278368473053,0:11:51.227837
600000,1749612850.2581418,0.6836318969726562,730.3548395633698,0:12:10.354840
612000,1749612865.266269,0.6974675059318542,745.3629667758942,0:12:25.362967
624000,1749612880.6589422,0.671379029750824,760.7556400299072,0:12:40.755640
636000,1749612896.4247282,0.684765636920929,776.5214259624481,0:12:56.521426
648000,1749612910.360019,0.6699113249778748,790.4567167758942,0:13:10.456717
660000,1749612925.199724,0.6861628293991089,805.2964217662811,0:13:25.296422
672000,1749612940.4293296,0.6696301698684692,820.5260274410248,0:13:40.526027
684000,1749612955.5813353,0.6854568123817444,835.6780331134796,0:13:55.678033
696000,1749612970.4470809,0.6714439988136292,850.5437786579132,0:14:10.543779
708000,1749612985.6793687,0.6757453083992004,865.7760665416718,0:14:25.776067
720000,1749613000.3185337,0.6650424599647522,880.4152314662933,0:14:40.415231
732000,1749613015.595614,0.6727034449577332,895.6923117637634,0:14:55.692312
744000,1749613030.927967,0.6693136096000671,911.0246648788452,0:15:11.024665
756000,1749613046.117982,0.6565209031105042,926.2146797180176,0:15:26.214680
768000,1749613061.6807292,0.6619443297386169,941.7774269580841,0:15:41.777427
780000,1749613077.12037,0.663841187953949,957.2170677185059,0:15:57.217068
792000,1749613092.9964867,0.6568731069564819,973.0931844711304,0:16:13.093184
804000,1749613107.2196312,0.650242805480957,987.3163290023804,0:16:27.316329
816000,1749613122.2958868,0.6553664803504944,1002.3925845623016,0:16:42.392585
828000,1749613137.631989,0.6562546491622925,1017.7286868095398,0:16:57.728687
840000,1749613153.0688555,0.6495238542556763,1033.1655533313751,0:17:13.165553
852000,1749613168.1863506,0.6546516418457031,1048.2830483913422,0:17:28.283048
864000,1749613183.71092,0.6523686051368713,1063.8076179027557,0:17:43.807618
876000,1749613197.729039,0.6444397568702698,1077.8257367610931,0:17:57.825737
888000,1749613212.0080855,0.6433649063110352,1092.104783296585,0:18:12.104783
900000,1749613227.6428614,0.6415521502494812,1107.739559173584,0:18:27.739559
912000,1749613243.3729799,0.633966326713562,1123.4696776866913,0:18:43.469678
924000,1749613259.4316616,0.629518449306488,1139.528359413147,0:18:59.528359
936000,1749613274.0919137,0.6289677023887634,1154.1886115074158,0:19:14.188612
948000,1749613289.5547128,0.623977780342102,1169.6514105796814,0:19:29.651411
960000,1749613305.6205084,0.6241734623908997,1185.7172062397003,0:19:45.717206
972000,1749613321.2054577,0.6230313181877136,1201.30215549469,0:20:01.302155
984000,1749613338.0481117,0.6187295913696289,1218.1448094844818,0:20:18.144809
996000,1749613353.703969,0.6189619302749634,1233.800666809082,0:20:33.800667
1008000,1749613369.5760887,0.6120424866676331,1249.672786474228,0:20:49.672786
1020000,1749613385.4771612,0.6103483438491821,1265.5738589763641,0:21:05.573859
1032000,1749613400.9526362,0.6090121865272522,1281.0493340492249,0:21:21.049334
1044000,1749613416.2595103,0.6068387031555176,1296.3562080860138,0:21:36.356208
1056000,1749613431.635273,0.6073126196861267,1311.7319707870483,0:21:51.731971
1068000,1749613449.0615454,0.6050554513931274,1329.1582431793213,0:22:09.158243
1080000,1749613465.2690668,0.6036882400512695,1345.36576461792,0:22:25.365765
1092000,1749613481.2880394,0.6006470322608948,1361.384737253189,0:22:41.384737
1104000,1749613497.1118424,0.6011447906494141,1377.2085402011871,0:22:57.208540
1116000,1749613512.4703667,0.5986987352371216,1392.567064523697,0:23:12.567065
1128000,1749613527.482891,0.5995535254478455,1407.5795888900757,0:23:27.579589
1140000,1749613542.9434001,0.5957123637199402,1423.040097951889,0:23:43.040098
1152000,1749613558.2053728,0.5954833626747131,1438.3020706176758,0:23:58.302071
1164000,1749613573.833891,0.5938284993171692,1453.930588722229,0:24:13.930589
1176000,1749613589.3142495,0.5916848182678223,1469.4109473228455,0:24:29.410947
1188000,1749613605.37347,0.5916821360588074,1485.47016787529,0:24:45.470168
1200000,1749613621.3808198,0.5904478430747986,1501.4775176048279,0:25:01.477518
1212000,1749613636.8310442,0.5892321467399597,1516.9277420043945,0:25:16.927742
1224000,1749613652.5074947,0.5876839756965637,1532.604192495346,0:25:32.604192
1236000,1749613666.9795532,0.5885978937149048,1547.0762510299683,0:25:47.076251
1248000,1749613681.1207268,0.5864962935447693,1561.2174246311188,0:26:01.217425
1260000,1749613696.8909245,0.5862364172935486,1576.9876222610474,0:26:16.987622
1272000,1749613712.4663854,0.5796087980270386,1592.5630831718445,0:26:32.563083
1284000,1749613726.9361415,0.5773717761039734,1607.0328392982483,0:26:47.032839
1296000,1749613741.9525194,0.5744679570198059,1622.049217224121,0:27:02.049217
1308000,1749613758.0501964,0.571833074092865,1638.1468942165375,0:27:18.146894
1320000,1749613774.0264223,0.5721532106399536,1654.1231200695038,0:27:34.123120
1332000,1749613789.6671546,0.5715420842170715,1669.7638523578644,0:27:49.763852
1344000,1749613805.1393516,0.5686054229736328,1685.236049413681,0:28:05.236049
1356000,1749613820.7327838,0.5650298595428467,1700.829481601715,0:28:20.829482
1368000,1749613836.157514,0.5620750784873962,1716.2542119026184,0:28:36.254212
1380000,1749613851.7181768,0.5596975684165955,1731.8148746490479,0:28:51.814875
1392000,1749613867.328719,0.5610131025314331,1747.4254167079926,0:29:07.425417
1404000,1749613883.3226101,0.5577576756477356,1763.4193079471588,0:29:23.419308
1416000,1749613898.272111,0.5567921996116638,1778.368808746338,0:29:38.368809
1428000,1749613914.519724,0.5558887720108032,1794.616421699524,0:29:54.616422
1440000,1749613930.1533449,0.5556683540344238,1810.2500426769257,0:30:10.250043
1452000,1749613945.9517167,0.5537384152412415,1826.0484144687653,0:30:26.048414
1464000,1749613960.649532,0.5492575168609619,1840.7462298870087,0:30:40.746230
1476000,1749613976.3205087,0.5481363534927368,1856.4172065258026,0:30:56.417207
1488000,1749613990.7561667,0.5474095344543457,1870.8528645038605,0:31:10.852865
1500000,1749614005.2500632,0.5466897487640381,1885.3467609882355,0:31:25.346761
1512000,1749614021.0614955,0.5434947609901428,1901.1581933498383,0:31:41.158193
1524000,1749614037.3139446,0.5442265272140503,1917.4106423854828,0:31:57.410642
1536000,1749614053.4059405,0.5443545579910278,1933.5026383399963,0:32:13.502638
1548000,1749614069.1121008,0.5431618094444275,1949.2087986469269,0:32:29.208799
1560000,1749614084.6544294,0.5427718758583069,1964.751127243042,0:32:44.751127
1572000,1749614100.248287,0.5427142381668091,1980.3449847698212,0:33:00.344985
1584000,1749614115.2198899,0.5417820811271667,1995.3165876865387,0:33:15.316588
1596000,1749614130.7429116,0.5427789092063904,2010.8396093845367,0:33:30.839609
1608000,1749614146.4581094,0.5411857962608337,2026.5548071861267,0:33:46.554807
1620000,1749614162.262046,0.540986180305481,2042.3587439060211,0:34:02.358744
1632000,1749614178.6066337,0.5400115847587585,2058.7033314704895,0:34:18.703331
