step,wall_time,train_explained_variance,relative_seconds,relative_time
24000,1749903324.8438568,1.2159347534179688e-05,0.0,0:00:00
36000,1749903337.9015646,4.76837158203125e-07,13.057707786560059,0:00:13.057708
48000,1749903351.6546516,-1.1920928955078125e-07,26.810794830322266,0:00:26.810795
60000,1749903364.8156672,-1.1920928955078125e-07,39.97181034088135,0:00:39.971810
72000,1749903377.905887,-1.1920928955078125e-07,53.06203007698059,0:00:53.062030
84000,1749903391.0735352,-1.1920928955078125e-07,66.22967839241028,0:01:06.229678
96000,1749903404.1747117,0.0,79.33085489273071,0:01:19.330855
108000,1749903417.3812907,0.0,92.53743386268616,0:01:32.537434
120000,1749903430.528567,0.0,105.68471026420593,0:01:45.684710
132000,1749903443.7053766,0.0,118.8615198135376,0:01:58.861520
144000,1749903456.7627866,-1.1920928955078125e-07,131.91892981529236,0:02:11.918930
156000,1749903469.7207932,0.0,144.87693643569946,0:02:24.876936
168000,1749903482.632887,-2.384185791015625e-07,157.78903007507324,0:02:37.789030
180000,1749903495.5423963,0.0,170.69853949546814,0:02:50.698539
192000,1749903508.6099937,0.0,183.76613688468933,0:03:03.766137
204000,1749903521.7845585,5.960464477539063e-08,196.94070172309875,0:03:16.940702
216000,1749903534.9784036,0.0,210.13454675674438,0:03:30.134547
228000,1749903548.2282915,0.0,223.3844347000122,0:03:43.384435
240000,1749903561.2485006,0.0,236.4046437740326,0:03:56.404644
252000,1749903574.16841,1.7881393432617188e-07,249.32455325126648,0:04:09.324553
264000,1749903587.1255856,1.1920928955078125e-07,262.28172874450684,0:04:22.281729
276000,1749903600.1031246,-1.1920928955078125e-07,275.25926780700684,0:04:35.259268
288000,1749903613.135777,0.0,288.2919201850891,0:04:48.291920
300000,1749903626.187597,0.0,301.34374022483826,0:05:01.343740
312000,1749903639.275122,-2.384185791015625e-07,314.4312651157379,0:05:14.431265
324000,1749903652.3630805,0.0,327.51922369003296,0:05:27.519224
336000,1749903665.5286436,0.0,340.6847867965698,0:05:40.684787
348000,1749903678.6563811,0.0,353.81252431869507,0:05:53.812524
360000,1749903691.767595,0.0,366.9237382411957,0:06:06.923738
372000,1749903704.6575685,0.0,379.813711643219,0:06:19.813712
384000,1749903717.6903956,0.0,392.84653878211975,0:06:32.846539
396000,1749903730.8407993,5.960464477539063e-08,405.9969425201416,0:06:45.996943
408000,1749903744.0577521,-1.1920928955078125e-07,419.21389532089233,0:06:59.213895
420000,1749903757.2262847,1.1920928955078125e-07,432.3824279308319,0:07:12.382428
432000,1749903770.550537,0.0,445.70668029785156,0:07:25.706680
444000,1749903783.7940817,-1.1920928955078125e-07,458.9502248764038,0:07:38.950225
456000,1749903796.8094373,0.0,471.9655804634094,0:07:51.965580
468000,1749903809.7946274,0.0,484.9507706165314,0:08:04.950771
480000,1749903822.7852407,5.960464477539063e-08,497.94138383865356,0:08:17.941384
492000,1749903835.8264868,0.0,510.98263001441956,0:08:30.982630
504000,1749903848.7258296,0.0,523.8819727897644,0:08:43.881973
516000,1749903861.616816,0.0,536.7729592323303,0:08:56.772959
528000,1749903874.4739935,-1.1920928955078125e-07,549.6301367282867,0:09:09.630137
540000,1749903887.346931,0.0,562.5030741691589,0:09:22.503074
552000,1749903900.254906,-2.384185791015625e-07,575.4110491275787,0:09:35.411049
564000,1749903913.048976,0.0,588.2051191329956,0:09:48.205119
576000,1749903925.8759806,0.0,601.0321238040924,0:10:01.032124
588000,1749903938.7157967,5.960464477539063e-08,613.8719398975372,0:10:13.871940
600000,1749903951.725634,0.0,626.8817772865295,0:10:26.881777
612000,1749903964.9828465,0.0,640.1389896869659,0:10:40.138990
624000,1749903978.0218322,-1.1920928955078125e-07,653.1779754161835,0:10:53.177975
636000,1749903990.8981435,0.0004330873489379883,666.0542867183685,0:11:06.054287
648000,1749904003.722018,0.011963129043579102,678.8781611919403,0:11:18.878161
660000,1749904016.5407212,0.028484225273132324,691.6968643665314,0:11:31.696864
672000,1749904029.4237597,0.022088229656219482,704.5799028873444,0:11:44.579903
684000,1749904042.1880078,0.027544379234313965,717.34415102005,0:11:57.344151
696000,1749904055.0514543,0.0334048867225647,730.2075974941254,0:12:10.207597
708000,1749904067.9221466,0.03157687187194824,743.0782897472382,0:12:23.078290
720000,1749904080.700174,0.03412371873855591,755.856317281723,0:12:35.856317
732000,1749904093.4021707,0.03130882978439331,768.5583138465881,0:12:48.558314
744000,1749904106.10051,0.0341646671295166,781.2566530704498,0:13:01.256653
756000,1749904118.9595327,0.03143996000289917,794.1156759262085,0:13:14.115676
768000,1749904131.9493332,0.030193030834197998,807.1054763793945,0:13:27.105476
780000,1749904145.0675392,0.03110593557357788,820.2236824035645,0:13:40.223682
792000,1749904158.0321286,0.0267370343208313,833.1882717609406,0:13:53.188272
804000,1749904170.8424697,0.03227168321609497,845.9986128807068,0:14:05.998613
816000,1749904183.636211,0.03137087821960449,858.7923541069031,0:14:18.792354
828000,1749904196.4598825,0.03152412176132202,871.616025686264,0:14:31.616026
840000,1749904209.2968538,0.02459341287612915,884.452996969223,0:14:44.452997
852000,1749904222.0762627,0.03161686658859253,897.2324059009552,0:14:57.232406
864000,1749904234.8903146,0.03436821699142456,910.0464577674866,0:15:10.046458
876000,1749904247.7746956,0.026488006114959717,922.9308388233185,0:15:22.930839
888000,1749904260.6524146,0.03151655197143555,935.8085577487946,0:15:35.808558
900000,1749904273.277824,0.02804940938949585,948.4339671134949,0:15:48.433967
912000,1749904286.0521357,0.03375744819641113,961.2082788944244,0:16:01.208279
924000,1749904298.9775002,0.028331339359283447,974.1336433887482,0:16:14.133643
