step,wall_time,train_std,relative_seconds,relative_time
24000,1749903324.8439057,1.0001169443130493,0.0,0:00:00
36000,1749903337.9016397,1.0002477169036865,13.05773401260376,0:00:13.057734
48000,1749903351.6547024,1.0002650022506714,26.8107967376709,0:00:26.810797
60000,1749903364.8157525,1.0002788305282593,39.97184681892395,0:00:39.971847
72000,1749903377.9059455,1.0002286434173584,53.062039852142334,0:00:53.062040
84000,1749903391.073586,1.0002299547195435,66.22968029975891,0:01:06.229680
96000,1749903404.1747916,1.0002119541168213,79.330885887146,0:01:19.330886
108000,1749903417.3813484,0.9998865127563477,92.53744268417358,0:01:32.537443
120000,1749903430.5286186,0.999858558177948,105.6847128868103,0:01:45.684713
132000,1749903443.7054548,0.9999003410339355,118.86154913902283,0:01:58.861549
144000,1749903456.7628706,1.000228762626648,131.9189648628235,0:02:11.918965
156000,1749903469.7208767,1.000242829322815,144.87697100639343,0:02:24.876971
168000,1749903482.6329634,1.0003221035003662,157.78905773162842,0:02:37.789058
180000,1749903495.5424702,0.9999521970748901,170.69856452941895,0:02:50.698565
192000,1749903508.610138,0.9995404481887817,183.76623225212097,0:03:03.766232
204000,1749903521.7846336,0.9993648529052734,196.94072794914246,0:03:16.940728
216000,1749903534.978483,0.9991421699523926,210.1345772743225,0:03:30.134577
228000,1749903548.22834,0.9988530874252319,223.38443422317505,0:03:43.384434
240000,1749903561.2485547,0.9989088177680969,236.40464901924133,0:03:56.404649
252000,1749903574.168468,0.9982017874717712,249.32456231117249,0:04:09.324562
264000,1749903587.125634,0.9976629018783569,262.2817282676697,0:04:22.281728
276000,1749903600.1031737,0.9971334338188171,275.2592680454254,0:04:35.259268
288000,1749903613.1358273,0.9964883923530579,288.2919216156006,0:04:48.291922
300000,1749903626.1876466,0.9960765838623047,301.343740940094,0:05:01.343741
312000,1749903639.2751713,0.994799017906189,314.4312655925751,0:05:14.431266
324000,1749903652.3631577,0.9933425188064575,327.5192520618439,0:05:27.519252
336000,1749903665.528692,0.992224395275116,340.68478631973267,0:05:40.684786
348000,1749903678.656464,0.9901623725891113,353.8125584125519,0:05:53.812558
360000,1749903691.767681,0.9889640212059021,366.92377519607544,0:06:06.923775
372000,1749903704.6576426,0.9869301915168762,379.8137369155884,0:06:19.813737
384000,1749903717.6904743,0.9846175312995911,392.84656858444214,0:06:32.846569
396000,1749903730.8408833,0.9820613265037537,405.99697756767273,0:06:45.996978
408000,1749903744.05783,0.9791505932807922,419.213924407959,0:06:59.213924
420000,1749903757.226336,0.9759078621864319,432.3824303150177,0:07:12.382430
432000,1749903770.5506148,0.9727345705032349,445.70670914649963,0:07:25.706709
444000,1749903783.7941658,0.9681650400161743,458.9502601623535,0:07:38.950260
456000,1749903796.8095248,0.9631475806236267,471.96561908721924,0:07:51.965619
468000,1749903809.794675,0.9568376541137695,484.9507694244385,0:08:04.950769
480000,1749903822.7852893,0.9486842751502991,497.941383600235,0:08:17.941384
492000,1749903835.8265748,0.9393580555915833,510.9826691150665,0:08:30.982669
504000,1749903848.725878,0.9275069832801819,523.8819723129272,0:08:43.881972
516000,1749903861.6168926,0.9141183495521545,536.7729868888855,0:08:56.772987
528000,1749903874.4740977,0.8976102471351624,549.6301920413971,0:09:09.630192
540000,1749903887.3469782,0.879980206489563,562.5030725002289,0:09:22.503073
552000,1749903900.2549841,0.8780419230461121,575.411078453064,0:09:35.411078
564000,1749903913.0490813,0.8772791624069214,588.2051756381989,0:09:48.205176
576000,1749903925.8760753,0.8773735761642456,601.0321695804596,0:10:01.032170
588000,1749903938.7158668,0.8766695857048035,613.8719611167908,0:10:13.871961
600000,1749903951.7257147,0.8769348859786987,626.8818089962006,0:10:26.881809
612000,1749903964.9829028,0.8756378293037415,640.1389970779419,0:10:40.138997
