step,wall_time,train_entropy_loss,relative_seconds,relative_time
408000,1749903744.0577326,-9.794621467590332,419.21388816833496,0:06:59.213888
420000,1749903757.2262723,-9.772302627563477,432.3824279308319,0:07:12.382428
432000,1749903770.550518,-9.748727798461914,445.70667362213135,0:07:25.706674
444000,1749903783.794059,-9.720674514770508,458.9502146244049,0:07:38.950215
456000,1749903796.809415,-9.68524169921875,471.9655706882477,0:07:51.965571
468000,1749903809.7946148,-9.642868041992188,484.9507703781128,0:08:04.950770
480000,1749903822.7852273,-9.588531494140625,497.94138288497925,0:08:17.941383
492000,1749903835.8264654,-9.52219295501709,510.98262095451355,0:08:30.982621
504000,1749903848.7258174,-9.438529968261719,523.881973028183,0:08:43.881973
516000,1749903861.6167963,-9.337970733642578,536.7729518413544,0:08:56.772952
528000,1749903874.4739726,-9.213027954101562,549.6301281452179,0:09:09.630128
540000,1749903887.3469186,-9.061012268066406,562.5030741691589,0:09:22.503074
552000,1749903900.2548857,-9.015378952026367,575.4110412597656,0:09:35.411041
564000,1749903913.0489566,-9.003974914550781,588.2051122188568,0:09:48.205112
576000,1749903925.8759446,-9.001594543457031,601.0321002006531,0:10:01.032100
588000,1749903938.7157788,-8.999146461486816,613.8719344139099,0:10:13.871934
600000,1749903951.7256136,-8.996994972229004,626.8817691802979,0:10:26.881769
612000,1749903964.9828339,-8.9929838180542,640.1389894485474,0:10:40.138989
624000,1749903978.0218103,-8.981144905090332,653.1779658794403,0:10:53.177966
636000,1749903990.898131,-8.97462272644043,666.05428647995,0:11:06.054286
648000,1749904003.7220058,-8.9730224609375,678.8781614303589,0:11:18.878161
660000,1749904016.540709,-8.969538688659668,691.69686460495,0:11:31.696865
672000,1749904029.423747,-8.966571807861328,704.5799026489258,0:11:44.579903
684000,1749904042.1879947,-8.96616268157959,717.3441503047943,0:11:57.344150
696000,1749904055.0514421,-8.96395206451416,730.207597732544,0:12:10.207598
708000,1749904067.9221282,-8.956770896911621,743.0782837867737,0:12:23.078284
720000,1749904080.7001536,-8.951087951660156,755.8563091754913,0:12:35.856309
732000,1749904093.4021528,-8.940070152282715,768.5583083629608,0:12:48.558308
744000,1749904106.1004891,-8.935981750488281,781.2566447257996,0:13:01.256645
756000,1749904118.9595141,-8.938122749328613,794.1156697273254,0:13:14.115670
768000,1749904131.9493124,-8.929566383361816,807.1054680347443,0:13:27.105468
780000,1749904145.0675266,-8.921156883239746,820.2236821651459,0:13:40.223682
792000,1749904158.0321076,-8.916902542114258,833.1882631778717,0:13:53.188263
804000,1749904170.8424516,-8.914371490478516,845.9986071586609,0:14:05.998607
816000,1749904183.636189,-8.906635284423828,858.7923445701599,0:14:18.792345
828000,1749904196.4598641,-8.889646530151367,871.6160197257996,0:14:31.616020
840000,1749904209.296834,-8.87240982055664,884.4529895782471,0:14:44.452990
852000,1749904222.0762415,-8.86874008178711,897.2323970794678,0:14:57.232397
864000,1749904234.8902934,-8.867181777954102,910.0464489459991,0:15:10.046449
876000,1749904247.7746737,-8.848361015319824,922.9308292865753,0:15:22.930829
888000,1749904260.6524022,-8.83414077758789,935.8085577487946,0:15:35.808558
900000,1749904273.2778013,-8.82451343536377,948.433956861496,0:15:48.433957
912000,1749904286.0521166,-8.817151069641113,961.2082722187042,0:16:01.208272
924000,1749904298.9774814,-8.805865287780762,974.1336369514465,0:16:14.133637
936000,1749904312.0205336,-8.783454895019531,987.1766891479492,0:16:27.176689
948000,1749904325.1484447,-8.77891731262207,1000.3046002388,0:16:40.304600
960000,1749904338.1030035,-8.775609016418457,1013.2591590881348,0:16:53.259159
972000,1749904350.9273305,-8.767541885375977,1026.0834860801697,0:17:06.083486
984000,1749904363.7483487,-8.744312286376953,1038.9045042991638,0:17:18.904504
996000,1749904376.6408865,-8.734033584594727,1051.797042131424,0:17:31.797042
1008000,1749904389.504093,-8.730729103088379,1064.66024851799,0:17:44.660249
1020000,1749904402.2994683,-8.721479415893555,1077.4556238651276,0:17:57.455624
1032000,1749904415.134432,-8.704309463500977,1090.2905876636505,0:18:10.290588
1044000,1749904427.9420674,-8.686888694763184,1103.0982229709625,0:18:23.098223
1056000,1749904440.7961643,-8.673251152038574,1115.9523198604584,0:18:35.952320
1068000,1749904453.3805878,-8.656131744384766,1128.536743402481,0:18:48.536743
1080000,1749904466.1703856,-8.639972686767578,1141.326541185379,0:19:01.326541
1092000,1749904479.2314544,-8.623733520507812,1154.3876099586487,0:19:14.387610
1104000,1749904492.202163,-8.609777450561523,1167.358318567276,0:19:27.358319
1116000,1749904505.2457252,-8.601460456848145,1180.4018807411194,0:19:40.401881
1128000,1749904518.1541088,-8.592617988586426,1193.3102643489838,0:19:53.310264
1140000,1749904530.9933782,-8.586670875549316,1206.1495337486267,0:20:06.149534
1152000,1749904543.7435904,-8.569892883300781,1218.899745941162,0:20:18.899746
1164000,1749904556.5587335,-8.556183815002441,1231.71488904953,0:20:31.714889
1176000,1749904569.363566,-8.549144744873047,1244.5197215080261,0:20:44.519722
1188000,1749904582.125236,-8.531039237976074,1257.281391620636,0:20:57.281392
1200000,1749904595.0158467,-8.5233793258667,1270.1720023155212,0:21:10.172002
1212000,1749904607.855237,-8.520279884338379,1283.0113925933838,0:21:23.011393
1224000,1749904620.726986,-8.49963665008545,1295.8831415176392,0:21:35.883142
1236000,1749904633.4427094,-8.493721961975098,1308.598865032196,0:21:48.598865
1248000,1749904646.6575146,-8.490021705627441,1321.8136701583862,0:22:01.813670
1260000,1749904660.0424335,-8.481289863586426,1335.1985890865326,0:22:15.198589
1272000,1749904673.2986634,-8.468018531799316,1348.4548189640045,0:22:28.454819
1284000,1749904686.5806334,-8.454011917114258,1361.7367889881134,0:22:41.736789
1296000,1749904699.6297874,-8.45215892791748,1374.785943031311,0:22:54.785943
1308000,1749904712.586132,-8.440963745117188,1387.7422876358032,0:23:07.742288
1320000,1749904725.4631665,-8.431467056274414,1400.6193220615387,0:23:20.619322
1332000,1749904738.433338,-8.412755966186523,1413.5894935131073,0:23:33.589494
1344000,1749904751.4006286,-8.389811515808105,1426.5567841529846,0:23:46.556784
1356000,1749904764.261156,-8.367653846740723,1439.417311668396,0:23:59.417312
1368000,1749904777.1011815,-8.34316349029541,1452.2573370933533,0:24:12.257337
1380000,1749904789.9912496,-8.324103355407715,1465.1474051475525,0:24:25.147405
1392000,1749904802.9418194,-8.313102722167969,1478.0979750156403,0:24:38.097975
1404000,1749904815.9020433,-8.299548149108887,1491.058198928833,0:24:51.058199
1416000,1749904828.6938958,-8.288670539855957,1503.8500514030457,0:25:03.850051
1428000,1749904841.6920598,-8.266462326049805,1516.848215341568,0:25:16.848215
1440000,1749904855.0314636,-8.256416320800781,1530.1876192092896,0:25:30.187619
1452000,1749904868.3177202,-8.250898361206055,1543.473875761032,0:25:43.473876
1464000,1749904881.5613344,-8.245060920715332,1556.7174899578094,0:25:56.717490
1476000,1749904894.7819288,-8.240493774414062,1569.9380843639374,0:26:09.938084
1488000,1749904908.1114354,-8.230830192565918,1583.2675909996033,0:26:23.267591
1500000,1749904921.3257573,-8.208353996276855,1596.4819128513336,0:26:36.481913
1512000,1749904934.3000877,-8.184216499328613,1609.456243276596,0:26:49.456243
1524000,1749904947.2118778,-8.171832084655762,1622.3680334091187,0:27:02.368033
1536000,1749904960.084711,-8.156325340270996,1635.2408666610718,0:27:15.240867
1548000,1749904972.9688733,-8.146100997924805,1648.125028848648,0:27:28.125029
1560000,1749904985.8812644,-8.145354270935059,1661.0374200344086,0:27:41.037420
1572000,1749904998.7562053,-8.143417358398438,1673.912360906601,0:27:53.912361
1584000,1749905011.6292741,-8.138326644897461,1686.7854297161102,0:28:06.785430
1596000,1749905024.4809434,-8.131083488464355,1699.6370990276337,0:28:19.637099
1608000,1749905037.3642135,-8.126773834228516,1712.520369052887,0:28:32.520369
1620000,1749905049.9618976,-8.120537757873535,1725.1180531978607,0:28:45.118053
1632000,1749905062.7775457,-8.110297203063965,1737.9337012767792,0:28:57.933701
1644000,1749905075.9031835,-8.094389915466309,1751.0593390464783,0:29:11.059339
1656000,1749905088.942285,-8.076950073242188,1764.0984406471252,0:29:24.098441
1668000,1749905102.132195,-8.055024147033691,1777.2883505821228,0:29:37.288351
1680000,1749905115.2081747,-8.03432559967041,1790.364330291748,0:29:50.364330
1692000,1749905128.212446,-8.02160930633545,1803.3686015605927,0:30:03.368602
1704000,1749905141.0798922,-8.008872985839844,1816.236047744751,0:30:16.236048
1716000,1749905153.8857355,-7.990718841552734,1829.0418910980225,0:30:29.041891
1728000,1749905166.8385394,-7.9890642166137695,1841.9946949481964,0:30:41.994695
1740000,1749905179.685627,-7.985168933868408,1854.8417825698853,0:30:54.841783
1752000,1749905192.6237454,-7.977273941040039,1867.7799010276794,0:31:07.779901
1764000,1749905205.4296672,-7.962630271911621,1880.5858228206635,0:31:20.585823
1776000,1749905218.332584,-7.946667194366455,1893.488739490509,0:31:33.488739
1788000,1749905231.3415265,-7.943438529968262,1906.497682094574,0:31:46.497682
1800000,1749905243.8947861,-7.93214750289917,1919.0509417057037,0:31:59.050942
1812000,1749905256.7930694,-7.925568580627441,1931.949224948883,0:32:11.949225
1824000,1749905269.8591006,-7.9071149826049805,1945.0152561664581,0:32:25.015256
1836000,1749905283.0545027,-7.8921918869018555,1958.2106583118439,0:32:38.210658
1848000,1749905296.266282,-7.885644435882568,1971.4224376678467,0:32:51.422438
1860000,1749905309.3971412,-7.874943733215332,1984.553296804428,0:33:04.553297
1872000,1749905322.2836194,-7.867110729217529,1997.4397749900818,0:33:17.439775
1884000,1749905335.1388106,-7.850151538848877,2010.2949662208557,0:33:30.294966
1896000,1749905348.0505385,-7.8364787101745605,2023.2066941261292,0:33:43.206694
1908000,1749905360.8313947,-7.824725151062012,2035.9875502586365,0:33:55.987550
1920000,1749905373.5885887,-7.8156914710998535,2048.7447443008423,0:34:08.744744
1932000,1749905386.3199651,-7.807737350463867,2061.476120710373,0:34:21.476121
1944000,1749905398.9929905,-7.790409088134766,2074.149146080017,0:34:34.149146
1956000,1749905411.6669714,-7.77868127822876,2086.8231270313263,0:34:46.823127
1968000,1749905423.9168792,-7.769232273101807,2099.073034763336,0:34:59.073035
1980000,1749905436.6814287,-7.753111839294434,2111.837584257126,0:35:11.837584
1992000,1749905449.6084836,-7.747061252593994,2124.7646391391754,0:35:24.764639
2004000,1749905462.682076,-7.73450231552124,2137.838231563568,0:35:37.838232
2016000,1749905475.583282,-7.718630790710449,2150.7394375801086,0:35:50.739438
2028000,1749905488.2914224,-7.715644359588623,2163.4475779533386,0:36:03.447578
2040000,1749905501.0631418,-7.70573616027832,2176.2192974090576,0:36:16.219297
2052000,1749905513.8152044,-7.693046569824219,2188.9713599681854,0:36:28.971360
2064000,1749905526.5979116,-7.674460411071777,2201.754067182541,0:36:41.754067
2076000,1749905539.3896148,-7.658843517303467,2214.545770406723,0:36:54.545770
2088000,1749905552.222851,-7.657992839813232,2227.379006624222,0:37:07.379007
2100000,1749905564.9486356,-7.654641628265381,2240.104791164398,0:37:20.104791
2112000,1749905577.594443,-7.646917343139648,2252.750598669052,0:37:32.750599
2124000,1749905590.0345154,-7.644532680511475,2265.190670967102,0:37:45.190671
2136000,1749905602.7776773,-7.644092082977295,2277.933832883835,0:37:57.933833
2148000,1749905615.5812902,-7.631730556488037,2290.737445831299,0:38:10.737446
2160000,1749905628.6201825,-7.6256608963012695,2303.7763381004333,0:38:23.776338
2172000,1749905641.5044909,-7.623751163482666,2316.6606464385986,0:38:36.660646
2184000,1749905654.2568924,-7.6185126304626465,2329.413048028946,0:38:49.413048
2196000,1749905666.940455,-7.614147663116455,2342.096610546112,0:39:02.096611
2208000,1749905679.638978,-7.60736608505249,2354.7951335906982,0:39:14.795134
2220000,1749905692.3226902,-7.594071388244629,2367.478845834732,0:39:27.478846
2232000,1749905704.992869,-7.579549789428711,2380.1490244865417,0:39:40.149024
2244000,1749905717.660044,-7.5733208656311035,2392.816199541092,0:39:52.816200
2256000,1749905730.2895823,-7.558498859405518,2405.445737838745,0:40:05.445738
2268000,1749905742.8700953,-7.5381760597229,2418.0262508392334,0:40:18.026251
2280000,1749905755.4697099,-7.521919250488281,2430.625865459442,0:40:30.625865
2292000,1749905768.2476552,-7.502888202667236,2443.403810739517,0:40:43.403811
2304000,1749905781.01624,-7.477504730224609,2456.172395467758,0:40:56.172395
2316000,1749905793.9218876,-7.462743282318115,2469.0780432224274,0:41:09.078043
2328000,1749905806.6035469,-7.4550909996032715,2481.7597024440765,0:41:21.759702
2340000,1749905819.2414756,-7.441132545471191,2494.3976311683655,0:41:34.397631
2352000,1749905831.9682689,-7.436885833740234,2507.12442445755,0:41:47.124424
2364000,1749905844.6951253,-7.424830913543701,2519.851280927658,0:41:59.851281
2376000,1749905857.4472327,-7.413261413574219,2532.6033883094788,0:42:12.603388
2388000,1749905870.1513991,-7.404547214508057,2545.3075547218323,0:42:25.307555
2400000,1749905882.8890862,-7.407912254333496,2558.045241832733,0:42:38.045242
2412000,1749905895.5845246,-7.412077903747559,2570.740680217743,0:42:50.740680
2424000,1749905908.0281305,-7.41029691696167,2583.1842861175537,0:43:03.184286
2436000,1749905920.7526944,-7.404500484466553,2595.908849954605,0:43:15.908850
2448000,1749905933.6391177,-7.389290809631348,2608.7952733039856,0:43:28.795273
2460000,1749905946.67322,-7.367132186889648,2621.8293755054474,0:43:41.829376
2472000,1749905959.6154087,-7.3532938957214355,2634.771564245224,0:43:54.771564
2484000,1749905972.4222357,-7.349737644195557,2647.578391313553,0:44:07.578391
2496000,1749905985.114288,-7.335561752319336,2660.270443677902,0:44:20.270444
2508000,1749905997.8394318,-7.3153767585754395,2672.995587348938,0:44:32.995587
2520000,1749906010.605675,-7.300273895263672,2685.7618305683136,0:44:45.761831
2532000,1749906023.2836425,-7.2825422286987305,2698.439798116684,0:44:58.439798
2544000,1749906035.986343,-7.265670299530029,2711.1424984931946,0:45:11.142498
2556000,1749906048.746614,-7.262636661529541,2723.9027695655823,0:45:23.902770
2568000,1749906061.5522044,-7.2668776512146,2736.7083599567413,0:45:36.708360
2580000,1749906074.2191374,-7.267772674560547,2749.3752930164337,0:45:49.375293
2592000,1749906087.9868648,-7.262810707092285,2763.1430203914642,0:46:03.143020
2604000,1749906100.755219,-7.254583358764648,2775.911374568939,0:46:15.911375
2616000,1749906113.6698084,-7.2499542236328125,2788.825963973999,0:46:28.825964
2628000,1749906126.7385366,-7.2495646476745605,2801.894692182541,0:46:41.894692
2640000,1749906139.722971,-7.254424095153809,2814.879126548767,0:46:54.879127
2652000,1749906152.6187115,-7.245798110961914,2827.7748670578003,0:47:07.774867
2664000,1749906165.3826213,-7.232855319976807,2840.5387768745422,0:47:20.538777
2676000,1749906178.18796,-7.213944435119629,2853.3441154956818,0:47:33.344115
2688000,1749906191.0939384,-7.195359230041504,2866.25009393692,0:47:46.250094
2700000,1749906203.9040668,-7.180094242095947,2879.060222387314,0:47:59.060222
2712000,1749906216.7928457,-7.1667609214782715,2891.949001312256,0:48:11.949001
2724000,1749906229.571166,-7.16142463684082,2904.727321624756,0:48:24.727322
2736000,1749906242.368676,-7.152679443359375,2917.524831533432,0:48:37.524832
2748000,1749906255.202729,-7.134712219238281,2930.358884572983,0:48:50.358885
2760000,1749906267.6098003,-7.115316867828369,2942.765955924988,0:49:02.765956
2772000,1749906280.3985252,-7.091057300567627,2955.55468082428,0:49:15.554681
2784000,1749906293.2304502,-7.075030326843262,2968.3866057395935,0:49:28.386606
2796000,1749906306.3690882,-7.065755367279053,2981.5252437591553,0:49:41.525244
2808000,1749906319.3215725,-7.054731369018555,2994.4777281284332,0:49:54.477728
2820000,1749906332.082425,-7.043715953826904,3007.2385807037354,0:50:07.238581
2832000,1749906344.851112,-7.035039901733398,3020.007267475128,0:50:20.007267
2844000,1749906357.5797014,-7.031486988067627,3032.7358570098877,0:50:32.735857
2856000,1749906370.3221686,-7.030045032501221,3045.478324174881,0:50:45.478324
2868000,1749906383.0910866,-7.033648490905762,3058.2472422122955,0:50:58.247242
2880000,1749906395.8542376,-7.027317047119141,3071.0103931427,0:51:11.010393
2892000,1749906408.581393,-7.016841411590576,3083.7375485897064,0:51:23.737549
2904000,1749906421.270359,-7.002195835113525,3096.4265146255493,0:51:36.426515
2916000,1749906433.6976628,-6.998387813568115,3108.8538184165955,0:51:48.853818
2928000,1749906446.447555,-6.998122692108154,3121.6037106513977,0:52:01.603711
2940000,1749906459.3377905,-6.9891839027404785,3134.4939460754395,0:52:14.493946
2952000,1749906472.3521168,-6.975971221923828,3147.508272409439,0:52:27.508272
2964000,1749906485.231617,-6.967477798461914,3160.3877725601196,0:52:40.387773
2976000,1749906498.0478966,-6.949464797973633,3173.204052209854,0:52:53.204052
2988000,1749906510.8205037,-6.943463325500488,3185.976659297943,0:53:05.976659
3000000,1749906523.528816,-6.936955451965332,3198.6849715709686,0:53:18.684972
3012000,1749906536.3127203,-6.929659843444824,3211.4688758850098,0:53:31.468876
3024000,1749906549.1689844,-6.933723449707031,3224.3251399993896,0:53:44.325140
3036000,1749906561.96919,-6.929563522338867,3237.125345468521,0:53:57.125345
3048000,1749906574.775545,-6.920175075531006,3249.9317004680634,0:54:09.931700
3060000,1749906587.5690787,-6.914681911468506,3262.725234270096,0:54:22.725234
3072000,1749906600.0888805,-6.9043869972229,3275.245036125183,0:54:35.245036
3084000,1749906612.8716867,-6.903251647949219,3288.027842283249,0:54:48.027842
3096000,1749906625.7673018,-6.901153564453125,3300.9234573841095,0:55:00.923457
3108000,1749906638.958982,-6.888151168823242,3314.115137577057,0:55:14.115138
3120000,1749906652.1441839,-6.870481491088867,3327.300339460373,0:55:27.300339
3132000,1749906665.2169049,-6.849062919616699,3340.373060464859,0:55:40.373060
3144000,1749906678.0794606,-6.837499618530273,3353.235616207123,0:55:53.235616
3156000,1749906690.8494968,-6.8335957527160645,3366.0056524276733,0:56:06.005652
3168000,1749906703.618154,-6.8216657638549805,3378.7743096351624,0:56:18.774310
3180000,1749906716.4197145,-6.80374813079834,3391.575870037079,0:56:31.575870
3192000,1749906729.3489819,-6.789318561553955,3404.5051374435425,0:56:44.505137
3204000,1749906742.1489527,-6.780507564544678,3417.305108308792,0:56:57.305108
3216000,1749906754.990668,-6.775286674499512,3430.146823644638,0:57:10.146824
3228000,1749906767.73734,-6.775849342346191,3442.8934955596924,0:57:22.893496
3240000,1749906780.258887,-6.775016784667969,3455.4150426387787,0:57:35.415043
3252000,1749906793.0576215,-6.772432804107666,3468.213777065277,0:57:48.213777
3264000,1749906805.9289916,-6.76276159286499,3481.0851471424103,0:58:01.085147
3276000,1749906818.9506824,-6.744446277618408,3494.1068379879,0:58:14.106838
3288000,1749906832.0308468,-6.735818862915039,3507.1870024204254,0:58:27.187002
3300000,1749906844.9567947,-6.727584362030029,3520.112950325012,0:58:40.112950
3312000,1749906857.8399754,-6.711303234100342,3532.9961309432983,0:58:52.996131
3324000,1749906870.7104273,-6.693607330322266,3545.8665828704834,0:59:05.866583
3336000,1749906883.6393802,-6.681906223297119,3558.795535802841,0:59:18.795536
3348000,1749906896.519626,-6.679439544677734,3571.6757814884186,0:59:31.675781
