step,wall_time,train_value_loss,relative_seconds,relative_time
792000,1749904158.0329943,785.916748046875,833.1883823871613,0:13:53.188382
804000,1749904170.8432004,739.0723266601562,845.9985885620117,0:14:05.998589
816000,1749904183.637093,617.7523803710938,858.7924811840057,0:14:18.792481
828000,1749904196.4606552,709.3123779296875,871.6160433292389,0:14:31.616043
840000,1749904209.297606,549.220947265625,884.4529941082001,0:14:44.452994
852000,1749904222.0770683,773.5738525390625,897.232456445694,0:14:57.232456
864000,1749904234.8913004,655.8261108398438,910.0466885566711,0:15:10.046689
876000,1749904247.775649,899.818603515625,922.9310371875763,0:15:22.931037
888000,1749904260.652872,596.77734375,935.8082602024078,0:15:35.808260
900000,1749904273.279388,542.6915893554688,948.4347760677338,0:15:48.434776
912000,1749904286.053453,529.8508911132812,961.208841085434,0:16:01.208841
924000,1749904298.9780443,680.116455078125,974.1334323883057,0:16:14.133432
936000,1749904312.021348,576.3458862304688,987.1767361164093,0:16:27.176736
948000,1749904325.1493435,733.0838623046875,1000.3047316074371,0:16:40.304732
960000,1749904338.1035955,609.7700805664062,1013.2589836120605,0:16:53.258984
972000,1749904350.928249,620.550537109375,1026.0836369991302,0:17:06.083637
984000,1749904363.7491155,520.5890502929688,1038.904503583908,0:17:18.904504
996000,1749904376.6417823,378.2701110839844,1051.7971704006195,0:17:31.797170
1008000,1749904389.504535,602.3313598632812,1064.6599230766296,0:17:44.659923
1020000,1749904402.3002903,580.4017944335938,1077.4556784629822,0:17:57.455678
1032000,1749904415.1353064,499.1661376953125,1090.290694475174,0:18:10.290694
1044000,1749904427.943139,403.44549560546875,1103.0985271930695,0:18:23.098527
1056000,1749904440.796647,522.21435546875,1115.952035188675,0:18:35.952035
1068000,1749904453.3811655,336.8382568359375,1128.5365536212921,0:18:48.536554
1080000,1749904466.1712322,504.05865478515625,1141.3266203403473,0:19:01.326620
1092000,1749904479.2320192,430.153076171875,1154.3874073028564,0:19:14.387407
1104000,1749904492.2029278,477.4961853027344,1167.3583159446716,0:19:27.358316
1116000,1749904505.246454,437.9231872558594,1180.4018421173096,0:19:40.401842
1128000,1749904518.1545963,503.6654052734375,1193.309984445572,0:19:53.309984
1140000,1749904530.9941204,443.63800048828125,1206.1495084762573,0:20:06.149508
1152000,1749904543.744438,403.7424621582031,1218.8998260498047,0:20:18.899826
1164000,1749904556.5592182,416.68682861328125,1231.7146062850952,0:20:31.714606
1176000,1749904569.3640566,405.8923034667969,1244.5194447040558,0:20:44.519445
1188000,1749904582.1259775,399.4855041503906,1257.2813656330109,0:20:57.281366
1200000,1749904595.0168307,562.705078125,1270.172218799591,0:21:10.172219
1212000,1749904607.8556967,300.1530456542969,1283.0110847949982,0:21:23.011085
1224000,1749904620.7279043,437.30218505859375,1295.8832924365997,0:21:35.883292
1236000,1749904633.4435685,468.92071533203125,1308.5989565849304,0:21:48.598957
1248000,1749904646.6581044,472.870849609375,1321.8134925365448,0:22:01.813493
1260000,1749904660.042962,353.8316955566406,1335.1983501911163,0:22:15.198350
1272000,1749904673.2992907,574.13330078125,1348.45467877388,0:22:28.454679
1284000,1749904686.5813282,278.5108337402344,1361.7367162704468,0:22:41.736716
1296000,1749904699.6302865,234.8213653564453,1374.785674571991,0:22:54.785675
1308000,1749904712.587075,278.3197021484375,1387.7424631118774,0:23:07.742463
1320000,1749904725.463959,432.29925537109375,1400.6193470954895,0:23:20.619347
1332000,1749904738.434039,249.68045043945312,1413.5894272327423,0:23:33.589427
1344000,1749904751.4011014,400.635498046875,1426.5564894676208,0:23:46.556489
1356000,1749904764.2618856,365.41290283203125,1439.417273759842,0:23:59.417274
1368000,1749904777.1018703,297.460693359375,1452.2572584152222,0:24:12.257258
1380000,1749904789.991957,302.20172119140625,1465.1473450660706,0:24:25.147345
1392000,1749904802.9426284,374.1169128417969,1478.098016500473,0:24:38.098017
1404000,1749904815.9029593,360.2580871582031,1491.0583474636078,0:24:51.058347
1416000,1749904828.6946673,320.7557067871094,1503.8500554561615,0:25:03.850055
1428000,1749904841.6926193,275.5327453613281,1516.848007440567,0:25:16.848007
1440000,1749904855.0320146,316.5861511230469,1530.1874027252197,0:25:30.187403
1452000,1749904868.3185055,513.8358764648438,1543.4738936424255,0:25:43.473894
1464000,1749904881.5619056,263.14801025390625,1556.7172937393188,0:25:56.717294
1476000,1749904894.7827194,294.8852844238281,1569.9381074905396,0:26:09.938107
1488000,1749904908.1122265,207.0522918701172,1583.2676146030426,0:26:23.267615
1500000,1749904921.3262684,395.8933410644531,1596.481656551361,0:26:36.481657
1512000,1749904934.3010542,207.6515655517578,1609.4564423561096,0:26:49.456442
1524000,1749904947.2126238,306.3863220214844,1622.3680119514465,0:27:02.368012
1536000,1749904960.085589,293.7022705078125,1635.240977048874,0:27:15.240977
1548000,1749904972.9698694,381.1437072753906,1648.1252574920654,0:27:28.125257
1560000,1749904985.8821397,302.9178161621094,1661.0375277996063,0:27:41.037528
1572000,1749904998.7571,244.302734375,1673.9124882221222,0:27:53.912488
1584000,1749905011.62974,287.476318359375,1686.7851281166077,0:28:06.785128
1596000,1749905024.481714,263.8031005859375,1699.6371021270752,0:28:19.637102
1608000,1749905037.3646705,329.2006530761719,1712.520058631897,0:28:32.520059
1620000,1749905049.9624822,248.29766845703125,1725.1178703308105,0:28:45.117870
1632000,1749905062.7783546,256.5411682128906,1737.933742761612,0:28:57.933743
1644000,1749905075.903751,292.101806640625,1751.0591390132904,0:29:11.059139
1656000,1749905088.943071,347.24359130859375,1764.0984590053558,0:29:24.098459
1668000,1749905102.133121,328.238037109375,1777.288509130478,0:29:37.288509
1680000,1749905115.2089794,329.2645263671875,1790.3643674850464,0:29:50.364367
1692000,1749905128.2131228,255.52484130859375,1803.3685109615326,0:30:03.368511
1704000,1749905141.0806386,223.5612335205078,1816.236026763916,0:30:16.236027
1716000,1749905153.8862374,264.9508361816406,1829.0416254997253,0:30:29.041625
1728000,1749905166.8394444,281.3236083984375,1841.9948325157166,0:30:41.994833
1740000,1749905179.6864264,326.57855224609375,1854.8418145179749,0:30:54.841815
1752000,1749905192.6246758,266.8229675292969,1867.780063867569,0:31:07.780064
1764000,1749905205.4301167,240.69488525390625,1880.585504770279,0:31:20.585505
1776000,1749905218.3335068,194.2463836669922,1893.4888949394226,0:31:33.488895
1788000,1749905231.3423963,245.112060546875,1906.4977843761444,0:31:46.497784
1800000,1749905243.8956535,196.00804138183594,1919.0510416030884,0:31:59.051042
1812000,1749905256.7936506,121.96539306640625,1931.9490387439728,0:32:11.949039
1824000,1749905269.85967,228.08969116210938,1945.015058040619,0:32:25.015058
1836000,1749905283.055246,287.0848693847656,1958.2106342315674,0:32:38.210634
1848000,1749905296.267054,257.5576477050781,1971.4224421977997,0:32:51.422442
1860000,1749905309.3978696,190.14065551757812,1984.5532577037811,0:33:04.553258
1872000,1749905322.2843637,264.2134704589844,1997.4397518634796,0:33:17.439752
1884000,1749905335.1395187,197.63011169433594,2010.2949068546295,0:33:30.294907
1896000,1749905348.0513163,205.59320068359375,2023.206704378128,0:33:43.206704
1908000,1749905360.8320048,185.42874145507812,2035.9873929023743,0:33:55.987393
1920000,1749905373.5892105,276.2468566894531,2048.7445986270905,0:34:08.744599
1932000,1749905386.3207443,108.03126525878906,2061.4761323928833,0:34:21.476132
1944000,1749905398.9937224,277.4132080078125,2074.149110555649,0:34:34.149111
1956000,1749905411.6677089,231.00379943847656,2086.8230969905853,0:34:46.823097
1968000,1749905423.9174454,174.41970825195312,2099.0728335380554,0:34:59.072834
1980000,1749905436.6819706,151.5648193359375,2111.83735871315,0:35:11.837359
1992000,1749905449.6091373,159.7761993408203,2124.764525413513,0:35:24.764525
2004000,1749905462.6829839,115.62386322021484,2137.838371992111,0:35:37.838372
2016000,1749905475.5839925,155.22177124023438,2150.7393805980682,0:35:50.739381
2028000,1749905488.29218,180.45343017578125,2163.447568178177,0:36:03.447568
2040000,1749905501.063581,193.45167541503906,2176.218969106674,0:36:16.218969
2052000,1749905513.815946,253.13414001464844,2188.971334218979,0:36:28.971334
2064000,1749905526.5986733,200.67337036132812,2201.754061460495,0:36:41.754061
2076000,1749905539.390354,102.9944839477539,2214.545742034912,0:36:54.545742
2088000,1749905552.2235734,168.9215850830078,2227.3789615631104,0:37:07.378962
2100000,1749905564.9493802,109.5595932006836,2240.1047682762146,0:37:20.104768
2112000,1749905577.5950162,147.81256103515625,2252.75040435791,0:37:32.750404
2124000,1749905590.035115,227.22433471679688,2265.1905031204224,0:37:45.190503
2136000,1749905602.7785146,134.38189697265625,2277.9339027404785,0:37:57.933903
2148000,1749905615.5820112,237.0441436767578,2290.737399339676,0:38:10.737399
2160000,1749905628.6215997,105.64471435546875,2303.7769877910614,0:38:23.776988
2172000,1749905641.505259,201.40878295898438,2316.6606471538544,0:38:36.660647
2184000,1749905654.257366,155.00177001953125,2329.412754058838,0:38:49.412754
2196000,1749905666.941502,219.804443359375,2342.0968902111053,0:39:02.096890
2208000,1749905679.6397467,228.04920959472656,2354.795134782791,0:39:14.795135
2220000,1749905692.3231635,153.6525115966797,2367.4785516262054,0:39:27.478552
2232000,1749905704.9936576,126.89852905273438,2380.1490457057953,0:39:40.149046
2244000,1749905717.660951,102.88990020751953,2392.8163390159607,0:39:52.816339
2256000,1749905730.2904353,171.6853790283203,2405.445823431015,0:40:05.445823
2268000,1749905742.8707163,84.99311065673828,2418.026104450226,0:40:18.026104
2280000,1749905755.4705539,135.6758270263672,2430.625941991806,0:40:30.625942
2292000,1749905768.2482107,110.6357421875,2443.4035987854004,0:40:43.403599
2304000,1749905781.016986,190.66162109375,2456.172374010086,0:40:56.172374
2316000,1749905793.922437,184.3992462158203,2469.0778250694275,0:41:09.077825
2328000,1749905806.6043386,95.50189208984375,2481.7597267627716,0:41:21.759727
2340000,1749905819.2422056,90.16826629638672,2494.3975937366486,0:41:34.397594
2352000,1749905831.9687443,66.83548736572266,2507.1241323947906,0:41:47.124132
2364000,1749905844.6958425,106.13074493408203,2519.851230621338,0:41:59.851231
2376000,1749905857.4479012,144.38381958007812,2532.6032893657684,0:42:12.603289
2388000,1749905870.1521251,181.63153076171875,2545.3075132369995,0:42:25.307513
2400000,1749905882.889586,119.24005126953125,2558.044974088669,0:42:38.044974
2412000,1749905895.585298,46.24149703979492,2570.7406861782074,0:42:50.740686
2424000,1749905908.0289388,91.58452606201172,2583.1843268871307,0:43:03.184327
2436000,1749905920.7536135,119.48196411132812,2595.9090015888214,0:43:15.909002
2448000,1749905933.6397095,83.87609100341797,2608.795097589493,0:43:28.795098
2460000,1749905946.673923,116.92420196533203,2621.829311132431,0:43:41.829311
2472000,1749905959.6162734,80.650390625,2634.7716615200043,0:43:54.771662
2484000,1749905972.4229295,103.65084838867188,2647.578317642212,0:44:07.578318
2496000,1749905985.1150534,120.17622375488281,2660.270441532135,0:44:20.270442
2508000,1749905997.840052,87.9534912109375,2672.995440006256,0:44:32.995440
2520000,1749906010.6062083,88.63542938232422,2685.761596441269,0:44:45.761596
2532000,1749906023.2843626,99.53269958496094,2698.4397506713867,0:44:58.439751
2544000,1749906035.987321,66.38072204589844,2711.1427090168,0:45:11.142709
2556000,1749906048.7474089,96.87303161621094,2723.902796983719,0:45:23.902797
2568000,1749906061.5528758,146.3156280517578,2736.708263874054,0:45:36.708264
2580000,1749906074.220086,107.14573669433594,2749.375474214554,0:45:49.375474
2592000,1749906087.9877515,139.37539672851562,2763.143139600754,0:46:03.143140
2604000,1749906100.7567232,114.64105224609375,2775.9121112823486,0:46:15.912111
2616000,1749906113.6703913,206.55938720703125,2788.825779438019,0:46:28.825779
2628000,1749906126.7389896,81.15111541748047,2801.894377708435,0:46:41.894378
2640000,1749906139.723456,117.25376892089844,2814.878844022751,0:46:54.878844
2652000,1749906152.6196086,101.64865112304688,2827.7749967575073,0:47:07.774997
2664000,1749906165.3830996,75.30907440185547,2840.538487672806,0:47:20.538488
2676000,1749906178.1886432,49.849212646484375,2853.3440313339233,0:47:33.344031
2688000,1749906191.094728,59.2998161315918,2866.250116109848,0:47:46.250116
2700000,1749906203.9048367,110.67008209228516,2879.0602247714996,0:47:59.060225
2712000,1749906216.7933323,101.26578521728516,2891.9487204551697,0:48:11.948720
2724000,1749906229.5716233,90.59962463378906,2904.7270114421844,0:48:24.727011
2736000,1749906242.369448,60.12287902832031,2917.524836063385,0:48:37.524836
2748000,1749906255.2036657,43.6751594543457,2930.359053850174,0:48:50.359054
2760000,1749906267.6103778,77.34161376953125,2942.7657659053802,0:49:02.765766
2772000,1749906280.4000554,67.12494659423828,2955.5554435253143,0:49:15.555444
2784000,1749906293.2315066,86.349609375,2968.3868947029114,0:49:28.386895
2796000,1749906306.3695545,38.12321472167969,2981.52494263649,0:49:41.524943
2808000,1749906319.3224583,54.773048400878906,2994.4778463840485,0:49:54.477846
2820000,1749906332.0831735,46.656429290771484,3007.238561630249,0:50:07.238562
2832000,1749906344.8515668,106.55341339111328,3020.006954908371,0:50:20.006955
2844000,1749906357.5801866,76.73540496826172,3032.73557472229,0:50:32.735575
2856000,1749906370.322928,71.29393768310547,3045.4783160686493,0:50:45.478316
2868000,1749906383.0917993,44.4603157043457,3058.2471873760223,0:50:58.247187
2880000,1749906395.8551726,52.49858474731445,3071.0105607509613,0:51:11.010561
2892000,1749906408.582109,70.03992462158203,3083.7374970912933,0:51:23.737497
2904000,1749906421.2709923,92.0833969116211,3096.4263803958893,0:51:36.426380
2916000,1749906433.6984868,33.62977600097656,3108.8538749217987,0:51:48.853875
2928000,1749906446.4483917,49.42715072631836,3121.6037797927856,0:52:01.603780
2940000,1749906459.3385375,80.04773712158203,3134.4939255714417,0:52:14.493926
2952000,1749906472.3528259,60.598758697509766,3147.508213996887,0:52:27.508214
2964000,1749906485.2325346,40.454750061035156,3160.3879227638245,0:52:40.387923
2976000,1749906498.0487401,49.979496002197266,3173.204128265381,0:52:53.204128
2988000,1749906510.8211594,35.92291259765625,3185.9765474796295,0:53:05.976547
3000000,1749906523.5295496,22.293262481689453,3198.6849377155304,0:53:18.684938
3012000,1749906536.31356,59.76531219482422,3211.4689481258392,0:53:31.468948
3024000,1749906549.1694765,35.61963653564453,3224.324864625931,0:53:44.324865
3036000,1749906561.9699671,26.60127830505371,3237.125355243683,0:53:57.125355
3048000,1749906574.775991,30.025915145874023,3249.9313790798187,0:54:09.931379
3060000,1749906587.56979,28.313432693481445,3262.725178003311,0:54:22.725178
3072000,1749906600.0894635,42.979637145996094,3275.244851589203,0:54:35.244852
3084000,1749906612.872494,35.90727233886719,3288.0278820991516,0:54:48.027882
3096000,1749906625.7679162,58.19340515136719,3300.9233043193817,0:55:00.923304
3108000,1749906638.959489,26.173433303833008,3314.1148772239685,0:55:14.114877
3120000,1749906652.1456797,43.83447265625,3327.301067829132,0:55:27.301068
3132000,1749906665.2173643,35.237510681152344,3340.372752428055,0:55:40.372752
3144000,1749906678.0803318,27.452754974365234,3353.2357199192047,0:55:53.235720
3156000,1749906690.8499727,28.079439163208008,3366.005360841751,0:56:06.005361
3168000,1749906703.61889,17.050987243652344,3378.77427816391,0:56:18.774278
3180000,1749906716.4204772,32.48810577392578,3391.5758652687073,0:56:31.575865
3192000,1749906729.3497179,34.22499465942383,3404.50510597229,0:56:44.505106
3204000,1749906742.14968,57.175743103027344,3417.3050680160522,0:56:57.305068
3216000,1749906754.991384,58.297916412353516,3430.146772146225,0:57:10.146772
3228000,1749906767.7380974,25.384523391723633,3442.893485546112,0:57:22.893486
3240000,1749906780.259542,39.385581970214844,3455.4149301052094,0:57:35.414930
3252000,1749906793.058218,25.918542861938477,3468.213606119156,0:57:48.213606
3264000,1749906805.929594,24.231672286987305,3481.0849821567535,0:58:01.084982
3276000,1749906818.9514682,71.45162200927734,3494.1068563461304,0:58:14.106856
3288000,1749906832.0317578,38.35765075683594,3507.18714594841,0:58:27.187146
3300000,1749906844.9576044,29.2637996673584,3520.1129925251007,0:58:40.112993
3312000,1749906857.8406324,9.917482376098633,3532.996020555496,0:58:52.996021
3324000,1749906870.7108834,15.436461448669434,3545.866271495819,0:59:05.866271
3336000,1749906883.6404917,10.324275970458984,3558.795879840851,0:59:18.795880
3348000,1749906896.5204072,54.14985656738281,3571.675795316696,0:59:31.675795
