step,wall_time,train_loss,relative_seconds,relative_time
2820000,1749906332.0824625,23.704496383666992,3007.238581418991,0:50:07.238581
2832000,1749906344.8511536,69.72968292236328,3020.0072724819183,0:50:20.007272
2844000,1749906357.5797448,37.4398307800293,3032.735863685608,0:50:32.735864
2856000,1749906370.3222291,40.68253707885742,3045.478348016739,0:50:45.478348
2868000,1749906383.0911415,15.688340187072754,3058.2472603321075,0:50:58.247260
2880000,1749906395.8543153,30.68720245361328,3071.010434150696,0:51:11.010434
2892000,1749906408.5814307,43.82437515258789,3083.7375495433807,0:51:23.737550
2904000,1749906421.2704213,49.96963119506836,3096.4265401363373,0:51:36.426540
2916000,1749906433.6977165,19.37850570678711,3108.8538353443146,0:51:48.853835
2928000,1749906446.4476094,19.923625946044922,3121.6037282943726,0:52:01.603728
2940000,1749906459.3378518,30.348127365112305,3134.493970632553,0:52:14.493971
2952000,1749906472.3521564,32.17528533935547,3147.508275270462,0:52:27.508275
2964000,1749906485.231678,20.176029205322266,3160.3877968788147,0:52:40.387797
2976000,1749906498.047933,22.833280563354492,3173.2040519714355,0:52:53.204052
2988000,1749906510.820569,7.132427215576172,3185.9766879081726,0:53:05.976688
3000000,1749906523.5288527,7.763440132141113,3198.6849715709686,0:53:18.684972
3012000,1749906536.3127785,22.426895141601562,3211.468897342682,0:53:31.468897
3024000,1749906549.1690216,24.576139450073242,3224.325140476227,0:53:44.325140
3036000,1749906561.9692519,17.171409606933594,3237.1253707408905,0:53:57.125371
3048000,1749906574.7755816,13.017535209655762,3249.9317004680634,0:54:09.931700
3060000,1749906587.5691278,9.998377799987793,3262.725246667862,0:54:22.725247
3072000,1749906600.088935,24.451221466064453,3275.245053768158,0:54:35.245054
3084000,1749906612.8717408,16.834064483642578,3288.027859687805,0:54:48.027860
3096000,1749906625.7673588,33.295440673828125,3300.9234776496887,0:55:00.923478
3108000,1749906638.9590623,20.53394889831543,3314.115181207657,0:55:14.115181
3120000,1749906652.144977,31.829999923706055,3327.3010959625244,0:55:27.301096
3132000,1749906665.2169414,11.207219123840332,3340.3730602264404,0:55:40.373060
3144000,1749906678.0795364,8.14206600189209,3353.23565530777,0:55:53.235655
3156000,1749906690.8495455,16.394561767578125,3366.0056643486023,0:56:06.005664
3168000,1749906703.6181908,7.26390266418457,3378.7743096351624,0:56:18.774310
3180000,1749906716.4197748,24.560428619384766,3391.575893640518,0:56:31.575894
3192000,1749906729.349018,16.413875579833984,3404.5051369667053,0:56:44.505137
3204000,1749906742.1489987,31.38576889038086,3417.3051176071167,0:56:57.305118
3216000,1749906754.9907043,28.7447452545166,3430.146823167801,0:57:10.146823
3228000,1749906767.7373762,11.961984634399414,3442.893495082855,0:57:22.893495
3240000,1749906780.258946,16.059200286865234,3455.4150648117065,0:57:35.415065
3252000,1749906793.0576775,16.27524185180664,3468.213796377182,0:57:48.213796
3264000,1749906805.929065,8.335037231445312,3481.0851838588715,0:58:01.085184
3276000,1749906818.9507413,43.712886810302734,3494.1068601608276,0:58:14.106860
3288000,1749906832.030917,23.123069763183594,3507.1870357990265,0:58:27.187036
3300000,1749906844.9568534,8.919507026672363,3520.1129722595215,0:58:40.112972
3312000,1749906857.8400621,4.081531524658203,3532.9961810112,0:58:52.996181
3324000,1749906870.710463,7.194475173950195,3545.866581916809,0:59:05.866582
3336000,1749906883.639417,2.2282567024230957,3558.795535802841,0:59:18.795536
3348000,1749906896.519686,33.468536376953125,3571.6758048534393,0:59:31.675805
