step,wall_time,ep_len_mean,relative_seconds,relative_time
552000,1749900072.8905902,24.0,597.0206000804901,0:09:57.020600
564000,1749900085.8686337,24.0,609.9986436367035,0:10:09.998644
576000,1749900098.6958234,24.0,622.8258333206177,0:10:22.825833
588000,1749900111.722023,24.0,635.8520328998566,0:10:35.852033
600000,1749900124.9079015,24.0,649.0379114151001,0:10:49.037911
612000,1749900137.9678624,24.0,662.0978722572327,0:11:02.097872
624000,1749900151.2386038,24.0,675.3686137199402,0:11:15.368614
636000,1749900164.3189394,24.0,688.4489493370056,0:11:28.448949
648000,1749900177.2840765,24.0,701.4140863418579,0:11:41.414086
660000,1749900190.2799067,24.0,714.409916639328,0:11:54.409917
672000,1749900203.2631278,24.0,727.3931376934052,0:12:07.393138
684000,1749900216.361956,24.0,740.4919657707214,0:12:20.491966
696000,1749900229.3614798,24.0,753.491489648819,0:12:33.491490
708000,1749900242.3493037,24.0,766.4793136119843,0:12:46.479314
720000,1749900255.3589854,24.0,779.4889953136444,0:12:59.488995
732000,1749900268.3338413,24.0,792.4638512134552,0:13:12.463851
744000,1749900281.4388325,24.0,805.5688424110413,0:13:25.568842
756000,1749900294.4250634,24.0,818.555073261261,0:13:38.555073
768000,1749900307.2112513,24.0,831.3412611484528,0:13:51.341261
780000,1749900320.2219977,24.0,844.3520076274872,0:14:04.352008
792000,1749900333.3410978,24.0,857.4711077213287,0:14:17.471108
804000,1749900346.4241226,24.0,870.5541324615479,0:14:30.554132
816000,1749900359.5374713,24.0,883.6674811840057,0:14:43.667481
828000,1749900372.5998154,24.0,896.729825258255,0:14:56.729825
840000,1749900385.4660754,24.0,909.5960853099823,0:15:09.596085
852000,1749900398.4029117,24.0,922.5329215526581,0:15:22.532922
864000,1749900411.3551452,24.0,935.4851551055908,0:15:35.485155
876000,1749900424.270023,24.0,948.4000329971313,0:15:48.400033
888000,1749900437.141954,24.0,961.2719638347626,0:16:01.271964
900000,1749900449.992866,24.0,974.1228759288788,0:16:14.122876
912000,1749900462.885805,24.0,987.015814781189,0:16:27.015815
924000,1749900475.7491548,24.0,999.8791646957397,0:16:39.879165
936000,1749900488.6357026,24.0,1012.7657124996185,0:16:52.765712
948000,1749900501.2035253,24.0,1025.333535194397,0:17:05.333535
960000,1749900513.9616852,24.0,1038.0916950702667,0:17:18.091695
972000,1749900526.937957,24.0,1051.0679669380188,0:17:31.067967
984000,1749900539.8601818,24.0,1063.9901916980743,0:17:43.990192
996000,1749900552.771281,24.0,1076.9012908935547,0:17:56.901291
1008000,1749900565.4857585,24.0,1089.6157684326172,0:18:09.615768
1020000,1749900578.2565114,24.0,1102.3865213394165,0:18:22.386521
1032000,1749900591.037296,24.0,1115.16730594635,0:18:35.167306
1044000,1749900603.8315651,24.0,1127.9615750312805,0:18:47.961575
1056000,1749900616.6054895,24.0,1140.735499382019,0:19:00.735499
1068000,1749900629.4962554,24.0,1153.6262652873993,0:19:13.626265
1080000,1749900642.612376,24.0,1166.7423858642578,0:19:26.742386
1092000,1749900656.044677,24.0,1180.174686908722,0:19:40.174687
1104000,1749900670.1463652,24.0,1194.276375055313,0:19:54.276375
1116000,1749900683.6920147,24.0,1207.8220245838165,0:20:07.822025
1128000,1749900698.1255815,24.0,1222.255591392517,0:20:22.255591
1140000,1749900711.7168207,24.0,1235.8468306064606,0:20:35.846831
1152000,1749900725.219493,24.0,1249.3495028018951,0:20:49.349503
1164000,1749900739.2145243,24.0,1263.3445341587067,0:21:03.344534
1176000,1749900752.4535663,24.0,1276.5835762023926,0:21:16.583576
1188000,1749900765.6488886,24.0,1289.7788984775543,0:21:29.778898
1200000,1749900778.8230233,24.0,1302.953033208847,0:21:42.953033
1212000,1749900792.2685091,24.0,1316.398519039154,0:21:56.398519
1224000,1749900805.5328271,24.0,1329.6628370285034,0:22:09.662837
1236000,1749900819.2231703,24.0,1343.3531801700592,0:22:23.353180
1248000,1749900832.8371282,24.0,1356.9671380519867,0:22:36.967138
1260000,1749900846.078581,24.0,1370.2085909843445,0:22:50.208591
1272000,1749900859.353427,24.0,1383.4834368228912,0:23:03.483437
1284000,1749900872.4267464,24.0,1396.5567562580109,0:23:16.556756
1296000,1749900885.521269,24.0,1409.6512789726257,0:23:29.651279
1308000,1749900898.6403847,24.0,1422.770394563675,0:23:42.770395
1320000,1749900911.6317704,24.0,1435.7617802619934,0:23:55.761780
1332000,1749900924.559679,24.0,1448.6896889209747,0:24:08.689689
1344000,1749900937.4569051,24.0,1461.5869150161743,0:24:21.586915
1356000,1749900950.39386,24.0,1474.5238699913025,0:24:34.523870
1368000,1749900963.3332615,24.0,1487.4632713794708,0:24:47.463271
1380000,1749900976.2961066,24.0,1500.4261164665222,0:25:00.426116
1392000,1749900989.3352833,24.0,1513.4652931690216,0:25:13.465293
1404000,1749901002.1889815,24.0,1526.3189914226532,0:25:26.318991
1416000,1749901014.9658837,24.0,1539.0958936214447,0:25:39.095894
1428000,1749901027.8896859,24.0,1552.0196957588196,0:25:52.019696
1440000,1749901040.972981,24.0,1565.1029908657074,0:26:05.102991
1452000,1749901054.021442,24.0,1578.1514518260956,0:26:18.151452
1464000,1749901067.125319,24.0,1591.2553288936615,0:26:31.255329
1476000,1749901079.9336119,24.0,1604.0636217594147,0:26:44.063622
1488000,1749901092.7453442,24.0,1616.87535405159,0:26:56.875354
1500000,1749901105.6419992,24.0,1629.7720091342926,0:27:09.772009
1512000,1749901118.639511,24.0,1642.769520998001,0:27:22.769521
1524000,1749901131.6082568,24.0,1655.7382667064667,0:27:35.738267
1536000,1749901144.5910852,24.0,1668.721095085144,0:27:48.721095
1548000,1749901157.5385904,24.0,1681.668600320816,0:28:01.668600
1560000,1749901170.4246094,24.0,1694.5546193122864,0:28:14.554619
1572000,1749901183.2367163,24.0,1707.3667261600494,0:28:27.366726
1584000,1749901195.8706632,24.0,1720.0006730556488,0:28:40.000673
1596000,1749901208.8534048,24.0,1732.9834146499634,0:28:52.983415
1608000,1749901221.8531215,24.0,1745.9831314086914,0:29:05.983131
1620000,1749901234.964672,24.0,1759.0946819782257,0:29:19.094682
1632000,1749901248.2287204,24.0,1772.358730316162,0:29:32.358730
1644000,1749901261.1763735,24.0,1785.3063833713531,0:29:45.306383
1656000,1749901274.0908248,24.0,1798.2208347320557,0:29:58.220835
1668000,1749901286.8981085,24.0,1811.0281183719635,0:30:11.028118
1680000,1749901299.8959036,24.0,1824.025913476944,0:30:24.025913
1692000,1749901312.7768035,24.0,1836.9068133831024,0:30:36.906813
1704000,1749901325.6703763,24.0,1849.8003861904144,0:30:49.800386
1716000,1749901338.6997886,24.0,1862.8297984600067,0:31:02.829798
1728000,1749901351.5741296,24.0,1875.704139471054,0:31:15.704139
1740000,1749901364.423725,24.0,1888.553734779358,0:31:28.553735
1752000,1749901377.3407066,24.0,1901.4707164764404,0:31:41.470716
1764000,1749901390.019738,24.0,1914.1497478485107,0:31:54.149748
1776000,1749901402.983413,24.0,1927.113422870636,0:32:07.113423
1788000,1749901415.9472604,24.0,1940.077270269394,0:32:20.077270
1800000,1749901428.9782462,24.0,1953.1082561016083,0:32:33.108256
1812000,1749901442.1620672,24.0,1966.2920770645142,0:32:46.292077
1824000,1749901455.2876792,24.0,1979.4176890850067,0:32:59.417689
1836000,1749901468.328242,24.0,1992.458251953125,0:33:12.458252
1848000,1749901481.1825974,24.0,2005.3126072883606,0:33:25.312607
1860000,1749901494.061988,24.0,2018.1919980049133,0:33:38.191998
1872000,1749901506.8509996,24.0,2030.9810094833374,0:33:50.981009
1884000,1749901519.7565048,24.0,2043.8865146636963,0:34:03.886515
1896000,1749901532.759072,24.0,2056.889081954956,0:34:16.889082
1908000,1749901545.7235425,24.0,2069.853552341461,0:34:29.853552
1920000,1749901558.6400084,24.0,2082.770018339157,0:34:42.770018
1932000,1749901571.4831548,24.0,2095.613164663315,0:34:55.613165
1944000,1749901584.102193,24.0,2108.2322030067444,0:35:08.232203
1956000,1749901596.8735824,24.0,2121.0035922527313,0:35:21.003592
1968000,1749901609.886191,24.0,2134.0162007808685,0:35:34.016201
1980000,1749901622.843499,24.0,2146.973508834839,0:35:46.973509
1992000,1749901635.9746764,24.0,2160.1046862602234,0:36:00.104686
2004000,1749901648.982865,24.0,2173.112874984741,0:36:13.112875
2016000,1749901661.981198,24.0,2186.111207962036,0:36:26.111208
2028000,1749901675.097668,24.0,2199.227677822113,0:36:39.227678
2040000,1749901688.2585983,24.0,2212.3886082172394,0:36:52.388608
2052000,1749901701.1837847,24.0,2225.3137946128845,0:37:05.313795
2064000,1749901714.0061102,24.0,2238.136120080948,0:37:18.136120
2076000,1749901726.8679538,24.0,2250.997963666916,0:37:30.997964
2088000,1749901739.780566,24.0,2263.910575866699,0:37:43.910576
2100000,1749901752.752803,24.0,2276.882812976837,0:37:56.882813
2112000,1749901765.6522074,24.0,2289.7822172641754,0:38:09.782217
2124000,1749901778.6315439,24.0,2302.7615537643433,0:38:22.761554
2136000,1749901791.434318,24.0,2315.564327955246,0:38:35.564328
2148000,1749901804.3417873,24.0,2328.4717972278595,0:38:48.471797
2160000,1749901817.5513895,24.0,2341.681399345398,0:39:01.681399
2172000,1749901830.8114307,24.0,2354.9414405822754,0:39:14.941441
2184000,1749901844.2490995,24.0,2368.3791093826294,0:39:28.379109
2196000,1749901857.5383234,24.0,2381.6683332920074,0:39:41.668333
2208000,1749901870.710873,24.0,2394.8408827781677,0:39:54.840883
2220000,1749901883.7152123,24.0,2407.845222234726,0:40:07.845222
2232000,1749901896.5955343,24.0,2420.7255442142487,0:40:20.725544
2244000,1749901909.5592678,24.0,2433.689277648926,0:40:33.689278
2256000,1749901922.5357344,24.0,2446.665744304657,0:40:46.665744
2268000,1749901935.4368281,24.0,2459.5668380260468,0:40:59.566838
2280000,1749901948.3887007,24.0,2472.5187106132507,0:41:12.518711
2292000,1749901961.2659538,24.0,2485.3959636688232,0:41:25.395964
2304000,1749901974.1473877,24.0,2498.277397632599,0:41:38.277398
2316000,1749901987.2011886,24.0,2511.331198453903,0:41:51.331198
2328000,1749902000.1681519,24.0,2524.2981617450714,0:42:04.298162
2340000,1749902013.1278923,24.0,2537.2579021453857,0:42:17.257902
2352000,1749902025.787467,24.0,2549.9174768924713,0:42:29.917477
2364000,1749902038.669485,24.0,2562.7994949817657,0:42:42.799495
2376000,1749902051.5479956,24.0,2575.6780054569244,0:42:55.678005
2388000,1749902064.539403,24.0,2588.6694128513336,0:43:08.669413
2400000,1749902077.5771627,24.0,2601.7071726322174,0:43:21.707173
2412000,1749902090.4611363,24.0,2614.5911462306976,0:43:34.591146
2424000,1749902103.281202,24.0,2627.4112119674683,0:43:47.411212
2436000,1749902116.0770493,24.0,2640.2070591449738,0:44:00.207059
2448000,1749902128.8041675,24.0,2652.9341773986816,0:44:12.934177
2460000,1749902141.6528077,24.0,2665.7828176021576,0:44:25.782818
2472000,1749902154.5317118,24.0,2678.6617217063904,0:44:38.661722
2484000,1749902167.4148724,24.0,2691.544882297516,0:44:51.544882
2496000,1749902180.365759,24.0,2704.4957687854767,0:45:04.495769
2508000,1749902193.326743,24.0,2717.4567527770996,0:45:17.456753
2520000,1749902206.07081,24.0,2730.2008199691772,0:45:30.200820
2532000,1749902218.8637185,24.0,2742.9937283992767,0:45:42.993728
2544000,1749902231.8923633,24.0,2756.022373199463,0:45:56.022373
2556000,1749902245.0474606,24.0,2769.177470445633,0:46:09.177470
2568000,1749902257.9877079,24.0,2782.11771774292,0:46:22.117718
2580000,1749902270.9146016,24.0,2795.04461145401,0:46:35.044611
2592000,1749902283.7198281,24.0,2807.8498380184174,0:46:47.849838
2604000,1749902296.4917893,24.0,2820.6217992305756,0:47:00.621799
2616000,1749902309.2387965,24.0,2833.368806362152,0:47:13.368806
2628000,1749902321.952664,24.0,2846.0826737880707,0:47:26.082674
2640000,1749902334.6960542,24.0,2858.8260641098022,0:47:38.826064
2652000,1749902347.464705,24.0,2871.5947148799896,0:47:51.594715
2664000,1749902360.1065261,24.0,2884.236536026001,0:48:04.236536
2676000,1749902372.8082628,24.0,2896.938272714615,0:48:16.938273
2688000,1749902385.3286586,24.0,2909.4586684703827,0:48:29.458668
2700000,1749902398.138648,24.0,2922.2686579227448,0:48:42.268658
2712000,1749902410.951256,24.0,2935.081265926361,0:48:55.081266
2724000,1749902423.8552637,24.0,2947.9852735996246,0:49:07.985274
2736000,1749902436.8716702,24.0,2961.001680135727,0:49:21.001680
2748000,1749902449.7612796,24.0,2973.89128947258,0:49:33.891289
2760000,1749902462.6187441,24.0,2986.7487540245056,0:49:46.748754
2772000,1749902475.4479895,24.0,2999.577999353409,0:49:59.577999
2784000,1749902488.2122073,24.0,3012.342217206955,0:50:12.342217
2796000,1749902500.9384818,24.0,3025.0684916973114,0:50:25.068492
2808000,1749902513.668593,24.0,3037.7986028194427,0:50:37.798603
2820000,1749902526.3927658,24.0,3050.5227756500244,0:50:50.522776
2832000,1749902539.175624,24.0,3063.3056337833405,0:51:03.305634
2844000,1749902551.9126348,24.0,3076.042644739151,0:51:16.042645
2856000,1749902564.3204434,24.0,3088.4504532814026,0:51:28.450453
2868000,1749902577.0894716,24.0,3101.2194814682007,0:51:41.219481
2880000,1749902589.867661,24.0,3113.9976708889008,0:51:53.997671
2892000,1749902602.908312,24.0,3127.0383219718933,0:52:07.038322
2904000,1749902616.1333148,24.0,3140.263324737549,0:52:20.263325
2916000,1749902629.790643,24.0,3153.9206528663635,0:52:33.920653
2928000,1749902643.4061325,24.0,3167.536142349243,0:52:47.536142
2940000,1749902657.3746321,24.0,3181.504642009735,0:53:01.504642
2952000,1749902672.5187554,24.0,3196.6487653255463,0:53:16.648765
2964000,1749902687.6275089,24.0,3211.7575187683105,0:53:31.757519
2976000,1749902702.808891,24.0,3226.938900947571,0:53:46.938901
2988000,1749902718.0957484,24.0,3242.2257583141327,0:54:02.225758
3000000,1749902732.7857075,24.0,3256.9157173633575,0:54:16.915717
3012000,1749902747.287727,24.0,3271.417737007141,0:54:31.417737
3024000,1749902761.0773375,24.0,3285.207347393036,0:54:45.207347
3036000,1749902774.047463,24.0,3298.1774728298187,0:54:58.177473
3048000,1749902787.003915,24.0,3311.13392496109,0:55:11.133925
3060000,1749902800.0230818,24.0,3324.1530916690826,0:55:24.153092
3072000,1749902812.8611302,24.0,3336.991140127182,0:55:36.991140
3084000,1749902825.5948482,24.0,3349.724858045578,0:55:49.724858
3096000,1749902838.3037114,24.0,3362.43372130394,0:56:02.433721
3108000,1749902851.0171766,24.0,3375.1471865177155,0:56:15.147187
3120000,1749902863.6594863,24.0,3387.7894961833954,0:56:27.789496
3132000,1749902876.311638,24.0,3400.441648006439,0:56:40.441648
3144000,1749902888.991539,24.0,3413.1215488910675,0:56:53.121549
3156000,1749902901.584726,24.0,3425.7147359848022,0:57:05.714736
3168000,1749902914.0249598,24.0,3438.15496969223,0:57:18.154970
3180000,1749902926.6140575,24.0,3450.744067430496,0:57:30.744067
3192000,1749902939.3296983,24.0,3463.459708213806,0:57:43.459708
3204000,1749902952.257013,24.0,3476.387022972107,0:57:56.387023
3216000,1749902965.0093777,24.0,3489.1393876075745,0:58:09.139388
3228000,1749902977.6492283,24.0,3501.7792382240295,0:58:21.779238
3240000,1749902990.292009,24.0,3514.422019004822,0:58:34.422019
3252000,1749903002.9926276,24.0,3527.1226375102997,0:58:47.122638
3264000,1749903015.6390235,24.0,3539.769033432007,0:58:59.769033
3276000,1749903028.327455,24.0,3552.4574649333954,0:59:12.457465
3288000,1749903041.1346617,24.0,3565.264671564102,0:59:25.264672
3300000,1749903054.0125415,24.0,3578.142551422119,0:59:38.142551
