step,wall_time,train_learning_rate,relative_seconds,relative_time
624000,1749900151.1200223,9.999999747378752e-05,662.0839042663574,0:11:02.083904
636000,1749900164.2231562,9.999999747378752e-05,675.1870381832123,0:11:15.187038
648000,1749900177.1874168,9.999999747378752e-05,688.1512987613678,0:11:28.151299
660000,1749900190.182532,9.999999747378752e-05,701.1464140415192,0:11:41.146414
672000,1749900203.1645734,9.999999747378752e-05,714.1284554004669,0:11:54.128455
684000,1749900216.2605786,9.999999747378752e-05,727.2244606018066,0:12:07.224461
696000,1749900229.2656898,9.999999747378752e-05,740.2295718193054,0:12:20.229572
708000,1749900242.2543874,9.999999747378752e-05,753.2182693481445,0:12:33.218269
720000,1749900255.2643497,9.999999747378752e-05,766.2282316684723,0:12:46.228232
732000,1749900268.238662,9.999999747378752e-05,779.2025439739227,0:12:59.202544
744000,1749900281.3435497,9.999999747378752e-05,792.3074316978455,0:13:12.307432
756000,1749900294.2412105,9.999999747378752e-05,805.2050924301147,0:13:25.205092
768000,1749900307.0368903,9.999999747378752e-05,818.0007722377777,0:13:38.000772
780000,1749900320.0398283,9.999999747378752e-05,831.003710269928,0:13:51.003710
792000,1749900333.1489174,9.999999747378752e-05,844.1127994060516,0:14:04.112799
804000,1749900346.328008,9.999999747378752e-05,857.2918899059296,0:14:17.291890
816000,1749900359.4418268,9.999999747378752e-05,870.4057087898254,0:14:30.405709
828000,1749900372.501415,9.999999747378752e-05,883.4652969837189,0:14:43.465297
840000,1749900385.370723,9.999999747378752e-05,896.3346049785614,0:14:56.334605
852000,1749900398.3076236,9.999999747378752e-05,909.2715055942535,0:15:09.271506
864000,1749900411.2596567,9.999999747378752e-05,922.2235386371613,0:15:22.223539
876000,1749900424.1743555,9.999999747378752e-05,935.1382374763489,0:15:35.138237
888000,1749900437.042431,9.999999747378752e-05,948.006313085556,0:15:48.006313
900000,1749900449.8874557,9.999999747378752e-05,960.8513376712799,0:16:00.851338
912000,1749900462.7719295,9.999999747378752e-05,973.7358114719391,0:16:13.735811
924000,1749900475.6515749,9.999999747378752e-05,986.6154568195343,0:16:26.615457
936000,1749900488.4500706,9.999999747378752e-05,999.413952589035,0:16:39.413953
948000,1749900501.029522,9.999999747378752e-05,1011.9934039115906,0:16:51.993404
960000,1749900513.7804275,9.999999747378752e-05,1024.744309425354,0:17:04.744309
972000,1749900526.760403,9.999999747378752e-05,1037.7242848873138,0:17:17.724285
984000,1749900539.7637138,9.999999747378752e-05,1050.7275958061218,0:17:30.727596
996000,1749900552.6747696,9.999999747378752e-05,1063.6386516094208,0:17:43.638652
1008000,1749900565.3905194,9.999999747378752e-05,1076.3544013500214,0:17:56.354401
1020000,1749900578.1603312,9.999999747378752e-05,1089.124213218689,0:18:09.124213
1032000,1749900590.9350924,9.999999747378752e-05,1101.8989744186401,0:18:21.898974
1044000,1749900603.718605,9.999999747378752e-05,1114.6824870109558,0:18:34.682487
1056000,1749900616.5100093,9.999999747378752e-05,1127.4738912582397,0:18:47.473891
1068000,1749900629.3998055,9.999999747378752e-05,1140.3636875152588,0:19:00.363688
1080000,1749900642.5131269,9.999999747378752e-05,1153.47700881958,0:19:13.477009
1092000,1749900655.9445484,9.999999747378752e-05,1166.9084303379059,0:19:26.908430
1104000,1749900670.038445,9.999999747378752e-05,1181.002326965332,0:19:41.002327
1116000,1749900683.5889554,9.999999747378752e-05,1194.5528373718262,0:19:54.552837
1128000,1749900698.0262063,9.999999747378752e-05,1208.990088224411,0:20:08.990088
1140000,1749900711.615615,9.999999747378752e-05,1222.5794968605042,0:20:22.579497
1152000,1749900725.1025674,9.999999747378752e-05,1236.0664494037628,0:20:36.066449
1164000,1749900739.1151426,9.999999747378752e-05,1250.079024553299,0:20:50.079025
1176000,1749900752.3579125,9.999999747378752e-05,1263.3217945098877,0:21:03.321795
1188000,1749900765.460722,9.999999747378752e-05,1276.4246039390564,0:21:16.424604
1200000,1749900778.638679,9.999999747378752e-05,1289.6025609970093,0:21:29.602561
1212000,1749900792.080961,9.999999747378752e-05,1303.0448429584503,0:21:43.044843
1224000,1749900805.354224,9.999999747378752e-05,1316.3181059360504,0:21:56.318106
1236000,1749900819.0416787,9.999999747378752e-05,1330.0055606365204,0:22:10.005561
1248000,1749900832.651635,9.999999747378752e-05,1343.6155169010162,0:22:23.615517
1260000,1749900845.9827156,9.999999747378752e-05,1356.9465975761414,0:22:36.946598
1272000,1749900859.2572963,9.999999747378752e-05,1370.2211782932281,0:22:50.221178
1284000,1749900872.3285866,9.999999747378752e-05,1383.292468547821,0:23:03.292469
1296000,1749900885.4243238,9.999999747378752e-05,1396.3882057666779,0:23:16.388206
1308000,1749900898.5442023,9.999999747378752e-05,1409.5080842971802,0:23:29.508084
1320000,1749900911.5355704,9.999999747378752e-05,1422.4994523525238,0:23:42.499452
1332000,1749900924.4651268,9.999999747378752e-05,1435.4290087223053,0:23:55.429009
1344000,1749900937.3604264,9.999999747378752e-05,1448.3243083953857,0:24:08.324308
1356000,1749900950.2773962,9.999999747378752e-05,1461.2412781715393,0:24:21.241278
1368000,1749900963.2376363,9.999999747378752e-05,1474.2015182971954,0:24:34.201518
1380000,1749900976.2007484,9.999999747378752e-05,1487.1646304130554,0:24:47.164630
1392000,1749900989.235808,9.999999747378752e-05,1500.1996898651123,0:25:00.199690
1404000,1749901001.9968204,9.999999747378752e-05,1512.960702419281,0:25:12.960702
1416000,1749901014.7785902,9.999999747378752e-05,1525.7424721717834,0:25:25.742472
1428000,1749901027.7086377,9.999999747378752e-05,1538.672519683838,0:25:38.672520
1440000,1749901040.7818668,9.999999747378752e-05,1551.745748758316,0:25:51.745749
1452000,1749901053.9197145,9.999999747378752e-05,1564.883596420288,0:26:04.883596
1464000,1749901067.0292408,9.999999747378752e-05,1577.9931228160858,0:26:17.993123
1476000,1749901079.8359332,9.999999747378752e-05,1590.7998151779175,0:26:30.799815
1488000,1749901092.6493964,9.999999747378752e-05,1603.613278388977,0:26:43.613278
1500000,1749901105.5438902,9.999999747378752e-05,1616.5077722072601,0:26:56.507772
1512000,1749901118.5406513,9.999999747378752e-05,1629.504533290863,0:27:09.504533
1524000,1749901131.5112784,9.999999747378752e-05,1642.4751603603363,0:27:22.475160
1536000,1749901144.4944823,9.999999747378752e-05,1655.4583642482758,0:27:35.458364
1548000,1749901157.4426556,9.999999747378752e-05,1668.4065375328064,0:27:48.406538
1560000,1749901170.3107326,9.999999747378752e-05,1681.274614572525,0:28:01.274615
1572000,1749901183.1349761,9.999999747378752e-05,1694.0988581180573,0:28:14.098858
1584000,1749901195.6944253,9.999999747378752e-05,1706.658307313919,0:28:26.658307
1596000,1749901208.6705675,9.999999747378752e-05,1719.634449481964,0:28:39.634449
1608000,1749901221.669563,9.999999747378752e-05,1732.6334450244904,0:28:52.633445
1620000,1749901234.8478281,9.999999747378752e-05,1745.8117101192474,0:29:05.811710
1632000,1749901248.115171,9.999999747378752e-05,1759.0790529251099,0:29:19.079053
1644000,1749901261.0804577,9.999999747378752e-05,1772.0443396568298,0:29:32.044340
1656000,1749901273.9907641,9.999999747378752e-05,1784.9546461105347,0:29:44.954646
1668000,1749901286.800936,9.999999747378752e-05,1797.7648179531097,0:29:57.764818
1680000,1749901299.7948604,9.999999747378752e-05,1810.7587423324585,0:30:10.758742
1692000,1749901312.6780894,9.999999747378752e-05,1823.6419713497162,0:30:23.641971
1704000,1749901325.5715203,9.999999747378752e-05,1836.5354022979736,0:30:36.535402
1716000,1749901338.577545,9.999999747378752e-05,1849.541426897049,0:30:49.541427
1728000,1749901351.4785593,9.999999747378752e-05,1862.4424412250519,0:31:02.442441
1740000,1749901364.3253374,9.999999747378752e-05,1875.289219379425,0:31:15.289219
1752000,1749901377.240713,9.999999747378752e-05,1888.2045948505402,0:31:28.204595
1764000,1749901389.8380165,9.999999747378752e-05,1900.8018984794617,0:31:40.801898
1776000,1749901402.7854323,9.999999747378752e-05,1913.7493143081665,0:31:53.749314
1788000,1749901415.7598178,9.999999747378752e-05,1926.7236998081207,0:32:06.723700
1800000,1749901428.878439,9.999999747378752e-05,1939.8423209190369,0:32:19.842321
1812000,1749901442.0663898,9.999999747378752e-05,1953.03027176857,0:32:33.030272
1824000,1749901455.192153,9.999999747378752e-05,1966.1560349464417,0:32:46.156035
1836000,1749901468.2331448,9.999999747378752e-05,1979.1970267295837,0:32:59.197027
1848000,1749901481.0851614,9.999999747378752e-05,1992.049043416977,0:33:12.049043
1860000,1749901493.9667733,9.999999747378752e-05,2004.9306552410126,0:33:24.930655
1872000,1749901506.7553332,9.999999747378752e-05,2017.7192151546478,0:33:37.719215
1884000,1749901519.6601822,9.999999747378752e-05,2030.624064207077,0:33:50.624064
1896000,1749901532.6398976,9.999999747378752e-05,2043.603779554367,0:34:03.603780
1908000,1749901545.6257715,9.999999747378752e-05,2056.589653491974,0:34:16.589653
1920000,1749901558.539362,9.999999747378752e-05,2069.5032439231873,0:34:29.503244
1932000,1749901571.3861547,9.999999747378752e-05,2082.3500366210938,0:34:42.350037
1944000,1749901583.9275982,9.999999747378752e-05,2094.8914802074432,0:34:54.891480
1956000,1749901596.6969109,9.999999747378752e-05,2107.660792827606,0:35:07.660793
1968000,1749901609.7079897,9.999999747378752e-05,2120.67187166214,0:35:20.671872
1980000,1749901622.7477384,9.999999747378752e-05,2133.7116203308105,0:35:33.711620
1992000,1749901635.879055,9.999999747378752e-05,2146.8429369926453,0:35:46.842937
2004000,1749901648.8833406,9.999999747378752e-05,2159.8472225666046,0:35:59.847223
2016000,1749901661.881355,9.999999747378752e-05,2172.845237016678,0:36:12.845237
2028000,1749901674.9999976,9.999999747378752e-05,2185.963879585266,0:36:25.963880
2040000,1749901688.1629536,9.999999747378752e-05,2199.1268355846405,0:36:39.126836
2052000,1749901701.088637,9.999999747378752e-05,2212.052519083023,0:36:52.052519
2064000,1749901713.9073484,9.999999747378752e-05,2224.871230363846,0:37:04.871230
2076000,1749901726.7515607,9.999999747378752e-05,2237.7154426574707,0:37:17.715443
2088000,1749901739.6811936,9.999999747378752e-05,2250.645075559616,0:37:30.645076
2100000,1749901752.6516917,9.999999747378752e-05,2263.615573644638,0:37:43.615574
2112000,1749901765.5561547,9.999999747378752e-05,2276.5200366973877,0:37:56.520037
2124000,1749901778.5341268,9.999999747378752e-05,2289.4980087280273,0:38:09.498009
2136000,1749901791.2569032,9.999999747378752e-05,2302.220785140991,0:38:22.220785
2148000,1749901804.1482432,9.999999747378752e-05,2315.11212515831,0:38:35.112125
2160000,1749901817.3267758,9.999999747378752e-05,2328.2906577587128,0:38:48.290658
2172000,1749901830.621309,9.999999747378752e-05,2341.585191011429,0:39:01.585191
2184000,1749901844.0638487,9.999999747378752e-05,2355.027730703354,0:39:15.027731
2196000,1749901857.4410737,9.999999747378752e-05,2368.404955625534,0:39:28.404956
2208000,1749901870.6113515,9.999999747378752e-05,2381.5752334594727,0:39:41.575233
2220000,1749901883.5987651,9.999999747378752e-05,2394.5626471042633,0:39:54.562647
2232000,1749901896.4997826,9.999999747378752e-05,2407.4636645317078,0:40:07.463665
2244000,1749901909.4632974,9.999999747378752e-05,2420.427179336548,0:40:20.427179
2256000,1749901922.4159777,9.999999747378752e-05,2433.379859685898,0:40:33.379860
2268000,1749901935.3355634,9.999999747378752e-05,2446.2994453907013,0:40:46.299445
2280000,1749901948.2721462,9.999999747378752e-05,2459.2360281944275,0:40:59.236028
2292000,1749901961.1697319,9.999999747378752e-05,2472.1336138248444,0:41:12.133614
2304000,1749901974.051542,9.999999747378752e-05,2485.015424013138,0:41:25.015424
2316000,1749901987.1051867,9.999999747378752e-05,2498.069068670273,0:41:38.069069
2328000,1749902000.050349,9.999999747378752e-05,2511.014230966568,0:41:51.014231
2340000,1749902012.947311,9.999999747378752e-05,2523.911192893982,0:42:03.911193
2352000,1749902025.6118183,9.999999747378752e-05,2536.5757002830505,0:42:16.575700
2364000,1749902038.4544873,9.999999747378752e-05,2549.418369293213,0:42:29.418369
2376000,1749902051.3698344,9.999999747378752e-05,2562.333716392517,0:42:42.333716
2388000,1749902064.4418814,9.999999747378752e-05,2575.40576338768,0:42:55.405763
2400000,1749902077.4796383,9.999999747378752e-05,2588.443520307541,0:43:08.443520
2412000,1749902090.366619,9.999999747378752e-05,2601.3305010795593,0:43:21.330501
2424000,1749902103.1855326,9.999999747378752e-05,2614.149414539337,0:43:34.149415
2436000,1749902115.9788957,9.999999747378752e-05,2626.942777633667,0:43:46.942778
2448000,1749902128.7069685,9.999999747378752e-05,2639.6708505153656,0:43:59.670851
2460000,1749902141.5393178,9.999999747378752e-05,2652.50319981575,0:44:12.503200
2472000,1749902154.4353461,9.999999747378752e-05,2665.3992280960083,0:44:25.399228
2484000,1749902167.3199215,9.999999747378752e-05,2678.283803462982,0:44:38.283803
2496000,1749902180.2689972,9.999999747378752e-05,2691.2328791618347,0:44:51.232879
2508000,1749902193.211733,9.999999747378752e-05,2704.1756150722504,0:45:04.175615
2520000,1749902205.8498058,9.999999747378752e-05,2716.813687801361,0:45:16.813688
2532000,1749902218.676849,9.999999747378752e-05,2729.640730857849,0:45:29.640731
2544000,1749902231.7145853,9.999999747378752e-05,2742.678467273712,0:45:42.678467
2556000,1749902244.869862,9.999999747378752e-05,2755.8337440490723,0:45:55.833744
2568000,1749902257.8868399,9.999999747378752e-05,2768.85072183609,0:46:08.850722
2580000,1749902270.8155518,9.999999747378752e-05,2781.7794337272644,0:46:21.779434
2592000,1749902283.615743,9.999999747378752e-05,2794.579624891281,0:46:34.579625
2604000,1749902296.3947444,9.999999747378752e-05,2807.3586263656616,0:46:47.358626
2616000,1749902309.1438572,9.999999747378752e-05,2820.107739210129,0:47:00.107739
2628000,1749902321.8493793,9.999999747378752e-05,2832.813261270523,0:47:12.813261
2640000,1749902334.5960135,9.999999747378752e-05,2845.559895515442,0:47:25.559896
2652000,1749902347.369515,9.999999747378752e-05,2858.333396911621,0:47:38.333397
2664000,1749902360.0117226,9.999999747378752e-05,2870.975604534149,0:47:50.975605
2676000,1749902372.7116036,9.999999747378752e-05,2883.675485610962,0:48:03.675486
2688000,1749902385.1546226,9.999999747378752e-05,2896.118504524231,0:48:16.118505
2700000,1749902397.9514048,9.999999747378752e-05,2908.9152867794037,0:48:28.915287
2712000,1749902410.7575848,9.999999747378752e-05,2921.721466779709,0:48:41.721467
2724000,1749902423.7408469,9.999999747378752e-05,2934.7047288417816,0:48:54.704729
2736000,1749902436.776959,9.999999747378752e-05,2947.7408409118652,0:49:07.740841
2748000,1749902449.6587355,9.999999747378752e-05,2960.622617483139,0:49:20.622617
2760000,1749902462.521619,9.999999747378752e-05,2973.485501050949,0:49:33.485501
2772000,1749902475.352164,9.999999747378752e-05,2986.316045999527,0:49:46.316046
2784000,1749902488.116789,9.999999747378752e-05,2999.080671072006,0:49:59.080671
2796000,1749902500.8420684,9.999999747378752e-05,3011.8059504032135,0:50:11.805950
2808000,1749902513.5668104,9.999999747378752e-05,3024.5306923389435,0:50:24.530692
2820000,1749902526.295471,9.999999747378752e-05,3037.2593529224396,0:50:37.259353
2832000,1749902539.0803995,9.999999747378752e-05,3050.0442814826965,0:50:50.044281
2844000,1749902551.732171,9.999999747378752e-05,3062.6960530281067,0:51:02.696053
2856000,1749902564.1383443,9.999999747378752e-05,3075.102226257324,0:51:15.102226
2868000,1749902576.9094267,9.999999747378752e-05,3087.8733086586,0:51:27.873309
2880000,1749902589.771457,9.999999747378752e-05,3100.7353389263153,0:51:40.735339
2892000,1749902602.8079565,9.999999747378752e-05,3113.77183842659,0:51:53.771838
2904000,1749902616.0331805,9.999999747378752e-05,3126.997062444687,0:52:06.997062
2916000,1749902629.6941411,9.999999747378752e-05,3140.658023118973,0:52:20.658023
2928000,1749902643.307077,9.999999747378752e-05,3154.2709589004517,0:52:34.270959
2940000,1749902657.263367,9.999999747378752e-05,3168.2272489070892,0:52:48.227249
2952000,1749902672.373844,9.999999747378752e-05,3183.337725877762,0:53:03.337726
2964000,1749902687.5236058,9.999999747378752e-05,3198.4874877929688,0:53:18.487488
2976000,1749902702.6105525,9.999999747378752e-05,3213.574434518814,0:53:33.574435
2988000,1749902717.899874,9.999999747378752e-05,3228.863755941391,0:53:48.863756
3000000,1749902732.5857782,9.999999747378752e-05,3243.549660205841,0:54:03.549660
3012000,1749902747.1015644,9.999999747378752e-05,3258.0654463768005,0:54:18.065446
3024000,1749902760.885745,9.999999747378752e-05,3271.849627017975,0:54:31.849627
3036000,1749902773.8478222,9.999999747378752e-05,3284.811704158783,0:54:44.811704
3048000,1749902786.8829854,9.999999747378752e-05,3297.8468673229218,0:54:57.846867
3060000,1749902799.9236627,9.999999747378752e-05,3310.887544631958,0:55:10.887545
3072000,1749902812.7461166,9.999999747378752e-05,3323.7099986076355,0:55:23.709999
3084000,1749902825.4783618,9.999999747378752e-05,3336.4422438144684,0:55:36.442244
3096000,1749902838.209264,9.999999747378752e-05,3349.173146009445,0:55:49.173146
3108000,1749902850.9178412,9.999999747378752e-05,3361.881723165512,0:56:01.881723
3120000,1749902863.563935,9.999999747378752e-05,3374.5278170108795,0:56:14.527817
3132000,1749902876.2165358,9.999999747378752e-05,3387.180417776108,0:56:27.180418
3144000,1749902888.8921251,9.999999747378752e-05,3399.8560070991516,0:56:39.856007
3156000,1749902901.4703107,9.999999747378752e-05,3412.4341926574707,0:56:52.434193
3168000,1749902913.8447046,9.999999747378752e-05,3424.8085865974426,0:57:04.808587
3180000,1749902926.4418294,9.999999747378752e-05,3437.40571141243,0:57:17.405711
3192000,1749902939.1687424,9.999999747378752e-05,3450.132624387741,0:57:30.132624
3204000,1749902952.1587005,9.999999747378752e-05,3463.122582435608,0:57:43.122582
3216000,1749902964.8898427,9.999999747378752e-05,3475.853724718094,0:57:55.853725
3228000,1749902977.5539436,9.999999747378752e-05,3488.517825603485,0:58:08.517826
3240000,1749902990.1954675,9.999999747378752e-05,3501.1593494415283,0:58:21.159349
3252000,1749903002.893806,9.999999747378752e-05,3513.8576879501343,0:58:33.857688
3264000,1749903015.5439174,9.999999747378752e-05,3526.507799386978,0:58:46.507799
3276000,1749903028.230697,9.999999747378752e-05,3539.194578886032,0:58:59.194579
3288000,1749903041.019136,9.999999747378752e-05,3551.9830179214478,0:59:11.983018
3300000,1749903053.905163,9.999999747378752e-05,3564.86904501915,0:59:24.869045
