step,wall_time,ep_rew_mean,relative_seconds,relative_time
12000,1749899475.8700902,-6493.60400390625,0.0,0:00:00
24000,1749899489.1539886,-6336.0732421875,13.28389835357666,0:00:13.283898
36000,1749899502.4425042,-6263.779296875,26.5724139213562,0:00:26.572414
48000,1749899515.6527271,-6112.1865234375,39.782636880874634,0:00:39.782637
60000,1749899529.1181018,-6045.26904296875,53.24801158905029,0:00:53.248012
72000,1749899542.5207322,-6025.388671875,66.65064191818237,0:01:06.650642
84000,1749899556.022104,-5788.47802734375,80.15201377868652,0:01:20.152014
96000,1749899569.6369238,-5758.34423828125,93.76683354377747,0:01:33.766834
108000,1749899583.262353,-5625.3017578125,107.39226269721985,0:01:47.392263
120000,1749899596.794327,-5587.22216796875,120.92423677444458,0:02:00.924237
132000,1749899610.2243307,-5381.11279296875,134.35424041748047,0:02:14.354240
144000,1749899623.628519,-5344.12939453125,147.75842881202698,0:02:27.758429
156000,1749899636.9559214,-5204.91357421875,161.08583116531372,0:02:41.085831
168000,1749899650.136816,-5017.31005859375,174.2667257785797,0:02:54.266726
180000,1749899663.2554626,-4884.01611328125,187.3853724002838,0:03:07.385372
192000,1749899676.468863,-4638.05126953125,200.59877276420593,0:03:20.598773
204000,1749899689.6913996,-4530.3271484375,213.82130932807922,0:03:33.821309
216000,1749899702.9339697,-4364.45166015625,227.06387948989868,0:03:47.063879
228000,1749899716.1393626,-4173.59423828125,240.2692723274231,0:04:00.269272
240000,1749899729.2954142,-4028.472900390625,253.42532396316528,0:04:13.425324
252000,1749899742.4847624,-3831.864990234375,266.6146721839905,0:04:26.614672
264000,1749899755.6757314,-3794.44140625,279.8056411743164,0:04:39.805641
276000,1749899768.8957272,-3533.502685546875,293.0256369113922,0:04:53.025637
288000,1749899782.0295756,-3287.792236328125,306.1594853401184,0:05:06.159485
300000,1749899795.213127,-3118.450927734375,319.3430366516113,0:05:19.343037
312000,1749899808.412134,-2888.138916015625,332.5420436859131,0:05:32.542044
324000,1749899821.4051518,-2759.727783203125,345.5350615978241,0:05:45.535062
336000,1749899834.6370747,-2536.907958984375,358.76698446273804,0:05:58.766984
348000,1749899847.7756684,-2444.804931640625,371.9055781364441,0:06:11.905578
360000,1749899861.128843,-2171.414306640625,385.258752822876,0:06:25.258753
372000,1749899874.4303558,-2073.0009765625,398.56026554107666,0:06:38.560266
384000,1749899887.8564332,-1880.355712890625,411.9863429069519,0:06:51.986343
396000,1749899901.345469,-1693.2197265625,425.47537875175476,0:07:05.475379
408000,1749899914.68202,-1573.14404296875,438.8119297027588,0:07:18.811930
420000,1749899927.9395044,-1388.816162109375,452.06941413879395,0:07:32.069414
432000,1749899941.1090157,-1211.575927734375,465.23892545700073,0:07:45.238925
444000,1749899954.2395685,-1121.788818359375,478.369478225708,0:07:58.369478
