step,wall_time,train_policy_gradient_loss,relative_seconds,relative_time
792000,1749900333.1489553,-0.0034200616646558046,844.1128129959106,0:14:04.112813
804000,1749900346.3280563,-0.002991660265251994,857.291913986206,0:14:17.291914
816000,1749900359.4418657,-0.0018159875180572271,870.4057233333588,0:14:30.405723
828000,1749900372.5014603,-0.002727916929870844,883.4653179645538,0:14:43.465318
840000,1749900385.3707619,-0.002407705644145608,896.3346195220947,0:14:56.334620
852000,1749900398.3076475,-0.002405335893854499,909.2715051174164,0:15:09.271505
864000,1749900411.2596817,-0.0029969860333949327,922.223539352417,0:15:22.223539
876000,1749900424.1743958,-0.003197513287886977,935.1382534503937,0:15:35.138253
888000,1749900437.0424733,-0.0024513837415724993,948.0063309669495,0:15:48.006331
900000,1749900449.8874938,-0.004202535375952721,960.8513514995575,0:16:00.851351
912000,1749900462.771972,-0.005020519718527794,973.7358295917511,0:16:13.735830
924000,1749900475.651629,-0.0033893880899995565,986.6154866218567,0:16:26.615487
936000,1749900488.4501064,-0.0026303238701075315,999.4139640331268,0:16:39.413964
948000,1749900501.029557,-0.001978864660486579,1011.9934146404266,0:16:51.993415
960000,1749900513.7804623,-0.003882099874317646,1024.7443199157715,0:17:04.744320
972000,1749900526.76044,-0.0026984515134245157,1037.7242977619171,0:17:17.724298
984000,1749900539.7637382,-0.0016163961263373494,1050.7275958061218,0:17:30.727596
996000,1749900552.6748075,-0.002849641488865018,1063.6386651992798,0:17:43.638665
1008000,1749900565.3905628,-0.0017512604827061296,1076.3544204235077,0:17:56.354420
1020000,1749900578.1603727,-0.0026288852095603943,1089.1242303848267,0:18:09.124230
1032000,1749900590.9351506,-0.0018170230323448777,1101.8990082740784,0:18:21.899008
1044000,1749900603.718629,-0.0034592892043292522,1114.6824865341187,0:18:34.682487
1056000,1749900616.510086,-0.0023944631684571505,1127.4739437103271,0:18:47.473944
1068000,1749900629.3998473,-0.002079276368021965,1140.363704919815,0:19:00.363705
1080000,1749900642.5131516,-0.0018753274343907833,1153.4770092964172,0:19:13.477009
1092000,1749900655.9445877,-0.003098991233855486,1166.9084453582764,0:19:26.908445
1104000,1749900670.0384824,-0.0009139931644313037,1181.0023400783539,0:19:41.002340
1116000,1749900683.588994,-0.002044734777882695,1194.552851676941,0:19:54.552852
1128000,1749900698.026258,-0.004389554727822542,1208.9901156425476,0:20:08.990116
1140000,1749900711.61564,-0.0025470713153481483,1222.57949757576,0:20:22.579498
1152000,1749900725.1025918,-0.0039722430519759655,1236.0664494037628,0:20:36.066449
1164000,1749900739.1151667,-0.005502303130924702,1250.0790243148804,0:20:50.079024
1176000,1749900752.3579369,-0.003622394986450672,1263.3217945098877,0:21:03.321795
1188000,1749900765.4607577,-0.00350539805367589,1276.4246153831482,0:21:16.424615
1200000,1749900778.6387143,-0.0072854566387832165,1289.602571964264,0:21:29.602572
1212000,1749900792.080999,-0.0036702302750200033,1303.0448565483093,0:21:43.044857
1224000,1749900805.3542602,-0.007645392790436745,1316.3181178569794,0:21:56.318118
1236000,1749900819.0417163,-0.002840523375198245,1330.0055739879608,0:22:10.005574
1248000,1749900832.6516745,-0.0026509594172239304,1343.6155321598053,0:22:23.615532
1260000,1749900845.9827564,-0.0018896205583587289,1356.9466140270233,0:22:36.946614
1272000,1749900859.2573202,-0.0015851043863222003,1370.221177816391,0:22:50.221178
1284000,1749900872.3286104,-0.0015268160495907068,1383.292468070984,0:23:03.292468
1296000,1749900885.4243662,-0.0014311574632301927,1396.3882238864899,0:23:16.388224
1308000,1749900898.544227,-0.0029436524491757154,1409.5080845355988,0:23:29.508085
1320000,1749900911.53561,-0.0023606971371918917,1422.4994676113129,0:23:42.499468
1332000,1749900924.4651775,-0.002798300702124834,1435.4290351867676,0:23:55.429035
1344000,1749900937.360468,-0.0013099942589178681,1448.3243255615234,0:24:08.324326
1356000,1749900950.2774203,-0.004330037627369165,1461.2412779331207,0:24:21.241278
1368000,1749900963.237673,-0.0012767751468345523,1474.2015306949615,0:24:34.201531
1380000,1749900976.2007897,-0.0029232464730739594,1487.1646473407745,0:24:47.164647
1392000,1749900989.2358494,-0.0021521246526390314,1500.19970703125,0:25:00.199707
1404000,1749901001.9968586,-0.0016763497842475772,1512.9607162475586,0:25:12.960716
1416000,1749901014.7786272,-0.002358869416639209,1525.7424848079681,0:25:25.742485
1428000,1749901027.7086732,-0.0010998741490766406,1538.672530889511,0:25:38.672531
1440000,1749901040.7819035,-0.002429877407848835,1551.7457611560822,0:25:51.745761
1452000,1749901053.9197562,-0.0016383748734369874,1564.8836138248444,0:26:04.883614
1464000,1749901067.029265,-0.0009413646184839308,1577.9931225776672,0:26:17.993123
1476000,1749901079.8359728,-0.0011938698589801788,1590.7998304367065,0:26:30.799830
1488000,1749901092.6494377,-0.0016175761120393872,1603.6132953166962,0:26:43.613295
1500000,1749901105.5439281,-0.003959352150559425,1616.5077857971191,0:26:56.507786
1512000,1749901118.540676,-0.007714482024312019,1629.5045337677002,0:27:09.504534
1524000,1749901131.5113106,-0.001850693835876882,1642.4751682281494,0:27:22.475168
1536000,1749901144.4945197,-0.0069724502973258495,1655.4583773612976,0:27:35.458377
1548000,1749901157.4426794,-0.002642808947712183,1668.4065370559692,0:27:48.406537
1560000,1749901170.3107643,-0.0035105575807392597,1681.274621963501,0:28:01.274622
1572000,1749901183.1349998,-0.002944408683106303,1694.0988574028015,0:28:14.098857
1584000,1749901195.6944606,-0.003562211524695158,1706.6583182811737,0:28:26.658318
1596000,1749901208.6706023,-0.0033844897989183664,1719.6344599723816,0:28:39.634460
1608000,1749901221.6696002,-0.0027670881245285273,1732.6334578990936,0:28:52.633458
1620000,1749901234.847852,-0.0044426023960113525,1745.8117096424103,0:29:05.811710
1632000,1749901248.1152112,-0.0024508207570761442,1759.0790688991547,0:29:19.079069
1644000,1749901261.080483,-0.003101321868598461,1772.0443406105042,0:29:32.044341
1656000,1749901273.9908004,-0.0017775642918422818,1784.9546580314636,0:29:44.954658
1668000,1749901286.8009756,-0.002358082914724946,1797.7648332118988,0:29:57.764833
1680000,1749901299.794902,-0.004779810085892677,1810.7587597370148,0:30:10.758760
1692000,1749901312.67813,-0.003177562030032277,1823.6419875621796,0:30:23.641988
1704000,1749901325.5715592,-0.003352636471390724,1836.535416841507,0:30:36.535417
1716000,1749901338.577589,-0.002869144082069397,1849.541446685791,0:30:49.541447
1728000,1749901351.4785829,-0.0012510274536907673,1862.4424405097961,0:31:02.442441
1740000,1749901364.3253615,-0.0022299245465546846,1875.2892191410065,0:31:15.289219
1752000,1749901377.2407506,-0.0023556288797408342,1888.2046082019806,0:31:28.204608
1764000,1749901389.8380697,-0.0019339431310072541,1900.8019273281097,0:31:40.801927
1776000,1749901402.7854753,-0.003145384369418025,1913.7493329048157,0:31:53.749333
1788000,1749901415.7598543,-0.005422704387456179,1926.7237119674683,0:32:06.723712
1800000,1749901428.878477,-0.0025546085089445114,1939.8423347473145,0:32:19.842335
1812000,1749901442.0664136,-0.002804198069497943,1953.0302712917328,0:32:33.030271
1824000,1749901455.1921942,-0.0027433105278760195,1966.1560518741608,0:32:46.156052
1836000,1749901468.2331824,-0.0012603546492755413,1979.1970400810242,0:32:59.197040
1848000,1749901481.0851867,-0.002844005823135376,1992.0490443706512,0:33:12.049044
1860000,1749901493.9667983,-0.003374475287273526,2004.9306559562683,0:33:24.930656
1872000,1749901506.755373,-0.004159269854426384,2017.7192306518555,0:33:37.719231
1884000,1749901519.6602066,-0.003571792971342802,2030.624064207077,0:33:50.624064
1896000,1749901532.6399393,-0.0027441992424428463,2043.6037969589233,0:34:03.603797
1908000,1749901545.62581,-0.0033544532489031553,2056.58966755867,0:34:16.589668
1920000,1749901558.5393856,-0.0022461421322077513,2069.5032432079315,0:34:29.503243
1932000,1749901571.3861957,-0.004041587933897972,2082.3500533103943,0:34:42.350053
1944000,1749901583.9276347,-0.004337461199611425,2094.8914923667908,0:34:54.891492
1956000,1749901596.6969492,-0.0017086188308894634,2107.6608068943024,0:35:07.660807
1968000,1749901609.708051,-0.0024103387258946896,2120.6719086170197,0:35:20.671909
1980000,1749901622.74778,-0.0028170831501483917,2133.711637735367,0:35:33.711638
1992000,1749901635.8790953,-0.0040083229541778564,2146.84295296669,0:35:46.842953
2004000,1749901648.8833802,-0.005108838435262442,2159.8472378253937,0:35:59.847238
2016000,1749901661.881394,-0.002279856940731406,2172.845251560211,0:36:12.845252
2028000,1749901675.0000217,-0.001711615244857967,2185.9638793468475,0:36:25.963879
2040000,1749901688.162995,-0.001689642551355064,2199.126852750778,0:36:39.126853
2052000,1749901701.0886614,-0.003979330416768789,2212.052519083023,0:36:52.052519
2064000,1749901713.9073915,-0.003984133247286081,2224.8712491989136,0:37:04.871249
2076000,1749901726.7515998,-0.0031220410019159317,2237.7154574394226,0:37:17.715457
2088000,1749901739.6812336,-0.004385700449347496,2250.6450912952423,0:37:30.645091
2100000,1749901752.6517344,-0.0021583796478807926,2263.6155920028687,0:37:43.615592
2112000,1749901765.5561955,-0.002406578278169036,2276.5200531482697,0:37:56.520053
2124000,1749901778.5341682,-0.002082601422443986,2289.498025894165,0:38:09.498026
2136000,1749901791.2569382,-0.005004310514777899,2302.2207958698273,0:38:22.220796
2148000,1749901804.14828,-0.002896926598623395,2315.112137556076,0:38:35.112138
2160000,1749901817.326811,-0.0030454497318714857,2328.2906687259674,0:38:48.290669
2172000,1749901830.621352,-0.0017962207784876227,2341.585209608078,0:39:01.585210
2184000,1749901844.0638912,-0.0041761575266718864,2355.027748823166,0:39:15.027749
2196000,1749901857.4411027,-0.0033200401812791824,2368.4049603939056,0:39:28.404960
2208000,1749901870.6113982,-0.0022002444602549076,2381.575255870819,0:39:41.575256
2220000,1749901883.5988054,-0.003942247945815325,2394.562663078308,0:39:54.562663
2232000,1749901896.499824,-0.0025341007858514786,2407.4636816978455,0:40:07.463682
2244000,1749901909.4633534,-0.004003479611128569,2420.427211046219,0:40:20.427211
2256000,1749901922.4160092,-0.006291027646511793,2433.379866838455,0:40:33.379867
2268000,1749901935.3356044,-0.0038397551979869604,2446.299462080002,0:40:46.299462
2280000,1749901948.2721875,-0.006801975890994072,2459.2360451221466,0:40:59.236045
2292000,1749901961.1697757,-0.003918863832950592,2472.133633375168,0:41:12.133633
2304000,1749901974.0516467,-0.0026076440699398518,2485.015504360199,0:41:25.015504
2316000,1749901987.1052115,-0.0034665728453546762,2498.06906914711,0:41:38.069069
2328000,1749902000.0503879,-0.0026048419531434774,2511.0142455101013,0:41:51.014246
2340000,1749902012.9473474,-0.004667889792472124,2523.9112050533295,0:42:03.911205
2352000,1749902025.6118555,-0.0022557165939360857,2536.575713157654,0:42:16.575713
2364000,1749902038.4545236,-0.003891328349709511,2549.418381214142,0:42:29.418381
2376000,1749902051.3698752,-0.003410830395296216,2562.333732843399,0:42:42.333733
2388000,1749902064.4419057,-0.006013567093759775,2575.40576338768,0:42:55.405763
2400000,1749902077.4796698,-0.004499990493059158,2588.4435274600983,0:43:08.443527
2412000,1749902090.366643,-0.004748919978737831,2601.330500602722,0:43:21.330501
2424000,1749902103.1855724,-0.0033796553034335375,2614.149430036545,0:43:34.149430
2436000,1749902115.9789565,-0.0030102275777608156,2626.9428141117096,0:43:46.942814
2448000,1749902128.7069924,-0.00594679219648242,2639.6708500385284,0:43:59.670850
2460000,1749902141.5393429,-0.006837840657681227,2652.503200531006,0:44:12.503201
2472000,1749902154.4353826,-0.001901933690533042,2665.399240255356,0:44:25.399240
2484000,1749902167.3199594,-0.0034212484024465084,2678.283817052841,0:44:38.283817
2496000,1749902180.2690513,-0.00436618085950613,2691.232908964157,0:44:51.232909
2508000,1749902193.2117574,-0.004095460753887892,2704.1756150722504,0:45:04.175615
2520000,1749902205.8498437,-0.004164212848991156,2716.81370139122,0:45:16.813701
2532000,1749902218.676886,-0.007025213446468115,2729.6407437324524,0:45:29.640744
2544000,1749902231.7146208,-0.0022337050177156925,2742.6784784793854,0:45:42.678478
2556000,1749902244.869903,-0.003158323932439089,2755.833760738373,0:45:55.833761
2568000,1749902257.8868785,-0.0034076394513249397,2768.850736141205,0:46:08.850736
2580000,1749902270.8155928,-0.005139098968356848,2781.779450416565,0:46:21.779450
2592000,1749902283.61578,-0.0038803224451839924,2794.5796377658844,0:46:34.579638
2604000,1749902296.3947675,-0.0030735123436897993,2807.3586251735687,0:46:47.358625
2616000,1749902309.1438959,-0.0029825905803591013,2820.1077535152435,0:47:00.107754
2628000,1749902321.8494174,-0.0022042645141482353,2832.8132750988007,0:47:12.813275
2640000,1749902334.596077,-0.0033324535470455885,2845.559934616089,0:47:25.559935
2652000,1749902347.3695421,-0.0034748760517686605,2858.333399772644,0:47:38.333400
2664000,1749902360.0117614,-0.0035294971894472837,2870.9756190776825,0:47:50.975619
2676000,1749902372.7116451,-0.002967179287225008,2883.6755027770996,0:48:03.675503
2688000,1749902385.1546578,-0.002131299115717411,2896.1185154914856,0:48:16.118515
2700000,1749902397.9514408,-0.003364281030371785,2908.915298461914,0:48:28.915298
2712000,1749902410.7576227,-0.0033155642449855804,2921.721480369568,0:48:41.721480
2724000,1749902423.7408864,-0.002901810687035322,2934.7047441005707,0:48:54.704744
2736000,1749902436.7769983,-0.004492700099945068,2947.7408559322357,0:49:07.740856
2748000,1749902449.6587765,-0.0023946287110447884,2960.6226341724396,0:49:20.622634
2760000,1749902462.5216436,-0.0032564206048846245,2973.4855012893677,0:49:33.485501
2772000,1749902475.3522027,-0.0035186989698559046,2986.3160603046417,0:49:46.316060
2784000,1749902488.1168137,-0.004044680390506983,2999.080671310425,0:49:59.080671
2796000,1749902500.8421118,-0.002646292559802532,3011.8059694767,0:50:11.805969
2808000,1749902513.566835,-0.004530294332653284,3024.530692577362,0:50:24.530693
2820000,1749902526.2954965,-0.004562233109027147,3037.2593541145325,0:50:37.259354
2832000,1749902539.080441,-0.005332576110959053,3050.0442986488342,0:50:50.044299
2844000,1749902551.7322135,-0.003055993001908064,3062.6960711479187,0:51:02.696071
2856000,1749902564.1383805,-0.004385555163025856,3075.102238178253,0:51:15.102238
2868000,1749902576.909462,-0.0014751094859093428,3087.8733196258545,0:51:27.873320
2880000,1749902589.7714815,-0.0020290841348469257,3100.735339164734,0:51:40.735339
2892000,1749902602.8079987,-0.0038373537827283144,3113.7718563079834,0:51:53.771856
2904000,1749902616.0332167,-0.00446366099640727,3126.997074365616,0:52:06.997074
2916000,1749902629.6941655,-0.0026548546738922596,3140.658023118973,0:52:20.658023
2928000,1749902643.307117,-0.0036823975387960672,3154.270974636078,0:52:34.270975
2940000,1749902657.2633917,-0.0019653900526463985,3168.2272493839264,0:52:48.227249
2952000,1749902672.3738682,-0.004916246049106121,3183.337725877762,0:53:03.337726
2964000,1749902687.5236306,-0.0036973359528928995,3198.487488269806,0:53:18.487488
2976000,1749902702.610591,-0.002423427766188979,3213.5744485855103,0:53:33.574449
2988000,1749902717.8999088,-0.0023923744447529316,3228.8637664318085,0:53:48.863766
3000000,1749902732.5858147,-0.004002558533102274,3243.5496723651886,0:54:03.549672
3012000,1749902747.1016014,-0.003366704098880291,3258.0654590129852,0:54:18.065459
3024000,1749902760.885782,-0.004645613953471184,3271.8496396541595,0:54:31.849640
3036000,1749902773.8478618,-0.0032850776333361864,3284.811719417572,0:54:44.811719
3048000,1749902786.8830094,-0.0036521758884191513,3297.846867084503,0:54:57.846867
3060000,1749902799.923688,-0.004949378315359354,3310.8875455856323,0:55:10.887546
3072000,1749902812.7461417,-0.004451502114534378,3323.7099993228912,0:55:23.709999
3084000,1749902825.478387,-0.0038938492070883512,3336.4422447681427,0:55:36.442245
3096000,1749902838.2092884,-0.00484164385125041,3349.173146009445,0:55:49.173146
3108000,1749902850.917866,-0.004118063021451235,3361.8817236423492,0:56:01.881724
3120000,1749902863.5639598,-0.0014604830648750067,3374.5278174877167,0:56:14.527817
3132000,1749902876.2166023,-0.0016313156811520457,3387.1804599761963,0:56:27.180460
3144000,1749902888.8921633,-0.003230041591450572,3399.856020927429,0:56:39.856021
3156000,1749902901.470353,-0.003257692325860262,3412.434210538864,0:56:52.434211
3168000,1749902913.8447404,-0.0034788111224770546,3424.8085980415344,0:57:04.808598
3180000,1749902926.4418833,-0.0022978123743087053,3437.4057409763336,0:57:17.405741
3192000,1749902939.1687803,-0.0022267051972448826,3450.1326379776,0:57:30.132638
3204000,1749902952.158727,-0.0021977454889565706,3463.122584581375,0:57:43.122585
3216000,1749902964.88987,-0.003841398051008582,3475.853727579117,0:57:55.853728
3228000,1749902977.553981,-0.004712488502264023,3488.517838716507,0:58:08.517839
3240000,1749902990.1954913,-0.003941398113965988,3501.159348964691,0:58:21.159349
3252000,1749903002.8938463,-0.0038165212608873844,3513.857703924179,0:58:33.857704
3264000,1749903015.5439599,-0.003424805821850896,3526.50781750679,0:58:46.507818
3276000,1749903028.2307365,-0.0030318647623062134,3539.194594144821,0:58:59.194594
3288000,1749903041.0191605,-0.003807528642937541,3551.9830181598663,0:59:11.983018
3300000,1749903053.9052038,-0.00322751235216856,3564.8690614700317,0:59:24.869061
