step,wall_time,train_entropy_loss,relative_seconds,relative_time
792000,1749900333.1488805,-8.941682815551758,844.1127893924713,0:14:04.112789
804000,1749900346.3279836,-8.9409818649292,857.2918925285339,0:14:17.291893
816000,1749900359.4417884,-8.94007682800293,870.4056973457336,0:14:30.405697
828000,1749900372.5013733,-8.925485610961914,883.465282201767,0:14:43.465282
840000,1749900385.3706825,-8.911179542541504,896.3345913887024,0:14:56.334591
852000,1749900398.3075995,-8.905224800109863,909.2715084552765,0:15:09.271508
864000,1749900411.2596307,-8.901209831237793,922.2235395908356,0:15:22.223540
876000,1749900424.1743193,-8.888565063476562,935.1382281780243,0:15:35.138228
888000,1749900437.0424066,-8.878789901733398,948.0063154697418,0:15:48.006315
900000,1749900449.8874145,-8.866671562194824,960.8513233661652,0:16:00.851323
912000,1749900462.7718897,-8.858595848083496,973.7357985973358,0:16:13.735799
924000,1749900475.6515326,-8.840653419494629,986.6154415607452,0:16:26.615442
936000,1749900488.4500082,-8.819717407226562,999.4139170646667,0:16:39.413917
948000,1749900501.0294778,-8.810524940490723,1011.9933867454529,0:16:51.993387
960000,1749900513.7803915,-8.804518699645996,1024.744300365448,0:17:04.744300
972000,1749900526.760365,-8.794890403747559,1037.7242739200592,0:17:17.724274
984000,1749900539.763689,-8.775073051452637,1050.727597951889,0:17:30.727598
996000,1749900552.67473,-8.756489753723145,1063.638638973236,0:17:43.638639
1008000,1749900565.3904684,-8.747797012329102,1076.3543772697449,0:17:56.354377
1020000,1749900578.1602762,-8.737870216369629,1089.1241850852966,0:18:09.124185
1032000,1749900590.9350176,-8.720322608947754,1101.8989264965057,0:18:21.898926
1044000,1749900603.7185817,-8.703388214111328,1114.6824905872345,0:18:34.682491
1056000,1749900616.5099688,-8.696905136108398,1127.4738776683807,0:18:47.473878
1068000,1749900629.3997645,-8.683307647705078,1140.3636734485626,0:19:00.363673
1080000,1749900642.5130913,-8.662470817565918,1153.4770002365112,0:19:13.477000
1092000,1749900655.944513,-8.64254379272461,1166.9084219932556,0:19:26.908422
1104000,1749900670.0384097,-8.626215934753418,1181.0023186206818,0:19:41.002319
1116000,1749900683.5889177,-8.612486839294434,1194.55282664299,0:19:54.552827
1128000,1749900698.0261626,-8.599006652832031,1208.9900715351105,0:20:08.990072
1140000,1749900711.6155906,-8.587687492370605,1222.5794994831085,0:20:22.579499
1152000,1749900725.1025429,-8.560080528259277,1236.0664517879486,0:20:36.066452
1164000,1749900739.1151178,-8.546926498413086,1250.0790266990662,0:20:50.079027
1176000,1749900752.3578875,-8.538298606872559,1263.3217964172363,0:21:03.321796
1188000,1749900765.4606857,-8.515484809875488,1276.4245946407318,0:21:16.424595
1200000,1749900778.6386435,-8.509946823120117,1289.6025524139404,0:21:29.602552
1212000,1749900792.0809214,-8.516388893127441,1303.0448303222656,0:21:43.044830
1224000,1749900805.3541875,-8.501008033752441,1316.3180963993073,0:21:56.318096
1236000,1749900819.0416405,-8.499147415161133,1330.0055494308472,0:22:10.005549
1248000,1749900832.651596,-8.503368377685547,1343.6155049800873,0:22:23.615505
1260000,1749900845.982674,-8.490236282348633,1356.9465827941895,0:22:36.946583
1272000,1749900859.2572722,-8.469663619995117,1370.221181154251,0:22:50.221181
1284000,1749900872.3285623,-8.4483060836792,1383.2924711704254,0:23:03.292471
1296000,1749900885.4242716,-8.439114570617676,1396.3881804943085,0:23:16.388180
1308000,1749900898.5441766,-8.436348915100098,1409.508085489273,0:23:29.508085
1320000,1749900911.5355318,-8.427258491516113,1422.4994406700134,0:23:42.499441
1332000,1749900924.4650853,-8.410138130187988,1435.428994178772,0:23:55.428994
1344000,1749900937.3603835,-8.389193534851074,1448.324292421341,0:24:08.324292
1356000,1749900950.2773716,-8.372268676757812,1461.241280555725,0:24:21.241281
1368000,1749900963.2375968,-8.349703788757324,1474.2015056610107,0:24:34.201506
1380000,1749900976.200723,-8.338424682617188,1487.164631843567,0:24:47.164632
1392000,1749900989.2357643,-8.328396797180176,1500.1996731758118,0:25:00.199673
1404000,1749901001.9967842,-8.312686920166016,1512.9606931209564,0:25:12.960693
1416000,1749901014.7785523,-8.300620079040527,1525.7424612045288,0:25:25.742461
1428000,1749901027.708602,-8.278789520263672,1538.6725108623505,0:25:38.672511
1440000,1749901040.7818305,-8.26504135131836,1551.7457394599915,0:25:51.745739
1452000,1749901053.919672,-8.251160621643066,1564.8835809230804,0:26:04.883581
1464000,1749901067.0292163,-8.244649887084961,1577.9931252002716,0:26:17.993125
1476000,1749901079.8358917,-8.243639945983887,1590.7998006343842,0:26:30.799801
1488000,1749901092.6493542,-8.238258361816406,1603.613263130188,0:26:43.613263
1500000,1749901105.5438497,-8.214463233947754,1616.5077586174011,0:26:56.507759
1512000,1749901118.5406263,-8.207167625427246,1629.5045351982117,0:27:09.504535
1524000,1749901131.5112538,-8.212152481079102,1642.475162744522,0:27:22.475163
1536000,1749901144.4944432,-8.19551944732666,1655.4583520889282,0:27:35.458352
1548000,1749901157.4426312,-8.176464080810547,1668.4065401554108,0:27:48.406540
1560000,1749901170.3106956,-8.165905952453613,1681.2746045589447,0:28:01.274605
1572000,1749901183.1349525,-8.15755558013916,1694.0988614559174,0:28:14.098861
1584000,1749901195.694389,-8.140031814575195,1706.6582980155945,0:28:26.658298
1596000,1749901208.670531,-8.12142562866211,1719.634439945221,0:28:39.634440
1608000,1749901221.669525,-8.111064910888672,1732.6334338188171,0:28:52.633434
1620000,1749901234.8478036,-8.098403930664062,1745.8117125034332,0:29:05.811713
1632000,1749901248.1151314,-8.088884353637695,1759.0790402889252,0:29:19.079040
1644000,1749901261.0804322,-8.081006050109863,1772.0443410873413,0:29:32.044341
1656000,1749901273.9907215,-8.063775062561035,1784.9546303749084,0:29:44.954630
1668000,1749901286.800897,-8.043913841247559,1797.7648057937622,0:29:57.764806
1680000,1749901299.7948182,-8.033754348754883,1810.7587270736694,0:30:10.758727
1692000,1749901312.6780224,-8.022204399108887,1823.641931295395,0:30:23.641931
1704000,1749901325.5714803,-8.009984970092773,1836.5353891849518,0:30:36.535389
1716000,1749901338.5774865,-7.99867057800293,1849.5413954257965,0:30:49.541395
1728000,1749901351.4785345,-7.981969356536865,1862.442443370819,0:31:02.442443
1740000,1749901364.3253129,-7.966611862182617,1875.2892217636108,0:31:15.289222
1752000,1749901377.240675,-7.956110954284668,1888.2045838832855,0:31:28.204584
1764000,1749901389.8379805,-7.949654579162598,1900.8018894195557,0:31:40.801889
1776000,1749901402.7853885,-7.944827079772949,1913.7492973804474,0:31:53.749297
1788000,1749901415.7597806,-7.93437385559082,1926.7236895561218,0:32:06.723690
1800000,1749901428.8784,-7.918910503387451,1939.842308998108,0:32:19.842309
1812000,1749901442.0663655,-7.896826267242432,1953.0302743911743,0:32:33.030274
1824000,1749901455.1921132,-7.88006591796875,1966.1560220718384,0:32:46.156022
1836000,1749901468.233106,-7.857291221618652,1979.1970148086548,0:32:59.197015
1848000,1749901481.0851364,-7.8286452293396,1992.0490453243256,0:33:12.049045
1860000,1749901493.9667473,-7.812799453735352,2004.930656194687,0:33:24.930656
1872000,1749901506.755277,-7.803491592407227,2017.7191858291626,0:33:37.719186
1884000,1749901519.6601567,-7.794543743133545,2030.6240656375885,0:33:50.624066
1896000,1749901532.6398551,-7.789341449737549,2043.6037640571594,0:34:03.603764
1908000,1749901545.6257336,-7.786528587341309,2056.5896425247192,0:34:16.589643
1920000,1749901558.5393307,-7.775168418884277,2069.503239631653,0:34:29.503240
1932000,1749901571.386114,-7.7735419273376465,2082.350022792816,0:34:42.350023
1944000,1749901583.9275506,-7.762994289398193,2094.891459465027,0:34:54.891459
1956000,1749901596.6968718,-7.741233825683594,2107.6607806682587,0:35:07.660781
1968000,1749901609.707952,-7.721275329589844,2120.671860933304,0:35:20.671861
1980000,1749901622.7476985,-7.7097601890563965,2133.7116074562073,0:35:33.711607
1992000,1749901635.8790042,-7.704294204711914,2146.8429131507874,0:35:46.842913
2004000,1749901648.8833,-7.688031196594238,2159.8472089767456,0:35:59.847209
2016000,1749901661.881315,-7.669070720672607,2172.845223903656,0:36:12.845224
2028000,1749901674.9999728,-7.657622814178467,2185.9638817310333,0:36:25.963882
2040000,1749901688.1629133,-7.649552822113037,2199.1268222332,0:36:39.126822
2052000,1749901701.0886123,-7.638356685638428,2212.0525212287903,0:36:52.052521
2064000,1749901713.9073036,-7.622175216674805,2224.8712124824524,0:37:04.871212
2076000,1749901726.7515192,-7.609546184539795,2237.7154281139374,0:37:17.715428
2088000,1749901739.6811495,-7.594393730163574,2250.6450583934784,0:37:30.645058
2100000,1749901752.65165,-7.57370662689209,2263.615558862686,0:37:43.615559
2112000,1749901765.5561125,-7.560591220855713,2276.5200214385986,0:37:56.520021
2124000,1749901778.534084,-7.5507493019104,2289.497992992401,0:38:09.497993
2136000,1749901791.2568672,-7.545054912567139,2302.220776081085,0:38:22.220776
2148000,1749901804.1482055,-7.5392069816589355,2315.112114429474,0:38:35.112114
2160000,1749901817.3267398,-7.527151107788086,2328.2906486988068,0:38:48.290649
2172000,1749901830.6212697,-7.517213344573975,2341.5851786136627,0:39:01.585179
2184000,1749901844.063805,-7.506967067718506,2355.0277140140533,0:39:15.027714
2196000,1749901857.441016,-7.499101161956787,2368.4049248695374,0:39:28.404925
2208000,1749901870.611312,-7.491392612457275,2381.575220823288,0:39:41.575221
2220000,1749901883.5987256,-7.479925155639648,2394.5626344680786,0:39:54.562634
2232000,1749901896.4997418,-7.480679512023926,2407.46365070343,0:40:07.463651
2244000,1749901909.4632547,-7.474145889282227,2420.4271636009216,0:40:20.427164
2256000,1749901922.41594,-7.469254493713379,2433.3798489570618,0:40:33.379849
2268000,1749901935.335504,-7.457440376281738,2446.2994129657745,0:40:46.299413
2280000,1749901948.2721043,-7.4477763175964355,2459.236013174057,0:40:59.236013
2292000,1749901961.1696901,-7.447218894958496,2472.1335990428925,0:41:12.133599
2304000,1749901974.051504,-7.433860778808594,2485.0154128074646,0:41:25.015413
2316000,1749901987.1051617,-7.422077178955078,2498.0690705776215,0:41:38.069071
2328000,1749902000.0503123,-7.413613796234131,2511.0142211914062,0:41:51.014221
2340000,1749902012.9472733,-7.40923547744751,2523.911182165146,0:42:03.911182
2352000,1749902025.6117797,-7.404016017913818,2536.57568860054,0:42:16.575689
2364000,1749902038.4544501,-7.396915912628174,2549.418359041214,0:42:29.418359
2376000,1749902051.3697941,-7.387648105621338,2562.3337030410767,0:42:42.333703
2388000,1749902064.44185,-7.382175445556641,2575.405758857727,0:42:55.405759
2400000,1749902077.4794867,-7.392289638519287,2588.443395614624,0:43:08.443396
2412000,1749902090.366595,-7.4008893966674805,2601.3305039405823,0:43:21.330504
2424000,1749902103.1854923,-7.405954837799072,2614.1494011878967,0:43:34.149401
2436000,1749902115.9788415,-7.4061408042907715,2626.942750453949,0:43:46.942750
2448000,1749902128.7069438,-7.390614032745361,2639.670852661133,0:43:59.670853
2460000,1749902141.5392916,-7.376552581787109,2652.503200531006,0:44:12.503201
2472000,1749902154.4353204,-7.381545066833496,2665.399229288101,0:44:25.399229
2484000,1749902167.319872,-7.372133255004883,2678.283780813217,0:44:38.283781
2496000,1749902180.2689607,-7.359592914581299,2691.2328696250916,0:44:51.232870
2508000,1749902193.2117088,-7.361330986022949,2704.1756176948547,0:45:04.175618
2520000,1749902205.8497665,-7.373554706573486,2716.813675403595,0:45:16.813675
2532000,1749902218.6768122,-7.367488384246826,2729.6407210826874,0:45:29.640721
2544000,1749902231.7145486,-7.349433898925781,2742.6784574985504,0:45:42.678457
2556000,1749902244.8698215,-7.3424272537231445,2755.8337304592133,0:45:55.833730
2568000,1749902257.8867986,-7.3479156494140625,2768.8507075309753,0:46:08.850708
2580000,1749902270.8155124,-7.353200435638428,2781.7794213294983,0:46:21.779421
2592000,1749902283.615705,-7.357720851898193,2794.5796139240265,0:46:34.579614
2604000,1749902296.394719,-7.355408191680908,2807.358627796173,0:46:47.358628
2616000,1749902309.143809,-7.345579147338867,2820.1077179908752,0:47:00.107718
2628000,1749902321.8493226,-7.334518909454346,2832.8132314682007,0:47:12.813231
2640000,1749902334.5959694,-7.330865859985352,2845.559878349304,0:47:25.559878
2652000,1749902347.36949,-7.319784641265869,2858.3333988189697,0:47:38.333399
2664000,1749902360.0116823,-7.298327922821045,2870.9755911827087,0:47:50.975591
2676000,1749902372.7115498,-7.283044815063477,2883.6754586696625,0:48:03.675459
2688000,1749902385.1545856,-7.2660627365112305,2896.1184945106506,0:48:16.118495
2700000,1749902397.9513688,-7.247203826904297,2908.9152777194977,0:48:28.915278
2712000,1749902410.75752,-7.236359119415283,2921.721428871155,0:48:41.721429
2724000,1749902423.740808,-7.234330654144287,2934.7047169208527,0:48:54.704717
2736000,1749902436.7769208,-7.237635612487793,2947.740829706192,0:49:07.740830
2748000,1749902449.6586962,-7.232046604156494,2960.622605085373,0:49:20.622605
2760000,1749902462.5215945,-7.230835914611816,2973.485503435135,0:49:33.485503
2772000,1749902475.352124,-7.235372543334961,2986.316032886505,0:49:46.316033
2784000,1749902488.116764,-7.23123836517334,2999.080672979355,0:49:59.080673
2796000,1749902500.8420005,-7.230152606964111,3011.805909395218,0:50:11.805909
2808000,1749902513.5667849,-7.227569103240967,3024.530693769455,0:50:24.530694
2820000,1749902526.2954338,-7.230114459991455,3037.2593426704407,0:50:37.259343
2832000,1749902539.0803444,-7.240519046783447,3050.044253349304,0:50:50.044253
2844000,1749902551.7321277,-7.24257230758667,3062.6960365772247,0:51:02.696037
2856000,1749902564.1383066,-7.234422206878662,3075.102215528488,0:51:15.102216
2868000,1749902576.9093907,-7.240868091583252,3087.873299598694,0:51:27.873300
2880000,1749902589.771432,-7.246658802032471,3100.735340833664,0:51:40.735341
2892000,1749902602.8079174,-7.247734069824219,3113.7718262672424,0:51:53.771826
2904000,1749902616.0331423,-7.24413537979126,3126.9970512390137,0:52:06.997051
2916000,1749902629.6941156,-7.233325004577637,3140.6580245494843,0:52:20.658025
2928000,1749902643.3070133,-7.219940662384033,3154.2709221839905,0:52:34.270922
2940000,1749902657.263341,-7.214912414550781,3168.2272498607635,0:52:48.227250
2952000,1749902672.3738194,-7.221358776092529,3183.3377282619476,0:53:03.337728
2964000,1749902687.52358,-7.2202534675598145,3198.4874889850616,0:53:18.487489
2976000,1749902702.6105142,-7.210578918457031,3213.5744230747223,0:53:33.574423
2988000,1749902717.8998377,-7.203782558441162,3228.8637466430664,0:53:48.863747
3000000,1749902732.5857408,-7.205785274505615,3243.5496497154236,0:54:03.549650
3012000,1749902747.1015153,-7.207748889923096,3258.0654242038727,0:54:18.065424
3024000,1749902760.8857062,-7.210268497467041,3271.849615097046,0:54:31.849615
3036000,1749902773.8477817,-7.21195650100708,3284.811690568924,0:54:44.811691
3048000,1749902786.88296,-7.217005252838135,3297.846868991852,0:54:57.846869
3060000,1749902799.923638,-7.2238054275512695,3310.887547016144,0:55:10.887547
3072000,1749902812.7460785,-7.231276512145996,3323.7099874019623,0:55:23.709987
3084000,1749902825.4783297,-7.232296466827393,3336.4422385692596,0:55:36.442239
3096000,1749902838.2092395,-7.226346492767334,3349.173148393631,0:55:49.173148
3108000,1749902850.917816,-7.216208457946777,3361.881724834442,0:56:01.881725
3120000,1749902863.5639102,-7.217747211456299,3374.5278191566467,0:56:14.527819
3132000,1749902876.21651,-7.2236714363098145,3387.1804189682007,0:56:27.180419
3144000,1749902888.8920858,-7.214320659637451,3399.8559947013855,0:56:39.855995
3156000,1749902901.470267,-7.200595855712891,3412.43417596817,0:56:52.434176
3168000,1749902913.8446681,-7.201122283935547,3424.8085770606995,0:57:04.808577
3180000,1749902926.4417934,-7.201085567474365,3437.405702352524,0:57:17.405702
3192000,1749902939.1687014,-7.191705703735352,3450.132610321045,0:57:30.132610
3204000,1749902952.1586607,-7.187448024749756,3463.1225695610046,0:57:43.122570
3216000,1749902964.889813,-7.190555095672607,3475.853721857071,0:57:55.853722
3228000,1749902977.5539033,-7.190828800201416,3488.5178122520447,0:58:08.517812
3240000,1749902990.1954424,-7.180001258850098,3501.159351348877,0:58:21.159351
3252000,1749903002.8937669,-7.175609588623047,3513.8576757907867,0:58:33.857676
3264000,1749903015.5438643,-7.182549953460693,3526.5077731609344,0:58:46.507773
3276000,1749903028.230656,-7.182598114013672,3539.194564819336,0:58:59.194565
3288000,1749903041.0191095,-7.1766133308410645,3551.983018398285,0:59:11.983018
3300000,1749903053.9051192,-7.180549621582031,3564.8690280914307,0:59:24.869028
